# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=3
# for k=1.0969e-05 to 218.908 h/Mpc,
# number of wavenumbers equal to 595
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_ncdm[0]              7:d_m                    8:d_tot                  9:phi                   10:psi                   11:h                     12:h_prime               13:eta                   14:eta_prime             15:H_T_Nb_prime          16:k2gamma_Nb            17:t_g                   18:t_b                   19:t_ur                  20:t_ncdm[0]             21:t_tot              
       1.202153254843e-02      -6.135683001909e-01      -2.754690689794e+02      -2.762012052502e+02      -5.803275580762e-01      -2.181137741314e+02      -2.752430883644e+02      -2.749719450946e+02       4.478754287342e-01       4.478754046430e-01       5.524024105004e+02       1.406862878755e-01       7.506617021709e-01      -3.089628190159e-07       3.599130074189e-07      -9.194753940330e-11      -7.035223593734e-02      -1.875578530389e-05      -7.034317002358e-02      -6.485294357131e-03      -1.896259447407e-04 
       1.258430008717e-02      -6.040364532030e-01      -2.971764145693e+02      -2.980414387720e+02      -5.713129226860e-01      -2.327447758393e+02      -2.969579568840e+02      -2.966654193355e+02       4.409579309013e-01       4.409579132084e-01       5.960828775439e+02       1.517911646607e-01       7.390790927733e-01      -3.124802783170e-07       3.703030002808e-07      -9.492541217994e-11      -7.590456465731e-02      -2.082776428062e-05      -7.589558486497e-02      -7.372581791792e-03      -2.101609625719e-04 
       1.317130184694e-02      -5.942525352667e-01      -3.202638355424e+02      -3.212846255093e+02      -5.620587165614e-01      -2.480002584395e+02      -3.200609507941e+02      -3.197456529609e+02       4.338458619845e-01       4.338458488856e-01       6.425692510186e+02       1.636067594079e-01       7.271705452879e-01      -3.161445597886e-07       3.813705018368e-07      -9.801926026046e-11      -8.181217467730e-02      -2.315183662685e-05      -8.180337690757e-02      -8.378071867556e-03      -2.329245172217e-04 
       1.378253084068e-02      -5.842109146311e-01      -3.447399364102e+02      -3.459425899085e+02      -5.525579307693e-01      -2.638285221624e+02      -3.445624800980e+02      -3.442230458217e+02       4.265501281975e-01       4.265501185280e-01       6.918851798169e+02       1.761386176136e-01       7.149544158368e-01      -3.199483354632e-07       3.930067677559e-07      -1.012203238008e-10      -8.807796822769e-02      -2.573116358508e-05      -8.806931017128e-02      -9.514922878568e-03      -2.581129707601e-04 
       1.441754485614e-02      -5.739412289461e-01      -3.705876974876e+02      -3.720017725785e+02      -5.428411785804e-01      -2.801578367558e+02      -3.704476128430e+02      -3.700826808482e+02       4.190869068551e-01       4.190868996916e-01       7.440035451571e+02       1.893792465365e-01       7.024577182635e-01      -3.238743848424e-07       4.051462354659e-07      -1.045156917328e-10      -9.469812498112e-02      -2.859889347384e-05      -9.468962273750e-02      -1.079581050859e-02      -2.859112736275e-04 
       1.507536209159e-02      -5.634711533902e-01      -3.977579742400e+02      -3.994165354951e+02      -5.329345117657e-01      -2.968960402584e+02      -3.976695015355e+02      -3.972777569147e+02       4.114779655055e-01       4.114779601753e-01       7.988330709903e+02       2.033048901046e-01       6.897169158384e-01      -3.278919745845e-07       4.176906891350e-07      -1.078868648053e-10      -1.016607943941e-01      -3.178548890040e-05      -1.016524452335e-01      -1.223204797852e-02      -3.164736399277e-04 
       1.575437942368e-02      -5.528406072537e-01      -4.261656885549e+02      -4.281050841337e+02      -5.228762555466e-01      -3.139329431877e+02      -4.261454406390e+02      -4.257256502252e+02       4.037522423762e-01       4.037522383826e-01       8.562101682675e+02       2.178734185694e-01       6.767804289704e-01      -3.319548835233e-07       4.305343879789e-07      -1.113116879891e-10      -1.089449021874e-01      -3.530734891384e-05      -1.089367092292e-01      -1.383274242340e-02      -3.499078467305e-04 
       1.645233873034e-02      -5.420977590556e-01      -4.556864310198e+02      -4.579459703825e+02      -5.127117269494e-01      -3.311422595146e+02      -4.557534638603e+02      -4.553045148849e+02       3.959444910354e-01       3.959444880140e-01       9.158919407650e+02       2.330226074014e-01       6.637064171811e-01      -3.360137248967e-07       4.435607827530e-07      -1.147644147113e-10      -1.165193388350e-01      -3.917722497399e-05      -1.165113037158e-01      -1.560398970276e-02      -3.862640419511e-04 
       1.716636530373e-02      -5.312983101552e-01      -4.861591872369e+02      -4.887805178060e+02      -5.024937204489e-01      -3.483859453559e+02      -4.863348428685e+02      -4.858557791116e+02       3.880951493390e-01       3.880951470240e-01       9.775610356120e+02       2.486714031180e-01       6.505625618782e-01      -3.400164147053e-07       4.566461671166e-07      -1.182167098640e-10      -1.243435780316e-01      -4.340492092553e-05      -1.243357015556e-01      -1.754837693046e-02      -4.255283796238e-04 
       1.789309116626e-02      -5.205024262166e-01      -5.173922407149e+02      -5.204186111108e+02      -4.922791512694e-01      -3.655183941059e+02      -5.176998706132e+02      -5.171899228368e+02       3.802478468377e-01       3.802478450355e-01       1.040837222222e+03       2.647228746655e-01       6.374218966535e-01      -3.439141002595e-07       4.696629909936e-07      -1.216385012469e-10      -1.323691551560e-01      -4.799166891548e-05      -1.323614373307e-01      -1.966467899297e-02      -4.676196849313e-04 
       1.862885571852e-02      -5.097712455598e-01      -5.491744369413e+02      -5.526497110611e+02      -4.821258714329e-01      -3.823926083217e+02      -5.496388430937e+02      -5.490974486604e+02       3.724469733952e-01       3.724469719656e-01       1.105299422122e+03       2.810698267967e-01       6.243587397326e-01      -3.476627309324e-07       4.824838555163e-07      -1.249992997722e-10      -1.405424735163e-01      -5.292798606629e-05      -1.405349133994e-01      -2.194781284242e-02      -5.123921383892e-04 
       1.936995326311e-02      -4.991629333408e-01      -5.812888869463e+02      -5.852565596516e+02      -4.720889190830e-01      -3.988680649710e+02      -5.819356789530e+02      -5.813624880506e+02       3.647347741520e-01       3.647347729936e-01       1.170513119303e+03       2.976017593401e-01       6.114438245930e-01      -3.512220318892e-07       4.949879840862e-07      -1.282698165240e-10      -1.488082838502e-01      -5.819684396666e-05      -1.488008796697e-01      -2.438899688436e-02      -5.596426374703e-04 
       2.011288192339e-02      -4.887286397310e-01      -6.135262680359e+02      -6.180287301563e+02      -4.622166907800e-01      -4.148195966121e+02      -6.143813636623e+02      -6.137762323166e+02       3.571483968945e-01       3.571483959344e-01       1.236057460313e+03       3.142117392821e-01       5.987393497566e-01      -3.545548124438e-07       5.070678662976e-07      -1.314238913579e-10      -1.571131204136e-01      -6.377740726469e-05      -1.571058696411e-01      -2.697613175542e-02      -6.091214185745e-04 
       2.085454900126e-02      -4.785104462640e-01      -6.456972487826e+02      -6.507750571497e+02      -4.525490066619e-01      -4.301467791619e+02      -6.467863343302e+02      -6.461493052392e+02       3.497183843904e-01       3.497183835766e-01       1.301550114299e+03       3.308027307271e-01       5.862964479541e-01      -3.576268560004e-07       5.186374173000e-07      -1.344406090311e-10      -1.654084658747e-01      -6.964506336987e-05      -1.654013653636e-01      -2.969453866256e-02      -6.605469829848e-04 
       2.159240335812e-02      -4.685410140901e-01      -6.776418733844e+02      -6.833330823372e+02      -4.431167742778e-01      -4.447813011701e+02      -6.789898859267e+02      -6.783211600336e+02       3.424684174232e-01       3.424684167186e-01       1.366666164674e+03       3.472924092994e-01       5.741547560156e-01      -3.604094646575e-07       5.296385921505e-07      -1.373060587124e-10      -1.736531585233e-01      -7.576870196356e-05      -1.736462046497e-01      -3.252807983982e-02      -7.136251930770e-04 
       2.232448768201e-02      -4.588418259307e-01      -7.092305413870e+02      -7.155706575951e+02      -4.339403260994e-01      -4.586875756307e+02      -7.108616657777e+02      -7.101615723486e+02       3.354140461472e-01       3.354140455254e-01       1.431141315190e+03       3.636139404535e-01       5.623402931228e-01      -3.628816208309e-07       5.400414038902e-07      -1.400133814715e-10      -1.818137814005e-01      -8.212133996477e-05      -1.818069702268e-01      -3.546034860513e-02      -7.680687527580e-04 
       2.304942252117e-02      -4.494261500195e-01      -7.403671420823e+02      -7.473888089001e+02      -4.250322200117e-01      -4.718618885566e+02      -7.423045240508e+02      -7.415734879284e+02       3.285648711771e-01       3.285648706191e-01       1.494777617800e+03       3.797174569299e-01       5.508691228383e-01      -3.650353897357e-07       5.498438350438e-07      -1.425627681555e-10      -1.898654010700e-01      -8.867526729679e-05      -1.898587284650e-01      -3.847611896886e-02      -8.236186006417e-04 
       2.376634395220e-02      -4.402997540443e-01      -7.709853605854e+02      -7.787182198963e+02      -4.163979145239e-01      -4.843251198316e+02      -7.732509155454e+02      -7.724894279387e+02       3.219250528935e-01       3.219250523859e-01       1.557436439793e+03       3.955682250905e-01       5.397482028912e-01      -3.668714581669e-07       5.590651686482e-07      -1.449597757193e-10      -1.977906507973e-01      -9.539246634150e-05      -1.977841125452e-01      -4.156240138721e-02      -8.800566738809e-04 
       2.447481770068e-02      -4.314609261698e-01      -8.010409627983e+02      -8.095124148530e+02      -4.080357867756e-01      -4.961123004826e+02      -8.036558941272e+02      -8.028644902793e+02       3.154933898106e-01       3.154933893434e-01       1.619024829706e+03       4.111431140470e-01       5.289755374051e-01      -3.684083103939e-07       5.677363115146e-07      -1.472128298648e-10      -2.055779651141e-01      -1.022661375948e-04      -2.055715570235e-01      -4.470897401106e-02      -9.372176091898e-04 
       2.517474787071e-02      -4.229064567228e-01      -8.305164060049e+02      -8.397506063274e+02      -3.999427909196e-01      -5.072686843709e+02      -8.335001274378e+02      -8.326793613688e+02       3.092676168255e-01       3.092676163914e-01       1.679501212655e+03       4.264321119022e-01       5.185473588257e-01      -3.696720432563e-07       5.758975472068e-07      -1.493326835597e-10      -2.132223380283e-01      -1.092677834147e-04      -2.132160559511e-01      -4.790899889789e-02      -9.949907528369e-04 
       2.586629197025e-02      -4.146271173801e-01      -8.594037204379e+02      -8.694229066319e+02      -3.921101830022e-01      -5.178359455979e+02      -8.627747710451e+02      -8.619252052008e+02       3.032411257501e-01       3.032411253436e-01       1.738845813264e+03       4.414306161595e-01       5.084526378139e-01      -3.706929106595e-07       5.835845393021e-07      -1.513288203819e-10      -2.207214681607e-01      -1.163692593076e-04      -2.207153080798e-01      -5.115820480355e-02      -1.053306508323e-03 
       2.654978813385e-02      -4.066131622391e-01      -8.877100610593e+02      -8.985340652290e+02      -3.845287282015e-01      -5.278522589038e+02      -8.914854262544e+02      -8.906076172786e+02       2.974069557898e-01       2.974069554068e-01       1.797068130458e+03       4.561414470798e-01       4.986797623975e-01      -3.715049771672e-07       5.908297809800e-07      -1.532098323798e-10      -2.280767655036e-01      -1.235565294503e-04      -2.280707235399e-01      -5.445477436379e-02      -1.112138081962e-03 
       2.722569633342e-02      -3.988545362323e-01      -9.154533761832e+02      -9.270995019334e+02      -3.771888969702e-01      -5.373493704502e+02      -9.196481334026e+02      -9.187426218875e+02       2.917579344711e-01       2.917579341085e-01       1.854199003867e+03       4.705727973802e-01       4.892167708264e-01      -3.721406651627e-07       5.976598560257e-07      -1.549827362691e-10      -2.352923262740e-01      -1.308096514155e-04      -2.352863986901e-01      -5.779860833323e-02      -1.171486384395e-03 
       2.789455293640e-02      -3.913393355823e-01      -9.426541474179e+02      -9.551379602431e+02      -3.700794121153e-01      -5.463494813894e+02      -9.472819491132e+02      -9.463492566702e+02       2.862855368256e-01       2.862855364807e-01       1.910275920486e+03       4.847344260139e-01       4.800494331965e-01      -3.726292402444e-07       6.040921271505e-07      -1.566521279824e-10      -2.423730297787e-01      -1.381149191427e-04      -2.423672130069e-01      -6.119031474508e-02      -1.231364614920e-03 
       2.855693681082e-02      -3.840550816123e-01      -9.693352836088e+02      -9.826705910303e+02      -3.631884553764e-01      -5.548672760235e+02      -9.744081953030e+02      -9.734488223855e+02       2.809807891434e-01       2.809807888143e-01       1.965341182061e+03       4.986372507865e-01       4.711627573241e-01      -3.729894672615e-07       6.101369314409e-07      -1.582207500196e-10      -2.493243347417e-01      -1.454526012869e-04      -2.493186253933e-01      -6.463064418691e-02      -1.291787904102e-03 
       2.921344482475e-02      -3.769926432393e-01      -9.955306163279e+02      -1.009728698190e+03      -3.565073767880e-01      -5.629172376414e+02      -1.001058311755e+03      -1.000072727746e+03       2.758371512331e-01       2.758371509181e-01       2.019457396379e+03       5.122973737417e-01       4.625458259114e-01      -3.732414504309e-07       6.158052745222e-07      -1.596915100087e-10      -2.561542920544e-01      -1.528137784481e-04      -2.561486868709e-01      -6.812065819005e-02      -1.352780945854e-03 
       2.986467467311e-02      -3.701403068778e-01      -1.021266980886e+03      -1.036337635386e+03      -3.500250860751e-01      -5.705071355173e+02      -1.027257618910e+03      -1.026246268194e+03       2.708461752901e-01       2.708461749878e-01       2.072675270773e+03       5.257277679789e-01       4.541845164700e-01      -3.733962208956e-07       6.211013037244e-07      -1.610655304599e-10      -2.628693880972e-01      -1.601875251097e-04      -2.628638839895e-01      -7.166047557635e-02      -1.414352323473e-03 
       3.051121324598e-02      -3.634877174128e-01      -1.046573730868e+03      -1.062525061396e+03      -3.437317809540e-01      -5.776452420995e+02      -1.053033748123e+03      -1.051997047857e+03       2.660003665692e-01       2.660003662785e-01       2.125050122793e+03       5.389425658510e-01       4.460662905777e-01      -3.734592540082e-07       6.260300023391e-07      -1.623441347339e-10      -2.694766888964e-01      -1.675471709743e-04      -2.694712829255e-01      -7.524977458713e-02      -1.476502575688e-03 
       3.115362908813e-02      -3.570266090512e-01      -1.071485049832e+03      -1.088322964785e+03      -3.376196381926e-01      -5.843430753882e+02      -1.078418720181e+03      -1.077357055990e+03       2.612937465787e-01       2.612937462987e-01       2.176645929569e+03       5.519581433245e-01       4.381811474942e-01      -3.734354886834e-07       6.305998857758e-07      -1.635295581616e-10      -2.759843823144e-01      -1.748903707380e-04      -2.759790716622e-01      -7.888804470750e-02      -1.539234622527e-03 
       3.179246781784e-02      -3.507481138351e-01      -1.096031152228e+03      -1.113759715217e+03      -3.316802660332e-01      -5.906118972875e+02      -1.103440933223e+03      -1.102354662795e+03       2.567198713736e-01       2.567198711035e-01       2.227519430434e+03       5.647890060644e-01       4.305182976645e-01      -3.733255127036e-07       6.348190651899e-07      -1.646239331623e-10      -2.823997210543e-01      -1.821893138839e-04      -2.823945030322e-01      -8.257417249148e-02      -1.602537520526e-03 
       3.242824964662e-02      -3.446430661560e-01      -1.120237842399e+03      -1.138860313907e+03      -3.259049936872e-01      -5.964632690551e+02      -1.128125313299e+03      -1.127014769800e+03       2.522720840279e-01       2.522720837671e-01       2.277720627813e+03       5.774478925127e-01       4.230665952808e-01      -3.731309948564e-07       6.386959161558e-07      -1.656294365101e-10      -2.887290742014e-01      -1.894581713186e-04      -2.887239462563e-01      -8.630657222573e-02      -1.666398604473e-03 
       3.306146836151e-02      -3.387063675678e-01      -1.144143733015e+03      -1.163659930352e+03      -3.202889959113e-01      -6.019160968527e+02      -1.152507311979e+03      -1.151372793714e+03       2.479466641979e-01       2.479466639456e-01       2.327319860704e+03       5.899528908665e-01       4.158198062671e-01      -3.728491152025e-07       6.422465689351e-07      -1.665502772941e-10      -2.949814857804e-01      -1.966391160831e-04      -2.949764454333e-01      -9.008449380866e-02      -1.730810055447e-03 
       3.369259130286e-02      -3.329308878140e-01      -1.167776971242e+03      -1.188185611731e+03      -3.148255281202e-01      -6.069864133446e+02      -1.176613981536e+03      -1.175455760194e+03       2.437384382542e-01       2.437384380102e-01       2.376371223462e+03       6.023178289959e-01       4.087692697753e-01      -3.724860546273e-07       6.454840145316e-07      -1.673898407911e-10      -3.011638696205e-01      -2.037602111715e-04      -3.011589144979e-01      -9.390655207350e-02      -1.795764942901e-03 
       3.432206000051e-02      -3.273096933571e-01      -1.191164073112e+03      -1.212462159735e+03      -3.095080313626e-01      -6.116901412055e+02      -1.200470252675e+03      -1.199288575439e+03       2.396423385086e-01       2.396423382723e-01       2.424924319471e+03       6.145554091774e-01       4.019064904071e-01      -3.720357792163e-07       6.484212081501e-07      -1.681514941217e-10      -3.072825767579e-01      -2.107772882871e-04      -3.072777045887e-01      -9.777130674508e-02      -1.861243906374e-03 
       3.495029122750e-02      -3.218377579794e-01      -1.214336498208e+03      -1.236518928929e+03      -3.043317510725e-01      -6.160460281996e+02      -1.224105642718e+03      -1.222900727733e+03       2.356547143227e-01       2.356547140938e-01       2.473037857858e+03       6.266807071317e-01       3.952253557293e-01      -3.715047921378e-07       6.510741977170e-07      -1.688394087358e-10      -3.133451449785e-01      -2.176969781608e-04      -3.133403535659e-01      -1.016778113832e-01      -1.927244005075e-03 
       3.557767830186e-02      -3.165105900001e-01      -1.237325896880e+03      -1.260385456651e+03      -2.992924371556e-01      -6.200734154074e+02      -1.247549858960e+03      -1.246321895154e+03       2.317722976918e-01       2.317722974699e-01       2.520770913301e+03       6.387088890234e-01       3.887203924379e-01      -3.708921240173e-07       6.534597198233e-07      -1.694579314002e-10      -3.193591572987e-01      -2.244934327376e-04      -3.193544445117e-01      -1.056251802627e-01      -1.993758347630e-03 
       3.620459251805e-02      -3.113229597397e-01      -1.260158892668e+03      -1.284086483035e+03      -2.943851439075e-01      -6.237900879021e+02      -1.270827824191e+03      -1.269576975987e+03       2.279912618772e-01       2.279912616619e-01       2.568172966070e+03       6.506526466945e-01       3.823851836477e-01      -3.701957076819e-07       6.555928677749e-07      -1.700109888151e-10      -3.253309595621e-01      -2.311415190153e-04      -3.253263233472e-01      -1.096120161287e-01      -2.060771064066e-03 
       3.683138462739e-02      -3.062711420057e-01      -1.282866717339e+03      -1.307651111797e+03      -2.896063460752e-01      -6.272168045075e+02      -1.293968841409e+03      -1.292695244410e+03       2.243089151870e-01       2.243089149782e-01       2.615302223594e+03       6.625269621110e-01       3.762152274308e-01      -3.694207704494e-07       6.574918845078e-07      -1.705033175635e-10      -3.312680426967e-01      -2.376458440421e-04      -3.312634810555e-01      -1.136372887427e-01      -2.128277624160e-03 
       3.745838631308e-02      -3.013512491377e-01      -1.305478004951e+03      -1.331106032308e+03      -2.849523702179e-01      -6.303746712261e+02      -1.316999811943e+03      -1.315703575297e+03       2.207223878521e-01       2.207223876494e-01       2.662212064616e+03       6.743455008469e-01       3.702057027391e-01      -3.685664254089e-07       6.591752933426e-07      -1.709397259698e-10      -3.371772394308e-01      -2.439887327877e-04      -3.371727504234e-01      -1.176998340754e-01      -2.196267323872e-03 
       3.808591162448e-02      -2.965589202951e-01      -1.328018094019e+03      -1.354474467175e+03      -2.804190900332e-01      -6.332862272546e+02      -1.339944267795e+03      -1.338625477517e+03       2.172285081436e-01       2.172285079468e-01       2.708948934351e+03       6.861202695350e-01       3.643512978117e-01      -3.676322031434e-07       6.606628413015e-07      -1.713253313748e-10      -3.430645530168e-01      -2.501433137930e-04      -3.430601347675e-01      -1.217979995217e-01      -2.264719855627e-03 
       3.871425834856e-02      -2.918918546083e-01      -1.350520234017e+03      -1.377787509297e+03      -2.760043279742e-01      -6.359779971343e+02      -1.362833560650e+03      -1.361492271914e+03       2.138256107266e-01       2.138256105355e-01       2.755575018593e+03       6.978672762642e-01       3.586492264643e-01      -3.666238767583e-07       6.619784335007e-07      -1.716663491114e-10      -3.489379874654e-01      -2.560955575028e-04      -3.489336381321e-01      -1.259313322025e-01      -2.333636978474e-03 
       3.934370930598e-02      -2.873467131896e-01      -1.373011764192e+03      -1.401070349357e+03      -2.717049291192e-01      -6.384778642152e+02      -1.385693244876e+03      -1.384329487715e+03       2.105112344371e-01       2.105112342516e-01       2.802140698714e+03       7.095995001352e-01       3.530953551916e-01      -3.655394765910e-07       6.631470254661e-07      -1.719692455250e-10      -3.548040322765e-01      -2.618335484108e-04      -3.547997500676e-01      -1.300991846991e-01      -2.403015947084e-03 
       3.997453356526e-02      -2.829204526785e-01      -1.395520285477e+03      -1.424348575051e+03      -2.675180159057e-01      -6.408156900746e+02      -1.408549274544e+03      -1.407163053446e+03       2.072831558799e-01       2.072831556997e-01       2.848697150101e+03       7.213301565679e-01       3.476859566727e-01      -3.643858989810e-07       6.641954573393e-07      -1.722409841424e-10      -3.606692951145e-01      -2.673531808006e-04      -3.606650782840e-01      -1.343016704141e-01      -2.472866452505e-03 
       4.060698757339e-02      -2.786103528243e-01      -1.418074411970e+03      -1.447648507308e+03      -2.634410124471e-01      -6.430234431474e+02      -1.431428399304e+03      -1.430019692413e+03       2.041394106734e-01       2.041394104983e-01       2.895297014615e+03       7.330729098182e-01       3.424177461841e-01      -3.631705222491e-07       6.651525925328e-07      -1.724890568752e-10      -3.665406080680e-01      -2.726207488237e-04      -3.665364549091e-01      -1.385402285773e-01      -2.543213368394e-03 
       4.124131620360e-02      -2.744143714149e-01      -1.440705190762e+03      -1.470999095812e+03      -2.594719885118e-01      -6.451337817639e+02      -1.454359939695e+03      -1.452928696268e+03       2.010784998532e-01       2.010784996830e-01       2.941998191624e+03       7.448426827453e-01       3.372882084109e-01      -3.618988764119e-07       6.660481344785e-07      -1.727211643394e-10      -3.724254325360e-01      -2.776243913074e-04      -3.724213413727e-01      -1.428176801916e-01      -2.614105852829e-03 
       4.187775372335e-02      -2.703290946810e-01      -1.463436062915e+03      -1.494421653455e+03      -2.556077130742e-01      -6.471745073905e+02      -1.477365624745e+03      -1.475911772597e+03       1.980979563577e-01       1.980979561923e-01       2.988843306909e+03       7.566505788798e-01       3.322932170364e-01      -3.605822107392e-07       6.669069460862e-07      -1.729437553648e-10      -3.783293202338e-01      -2.823573946001e-04      -3.783252894399e-01      -1.471378006534e-01      -2.685605268094e-03 
       4.251652468637e-02      -2.663531152877e-01      -1.486300496721e+03      -1.517947863309e+03      -2.518468505323e-01      -6.491748996196e+02      -1.500477371977e+03      -1.499000807448e+03       1.951967995023e-01       1.951967993415e-01       3.035895726619e+03       7.685129572754e-01       3.274311446303e-01      -3.592347479747e-07       6.677557936336e-07      -1.731637633813e-10      -3.842604506691e-01      -2.868178154109e-04      -3.842564786377e-01      -1.515066689299e-01      -2.757810758500e-03 
       4.315784475339e-02      -2.624836995070e-01      -1.509324879338e+03      -1.541601523133e+03      -2.481868122111e-01      -6.511563995270e+02      -1.523719335665e+03      -1.522219931248e+03       1.923730521194e-01       1.923730519630e-01       3.083203046266e+03       7.804421608912e-01       3.226986840634e-01      -3.578679067057e-07       6.686138126263e-07      -1.733861624875e-10      -3.902249952822e-01      -2.909591437554e-04      -3.902210804456e-01      -1.559313861259e-01      -2.830827038274e-03 
       4.380192144653e-02      -2.587180356163e-01      -1.532533988621e+03      -1.565405826915e+03      -2.446249326369e-01      -6.531334832025e+02      -1.547114821583e+03      -1.545592426754e+03       1.896247285525e-01       1.896247284003e-01       3.130811653830e+03       7.924502029624e-01       3.180925304254e-01      -3.564970124458e-07       6.694937464982e-07      -1.736142452404e-10      -3.962289606510e-01      -2.947975468332e-04      -3.962251014812e-01      -1.604196894386e-01      -2.904777337831e-03 
       4.444895484213e-02      -2.550547815500e-01      -1.555961397313e+03      -1.589392034205e+03      -2.411599371917e-01      -6.551174542418e+02      -1.570695146931e+03      -1.569149580267e+03       1.869508912826e-01       1.869508911345e-01       3.178784068409e+03       8.045531545412e-01       3.136111273621e-01      -3.551355546788e-07       6.704057214836e-07      -1.738506471053e-10      -4.022803822838e-01      -2.982976761531e-04      -4.022765772706e-01      -1.649812647441e-01      -2.979808220685e-03 
       4.509913820710e-02      -2.514905494627e-01      -1.579627450743e+03      -1.613579124227e+03      -2.377886146359e-01      -6.571070562506e+02      -1.594479201516e+03      -1.592910262932e+03       1.843491390849e-01       1.843491389408e-01       3.227158248455e+03       8.167608093672e-01       3.092504752692e-01      -3.537960124726e-07       6.713477895409e-07      -1.740948505154e-10      -4.083841570026e-01      -3.014699626494e-04      -4.083804046836e-01      -1.696244444630e-01      -3.056049286364e-03 
       4.575265858315e-02      -2.480240463674e-01      -1.603565654953e+03      -1.637998341798e+03      -2.345097362974e-01      -6.590996108580e+02      -1.618498075820e+03      -1.616905534586e+03       1.818185772005e-01       1.818185770602e-01       3.275996683596e+03       8.290891635359e-01       3.050090918297e-01      -3.524893157422e-07       6.723171616261e-07      -1.743461397254e-10      -4.145482828380e-01      -3.042872575348e-04      -4.145445817679e-01      -1.743585625598e-01      -3.133643149148e-03 
       4.640969732355e-02      -2.446518516697e-01      -1.627794433599e+03      -1.662667234721e+03      -2.313200615326e-01      -6.610813933395e+02      -1.642768992900e+03      -1.641152601301e+03       1.793567636327e-01       1.793567634960e-01       3.325334469443e+03       8.415471497968e-01       3.008829032518e-01      -3.512217802822e-07       6.733003234500e-07      -1.746010053464e-10      -4.207772261162e-01      -3.067522896846e-04      -4.207735748984e-01      -1.791904606348e-01      -3.212695924854e-03 
       4.707043058632e-02      -2.413728331703e-01      -1.652348534454e+03      -1.687617574557e+03      -2.282185140001e-01      -6.630410914680e+02      -1.667323543986e+03      -1.665683023218e+03       1.769629179967e-01       1.769629178635e-01       3.375235149115e+03       8.541510394584e-01       2.968706178904e-01      -3.499973526025e-07       6.742865438207e-07      -1.748566668503e-10      -4.270791224766e-01      -3.088347698114e-04      -4.270755197292e-01      -1.841271129603e-01      -3.293315494464e-03 
       4.773502978774e-02      -2.381840707454e-01      -1.677247815195e+03      -1.712869201616e+03      -2.252023291861e-01      -6.649615251324e+02      -1.692181031016e+03      -1.690516083295e+03       1.746349457037e-01       1.746349455739e-01       3.425738403232e+03       8.669108082716e-01       2.929687377413e-01      -3.488201533290e-07       6.752592315525e-07      -1.751088145219e-10      -4.334589597520e-01      -3.105628907313e-04      -4.334554041358e-01      -1.891723350233e-01      -3.375568328764e-03 
       4.840366201971e-02      -2.350827916840e-01      -1.702513635181e+03      -1.738441523023e+03      -2.222688824903e-01      -6.668261922883e+02      -1.717360631003e+03      -1.715670939720e+03       1.723708355775e-01       1.723708354510e-01       3.476883046046e+03       8.798363188670e-01       2.891738966503e-01      -3.476822846213e-07       6.762024259421e-07      -1.753533106751e-10      -4.399216692177e-01      -3.118947226254e-04      -4.399181594335e-01      -1.943280664800e-01      -3.459482875761e-03 
       4.907649043405e-02      -2.320668627786e-01      -1.728170209499e+03      -1.764358025563e+03      -2.194161556412e-01      -6.686246876483e+02      -1.742885445349e+03      -1.741170671220e+03       1.701690475162e-01       1.701690473928e-01       3.528716051126e+03       8.929394519903e-01       2.854835190270e-01      -3.465827089451e-07       6.771059428273e-07      -1.755875222678e-10      -4.464731912148e-01      -3.128522154343e-04      -4.464697259952e-01      -1.995949819080e-01      -3.545080070616e-03 
       4.975367459674e-02      -2.291329161733e-01      -1.754230910880e+03      -1.790631973414e+03      -2.166409645787e-01      -6.703472152812e+02      -1.768768417568e+03      -1.767028208645e+03       1.680271145889e-01       1.680271144687e-01       3.581263946827e+03       9.062268318644e-01       2.818934670731e-01      -3.455124791195e-07       6.779598717188e-07      -1.758088756995e-10      -4.531168378043e-01      -3.134287417704e-04      -4.531134159322e-01      -2.049712440637e-01      -3.632336437594e-03 
       5.043537081486e-02      -2.262809781124e-01      -1.780736764390e+03      -1.817301749748e+03      -2.139433354322e-01      -6.719996428097e+02      -1.795047854405e+03      -1.793281821124e+03       1.659450525566e-01       1.659450524393e-01       3.634603499495e+03       9.197180585878e-01       2.784037658158e-01      -3.444684537557e-07       6.787696274169e-07      -1.760187771009e-10      -4.598624090352e-01      -3.136385317538e-04      -4.598590292939e-01      -2.104568572773e-01      -3.721267021242e-03 
