# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=99
# for k=1.0969e-05 to 218.908 h/Mpc,
# number of wavenumbers equal to 595
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_ncdm[0]              7:d_m                    8:d_tot                  9:phi                   10:psi                   11:h                     12:h_prime               13:eta                   14:eta_prime             15:H_T_Nb_prime          16:k2gamma_Nb            17:t_g                   18:t_b                   19:t_ur                  20:t_ncdm[0]             21:t_tot              
       1.575437942368e-02      -5.481701503846e-01      -1.648346083644e+01      -1.790693252706e+01      -4.528181158698e-01      -4.653912908469e+00      -1.750075278972e+01      -1.708313179763e+01       4.158100029289e-01       4.158413244717e-01       3.581386505411e+01       4.520563690909e-02       6.975010981392e-01      -2.516322892714e-05       2.374361881173e-05      -3.406051055249e-08      -2.428520368993e-02      -3.818487595064e-04      -2.285793657978e-02      -1.426248246616e-02      -1.027554963081e-03 
       1.645233873034e-02      -4.327119643956e-01      -1.752366483358e+01      -1.918738443205e+01      -4.401904418488e-01      -4.773784270212e+00      -1.872745636688e+01      -1.827824937909e+01       4.078732150082e-01       4.079626546280e-01       3.837476886410e+01       4.836261734486e-02       6.842883253725e-01      -2.462327844005e-05       1.777394797470e-05      -3.318477157104e-08      -2.557250484725e-02      -4.438031927310e-04      -2.396448024021e-02      -1.562480418825e-02      -1.096403354881e-03 
       1.716636530373e-02      -3.501335906068e-01      -1.857869577856e+01      -2.051454098266e+01      -4.616212319456e-01      -4.880167531718e+00      -1.999512626856e+01      -1.951415132786e+01       3.999069045507e-01       4.000081170365e-01       4.102908196533e+01       5.162632048976e-02       6.710130155857e-01      -2.396229555455e-05       1.508586939577e-05      -3.202410324753e-08      -2.652745904723e-02      -5.135306429343e-04      -2.518850545368e-02      -1.705679539997e-02      -1.161429766213e-03 
       1.789309116626e-02      -3.201436325107e-01      -1.963951982221e+01      -2.188066589903e+01      -5.050088655067e-01      -4.971898338200e+00      -2.129592491441e+01      -2.078342539116e+01       3.919590082399e-01       3.920321446314e-01       4.376133179805e+01       5.497721770307e-02       6.577510312840e-01      -2.330629491674e-05       1.624838814503e-05      -3.081619526042e-08      -2.730686665354e-02      -5.912889062249e-04      -2.667822238687e-02      -1.853864152004e-02      -1.227200399844e-03 
       1.862885571852e-02      -3.469029044520e-01      -2.069682798911e+01      -2.327705967082e+01      -5.496971782782e-01      -5.049394470476e+00      -2.262119702723e+01      -2.207754173314e+01       3.840713096556e-01       3.840926221016e-01       4.655411934164e+01       5.839357211176e-02       6.445736067824e-01      -2.276700035610e-05       2.065210224238e-05      -2.979130651109e-08      -2.815542960945e-02      -6.770992157028e-04      -2.850667820777e-02      -2.005238316824e-02      -1.299429164738e-03 
       1.936995326311e-02      -4.170775449694e-01      -2.174167932678e+01      -2.469462652748e+01      -5.747679093707e-01      -5.114310192629e+00      -2.396203438752e+01      -2.338743397428e+01       3.762787018176e-01       3.762441046971e-01       4.938925305495e+01       6.185274552346e-02       6.315446302484e-01      -2.240790165067e-05       2.671139089814e-05      -2.910133409288e-08      -2.932499724535e-02      -7.708071772257e-04      -3.062702921678e-02      -2.158461050890e-02      -1.382852838594e-03 
       2.011288192339e-02      -5.043578199424e-01      -2.276591341134e+01      -2.612446715246e+01      -5.677160493072e-01      -5.168959990985e+00      -2.530982268157e+01      -2.470417156500e+01       3.686096229762e-01       3.685318322618e-01       5.224893430493e+01       6.533256734980e-02       6.187188292440e-01      -2.222955785341e-05       3.243083640329e-05      -2.878047082319e-08      -3.098194899848e-02      -8.721378056259e-04      -3.287990340274e-02      -2.312719674837e-02      -1.479333505907e-03 
       2.085454900126e-02      -5.786703202126e-01      -2.376264242833e+01      -2.755840204264e+01      -5.292964440237e-01      -5.215740237094e+00      -2.665674176560e+01      -2.601963506143e+01       3.610877836396e-01       3.609890500308e-01       5.511680408528e+01       6.881264771018e-02       6.061419659310e-01      -2.217830083196e-05       3.609408075467e-05      -2.875048070654e-08      -3.314240228157e-02      -9.806696527739e-04      -3.505388157300e-02      -2.467608718004e-02      -1.587037941348e-03 
       2.159240335812e-02      -6.162458525479e-01      -2.472659651617e+01      -2.898937255238e+01      -4.723922356624e-01      -5.256723175471e+00      -2.799614479504e+01      -2.732704233161e+01       3.537338107247e-01       3.536374570740e-01       5.797874510475e+01       7.227545648563e-02       5.938518967231e-01      -2.217213213182e-05       3.679231854888e-05      -2.886276521795e-08      -3.566321885180e-02      -1.095847882898e-03      -3.697091245995e-02      -2.622904288743e-02      -1.701046941033e-03 
       2.232448768201e-02      -6.066098545754e-01      -2.565383102544e+01      -3.041156826858e+01      -4.158965372261e-01      -5.293451130619e+00      -2.932261683634e+01      -2.862107427890e+01       3.465641149989e-01       3.464877993564e-01       6.082313653715e+01       7.570663419232e-02       5.818764148327e-01      -2.213140308304e-05       3.460849984628e-05      -2.895569416802e-08      -3.829098922467e-02      -1.217134098464e-03      -3.855563448767e-02      -2.778340934198e-02      -1.815069130933e-03 
       2.304942252117e-02      -5.543688777287e-01      -2.654197596924e+01      -3.182052165989e+01      -3.768455024045e-01      -5.326955125637e+00      -3.063209129325e+01      -2.989795992876e+01       3.395919424916e-01       3.395442369766e-01       6.364104331977e+01       7.909536462362e-02       5.702356307939e-01      -2.200204662088e-05       3.044695097059e-05      -2.890443664152e-08      -4.074681714471e-02      -1.343917511691e-03      -3.985868404532e-02      -2.933510118279e-02      -1.923455314895e-03 
       2.376634395220e-02      -4.759561517001e-01      -2.738995678991e+01      -3.321298420393e+01      -3.642922586278e-01      -5.357838316066e+00      -3.192170620873e+01      -3.115523807757e+01       3.328261614337e-01       3.328065426077e-01       6.642596840786e+01       8.243406057003e-02       5.589411993181e-01      -2.176582680975e-05       2.563319624058e-05      -2.864863617738e-08      -4.281299985339e-02      -1.475561342230e-03      -4.102779617745e-02      -3.087878056990e-02      -2.022782414334e-03 
       2.447481770068e-02      -3.932929692794e-01      -2.819725491563e+01      -3.458672101289e+01      -3.770365639829e-01      -5.386356979377e+00      -3.318952365315e+01      -3.239136333441e+01       3.262697770044e-01       3.262710513511e-01       6.917344202577e+01       8.571769103731e-02       5.479951605419e-01      -2.143779221371e-05       2.146442249041e-05      -2.819497840874e-08      -4.439218028452e-02      -1.611608648775e-03      -4.224429604390e-02      -3.240898123178e-02      -2.112550220545e-03 
       2.517474787071e-02      -3.268557174925e-01      -2.896497055155e+01      -3.594046943900e+01      -4.053823160135e-01      -5.412531791039e+00      -3.443465662146e+01      -3.360573139561e+01       3.199233177457e-01       3.199351234303e-01       7.188093887800e+01       8.894394585603e-02       5.373961111121e-01      -2.105436855516e-05       1.885738309694e-05      -2.760103147952e-08      -4.552486262805e-02      -1.751343443632e-03      -4.365423576385e-02      -3.392188525640e-02      -2.194853652217e-03 
       2.586629197025e-02      -2.903200526664e-01      -2.969385042888e+01      -3.727355813742e+01      -4.355415556607e-01      -5.436100191811e+00      -3.565665474813e+01      -3.479802357436e+01       3.137811604595e-01       3.137933045976e-01       7.454711627484e+01       9.211176957151e-02       5.271337908983e-01      -2.065965691329e-05       1.817574516522e-05      -2.694872811955e-08      -4.636450329230e-02      -1.894409861042e-03      -4.531899055244e-02      -3.541611239118e-02      -2.273477482612e-03 
       2.654978813385e-02      -2.878849144714e-01      -3.038557007000e+01      -3.858587259974e+01      -4.547238893686e-01      -5.456578138307e+00      -3.685566873537e+01      -3.596836229690e+01       3.078358294402e-01       3.078406888918e-01       7.717174519948e+01       9.522159013803e-02       5.171958387027e-01      -2.029215215720e-05       1.923718302303e-05      -2.631904616663e-08      -4.712529267774e-02      -2.040283475476e-03      -4.720122241147e-02      -3.689331471807e-02      -2.352581213785e-03 
       2.722569633342e-02      -3.145306368995e-01      -3.104231098220e+01      -3.987773647385e+01      -4.551121034390e-01      -5.473275321117e+00      -3.803228808635e+01      -3.711718543391e+01       3.020786738958e-01       3.020723425398e-01       7.975547294770e+01       9.827490856714e-02       5.075686940892e-01      -1.997679814556e-05       2.146042862006e-05      -2.577399464567e-08      -4.801955509568e-02      -2.188424926013e-03      -4.918506941035e-02      -3.835786803218e-02      -2.435577998817e-03 
       2.789455293640e-02      -3.585367016567e-01      -3.166592342278e+01      -4.114969805065e+01      -4.356829657932e-01      -5.485316096920e+00      -3.918723717953e+01      -3.824500317232e+01       2.964993048856e-01       2.964815853593e-01       8.229939610130e+01       1.012735618851e-01       4.982363373350e-01      -1.972221252817e-05       2.407651898698e-05      -2.534602954516e-08      -4.920287757435e-02      -2.338486280592e-03      -5.111952522006e-02      -3.981559888880e-02      -2.524393499278e-03 
       2.855693681082e-02      -4.052747863627e-01      -3.225835836308e+01      -4.240241340467e+01      -4.016962513287e-01      -5.491750551727e+00      -4.032134393982e+01      -3.935242532412e+01       2.910870446335e-01       2.910606050408e-01       8.480482680935e+01       1.042195854415e-01       4.891821933414e-01      -1.952198212072e-05       2.633829457220e-05      -2.503165538284e-08      -5.073967339533e-02      -2.490111604322e-03      -5.286885712583e-02      -4.127185535823e-02      -2.619156584237e-03 
       2.921344482475e-02      -4.411158265301e-01      -3.282248096647e+01      -4.363688477901e+01      -3.623849889379e-01      -5.491782309040e+00      -4.143586428706e+01      -4.044052450019e+01       2.858342467114e-01       2.858033615281e-01       8.727376955803e+01       1.071160095923e-01       4.803943426403e-01      -1.935904658531e-05       2.769579155803e-05      -2.480823016220e-08      -5.259534618093e-02      -2.642728705445e-03      -5.435406777522e-02      -4.272982412738e-02      -2.718370827375e-03 
       2.986467467311e-02      -4.565762103867e-01      -3.336028671726e+01      -4.485398207195e+01      -3.277806444187e-01      -5.484881724525e+00      -4.253181629238e+01      -4.151021330676e+01       2.807319842900e-01       2.807012310525e-01       8.970796414390e+01       1.099652931325e-01       4.718583944361e-01      -1.921177205201e-05       2.787474899619e-05      -2.462879676518e-08      -5.465248125572e-02      -2.796054433459e-03      -5.557269222523e-02      -4.418772836743e-02      -2.819473698010e-03 
       3.051121324598e-02      -4.480567487526e-01      -3.387394650654e+01      -4.605466369879e+01      -3.057131005828e-01      -5.470907077287e+00      -4.361032404307e+01      -4.256258619495e+01       2.757729407244e-01       2.757461473902e-01       9.210932739757e+01       1.127701411019e-01       4.635621657609e-01      -1.905947313554e-05       2.691866489689e-05      -2.446674740244e-08      -5.674572540091e-02      -2.949741112267e-03      -5.659544698843e-02      -4.564380100707e-02      -2.919562092889e-03 
       3.115362908813e-02      -4.180469299342e-01      -3.436619415732e+01      -4.724000973844e+01      -2.997819500308e-01      -5.450188337389e+00      -4.467270471716e+01      -4.359899367774e+01       2.709518515077e-01       2.709314336992e-01       9.448001947688e+01       1.155337200994e-01       4.554964838640e-01      -1.888638866022e-05       2.512445477151e-05      -2.431135897895e-08      -5.870524802611e-02      -3.103306291477e-03      -5.754166215222e-02      -4.709393776509e-02      -3.016031466964e-03 
       3.179246781784e-02      -3.739053930036e-01      -3.483932683984e+01      -4.841100436596e+01      -3.087298247243e-01      -5.423444583303e+00      -4.572013539158e+01      -4.462069314294e+01       2.662632309115e-01       2.662499624276e-01       9.682200873193e+01       1.182588789621e-01       4.476516325809e-01      -1.868393224976e-05       2.286003458094e-05      -2.407278091705e-08      -6.039708645155e-02      -3.256356700019e-03      -5.854206975796e-02      -4.853040559478e-02      -3.107088542118e-03 
       3.242824964662e-02      -3.256861791424e-01      -3.529500169491e+01      -4.956857892308e+01      -3.272274597980e-01      -5.392090469788e+00      -4.675366275166e+01      -4.562882962632e+01       2.617014340793e-01       2.616945938079e-01       9.913715784615e+01       1.209482097201e-01       4.400176538489e-01      -1.845096411864e-05       2.062367709005e-05      -2.377480054809e-08      -6.175283633853e-02      -3.408777017156e-03      -5.970105084090e-02      -4.993799289330e-02      -3.191994203113e-03 
       3.306146836151e-02      -2.836142308261e-01      -3.573670766700e+01      -5.071385337208e+01      -3.477061458830e-01      -5.358969168203e+00      -4.777478155788e+01      -4.662498007168e+01       2.572637356721e-01       2.572614884191e-01       1.014277067442e+02       1.236052521691e-01       4.325892637784e-01      -1.818861043669e-05       1.839044521727e-05      -2.289308017627e-08      -6.278306932339e-02      -3.559783073505e-03      -6.106912385258e-02      -5.124710046473e-02      -3.270252869565e-03 
       3.369259130286e-02      -2.557329995625e-01      -3.616640005787e+01      -5.184781568922e+01      -3.626230504284e-01      -5.328156585642e+00      -4.878467524078e+01      -4.761037266984e+01       2.529457768084e-01       2.529457708862e-01       1.036956313784e+02       1.262328818408e-01       4.253587527942e-01      -1.790871319875e-05       1.732321328122e-05      -2.250228967302e-08      -6.357043994173e-02      -3.709161794521e-03      -6.263062302682e-02      -5.247012278174e-02      -3.343576489101e-03 
       3.432206000051e-02      -2.462622653930e-01      -3.658612529102e+01      -5.297133040436e+01      -3.665362197890e-01      -5.301367230112e+00      -4.978440557288e+01      -4.858606843570e+01       2.487428127749e-01       2.487427312835e-01       1.059426608087e+02       1.288337355666e-01       4.183180267532e-01      -1.762633426528e-05       1.707441968535e-05      -2.210427364077e-08      -6.424802816275e-02      -3.856576652777e-03      -6.431144234837e-02      -5.365157486511e-02      -3.414664047329e-03 
       3.495029122750e-02      -2.549400844884e-01      -3.699850293157e+01      -5.408538743351e+01      -3.574487599940e-01      -5.276556640078e+00      -5.077519076840e+01      -4.955321262295e+01       2.446511157136e-01       2.446492074908e-01       1.081707748670e+02       1.314109818245e-01       4.114609422724e-01      -1.736926304026e-05       1.943762386953e-05      -2.409946184881e-08      -6.496721677012e-02      -4.001569089466e-03      -6.600227732590e-02      -5.503880801984e-02      -3.489328274893e-03 
       3.557767830186e-02      -2.774036025407e-01      -3.740609179207e+01      -5.519099475676e+01      -3.371259940508e-01      -5.247360031245e+00      -5.175815204528e+01      -5.051285354539e+01       2.406666881110e-01       2.406618983762e-01       1.103819895135e+02       1.339676677270e-01       4.047813602640e-01      -1.713952074574e-05       2.039633162169e-05      -2.375871035504e-08      -6.586238060967e-02      -4.143722978091e-03      -6.759063738368e-02      -5.657320395208e-02      -3.568422378628e-03 
       3.620459251805e-02      -3.064355867356e-01      -3.781112332288e+01      -5.628899779334e+01      -3.103652819904e-01      -5.215026101092e+00      -5.273433020298e+01      -5.146594726416e+01       2.367853833572e-01       2.367774200024e-01       1.125779955867e+02       1.365063046234e-01       3.982726337448e-01      -1.692844215573e-05       2.156585816358e-05      -2.343859740022e-08      -6.702059989282e-02      -4.282652956687e-03      -6.899298925191e-02      -5.808255414117e-02      -3.650396679677e-03 
       3.683138462739e-02      -3.337823630623e-01      -3.821620184358e+01      -5.738037617262e+01      -2.834894868398e-01      -5.176709978855e+00      -5.370492411164e+01      -5.241354623704e+01       2.330040864984e-01       2.329935431940e-01       1.147607523452e+02       1.390299948932e-01       3.919298766917e-01      -1.675584400732e-05       2.638623651956e-05      -2.812693023143e-08      -6.846367073790e-02      -4.417923272633e-03      -7.017760399092e-02      -5.986315248551e-02      -3.739910547822e-03 
       3.745838631308e-02      -3.520682364745e-01      -3.862372160577e+01      -5.846603406741e+01      -2.625418845731e-01      -5.117492032041e+00      -5.467084235141e+01      -5.335644142032e+01       2.293187424505e-01       2.293068622199e-01       1.169320681348e+02       1.415415395702e-01       3.857471532012e-01      -1.663058222560e-05       2.692494360046e-05      -2.786240485665e-08      -7.014485613466e-02      -4.549145031348e-03      -7.117222409263e-02      -6.214343652469e-02      -3.839722226344e-03 
       3.808591162448e-02      -3.564246528218e-01      -3.903595768013e+01      -5.954673962935e+01      -2.516280610415e-01      -5.037391038069e+00      -5.563301116406e+01      -5.429554269317e+01       2.257258608988e-01       2.257139808112e-01       1.190934792587e+02       1.440430745007e-01       3.797188836377e-01      -1.650864684755e-05       2.683872652837e-05      -2.755264132563e-08      -7.196134004070e-02      -4.675902256453e-03      -7.205559797432e-02      -6.440338387960e-02      -3.940518554906e-03 
       3.871425834856e-02      -3.454289686416e-01      -3.945564922486e+01      -6.062353297930e+01      -2.519058846672e-01      -4.936721598209e+00      -5.659271588566e+01      -5.523208700481e+01       2.222238093267e-01       2.222132407759e-01       1.212470659586e+02       1.465377021053e-01       3.738423093078e-01      -1.638205695813e-05       2.607524405841e-05      -2.718513123499e-08      -7.378014634552e-02      -4.797765089646e-03      -7.293504871783e-02      -6.663609326432e-02      -4.040376923422e-03 
       3.934370930598e-02      -3.212972349346e-01      -3.988522400956e+01      -6.169724224524e+01      -2.613873861855e-01      -4.815993306046e+00      -5.755102069968e+01      -5.616713089169e+01       2.188103415177e-01       2.188021037293e-01       1.233944844905e+02       1.490279554115e-01       3.681135488861e-01      -1.624324838726e-05       2.471519991125e-05      -2.674716761061e-08      -7.546868333477e-02      -4.914316899873e-03      -7.391584572418e-02      -6.883016831663e-02      -4.137260426809e-03 
       3.997453356526e-02      -2.891865184474e-01      -4.032709249941e+01      -6.276871388046e+01      -2.756541404770e-01      -4.676141728351e+00      -5.850900871287e+01      -5.710177957596e+01       2.154835622557e-01       2.154782027089e-01       1.255374277609e+02       1.515164140479e-01       3.625292287872e-01      -1.608653812205e-05       2.295053305966e-05      -2.622988324550e-08      -7.692671269111e-02      -5.025155955107e-03      -7.507178585645e-02      -7.097046793457e-02      -4.229418431403e-03 
       4.060698757339e-02      -2.558479412587e-01      -4.078381546199e+01      -6.383880371956e+01      -2.892193616747e-01      -4.518698444696e+00      -5.946780245065e+01      -5.803719604776e+01       2.122419112264e-01       2.122394364526e-01       1.276776074391e+02       1.540057383612e-01       3.570864699730e-01      -1.590903268398e-05       2.104200656043e-05      -2.563117014299e-08      -7.810938780783e-02      -5.129847728820e-03      -7.642517561039e-02      -7.303900959743e-02      -4.315695305862e-03 
       4.124131620360e-02      -2.281200086852e-01      -4.125797742877e+01      -6.490848056116e+01      -2.970515567413e-01      -4.345908861306e+00      -6.042863315184e+01      -5.897465546314e+01       2.090843254191e-01       2.090842382862e-01       1.298169611223e+02       1.564988683271e-01       3.517832103471e-01      -1.571104555544e-05       1.926880917900e-05      -2.495736484704e-08      -7.903703994571e-02      -5.228006010693e-03      -7.794174043330e-02      -7.501627391081e-02      -4.395740593002e-03 
       4.187775372335e-02      -2.111711869336e-01      -4.175180499982e+01      -6.597840531453e+01      -2.960729767165e-01      -4.160745209000e+00      -6.139243238108e+01      -5.991513024077e+01       2.060087089586e-01       2.060101467291e-01       1.319568106291e+02       1.589979589715e-01       3.466156787521e-01      -1.549569843644e-05       1.786869432831e-05      -2.422299544623e-08      -7.979072430716e-02      -5.319132975042e-03      -7.954063986635e-02      -7.688211927613e-02      -4.470013308068e-03 
       4.251652468637e-02      -2.075579965877e-01      -4.226803575962e+01      -6.704965609358e+01      -2.858367521453e-01      -3.966933990142e+00      -6.236056879390e+01      -6.085999744361e+01       2.030144720037e-01       2.030163981947e-01       1.340993121872e+02       1.615062797622e-01       3.415826742703e-01      -1.526847479027e-05       1.699661755784e-05      -2.344967109429e-08      -8.049072607603e-02      -5.403129552832e-03      -8.112086370743e-02      -7.861833352308e-02      -4.539736224076e-03 
       4.315784475339e-02      -2.164163642027e-01      -4.280908915051e+01      -6.812298607246e+01      -2.687674308617e-01      -3.768804349195e+00      -6.333410110215e+01      -6.181029954378e+01       2.000998350757e-01       2.001012633810e-01       1.362459721449e+02       1.640263326728e-01       3.366811389571e-01      -1.503561687752e-05       1.668731163905e-05      -2.266311975956e-08      -8.127413413903e-02      -5.479315184484e-03      -8.258780158559e-02      -8.020930108503e-02      -4.606524815133e-03 
       4.380192144653e-02      -2.341553941934e-01      -4.337710837789e+01      -6.919913978921e+01      -2.490525170756e-01      -3.571146170843e+00      -6.431404693382e+01      -6.276700681762e+01       1.972629113759e-01       1.972630936210e-01       1.383982795784e+02       1.665604588614e-01       3.319078529866e-01      -1.480307539660e-05       1.685880899721e-05      -2.189007889079e-08      -8.225063976279e-02      -5.547462067648e-03      -8.388672405629e-02      -8.164393737573e-02      -4.672029354389e-03 
       4.444895484213e-02      -2.552672394105e-01      -4.397490326635e+01      -7.027916630574e+01      -2.314966556323e-01      -3.379013681443e+00      -6.530178280647e+01      -6.373141205425e+01       1.945028527143e-01       1.945014117933e-01       1.405583326115e+02       1.691119328787e-01       3.272614382313e-01      -1.457535522729e-05       1.732911282050e-05      -2.115515900829e-08      -8.348570564272e-02      -5.607183067551e-03      -8.501531634270e-02      -8.291749750024e-02      -4.737592348403e-03 
       4.509913820710e-02      -2.734631754717e-01      -4.460421161816e+01      -7.136368602104e+01      -2.202772892011e-01      -3.197420924794e+00      -6.629816595870e+01      -6.470428207613e+01       1.918171287873e-01       1.918141166393e-01       1.427273720421e+02       1.716828222057e-01       3.227378872104e-01      -1.435487898706e-05       1.785063917042e-05      -2.047781521941e-08      -8.498924310823e-02      -5.658237433358e-03      -8.602298125379e-02      -8.403147643523e-02      -4.804006546891e-03 
       4.575265858315e-02      -2.841760650610e-01      -4.526784575313e+01      -7.245373522123e+01      -2.168819732939e-01      -3.031120377947e+00      -6.730455892694e+01      -6.568688019823e+01       1.892049602696e-01       1.892007918864e-01       1.449074704425e+02       1.742761643548e-01       3.183357868799e-01      -1.414077192577e-05       1.819027315263e-05      -1.987092959102e-08      -8.668572829184e-02      -5.700257797868e-03      -8.700381211475e-02      -8.499547138433e-02      -4.870900851528e-03 
       4.640969732355e-02      -2.844982203397e-01      -4.596720656584e+01      -7.354992503492e+01      -2.209462668262e-01      -2.884278320465e+00      -6.832174837157e+01      -6.667991841390e+01       1.866637676853e-01       1.866591125952e-01       1.470998500698e+02       1.768939286113e-01       3.140511143350e-01      -1.393081761186e-05       1.815992847838e-05      -1.934028395959e-08      -8.848242020901e-02      -5.733164104071e-03      -8.805094386631e-02      -8.582590479340e-02      -4.937533891416e-03 
       4.707043058632e-02      -2.742827669712e-01      -4.670547431383e+01      -7.465326210862e+01      -2.297872934163e-01      -2.760284026938e+00      -6.935110731021e+01      -6.768470673496e+01       1.841927958276e-01       1.841884109395e-01       1.493065242172e+02       1.795393636089e-01       3.098826572968e-01      -1.372108237863e-05       1.766826566157e-05      -1.888561731831e-08      -9.026013730193e-02      -5.756329564690e-03      -8.924286904493e-02      -8.654690634078e-02      -5.002462916494e-03 
       4.773502978774e-02      -2.589747411038e-01      -4.748373793708e+01      -7.576450687095e+01      -2.362197500834e-01      -2.661479293320e+00      -7.039347266261e+01      -6.870208419816e+01       1.817909480327e-01       1.817874063461e-01       1.515290137419e+02       1.822131127253e-01       3.058271584824e-01      -1.350310469224e-05       1.681720113664e-05      -1.850085951280e-08      -9.179100507257e-02      -5.769940037740e-03      -9.062759904164e-02      -8.718814124559e-02      -5.062086654024e-03 
       4.840366201971e-02      -2.391227436650e-01      -4.830404875458e+01      -7.688429169466e+01      -2.431056654222e-01      -2.589083726906e+00      -7.144970233894e+01      -6.973291264548e+01       1.794543585053e-01       1.794520451122e-01       1.537685833893e+02       1.849203768673e-01       3.018814337600e-01      -1.328419821445e-05       1.571602130573e-05      -1.818263210023e-08      -9.330264299787e-02      -5.773677524034e-03      -9.211487147222e-02      -8.778384524036e-02      -5.119930407597e-03 
       4.907649043405e-02      -2.187522060437e-01      -4.916801947347e+01      -7.801347957769e+01      -2.453731007108e-01      -2.543094844217e+00      -7.252076184485e+01      -7.077816179612e+01       1.771824877047e-01       1.771815778854e-01       1.560269591554e+02       1.876620080660e-01       2.980429785200e-01      -1.305855071513e-05       1.449195581614e-05      -1.792306853881e-08      -9.462685538214e-02      -5.767446023271e-03      -9.371734942910e-02      -8.837124117901e-02      -5.173256488590e-03 
       4.975367459674e-02      -2.020165408975e-01      -5.007644601735e+01      -7.915259439373e+01      -2.417322076057e-01      -2.522289082473e+00      -7.360719198143e+01      -7.183841699915e+01       1.749728993028e-01       1.749732504439e-01       1.583051887875e+02       1.904395124636e-01       2.943078131307e-01      -1.282671571948e-05       1.337664505431e-05      -1.771523286703e-08      -9.578350111893e-02      -5.751423422558e-03      -9.536298272703e-02      -8.898786354967e-02      -5.222216750783e-03 
       5.043537081486e-02      -1.873768282003e-01      -5.103276278867e+01      -8.030302129407e+01      -2.455945761496e-01      -2.524405317154e+00      -7.471063331072e+01      -7.291535636943e+01       1.728219166079e-01       1.728230411009e-01       1.606060425881e+02       1.932633288829e-01       2.906760052080e-01      -1.261444883393e-05       1.265693134835e-05      -1.756143754896e-08      -9.740383468365e-02      -5.725061974686e-03      -9.690076224473e-02      -8.967117713371e-02      -5.278535913846e-03 
       5.112173243845e-02      -1.742319302495e-01      -5.203583669310e+01      -8.146459452715e+01      -2.329409624725e-01      -2.546104965875e+00      -7.583072772236e+01      -7.400845877255e+01       1.707327194668e-01       1.707348274700e-01       1.629291890543e+02       1.961197394995e-01       2.871403531111e-01      -1.237875800460e-05       1.172370674757e-05      -1.744517033751e-08      -9.830530967305e-02      -5.688868899965e-03      -9.861871820164e-02      -9.045297077504e-02      -5.321692446833e-03 
       5.181291013972e-02      -1.731379982112e-01      -5.308801156643e+01      -8.263854997749e+01      -2.156269856454e-01      -2.583382301091e+00      -7.696879954531e+01      -7.511926555774e+01       1.687012382474e-01       1.687034882093e-01       1.652770999550e+02       1.990191534857e-01       2.837006664857e-01      -1.214333230258e-05       1.148934243126e-05      -1.735898366803e-08      -9.917175466719e-02      -5.642686914711e-03      -1.001758091077e-01      -9.136197281257e-02      -5.362886674701e-03 
       5.250905217143e-02      -1.834267693501e-01      -5.418916464295e+01      -8.382514121981e+01      -1.985475523146e-01      -2.631727045745e+00      -7.812497386052e+01      -7.624792456822e+01       1.667243925768e-01       1.667259301669e-01       1.676502824396e+02       2.019621467934e-01       2.803519458292e-01      -1.191692878812e-05       1.202323443089e-05      -1.730449669729e-08      -1.001586140642e-01      -5.586817381114e-03      -1.015323541277e-01      -9.241894820928e-02      -5.405511133966e-03 
       5.321030460638e-02      -2.100247940547e-01      -5.534040097405e+01      -8.502512345836e+01      -2.096725402428e-01      -2.686530398995e+00      -7.929997721706e+01      -7.739544294117e+01       1.647933648091e-01       1.647921599718e-01       1.700502469167e+02       2.049635000368e-01       2.770912776867e-01      -1.175472261673e-05       1.444665415449e-05      -1.728078176639e-08      -1.024823267622e-01      -5.521342309624e-03      -1.024817500184e-01      -9.363809715359e-02      -5.474596761051e-03 
       5.391681155968e-02      -2.077506270767e-01      -5.654057755825e+01      -8.623888680872e+01      -2.074019135142e-01      -2.743235654890e+00      -8.049389319063e+01      -7.856082491777e+01       1.629187477841e-01       1.629175016602e-01       1.724777736174e+02       2.079971364426e-01       2.739128942758e-01      -1.157007171871e-05       1.454420877574e-05      -1.731858283132e-08      -1.039991398684e-01      -5.446907804645e-03      -1.039985682213e-01      -9.502503630820e-02      -5.532838779761e-03 
       5.462871539508e-02      -2.055359566428e-01      -5.779063667262e+01      -8.746686102795e+01      -2.051906744192e-01      -2.797456634123e+00      -8.170715488695e+01      -7.974508187042e+01       1.610916688345e-01       1.610903865110e-01       1.749337220559e+02       2.110784250837e-01       2.708145704224e-01      -1.139254475214e-05       1.463689102114e-05      -1.735309714232e-08      -1.055397792819e-01      -5.363525068957e-03      -1.055392125419e-01      -9.657823190575e-02      -5.593047516275e-03 
