# Matter power spectrum P(k) at redshift z=3
# for k=1.0969e-05 to 218.908 h/Mpc,
# number of wavenumbers equal to 595
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.096904831099e-04       3.603019282873e+01 
       1.148600363139e-04       3.765882519419e+01 
       1.202732230545e-04       3.936100660683e+01 
       1.259415254264e-04       4.114004859097e+01 
       1.318769666591e-04       4.299941035808e+01 
       1.380921366191e-04       4.494270515974e+01 
       1.446002185152e-04       4.697370685734e+01 
       1.514150168616e-04       4.909635699084e+01 
       1.585509867594e-04       5.131477149473e+01 
       1.660232645574e-04       5.363324857978e+01 
       1.738476999587e-04       5.605627592728e+01 
       1.820408896397e-04       5.858853898957e+01 
       1.906202124544e-04       6.123492877333e+01 
       1.996038662965e-04       6.400055060653e+01 
       2.090109067004e-04       6.689073263170e+01 
       2.188612872600e-04       6.991103466060e+01 
       2.291759019531e-04       7.306725766737e+01 
       2.399766294604e-04       7.636545290834e+01 
       2.512863795730e-04       7.981193165808e+01 
       2.631291417873e-04       8.341327517424e+01 
       2.755300361896e-04       8.717634438435e+01 
       2.885153667396e-04       9.110829038139e+01 
       3.021126770644e-04       9.521656494986e+01 
       3.163508088822e-04       9.950893002776e+01 
       3.312599631796e-04       1.039934692873e+02 
       3.468717642716e-04       1.086785978272e+02 
       3.632193268816e-04       1.135730728786e+02 
       3.803373263815e-04       1.186860039530e+02 
       3.982620723435e-04       1.240268626058e+02 
       4.170315855568e-04       1.296054932285e+02 
       4.366856786754e-04       1.354321205127e+02 
       4.572660406660e-04       1.415173616238e+02 
       4.788163252356e-04       1.478722300984e+02 
       5.013822434270e-04       1.545081475639e+02 
       5.250116605782e-04       1.614369482058e+02 
       5.497546978510e-04       1.686708851788e+02 
       5.756638385449e-04       1.762226359228e+02 
       6.027940394210e-04       1.841053040705e+02 
       6.312028472726e-04       1.923324227027e+02 
       6.609505209902e-04       2.009179546817e+02 
       6.921001593779e-04       2.098762893741e+02 
       7.247178349952e-04       2.192222410418e+02 
       7.588727343051e-04       2.289710452102e+02 
       7.946373044283e-04       2.391383449096e+02 
       8.320874068131e-04       2.497401881673e+02 
       8.713024781476e-04       2.607930078434e+02 
       9.123656988559e-04       2.723136083479e+02 
       9.553641695344e-04       2.843191559073e+02 
       1.000389095704e-03       2.968271409770e+02 
       1.047535981271e-03       3.098553627098e+02 
       1.096904831099e-03       3.234219018801e+02 
       1.148600363139e-03       3.375450825579e+02 
       1.202732230545e-03       3.522434342501e+02 
       1.259415254264e-03       3.675356494746e+02 
       1.318769666591e-03       3.834405388225e+02 
       1.380921366191e-03       3.999769539152e+02 
       1.446002185152e-03       4.171637396489e+02 
       1.514150168616e-03       4.350196490718e+02 
       1.585509867594e-03       4.535632347595e+02 
       1.660232645574e-03       4.728127548871e+02 
       1.738476999587e-03       4.927860691124e+02 
       1.820408896397e-03       5.135004169608e+02 
       1.906202124544e-03       5.349723633884e+02 
       1.996038662965e-03       5.572175401993e+02 
       2.090109067004e-03       5.802504800018e+02 
       2.188612872600e-03       6.040843967585e+02 
       2.291759019531e-03       6.287310044051e+02 
       2.399766294604e-03       6.542002480679e+02 
       2.512863795730e-03       6.805001282577e+02 
       2.631291417873e-03       7.076363895748e+02 
       2.755300361896e-03       7.356124261101e+02 
       2.885153667396e-03       7.644289093804e+02 
       3.021126770644e-03       7.940835332832e+02 
       3.163508088822e-03       8.245708259089e+02 
       3.312599631796e-03       8.558816018471e+02 
       3.468717642716e-03       8.880027883755e+02 
       3.632193268816e-03       9.209170209443e+02 
       3.803373263814e-03       9.546022655975e+02 
       3.982620723431e-03       9.890313973571e+02 
       4.170315855554e-03       1.024172221657e+03 
       4.366856786707e-03       1.059986999971e+03 
       4.572660406506e-03       1.096432239912e+03 
       4.788163251864e-03       1.133458301036e+03 
       5.013822432762e-03       1.171009282785e+03 
       5.250116601328e-03       1.209021751602e+03 
       5.497546965834e-03       1.247427834730e+03 
       5.756638350631e-03       1.286148592173e+03 
       6.027940301843e-03       1.325099924087e+03 
       6.312028235853e-03       1.364189606526e+03 
       6.609504622134e-03       1.403317496933e+03 
       6.921000181360e-03       1.442374154901e+03 
       7.247175060160e-03       1.481243105059e+03 
       7.588719909568e-03       1.519798486817e+03 
       7.946356736254e-03       1.557905254842e+03 
       8.320839302068e-03       1.595418254276e+03 
       8.712952702774e-03       1.632182575918e+03 
       9.123511543240e-03       1.668033545956e+03 
       9.553355826116e-03       1.702797118799e+03 
       1.000334327259e-02       1.736280832601e+03 
       1.047433630144e-02       1.768288583435e+03 
       1.096718134364e-02       1.798609072095e+03 
       1.148267766018e-02       1.827020391620e+03 
       1.202153254843e-02       1.853292324131e+03 
       1.258430008717e-02       1.877182539710e+03 
       1.317130184694e-02       1.898449196506e+03 
       1.378253084068e-02       1.916852189543e+03 
       1.441754485614e-02       1.932166612680e+03 
       1.507536209159e-02       1.944190928439e+03 
       1.575437942368e-02       1.952772727012e+03 
       1.645233873034e-02       1.957813939148e+03 
       1.716636530373e-02       1.959293326327e+03 
       1.789309116626e-02       1.957269596373e+03 
       1.862885571852e-02       1.951883647651e+03 
       1.936995326311e-02       1.943349719214e+03 
       2.011288192339e-02       1.931935285435e+03 
       2.085454900126e-02       1.917943962500e+03 
       2.159240335812e-02       1.901701459887e+03 
       2.232448768201e-02       1.883523056380e+03 
       2.304942252117e-02       1.863715991325e+03 
       2.376634395220e-02       1.842564262045e+03 
       2.447481770068e-02       1.820310954208e+03 
       2.517474787071e-02       1.797193068034e+03 
       2.586629197025e-02       1.773393353954e+03 
       2.654978813385e-02       1.749079301265e+03 
       2.722569633342e-02       1.724400866508e+03 
       2.789455293640e-02       1.699474844997e+03 
       2.855693681082e-02       1.674394604993e+03 
       2.921344482475e-02       1.649264690346e+03 
       2.986467467311e-02       1.624149979524e+03 
       3.051121324598e-02       1.599110793597e+03 
       3.115362908813e-02       1.574211066368e+03 
       3.179246781784e-02       1.549495866345e+03 
       3.242824964662e-02       1.524995619461e+03 
       3.306146836151e-02       1.500765405147e+03 
       3.369259130286e-02       1.476833063518e+03 
       3.432206000051e-02       1.453218990306e+03 
       3.495029122750e-02       1.429952967441e+03 
       3.557767830186e-02       1.407062472081e+03 
       3.620459251805e-02       1.384561971513e+03 
       3.683138462739e-02       1.362474136718e+03 
       3.745838631308e-02       1.340814481788e+03 
       3.808591162448e-02       1.319590370661e+03 
       3.871425834856e-02       1.298823448086e+03 
       3.934370930598e-02       1.278522077349e+03 
       3.997453356526e-02       1.258694262846e+03 
       4.060698757339e-02       1.239348233558e+03 
       4.124131620360e-02       1.220495238312e+03 
       4.187775372335e-02       1.202132403495e+03 
       4.251652468637e-02       1.184272764457e+03 
       4.315784475339e-02       1.166915336774e+03 
       4.380192144653e-02       1.150057302948e+03 
       4.444895484213e-02       1.133706997843e+03 
       4.509913820710e-02       1.117853593967e+03 
       4.575265858315e-02       1.102503266277e+03 
       4.640969732355e-02       1.087642280377e+03 
       4.707043058632e-02       1.073276020958e+03 
       4.773502978774e-02       1.059393002047e+03 
       4.840366201971e-02       1.045981902802e+03 
       4.907649043405e-02       1.033036351399e+03 
       4.975367459674e-02       1.020538025335e+03 
       5.043537081486e-02       1.008498123368e+03 
       5.112173243845e-02       9.968769415043e+02 
       5.181291013972e-02       9.856803397443e+02 
       5.250905217143e-02       9.748828545292e+02 
       5.321030460638e-02       9.644737954933e+02 
       5.391681155968e-02       9.544279245871e+02 
       5.462871539508e-02       9.447339462196e+02 
       5.534615691701e-02       9.353733880130e+02 
       5.606927554935e-02       9.263212771372e+02 
       5.679820950211e-02       9.175574212562e+02 
       5.753309592701e-02       9.090569953532e+02 
       5.827407106296e-02       9.007983910275e+02 
       5.902127037216e-02       8.927575460660e+02 
       5.977482866757e-02       8.849086131513e+02 
       6.053488023263e-02       8.772197516964e+02 
       6.130155893359e-02       8.696685955931e+02 
       6.207499832521e-02       8.622280861668e+02 
       6.285533175027e-02       8.548681253108e+02 
       6.364269243341e-02       8.475583280880e+02 
       6.443721356965e-02       8.402757255286e+02 
       6.523902840810e-02       8.329873026810e+02 
       6.604827033112e-02       8.256690564975e+02 
       6.686507292931e-02       8.182916350628e+02 
       6.768957007262e-02       8.108290190629e+02 
       6.852189597788e-02       8.032545878717e+02 
       6.936218527295e-02       7.955456559395e+02 
       7.021057305780e-02       7.876773249522e+02 
       7.106719496263e-02       7.796294393974e+02 
       7.193218720333e-02       7.713810582829e+02 
       7.280568663443e-02       7.629140321089e+02 
       7.368783079963e-02       7.542171853383e+02 
       7.457875798024e-02       7.452733617713e+02 
       7.547860724140e-02       7.360756281593e+02 
       7.638751847653e-02       7.266173496191e+02 
       7.730563244986e-02       7.168941656992e+02 
       7.823309083734e-02       7.069059941347e+02 
       7.917003626588e-02       6.966580338392e+02 
       8.011661235116e-02       6.861559236795e+02 
       8.107296373400e-02       6.754104702378e+02 
       8.203923611538e-02       6.644358059942e+02 
       8.301557629029e-02       6.532493823784e+02 
       8.400213218032e-02       6.418709285917e+02 
       8.499905286519e-02       6.303259873013e+02 
       8.600648861320e-02       6.186415254066e+02 
       8.702459091074e-02       6.068481050797e+02 
       8.805351249081e-02       5.949750846394e+02 
       8.909340736074e-02       5.830638334884e+02 
       9.014443082896e-02       5.711426796661e+02 
       9.120673953112e-02       5.592553552018e+02 
       9.228049145540e-02       5.474368633626e+02 
       9.336584596711e-02       5.357289316820e+02 
       9.446296383264e-02       5.241688572875e+02 
       9.557200724288e-02       5.127946582647e+02 
       9.669313983590e-02       5.016459769822e+02 
       9.782652671922e-02       4.907568115772e+02 
       9.897233449153e-02       4.801615493542e+02 
       1.001307312639e-01       4.698917073251e+02 
       1.013018866804e-01       4.599737838719e+02 
       1.024859719390e-01       4.504341015813e+02 
       1.036831598108e-01       4.412930296205e+02 
       1.048936246604e-01       4.325683746937e+02 
       1.061175424646e-01       4.242723489168e+02 
       1.073550908320e-01       4.164128343265e+02 
       1.086064490212e-01       4.089948286662e+02 
       1.098717979600e-01       4.020139815882e+02 
       1.111513202630e-01       3.954663640539e+02 
       1.124452002505e-01       3.893366125851e+02 
       1.137536239660e-01       3.836127434378e+02 
       1.150767791943e-01       3.782703466909e+02 
       1.164148554796e-01       3.732838744059e+02 
       1.177680441428e-01       3.686226082925e+02 
       1.191365383000e-01       3.642502075240e+02 
       1.205205328796e-01       3.601288655920e+02 
       1.219202246406e-01       3.562161740292e+02 
       1.233358121908e-01       3.524656729079e+02 
       1.247674960041e-01       3.488301618619e+02 
       1.262154784397e-01       3.452613680330e+02 
       1.276799637599e-01       3.417090361475e+02 
       1.291611581492e-01       3.381243099126e+02 
       1.306592697330e-01       3.344597218608e+02 
       1.321745085970e-01       3.306719448157e+02 
       1.337070868071e-01       3.267178957125e+02 
       1.352572184290e-01       3.225656011228e+02 
       1.368251195489e-01       3.181832584885e+02 
       1.384110082948e-01       3.135496491548e+02 
       1.400151048573e-01       3.086501518758e+02 
       1.416376315125e-01       3.034795270281e+02 
       1.432788126441e-01       2.980410025583e+02 
       1.449388747672e-01       2.923475987097e+02 
       1.466180465522e-01       2.864201645483e+02 
       1.483165588498e-01       2.802884178234e+02 
       1.500346447167e-01       2.739897620661e+02 
       1.517725394423e-01       2.675675060600e+02 
       1.535304805762e-01       2.610708067595e+02 
       1.553087079567e-01       2.545520493781e+02 
       1.571074637407e-01       2.480656082731e+02 
       1.589269924342e-01       2.416663524832e+02 
       1.607675409244e-01       2.354077848954e+02 
       1.626293585127e-01       2.293404574661e+02 
       1.645126969494e-01       2.235098731697e+02 
       1.664178104695e-01       2.179561114423e+02 
       1.683449558301e-01       2.127112853233e+02 
       1.702943923491e-01       2.077994097924e+02 
       1.722663819457e-01       2.032358073034e+02 
       1.742611891826e-01       1.990258172904e+02 
       1.762790813099e-01       1.951645991845e+02 
       1.783203283105e-01       1.916384035253e+02 
       1.803852029478e-01       1.884236556419e+02 
       1.824739808153e-01       1.854884296155e+02 
       1.845869403884e-01       1.827931056202e+02 
       1.867243630778e-01       1.802915551655e+02 
       1.888865332854e-01       1.779334012042e+02 
       1.910737384634e-01       1.756649190919e+02 
       1.932862691740e-01       1.734499651255e+02 
       1.955244191537e-01       1.712305096654e+02 
       1.977884853783e-01       1.689414575371e+02 
       2.000787681320e-01       1.665376329524e+02 
       2.023955710787e-01       1.639823532715e+02 
       2.047392013365e-01       1.612494897449e+02 
       2.071099695544e-01       1.583254468184e+02 
       2.095081899940e-01       1.552100711754e+02 
       2.119341806119e-01       1.519163655948e+02 
       2.143882631479e-01       1.484698474386e+02 
       2.168707632153e-01       1.449066186367e+02 
       2.193820103951e-01       1.412702009603e+02 
       2.219223383340e-01       1.376088982826e+02 
       2.244920848465e-01       1.339721389501e+02 
       2.270915920209e-01       1.304081204469e+02 
       2.297212063293e-01       1.269605042216e+02 
       2.323812787420e-01       1.236670746874e+02 
       2.350721648469e-01       1.205583336023e+02 
       2.377942249726e-01       1.176556751816e+02 
       2.405478243169e-01       1.149714310642e+02 
       2.433333330804e-01       1.125070895557e+02 
       2.461511266052e-01       1.102547122006e+02 
       2.490015855182e-01       1.081954146614e+02 
       2.518850958811e-01       1.063007542038e+02 
       2.548020493455e-01       1.045333762384e+02 
       2.577528433139e-01       1.028530785916e+02 
       2.607378811073e-01       1.012162636986e+02 
       2.637575721387e-01       9.958031790295e+01 
       2.668123320937e-01       9.790934914473e+01 
       2.699025831178e-01       9.617318185419e+01 
       2.730287540109e-01       9.435267738270e+01 
       2.761912804292e-01       9.243888323812e+01 
       2.793906050948e-01       9.043367726673e+01 
       2.826271780137e-01       8.834927029258e+01 
       2.859014567017e-01       8.620705931783e+01 
       2.892139064192e-01       8.403649986740e+01 
       2.925650004150e-01       8.187132884915e+01 
       2.959552201797e-01       7.974736193231e+01 
       2.993850557086e-01       7.769795408561e+01 
       3.028550057750e-01       7.575018571693e+01 
       3.063655782144e-01       7.392211558406e+01 
       3.099172902189e-01       7.222089634740e+01 
       3.135106686447e-01       7.064326885073e+01 
       3.171462503301e-01       6.917657581565e+01 
       3.208245824271e-01       6.780219990376e+01 
       3.245462227460e-01       6.649645868237e+01 
       3.283117401135e-01       6.523381875184e+01 
       3.321217147457e-01       6.398853558820e+01 
       3.359767386358e-01       6.273681883414e+01 
       3.398774159576e-01       6.146074589494e+01 
       3.438243634858e-01       6.014938936400e+01 
       3.478182110334e-01       5.880116189240e+01 
       3.518596019074e-01       5.742368872565e+01 
       3.559491933834e-01       5.603116493828e+01 
       3.600876572003e-01       5.464171259588e+01 
       3.642756800760e-01       5.327422364651e+01 
       3.685139642453e-01       5.194600948508e+01 
       3.728032280205e-01       5.067126157208e+01 
       3.771442063771e-01       4.946007973255e+01 
       3.815376515643e-01       4.831624689911e+01 
       3.859843337434e-01       4.723646892233e+01 
       3.904850416542e-01       4.621064983560e+01 
       3.950405833110e-01       4.522397308474e+01 
       3.996517867313e-01       4.426020040291e+01 
       4.043195006967e-01       4.330562234662e+01 
       4.090445955496e-01       4.235047901742e+01 
       4.138279640274e-01       4.138941985511e+01 
       4.186705221354e-01       4.042151049643e+01 
       4.235732100615e-01       3.945011695634e+01 
       4.285369931351e-01       3.848311435791e+01 
       4.335628628325e-01       3.753121756328e+01 
       4.386518378313e-01       3.660499352031e+01 
       4.438049651176e-01       3.571171110191e+01 
       4.490233211485e-01       3.485407992405e+01 
       4.543080130732e-01       3.403120882350e+01 
       4.596601800167e-01       3.323967005212e+01 
       4.650809944303e-01       3.247396327809e+01 
       4.705716635122e-01       3.172662061653e+01 
       4.761334307032e-01       3.098974474003e+01 
       4.817675772629e-01       3.025786804085e+01 
       4.874754239302e-01       2.952979169187e+01 
       4.932583326751e-01       2.880779483360e+01 
       4.991177085474e-01       2.809527779494e+01 
       5.050550016280e-01       2.739592595598e+01 
       5.110717090915e-01       2.671384025273e+01 
       5.171693773858e-01       2.605272043563e+01 
       5.233496045382e-01       2.541369749870e+01 
       5.296140425967e-01       2.479449025472e+01 
       5.359644002153e-01       2.419131758876e+01 
       5.424024453948e-01       2.360116823415e+01 
       5.489300083895e-01       2.302175846257e+01 
       5.555489847921e-01       2.245078431798e+01 
       5.622613388112e-01       2.188720435974e+01 
       5.690691067536e-01       2.133266188272e+01 
       5.759744007296e-01       2.078988430822e+01 
       5.829794125966e-01       2.026021582951e+01 
       5.900864181604e-01       1.974391481871e+01 
       5.972977816540e-01       1.924143471043e+01 
       6.046159605169e-01       1.875224782115e+01 
       6.120435104986e-01       1.827400805707e+01 
       6.195830911125e-01       1.780474937731e+01 
       6.272374714700e-01       1.734438023388e+01 
       6.350095365264e-01       1.689284560409e+01 
       6.429022937736e-01       1.644979926091e+01 
       6.509188804177e-01       1.601626988728e+01 
       6.590625710844e-01       1.559345334500e+01 
       6.673367860990e-01       1.518065380057e+01 
       6.757451003909e-01       1.477721392346e+01 
       6.842912530819e-01       1.438315568375e+01 
       6.929791578186e-01       1.399732204351e+01 
       7.018129139205e-01       1.361887621450e+01 
       7.107968184185e-01       1.324858697787e+01 
       7.199353790728e-01       1.288628795613e+01 
       7.292333284610e-01       1.253171540243e+01 
       7.386956392462e-01       1.218560389464e+01 
       7.483275407403e-01       1.184721568371e+01 
       7.581345368956e-01       1.151596203462e+01 
       7.681224258715e-01       1.119214732397e+01 
       7.782973213408e-01       1.087491589097e+01 
       7.886656757211e-01       1.056449045688e+01 
       7.992343055379e-01       1.026108016535e+01 
       8.100104191535e-01       9.964021137171e+00 
       8.210016471248e-01       9.673796951088e+00 
       8.322160754854e-01       9.389664823844e+00 
       8.436622822901e-01       9.111639511229e+00 
       8.553493777980e-01       8.839678337308e+00 
       8.672870487287e-01       8.573360634862e+00 
       8.794856070782e-01       8.313082738250e+00 
       8.919560440529e-01       8.058164375980e+00 
       9.047100897573e-01       7.808995157820e+00 
       9.177602793592e-01       7.564898900639e+00 
       9.311200265643e-01       7.326248837626e+00 
       9.448037053502e-01       7.092496568453e+00 
       9.588267410536e-01       6.863964149853e+00 
       9.732057120658e-01       6.640110952513e+00 
       9.879584635853e-01       6.421203759536e+00 
       1.003104235097e+00       6.206770297509e+00 
       1.018663803508e+00       5.996985240845e+00 
       1.034659644180e+00       5.791585320503e+00 
       1.051116112430e+00       5.590447577752e+00 
       1.068059648533e+00       5.393622545683e+00 
       1.085519009674e+00       5.200779828821e+00 
       1.103525532937e+00       5.011961815407e+00 
       1.122113434006e+00       4.827099824809e+00 
       1.141320147063e+00       4.645967799350e+00 
       1.161186712200e+00       4.468537319537e+00 
       1.181758217703e+00       4.294780926491e+00 
       1.203084305656e+00       4.124565272446e+00 
       1.225219750619e+00       3.957773920055e+00 
       1.248225122457e+00       3.794333448247e+00 
       1.272167545910e+00       3.634179714293e+00 
       1.297121570873e+00       3.477236958910e+00 
       1.323170168729e+00       3.323419006981e+00 
       1.350405870962e+00       3.172653110623e+00 
       1.378932066500e+00       3.024878609413e+00 
       1.408864473114e+00       2.880042589705e+00 
       1.440332794887e+00       2.738098889572e+00 
       1.473482570981e+00       2.598995009131e+00 
       1.508477208804e+00       2.462708671877e+00 
       1.545500174671e+00       2.329261681065e+00 
       1.584757283820e+00       2.198590179739e+00 
       1.626478985044e+00       2.070753024268e+00 
       1.670922469119e+00       1.945760773712e+00 
       1.718373341237e+00       1.823727062751e+00 
       1.769146486669e+00       1.704736993561e+00 
       1.823585634966e+00       1.588914009298e+00 
       1.882061016189e+00       1.476427937934e+00 
       1.944964451729e+00       1.367508876134e+00 
       2.012701309284e+00       1.262408044498e+00 
       2.085679072733e+00       1.161403651810e+00 
       2.164292910656e+00       1.064794494150e+00 
       2.248909558865e+00       9.729033236673e-01 
       2.339851868790e+00       8.860164602306e-01 
       2.437387107706e+00       8.043900353144e-01 
       2.541722026674e+00       7.281991836676e-01 
       2.653006540240e+00       6.575376109522e-01 
       2.771345811192e+00       5.924007651604e-01 
       2.896818376356e+00       5.326914327530e-01 
       3.029496605655e+00       4.782171633226e-01 
       3.169465753203e+00       4.287200959012e-01 
       3.316838942240e+00       3.838974827424e-01 
       3.471766970449e+00       3.434112056362e-01 
       3.634443173879e+00       3.069200183043e-01 
       3.805104403104e+00       2.740813834795e-01 
       3.984029433293e+00       2.445652094752e-01 
       4.171536022243e+00       2.180633366905e-01 
       4.367977546024e+00       1.942868842284e-01 
       4.573739825701e+00       1.729695691165e-01 
       4.789238487465e+00       1.538708977025e-01 
       5.014916998530e+00       1.367699857645e-01 
       5.251245390555e+00       1.214674124529e-01 
       5.498719607936e+00       1.077831695891e-01 
       5.757861384481e+00       9.555433187332e-02 
       6.029218544837e+00       8.463643972760e-02 
       6.313365635473e+00       7.487332909053e-02 
       6.610904806061e+00       6.613967461768e-02 
       6.922466880298e+00       5.835479763265e-02 
       7.248712572246e+00       5.143972558167e-02 
       7.590333818664e+00       4.531617621259e-02 
       7.948055208895e+00       3.990155589112e-02 
       8.322635501907e+00       3.511234608574e-02 
       8.714869225646e+00       3.087100277311e-02 
       9.125588357423e+00       2.711576036051e-02 
       9.555664086357e+00       2.380052137670e-02 
       1.000600866025e+01       2.088281252817e-02 
       1.047757732014e+01       1.831664897545e-02 
       1.097137032631e+01       1.605200381618e-02 
       1.148843507991e+01       1.403978080742e-02 
       1.202986834461e+01       1.225752318308e-02 
       1.259681857293e+01       1.069641437407e-02 
       1.319048834233e+01       9.345808373045e-03 
       1.381213690599e+01       8.180258145788e-03 
       1.446308286385e+01       7.161745886143e-03 
       1.514470695956e+01       6.262070766206e-03 
       1.585845500922e+01       5.472997258868e-03 
       1.660584096814e+01       4.790279639684e-03 
       1.738845014213e+01       4.197925678147e-03 
       1.820794255018e+01       3.680316874006e-03 
       1.906605644557e+01       3.230935124085e-03 
       1.996461200290e+01       2.839946837799e-03 
       2.090551517900e+01       2.495359305535e-03 
       2.189076175564e+01       2.196703421525e-03 
       2.292244157292e+01       1.938549857291e-03 
       2.400274296203e+01       1.710566288104e-03 
       2.513395738707e+01       1.509846597581e-03 
       2.631848430549e+01       1.334204257680e-03 
       2.755883625771e+01       1.179180613220e-03 
       2.885764419651e+01       1.043354089191e-03 
       3.021766306766e+01       9.233109027149e-04 
       3.164177765353e+01       8.166444127773e-04 
       3.313300869209e+01       7.222305755869e-04 
       3.469451928431e+01       6.389322098788e-04 
       3.632962160350e+01       5.646425905217e-04 
       3.804178392091e+01       4.988644028226e-04 
       3.983463796237e+01       4.405644380093e-04 
       4.171198661167e+01       3.888124160627e-04 
       4.367781197700e+01       3.428620997497e-04 
       4.573628383751e+01       3.024030846977e-04 
       4.789176848802e+01       2.664943385035e-04 
       5.014883800045e+01       2.346536225942e-04 
       5.251227992185e+01       2.069166421086e-04 
       5.498710742941e+01       1.822728093536e-04 
       5.757856996408e+01       1.605653795113e-04 
       6.029216436533e+01       1.414474470345e-04 
       6.313364653071e+01       1.245938883618e-04 
       6.610904362487e+01       1.097589345225e-04 
       6.922466686394e+01       9.667413006828e-05 
       7.248712490254e+01       8.529719965326e-05 
       7.590333785159e+01       7.517133124080e-05 
       7.948055195675e+01       6.615138321914e-05 
       8.322635496875e+01       5.812033989958e-05 
       8.714869223800e+01       5.131696877464e-05 
       9.125588356771e+01       4.509901821738e-05 
       9.555664086136e+01       3.960505924189e-05 
       1.000600866018e+02       3.482929971022e-05 
       1.047757732012e+02       3.063491605255e-05 
       1.097137032630e+02       2.705181235958e-05 
       1.148843507991e+02       2.367999325361e-05 
       1.202986834461e+02       2.081310597608e-05 
       1.259681857293e+02       1.830106952837e-05 
       1.319048834233e+02       1.606831689258e-05 
       1.381213690599e+02       1.412195637813e-05 
       1.446308286385e+02       1.243910689389e-05 
       1.514470695956e+02       1.087606998210e-05 
       1.585845500922e+02       9.526260970975e-06 
       1.660584096814e+02       8.371859781317e-06 
       1.738845014213e+02       7.341939222247e-06 
       1.820794255018e+02       6.434138313802e-06 
       1.906605644557e+02       5.656568197092e-06 
       1.996461200290e+02       4.940425399503e-06 
       2.090551517900e+02       4.322417612023e-06 
       2.189076175564e+02       3.782432995514e-06 
