# Matter power spectrum P(k) at redshift z=2
# for k=1.03944e-05 to 328.769 h/Mpc,
# number of wavenumbers equal to 605
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       7.884950348932e-04       3.545737246862e+02 
       8.256556610330e-04       3.706030894856e+02 
       8.645676135275e-04       3.873239210705e+02 
       9.053134298449e-04       4.047621594767e+02 
       9.479795373245e-04       4.229443164845e+02 
       9.926564365005e-04       4.418974465117e+02 
       1.039438893066e-03       4.616491151973e+02 
       1.088426138884e-03       4.822273646972e+02 
       1.139722082470e-03       5.036606589876e+02 
       1.193435529399e-03       5.259778354583e+02 
       1.249680413092e-03       5.492080307119e+02 
       1.308576036488e-03       5.733806073606e+02 
       1.370247325102e-03       5.985250251319e+02 
       1.434825092005e-03       6.246707746403e+02 
       1.502446315298e-03       6.518471940901e+02 
       1.573254428662e-03       6.800833338428e+02 
       1.647399625600e-03       7.094077868663e+02 
       1.725039178014e-03       7.398484747858e+02 
       1.806337769805e-03       7.714324919072e+02 
       1.891467846185e-03       8.041858254139e+02 
       1.980609979461e-03       8.381331940160e+02 
       2.073953252048e-03       8.732977961564e+02 
       2.171695657542e-03       9.097010895074e+02 
       2.274044520691e-03       9.473625976300e+02 
       2.381216937154e-03       9.862994963349e+02 
       2.493440233996e-03       1.026526544920e+03 
       2.610952451876e-03       1.068055476554e+03 
       2.734002849963e-03       1.110894882325e+03 
       2.862852434649e-03       1.155049590226e+03 
       2.997774513178e-03       1.200520313511e+03 
       3.139055273368e-03       1.247303046621e+03 
       3.286994390653e-03       1.295388896075e+03 
       3.441905663736e-03       1.344763518620e+03 
       3.604117680195e-03       1.395406399411e+03 
       3.773974513465e-03       1.447290669694e+03 
       3.951836452656e-03       1.500382482476e+03 
       4.138080766772e-03       1.554640235459e+03 
       4.333102504924e-03       1.610014405263e+03 
       4.537315334212e-03       1.666446556762e+03 
       4.751152416987e-03       1.723869228785e+03 
       4.975067329150e-03       1.782204754329e+03 
       5.209535020979e-03       1.841365194782e+03 
       5.455052821463e-03       1.901249820315e+03 
       5.712141485855e-03       1.961747569690e+03 
       5.981346283567e-03       2.022733950093e+03 
       6.263238118132e-03       2.084071061524e+03 
       6.558414660732e-03       2.145608069930e+03 
       6.867501459901e-03       2.207176396326e+03 
       7.191152956917e-03       2.268599366956e+03 
       7.530053280611e-03       2.329693394226e+03 
       7.884916605419e-03       2.390255970382e+03 
       8.256486717675e-03       2.449935174409e+03 
       8.645535230472e-03       2.508593181309e+03 
       9.052857600346e-03       2.565934337287e+03 
       9.479265718748e-03       2.621668644419e+03 
       9.925575382821e-03       2.675487797472e+03 
       1.039258643002e-02       2.727053512937e+03 
       1.088105284259e-02       2.776016143592e+03 
       1.139163987327e-02       2.822006139489e+03 
       1.192486551830e-02       2.864628480445e+03 
       1.248102491445e-02       2.903486201538e+03 
       1.306009899132e-02       2.938190169556e+03 
       1.366165338319e-02       2.968346737646e+03 
       1.428474006812e-02       2.993604870504e+03 
       1.492782119053e-02       3.013678373281e+03 
       1.558873920002e-02       3.028353259360e+03 
       1.626475584650e-02       3.037528315857e+03 
       1.695267161463e-02       3.041231711705e+03 
       1.764901767707e-02       3.039598759491e+03 
       1.835029088276e-02       3.032909336424e+03 
       1.905318850021e-02       3.021523201861e+03 
       1.975480048112e-02       3.005880340295e+03 
       2.045273209079e-02       2.986455076373e+03 
       2.114515086997e-02       2.963725832530e+03 
       2.183076964945e-02       2.938150861416e+03 
       2.250878646710e-02       2.910166329046e+03 
       2.317880288945e-02       2.880179069057e+03 
       2.384073771600e-02       2.848510114803e+03 
       2.449474691512e-02       2.815446897955e+03 
       2.514115521325e-02       2.781411709658e+03 
       2.578040092737e-02       2.746439907118e+03 
       2.641299337973e-02       2.710866001975e+03 
       2.703948116953e-02       2.674806541519e+03 
       2.766042926239e-02       2.638424538519e+03 
       2.827640294929e-02       2.601836396279e+03 
       2.888795699587e-02       2.565211150056e+03 
       2.949562862076e-02       2.528579840451e+03 
       3.009993324184e-02       2.492101152150e+03 
       3.070136218621e-02       2.455799762891e+03 
       3.130038176626e-02       2.419769968831e+03 
       3.189743328477e-02       2.384049074230e+03 
       3.249293365372e-02       2.348741944897e+03 
       3.308727640171e-02       2.313857572666e+03 
       3.368083291131e-02       2.279459326834e+03 
       3.427395377618e-02       2.245581301812e+03 
       3.486697020219e-02       2.212259858793e+03 
       3.546019540218e-02       2.179536993270e+03 
       3.605392595108e-02       2.147427917031e+03 
       3.664844308127e-02       2.115966964474e+03 
       3.724401390615e-02       2.085180053237e+03 
       3.784089256619e-02       2.055091392936e+03 
       3.843932129587e-02       2.025702610157e+03 
       3.903953141241e-02       1.997048851598e+03 
       3.964174422894e-02       1.969126698387e+03 
       4.024617189616e-02       1.941962975705e+03 
       4.085301817660e-02       1.915557153215e+03 
       4.146247915621e-02       1.889907495552e+03 
       4.207474389803e-02       1.865036750811e+03 
       4.268999504240e-02       1.840943925431e+03 
       4.330840935815e-02       1.817603568688e+03 
       4.393015824890e-02       1.795051634491e+03 
       4.455540821840e-02       1.773257225028e+03 
       4.518432129829e-02       1.752218398167e+03 
       4.581705544188e-02       1.731930837267e+03 
       4.645376488673e-02       1.712386288664e+03 
       4.709460048886e-02       1.693554867515e+03 
       4.773971003119e-02       1.675434686321e+03 
       4.838923850841e-02       1.658002881321e+03 
       4.904332839040e-02       1.641239781582e+03 
       4.970211986605e-02       1.625137718586e+03 
       5.036575106931e-02       1.609645581257e+03 
       5.103435828883e-02       1.594750477687e+03 
       5.170807616278e-02       1.580426051019e+03 
       5.238703786007e-02       1.566639780143e+03 
       5.307137524905e-02       1.553352652415e+03 
       5.376121905485e-02       1.540533209941e+03 
       5.445669900625e-02       1.528129354221e+03 
       5.515794397297e-02       1.516113711181e+03 
       5.586508209412e-02       1.504476320534e+03 
       5.657824089865e-02       1.493150420832e+03 
       5.729754741823e-02       1.482060458955e+03 
       5.802312829339e-02       1.471193237720e+03 
       5.875510987328e-02       1.460512143717e+03 
       5.949361830965e-02       1.449941441192e+03 
       6.023877964542e-02       1.439440515161e+03 
       6.099071989830e-02       1.428966386175e+03 
       6.174956513981e-02       1.418467597660e+03 
       6.251544157005e-02       1.407889900065e+03 
       6.328847558851e-02       1.397195592007e+03 
       6.406879386123e-02       1.386328457583e+03 
       6.485652338457e-02       1.375245573992e+03 
       6.565179154583e-02       1.363899201640e+03 
       6.645472618088e-02       1.352252414668e+03 
       6.726545562910e-02       1.340260241020e+03 
       6.808410878579e-02       1.327885626623e+03 
       6.891081515213e-02       1.315097970305e+03 
       6.974570488294e-02       1.301869533842e+03 
       7.058890883244e-02       1.288168945680e+03 
       7.144055859792e-02       1.273981842725e+03 
       7.230078656173e-02       1.259290107772e+03 
       7.316972593145e-02       1.244087565727e+03 
       7.404751077856e-02       1.228368265540e+03 
       7.493427607550e-02       1.212134422837e+03 
       7.583015773141e-02       1.195392808804e+03 
       7.673529262646e-02       1.178164041218e+03 
       7.764981864502e-02       1.160465459410e+03 
       7.857387470754e-02       1.142327631801e+03 
       7.950760080144e-02       1.123784591469e+03 
       8.045113801083e-02       1.104873784109e+03 
       8.140462854537e-02       1.085642908939e+03 
       8.236821576807e-02       1.066143292312e+03 
       8.334204422231e-02       1.046435476758e+03 
       8.432625965800e-02       1.026574458523e+03 
       8.532100905690e-02       1.006625310446e+03 
       8.632644065732e-02       9.866493952650e+02 
       8.734270397798e-02       9.667171710311e+02 
       8.836994984135e-02       9.469492699003e+02 
       8.940833039624e-02       9.273371485296e+02 
       9.045799913992e-02       9.080029779320e+02 
       9.151911093961e-02       8.889898280879e+02 
       9.259182205350e-02       8.703874050142e+02 
       9.367629015127e-02       8.522409393496e+02 
       9.477267433417e-02       8.346174996803e+02 
       9.588113515464e-02       8.175803491927e+02 
       9.700183463561e-02       8.011643200898e+02 
       9.813493628939e-02       7.854207620366e+02 
       9.928060513623e-02       7.703850424360e+02 
       1.004390077226e-01       7.560811392636e+02 
       1.016103121392e-01       7.425309734341e+02 
       1.027946880387e-01       7.297530589484e+02 
       1.039923066533e-01       7.177335237849e+02 
       1.052033408120e-01       7.064826072620e+02 
       1.064279649578e-01       6.959781865190e+02 
       1.076663551650e-01       6.861958006770e+02 
       1.089186891558e-01       6.771029399221e+02 
       1.101851463174e-01       6.686480169439e+02 
       1.114659077190e-01       6.607830757687e+02 
       1.127611561281e-01       6.534568036698e+02 
       1.140710760282e-01       6.465817613919e+02 
       1.153958536349e-01       6.401068801546e+02 
       1.167356769134e-01       6.339579058947e+02 
       1.180907355956e-01       6.280143720417e+02 
       1.194612211971e-01       6.221998813301e+02 
       1.208473270351e-01       6.164376148740e+02 
       1.222492482458e-01       6.106303441088e+02 
       1.236671818022e-01       6.046813289491e+02 
       1.251013265331e-01       5.985106316224e+02 
       1.265518831407e-01       5.920405277406e+02 
       1.280190542205e-01       5.851992898080e+02 
       1.295030442802e-01       5.779267893219e+02 
       1.310040597595e-01       5.701798918498e+02 
       1.325223090509e-01       5.619196948531e+02 
       1.340580025204e-01       5.531350659817e+02 
       1.356113525287e-01       5.438218428209e+02 
       1.371825734541e-01       5.339992889051e+02 
       1.387718817145e-01       5.236938550689e+02 
       1.403794957916e-01       5.129615089874e+02 
       1.420056362553e-01       5.018657843927e+02 
       1.436505257884e-01       4.904799000914e+02 
       1.453143892131e-01       4.788963158241e+02 
       1.469974535181e-01       4.672072273598e+02 
       1.486999478866e-01       4.555165011105e+02 
       1.504221037252e-01       4.439248184429e+02 
       1.521641546947e-01       4.325333464783e+02 
       1.539263367410e-01       4.214526523517e+02 
       1.557088881279e-01       4.107593715612e+02 
       1.575120494716e-01       4.005391901466e+02 
       1.593360637752e-01       3.908554461452e+02 
       1.611811764663e-01       3.817679571589e+02 
       1.630476354349e-01       3.733000619376e+02 
       1.649356910732e-01       3.654766967167e+02 
       1.668455963177e-01       3.582955913434e+02 
       1.687776066919e-01       3.517361970115e+02 
       1.707319803514e-01       3.457675257494e+02 
       1.727089781312e-01       3.403314277313e+02 
       1.747088635945e-01       3.353579427667e+02 
       1.767319030834e-01       3.307637651756e+02 
       1.787783657722e-01       3.264656381714e+02 
       1.808485237223e-01       3.223629877396e+02 
       1.829426519405e-01       3.183760813829e+02 
       1.850610284380e-01       3.143820489386e+02 
       1.872039342937e-01       3.102749249590e+02 
       1.893716537184e-01       3.059711904461e+02 
       1.915644741231e-01       3.014007514969e+02 
       1.937826861890e-01       2.965095374124e+02 
       1.960265839411e-01       2.912633085499e+02 
       1.982964648242e-01       2.856492437390e+02 
       2.005926297825e-01       2.796785164994e+02 
       2.029153833421e-01       2.733848494528e+02 
       2.052650336967e-01       2.668296896017e+02 
       2.076418927971e-01       2.600899866953e+02 
       2.100462764443e-01       2.532568284447e+02 
       2.124785043855e-01       2.464297537966e+02 
       2.149389004151e-01       2.397060188377e+02 
       2.174277924786e-01       2.331732329807e+02 
       2.199455127812e-01       2.269246245350e+02 
       2.224923979006e-01       2.210118479009e+02 
       2.250687889041e-01       2.154691486589e+02 
       2.276750314700e-01       2.103304000850e+02 
       2.303114760142e-01       2.056030279622e+02 
       2.329784778215e-01       2.012614171955e+02 
       2.356763971816e-01       1.972889039861e+02 
       2.384055995312e-01       1.936385517016e+02 
       2.411664556006e-01       1.902511710072e+02 
       2.439593415666e-01       1.870562539165e+02 
       2.467846392109e-01       1.839723721717e+02 
       2.496427360850e-01       1.809184522307e+02 
       2.525340256806e-01       1.778120006944e+02 
       2.554589076077e-01       1.745888425994e+02 
       2.584177877783e-01       1.712033184954e+02 
       2.614110785981e-01       1.676316829523e+02 
       2.644391991649e-01       1.638757562465e+02 
       2.675025754749e-01       1.599595712148e+02 
       2.706016406372e-01       1.559253883438e+02 
       2.737368350956e-01       1.518282259457e+02 
       2.769086068601e-01       1.477275738041e+02 
       2.801174117469e-01       1.436917270306e+02 
       2.833637136270e-01       1.397726838135e+02 
       2.866479846856e-01       1.360242198327e+02 
       2.899707056912e-01       1.324945148221e+02 
       2.933323662746e-01       1.291994685293e+02 
       2.967334652197e-01       1.261477608073e+02 
       3.001745107654e-01       1.233235480803e+02 
       3.036560209195e-01       1.206929613059e+02 
       3.071785237853e-01       1.182003335929e+02 
       3.107425579005e-01       1.158016431175e+02 
       3.143486725909e-01       1.134398440621e+02 
       3.179974283376e-01       1.110751084303e+02 
       3.216893971594e-01       1.086754822391e+02 
       3.254251630109e-01       1.062205960389e+02 
       3.292053221969e-01       1.037021623303e+02 
       3.330304838039e-01       1.011250766654e+02 
       3.369012701505e-01       9.850868567484e+01 
       3.408183172553e-01       9.588402858169e+01 
       3.447822753259e-01       9.329363259321e+01 
       3.487938092686e-01       9.077413202476e+01 
       3.528535992194e-01       8.835826341419e+01 
       3.569623410988e-01       8.606447424992e+01 
       3.611207471909e-01       8.389555405634e+01 
       3.653295467475e-01       8.184972607673e+01 
       3.695894866200e-01       7.991116405181e+01 
       3.739013319190e-01       7.805509250972e+01 
       3.782658667041e-01       7.625661430236e+01 
       3.826838947060e-01       7.448660391694e+01 
       3.871562400805e-01       7.271971613294e+01 
       3.916837481994e-01       7.094076894013e+01 
       3.962672864775e-01       6.914787404209e+01 
       4.009077452399e-01       6.735066444745e+01 
       4.056060386299e-01       6.556419776134e+01 
       4.103631055624e-01       6.380669068779e+01 
       4.151799107229e-01       6.209200350407e+01 
       4.200574456169e-01       6.043521202461e+01 
       4.249967296714e-01       5.884733634054e+01 
       4.299988113922e-01       5.733186583919e+01 
       4.350647695810e-01       5.588225153196e+01 
       4.401957146148e-01       5.448451409962e+01 
       4.453927897923e-01       5.312303670328e+01 
       4.506571727520e-01       5.178574136661e+01 
       4.559900769658e-01       5.046488894179e+01 
       4.613927533127e-01       4.915573715941e+01 
       4.668664917399e-01       4.785705383933e+01 
       4.724126230144e-01       4.657357606097e+01 
       4.780325205732e-01       4.531548207594e+01 
       4.837276024780e-01       4.409312855922e+01 
       4.894993334817e-01       4.291171057991e+01 
       4.953492272141e-01       4.177091898335e+01 
       5.012788484965e-01       4.066842271354e+01 
       5.072898157927e-01       3.960092294193e+01 
       5.133838038066e-01       3.856237114060e+01 
       5.195625462387e-01       3.754477632090e+01 
       5.258278387104e-01       3.654306395832e+01 
       5.321815418711e-01       3.555762708111e+01 
       5.386255847005e-01       3.459138891786e+01 
       5.451619680211e-01       3.364649407530e+01 
       5.517927682377e-01       3.272524751701e+01 
       5.585201413205e-01       3.183105562675e+01 
       5.653463270528e-01       3.096506038420e+01 
       5.722736535624e-01       3.012413877586e+01 
       5.793045421607e-01       2.930444614314e+01 
       5.864415125154e-01       2.850418596982e+01 
       5.936871881826e-01       2.772175035706e+01 
       6.010443025301e-01       2.695512051885e+01 
       6.085157050847e-01       2.620498487601e+01 
       6.161043683394e-01       2.547390914893e+01 
       6.238133950617e-01       2.476224408156e+01 
       6.316460261466e-01       2.406922955123e+01 
       6.396056490630e-01       2.339510604867e+01 
       6.476958069479e-01       2.273865088036e+01 
       6.559202084080e-01       2.209718392543e+01 
       6.642827380942e-01       2.147033946249e+01 
       6.727874681227e-01       2.085857095340e+01 
       6.814386704235e-01       2.026097011211e+01 
       6.902408301068e-01       1.967816755426e+01 
       6.991986599486e-01       1.911081759744e+01 
       7.083171161050e-01       1.855742337659e+01 
       7.176014151842e-01       1.801760902715e+01 
       7.270570528114e-01       1.749108232228e+01 
       7.366898238479e-01       1.697650218563e+01 
       7.465058444356e-01       1.647432258430e+01 
       7.565115760668e-01       1.598438376934e+01 
       7.667138519002e-01       1.550602769481e+01 
       7.771199055728e-01       1.503957033877e+01 
       7.877374027896e-01       1.458391282365e+01 
       7.985744760103e-01       1.413891959021e+01 
       8.096397625931e-01       1.370432681922e+01 
       8.209424468057e-01       1.327963614123e+01 
       8.324923061687e-01       1.286510823919e+01 
       8.442997626596e-01       1.245998030645e+01 
       8.563759393827e-01       1.206441033955e+01 
       8.687327233932e-01       1.167765845927e+01 
       8.813828354655e-01       1.129983929807e+01 
       8.943399077092e-01       1.093043459253e+01 
       9.076185700717e-01       1.056950017108e+01 
       9.212345469228e-01       1.021652747691e+01 
       9.352047650955e-01       9.871494164049e+00 
       9.495474749741e-01       9.533889967497e+00 
       9.642823864624e-01       9.203795786046e+00 
       9.794308219585e-01       8.880754710260e+00 
       9.950158887966e-01       8.564752179793e+00 
       1.011062674013e+00       8.255499759327e+00 
       1.027598464750e+00       7.952787406669e+00 
       1.044652998151e+00       7.656531758014e+00 
       1.062258745221e+00       7.366452448634e+00 
       1.080451233842e+00       7.082383485862e+00 
       1.099269416982e+00       6.804237040165e+00 
       1.118756093056e+00       6.531820538442e+00 
       1.138958386512e+00       6.264979810605e+00 
       1.159928297873e+00       6.003614263672e+00 
       1.181723333796e+00       5.747615054887e+00 
       1.204407229078e+00       5.496852502201e+00 
       1.228050773901e+00       5.251216322230e+00 
       1.252732760843e+00       5.010573861727e+00 
       1.278541067038e+00       4.774826675132e+00 
       1.305573887046e+00       4.543903953650e+00 
       1.333941130852e+00       4.317753422248e+00 
       1.363765998207e+00       4.096361092685e+00 
       1.395186733962e+00       3.879696646212e+00 
       1.428358557353e+00       3.667746890942e+00 
       1.463455738967e+00       3.460503258859e+00 
       1.500673769114e+00       3.258007788160e+00 
       1.540231516722e+00       3.060328702928e+00 
       1.582373214569e+00       2.867557170291e+00 
       1.627370021819e+00       2.679836472513e+00 
       1.675520809120e+00       2.497362106776e+00 
       1.727151694227e+00       2.320355423151e+00 
       1.782613751359e+00       2.149067451613e+00 
       1.842278272453e+00       1.983825393200e+00 
       1.906529046879e+00       1.825015404923e+00 
       1.975751439200e+00       1.673028789953e+00 
       2.050318654184e+00       1.528278357885e+00 
       2.130576467274e+00       1.391193522101e+00 
       2.216828677003e+00       1.262151852803e+00 
       2.309326211923e+00       1.141462420706e+00 
       2.408262725016e+00       1.029336184676e+00 
       2.513778364389e+00       9.258463320074e-01 
       2.625971450898e+00       8.309253824224e-01 
       2.744915765205e+00       7.443604150640e-01 
       2.870679913811e+00       6.658133939248e-01 
       3.003345254970e+00       5.948392083102e-01 
       3.143019916588e+00       5.309272455925e-01 
       3.289847902545e+00       4.735210675321e-01 
       3.444013548624e+00       4.220859784943e-01 
       3.605742341585e+00       3.760494197861e-01 
       3.775299353092e+00       3.349130865497e-01 
       3.952986429680e+00       2.981633226971e-01 
       4.139139007918e+00       2.653783559765e-01 
       4.334123125397e+00       2.361292565430e-01 
       4.538332943769e+00       2.100516831221e-01 
       4.752188913211e+00       1.868088318590e-01 
       4.976136586241e+00       1.661018158278e-01 
       5.210646019943e+00       1.476596554777e-01 
       5.456211674727e+00       1.312347390307e-01 
       5.713352711659e+00       1.166180791570e-01 
       5.982613598736e+00       1.036046559443e-01 
       6.264564951806e+00       9.202395479315e-02 
       6.559804553009e+00       8.172359733696e-02 
       6.868958505754e+00       7.256151984226e-02 
       7.192682498661e+00       6.441466498827e-02 
       7.531663161353e+00       5.717154723974e-02 
       7.886619502481e+00       5.073424821094e-02 
       8.258304425530e+00       4.501328365524e-02 
       8.647506321297e+00       3.993024071905e-02 
       9.055050738060e+00       3.541493127114e-02 
       9.481802131726e+00       3.140472545319e-02 
       9.928665699052e+00       2.784422556656e-02 
       1.039658929752e+01       2.468301386219e-02 
       1.088656545578e+01       2.187692679525e-02 
       1.139963347898e+01       1.938668807860e-02 
       1.193688165315e+01       1.717746518039e-02 
       1.249944955372e+01       1.521778116770e-02 
       1.308853046262e+01       1.347936283494e-02 
       1.370537389945e+01       1.193754931783e-02 
       1.435128827182e+01       1.057101384592e-02 
       1.502764365073e+01       9.359325121448e-03 
       1.573587467662e+01       8.287464383812e-03 
       1.647748360244e+01       7.333474376982e-03 
       1.725404348015e+01       6.490230675604e-03 
       1.806720149738e+01       5.743281331112e-03 
       1.891868247129e+01       5.083553895899e-03 
       1.981029250720e+01       4.496151860774e-03 
       2.074392282953e+01       3.976974212481e-03 
       2.172155379337e+01       3.517607872661e-03 
       2.274525908506e+01       3.110693002828e-03 
       2.381721012078e+01       2.750308895251e-03 
       2.493968065239e+01       2.431387528876e-03 
       2.611505159039e+01       2.149341109622e-03 
       2.734581605412e+01       1.899371986598e-03 
       2.863458466002e+01       1.678420782134e-03 
       2.998409105909e+01       1.483201423520e-03 
       3.139719773533e+01       1.310342325148e-03 
       3.287690207746e+01       1.157400831407e-03 
       3.442634273678e+01       1.021942464618e-03 
       3.604880628467e+01       9.033153228591e-04 
       3.774773418383e+01       7.965659021798e-04 
       3.952673008813e+01       7.030586482236e-04 
       4.138956748638e+01       6.215585388495e-04 
       4.334019770647e+01       5.482432345635e-04 
       4.538275829662e+01       4.843003691620e-04 
       4.752158180168e+01       4.271019719821e-04 
       4.976120495308e+01       3.771561105680e-04 
       5.210637829178e+01       3.322840218647e-04 
       5.456207624486e+01       2.934606481583e-04 
       5.713350767692e+01       2.583834689758e-04 
       5.982612693879e+01       2.282486698013e-04 
       6.264564543692e+01       2.009267436039e-04 
       6.559804374808e+01       1.773107518261e-04 
       6.868958430490e+01       1.563926463548e-04 
       7.192682467941e+01       1.376763884703e-04 
       7.531663149247e+01       1.214872747309e-04 
       7.886619497879e+01       1.073644197127e-04 
       8.258304423844e+01       9.402948494772e-05 
       8.647506320702e+01       8.267107312742e-05 
       9.055050737858e+01       7.335752593858e-05 
       9.481802131660e+01       6.426142241618e-05 
       9.928665699031e+01       5.678788831878e-05 
       1.039658929751e+02       4.971879984450e-05 
       1.088656545578e+02       4.384057832826e-05 
       1.139963347897e+02       3.854941538090e-05 
       1.193688165315e+02       3.400730932818e-05 
       1.249944955372e+02       2.963130851306e-05 
       1.308853046262e+02       2.615042037269e-05 
       1.370537389945e+02       2.303491833718e-05 
       1.435128827182e+02       2.030571962305e-05 
       1.502764365073e+02       1.770344791105e-05 
       1.573587467662e+02       1.550324046864e-05 
       1.647748360244e+02       1.369667331704e-05 
       1.725404348015e+02       1.199653923630e-05 
       1.806720149738e+02       1.052722642059e-05 
       1.891868247129e+02       9.239082140809e-06 
       1.981029250720e+02       8.072868032620e-06 
       2.074392282953e+02       7.024297873835e-06 
       2.172155379337e+02       6.177198259775e-06 
       2.274525908506e+02       5.340742253657e-06 
       2.381721012078e+02       4.690886616409e-06 
       2.493968065239e+02       4.148856406356e-06 
       2.611505159039e+02       3.598736500497e-06 
       2.734581605412e+02       3.137392476204e-06 
       2.863458466002e+02       2.695476042253e-06 
       2.998409105909e+02       2.361006606165e-06 
       3.139719773533e+02       2.045248875727e-06 
       3.287690207746e+02       1.773844416971e-06 
