# Matter power spectrum P(k) at redshift z=2.2
# for k=1.03944e-05 to 328.77 h/Mpc,
# number of wavenumbers equal to 605
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.647403870647e-04       6.795402969152e+01 
       1.725043623124e-04       7.109715413733e+01 
       1.806342424406e-04       7.438528276011e+01 
       1.891472720151e-04       7.782505031356e+01 
       1.980615083129e-04       8.142338718917e+01 
       2.073958596245e-04       8.518753137255e+01 
       2.171701253604e-04       8.912504111348e+01 
       2.274050380486e-04       9.324380711508e+01 
       2.381223073113e-04       9.755206601814e+01 
       2.493446659134e-04       1.020584132183e+02 
       2.610959179822e-04       1.067718167232e+02 
       2.734009894987e-04       1.117016305700e+02 
       2.862859811694e-04       1.168576086935e+02 
       2.997782237893e-04       1.222499190521e+02 
       3.139063362138e-04       1.278891573975e+02 
       3.287002860635e-04       1.337863616333e+02 
       3.441914532896e-04       1.399530252214e+02 
       3.604126967346e-04       1.464011114788e+02 
       3.773984238309e-04       1.531430666767e+02 
       3.951846635827e-04       1.601918330985e+02 
       4.138091429893e-04       1.675608622783e+02 
       4.333113670686e-04       1.752641259225e+02 
       4.537327026525e-04       1.833161284566e+02 
       4.751164661317e-04       1.917319166857e+02 
       4.975080153356e-04       2.005270895359e+02 
       5.209548457420e-04       2.097178055141e+02 
       5.455066912219e-04       2.193207912126e+02 
       5.712156295313e-04       2.293533449907e+02 
       5.981361927751e-04       2.398333427603e+02 
       6.263254830773e-04       2.507792379955e+02 
       6.558432937020e-04       2.622100637298e+02 
       6.867522358831e-04       2.741454301071e+02 
       7.191178716309e-04       2.866055205439e+02 
       7.530088527984e-04       2.996110861043e+02 
       7.884970667002e-04       3.131834350650e+02 
       8.256577885962e-04       3.273444256899e+02 
       8.645698413597e-04       3.421164485471e+02 
       9.053157626715e-04       3.575224133773e+02 
       9.479819800938e-04       3.735857257413e+02 
       9.926589943941e-04       3.903302662483e+02 
       1.039441571510e-03       4.077803611265e+02 
       1.088428943559e-03       4.259607470289e+02 
       1.139725019325e-03       4.448965385416e+02 
       1.193438604663e-03       4.646131531830e+02 
       1.249683633289e-03       4.851363014164e+02 
       1.308579408449e-03       5.064918757673e+02 
       1.370250855978e-03       5.287058618802e+02 
       1.434828789286e-03       5.518042842514e+02 
       1.502450186827e-03       5.758130395061e+02 
       1.573258482650e-03       6.007577897359e+02 
       1.647403870647e-03       6.266637988463e+02 
       1.725043623124e-03       6.535557588587e+02 
       1.806342424406e-03       6.814576152731e+02 
       1.891472720151e-03       7.103923651812e+02 
       1.980615083129e-03       7.403818724270e+02 
       2.073958596245e-03       7.714466422174e+02 
       2.171701253604e-03       8.036056093092e+02 
       2.274050380486e-03       8.368759997865e+02 
       2.381223073113e-03       8.712728868014e+02 
       2.493446659134e-03       9.068093671265e+02 
       2.610959179822e-03       9.434957317637e+02 
       2.734009894987e-03       9.813395073988e+02 
       2.862859811694e-03       1.020344975015e+03 
       2.997782237893e-03       1.060512826355e+03 
       3.139063362138e-03       1.101839512578e+03 
       3.287002860635e-03       1.144317195758e+03 
       3.441914532896e-03       1.187933105884e+03 
       3.604126967345e-03       1.232669138368e+03 
       3.773984238305e-03       1.278501432492e+03 
       3.951846635814e-03       1.325400195523e+03 
       4.138091429848e-03       1.373328642331e+03 
       4.333113670534e-03       1.422243001733e+03 
       4.537327026042e-03       1.472091639293e+03 
       4.751164659838e-03       1.522814874309e+03 
       4.975080148993e-03       1.574344237713e+03 
       5.209548445017e-03       1.626601700233e+03 
       5.455066878190e-03       1.679498720116e+03 
       5.712156205140e-03       1.732936739630e+03 
       5.981361696754e-03       1.786806031374e+03 
       6.263254258196e-03       1.840984963160e+03 
       6.558431562524e-03       1.895338766675e+03 
       6.867519160582e-03       1.949722563444e+03 
       7.191171496729e-03       2.003970825802e+03 
       7.530072704257e-03       2.057916076347e+03 
       7.884936964503e-03       2.111392396165e+03 
       8.256508074902e-03       2.164152845856e+03 
       8.645557666719e-03       2.215949410097e+03 
       9.052881226195e-03       2.266595698552e+03 
       9.479290692733e-03       2.315817893283e+03 
       9.925601939390e-03       2.363350441803e+03 
       1.039261492092e-02       2.408891688474e+03 
       1.088108379590e-02       2.452133261964e+03 
       1.139167407410e-02       2.492747734389e+03 
       1.192490411388e-02       2.530388547661e+03 
       1.248106954268e-02       2.564703044868e+03 
       1.306015192574e-02       2.595344980039e+03 
       1.366171767776e-02       2.621974776225e+03 
       1.428481967396e-02       2.644279590964e+03 
       1.492792100706e-02       2.661998057054e+03 
       1.558886502105e-02       2.674951835638e+03 
       1.626491417422e-02       2.683047946966e+03 
       1.695286934301e-02       2.686303795499e+03 
       1.764926168430e-02       2.684854596122e+03 
       1.835058760363e-02       2.678932283488e+03 
       1.905354355797e-02       2.668865537121e+03 
       1.975521843946e-02       2.655039023115e+03 
       2.045321634933e-02       2.637870308662e+03 
       2.114570368999e-02       2.617780065805e+03 
       2.183139227336e-02       2.595176518612e+03 
       2.250947928866e-02       2.570457170546e+03 
       2.317956563857e-02       2.543951761956e+03 
       2.384156963309e-02       2.515982554697e+03 
       2.449564690182e-02       2.486762313954e+03 
       2.514212195473e-02       2.456686670428e+03 
       2.578143298704e-02       2.425808889444e+03 
       2.641408926964e-02       2.394361521324e+03 
       2.704063940089e-02       2.362506730804e+03 
       2.766164838054e-02       2.330365764575e+03 
       2.827768155684e-02       2.298036430068e+03 
       2.888929376710e-02       2.265679383961e+03 
       2.949702230981e-02       2.233319499428e+03 
       3.010138268639e-02       2.201092042618e+03 
       3.070286630818e-02       2.169020325319e+03 
       3.130193957039e-02       2.137191369471e+03 
       3.189904385593e-02       2.105647327584e+03 
       3.249459615342e-02       2.074448851946e+03 
       3.308899006411e-02       2.043645462892e+03 
       3.368259703912e-02       2.013253160552e+03 
       3.427576773646e-02       1.983324498534e+03 
       3.486883342232e-02       1.953891149083e+03 
       3.546210736590e-02       1.924980791212e+03 
       3.605588619481e-02       1.896615727404e+03 
       3.665045119063e-02       1.868828492185e+03 
       3.724606951266e-02       1.841636695549e+03 
       3.784299534431e-02       1.815055637595e+03 
       3.844147096019e-02       1.789094319053e+03 
       3.904172771505e-02       1.763782329041e+03 
       3.964398695723e-02       1.739120498257e+03 
       4.024846087044e-02       1.715126813241e+03 
       4.085535324819e-02       1.691798579395e+03 
       4.146486020563e-02       1.669148857790e+03 
       4.207717083329e-02       1.647179621984e+03 
       4.269246779746e-02       1.625890756161e+03 
       4.331092789152e-02       1.605278336223e+03 
       4.393272254233e-02       1.585359714666e+03 
       4.455801827569e-02       1.566111293752e+03 
       4.518697714421e-02       1.547530754580e+03 
       4.581975712116e-02       1.529609140733e+03 
       4.645651246315e-02       1.512337740439e+03 
       4.709739404439e-02       1.495707039789e+03 
       4.774254966524e-02       1.479703465896e+03 
       4.839212433710e-02       1.464305924095e+03 
       4.904626054591e-02       1.449505848498e+03 
       4.970509849602e-02       1.435269936343e+03 
       5.036877633628e-02       1.421588624636e+03 
       5.103743036975e-02       1.408433632780e+03 
       5.171119524854e-02       1.395781693057e+03 
       5.239020415505e-02       1.383587687798e+03 
       5.307458897075e-02       1.371865127340e+03 
       5.376448043353e-02       1.360543057624e+03 
       5.446000828457e-02       1.349590196789e+03 
       5.516130140571e-02       1.338976263148e+03 
       5.586848794792e-02       1.328689622202e+03 
       5.658169545170e-02       1.318684547176e+03 
       5.730105096009e-02       1.308899452842e+03 
       5.802668112475e-02       1.299292326084e+03 
       5.875871230577e-02       1.289852610670e+03 
       5.949727066567e-02       1.280512432823e+03 
       6.024248225797e-02       1.271239860579e+03 
       6.099447311085e-02       1.261985773393e+03 
       6.175336930616e-02       1.252712077980e+03 
       6.251929705421e-02       1.243371300451e+03 
       6.329238276460e-02       1.233921087335e+03 
       6.407275311340e-02       1.224323608374e+03 
       6.486053510691e-02       1.214532046054e+03 
       6.565585614227e-02       1.204511502653e+03 
       6.645884406518e-02       1.194221474373e+03 
       6.726962722477e-02       1.183627806560e+03 
       6.808833452604e-02       1.172698652268e+03 
       6.891509547984e-02       1.161403127505e+03 
       6.975004025066e-02       1.149717064279e+03 
       7.059329970233e-02       1.137617670277e+03 
       7.144500544176e-02       1.125087181325e+03 
       7.230528986090e-02       1.112112459376e+03 
       7.317428617696e-02       1.098683394859e+03 
       7.405212847100e-02       1.084799226848e+03 
       7.493895172510e-02       1.070461412314e+03 
       7.583489185804e-02       1.055676928100e+03 
       7.674008575965e-02       1.040460515320e+03 
       7.765467132399e-02       1.024830210571e+03 
       7.857878748124e-02       1.008810867085e+03 
       7.951257422856e-02       9.924338997856e+02 
       8.045617265987e-02       9.757330573962e+02 
       8.140972499466e-02       9.587502271215e+02 
       8.237337460583e-02       9.415309767248e+02 
       8.334726604670e-02       9.241221443960e+02 
       8.433154507717e-02       9.065858117773e+02 
       8.532635868907e-02       8.889707771457e+02 
       8.633185513081e-02       8.713297402851e+02 
       8.734818393131e-02       8.537314167389e+02 
       8.837549592326e-02       8.362673075283e+02 
       8.941394326581e-02       8.189513261881e+02 
       9.046367946662e-02       8.018733389334e+02 
       9.152485940339e-02       7.850837499003e+02 
       9.259763934485e-02       7.686564013523e+02 
       9.368217697132e-02       7.526296790535e+02 
       9.477863139475e-02       7.370704969839e+02 
       9.588716317841e-02       7.220207367989e+02 
       9.700793435611e-02       7.075257232964e+02 
       9.814110845115e-02       6.936212826830e+02 
       9.928685049485e-02       6.803435238399e+02 
       1.004453270449e-01       6.677107320781e+02 
       1.016167062032e-01       6.557433082091e+02 
       1.028011576338e-01       6.444576320211e+02 
       1.039988525803e-01       6.338452324967e+02 
       1.052099638834e-01       6.239078492099e+02 
       1.064346659978e-01       6.146287456381e+02 
       1.076731350094e-01       6.059893727732e+02 
       1.089255486525e-01       5.979555203549e+02 
       1.101920863262e-01       5.904886766056e+02 
       1.114729291118e-01       5.835440096381e+02 
       1.127682597891e-01       5.770716142661e+02 
       1.140782628537e-01       5.710019870690e+02 
       1.154031245340e-01       5.652835833795e+02 
       1.167430328075e-01       5.598449101161e+02 
       1.180981774189e-01       5.545958467830e+02 
       1.194687498966e-01       5.494602218063e+02 
       1.208549435706e-01       5.443731672273e+02 
       1.222569535902e-01       5.392383307105e+02 
       1.236749769417e-01       5.339834559396e+02 
       1.251092124670e-01       5.285325461006e+02 
       1.265598608818e-01       5.228184551030e+02 
       1.280271247951e-01       5.167750844527e+02 
       1.295112087282e-01       5.103524875040e+02 
       1.310123191347e-01       5.035106049984e+02 
       1.325306644210e-01       4.962167472854e+02 
       1.340664549670e-01       4.884579697829e+02 
       1.356199031477e-01       4.802336018435e+02 
       1.371912233555e-01       4.715590836565e+02 
       1.387806320229e-01       4.624612289265e+02 
       1.403883476462e-01       4.529850544936e+02 
       1.420145908098e-01       4.431860479518e+02 
       1.436595842114e-01       4.331332927390e+02 
       1.453235526881e-01       4.229049435138e+02 
       1.470067232437e-01       4.125840567584e+02 
       1.487093250766e-01       4.022616104998e+02 
       1.504315896089e-01       3.920273827330e+02 
       1.521737505165e-01       3.819663600687e+02 
       1.539360437612e-01       3.721830350094e+02 
       1.557187076226e-01       3.627407839091e+02 
       1.575219827324e-01       3.537129307383e+02 
       1.593461121101e-01       3.451638342686e+02 
       1.611913411993e-01       3.371381575851e+02 
       1.630579179063e-01       3.296604890729e+02 
       1.649460926397e-01       3.227507072824e+02 
       1.668561183526e-01       3.164086634042e+02 
       1.687882505850e-01       3.106132024564e+02 
       1.707427475096e-01       3.053398979786e+02 
       1.727198699783e-01       3.005403117486e+02 
       1.747198815714e-01       2.961436632342e+02 
       1.767430486482e-01       2.920870241883e+02 
       1.787896404004e-01       2.882900727329e+02 
       1.808599289070e-01       2.846656799000e+02 
       1.829541891925e-01       2.811416164321e+02 
       1.850726992858e-01       2.776144536382e+02 
       1.872157402839e-01       2.739871655490e+02 
       1.893835964156e-01       2.701856362099e+02 
       1.915765551102e-01       2.661491486122e+02 
       1.937949070674e-01       2.618298367488e+02 
       1.960389463306e-01       2.571969302245e+02 
       1.983089703634e-01       2.522398187962e+02 
       2.006052801287e-01       2.469681069046e+02 
       2.029281801717e-01       2.414114197277e+02 
       2.052779787053e-01       2.356241787910e+02 
       2.076549876996e-01       2.296745685141e+02 
       2.100595229749e-01       2.236403282895e+02 
       2.124919042982e-01       2.176149353331e+02 
       2.149524554836e-01       2.116741130781e+02 
       2.174415044964e-01       2.059124172637e+02 
       2.199593835622e-01       2.003942721670e+02 
       2.225064292787e-01       1.951725236922e+02 
       2.250829827337e-01       1.902778407986e+02 
       2.276893896260e-01       1.857391784026e+02 
       2.303260003924e-01       1.815617432925e+02 
       2.329931703385e-01       1.777271730818e+02 
       2.356912597752e-01       1.742180162018e+02 
       2.384206341604e-01       1.709925928995e+02 
       2.411816642459e-01       1.680001209392e+02 
       2.439747262300e-01       1.651780793228e+02 
       2.468002019165e-01       1.624541766711e+02 
       2.496584788785e-01       1.597535297812e+02 
       2.525499506303e-01       1.570147590763e+02 
       2.554750168040e-01       1.541663716987e+02 
       2.584340833344e-01       1.511768947846e+02 
       2.614275626498e-01       1.480232056532e+02 
       2.644558738710e-01       1.447067097591e+02 
       2.675194430176e-01       1.412492034816e+02 
       2.706187032217e-01       1.376881455354e+02 
       2.737540949511e-01       1.340704349771e+02 
       2.769260662395e-01       1.304532744140e+02 
       2.801350729270e-01       1.268872784595e+02 
       2.833815789091e-01       1.234270221969e+02 
       2.866660563954e-01       1.201178310312e+02 
       2.899889861791e-01       1.169975010781e+02 
       2.933508579160e-01       1.140886874177e+02 
       2.967521704153e-01       1.113957464614e+02 
       3.001934319413e-01       1.089012245438e+02 
       3.036751605276e-01       1.065765184719e+02 
       3.071978843033e-01       1.043761287768e+02 
       3.107621418325e-01       1.022538155848e+02 
       3.143684824675e-01       1.001690576727e+02 
       3.180174667161e-01       9.808060239839e+01 
       3.217096666243e-01       9.596167995112e+01 
       3.254456661739e-01       9.379426461881e+01 
       3.292260616973e-01       9.157060955918e+01 
       3.330514623091e-01       8.929525127098e+01 
       3.369224903559e-01       8.698518758016e+01 
       3.408397818850e-01       8.466849561533e+01 
       3.448039871328e-01       8.238058622002e+01 
       3.488157710346e-01       8.015616321186e+01 
       3.528758137560e-01       7.802286906810e+01 
       3.569848112472e-01       7.599728505648e+01 
       3.611434758224e-01       7.408201650046e+01 
       3.653525367639e-01       7.227615403019e+01 
       3.696127409538e-01       7.056244307088e+01 
       3.739248535338e-01       6.892326630452e+01 
       3.782896585951e-01       6.733494860221e+01 
       3.827079599000e-01       6.577177934650e+01 
       3.871805816365e-01       6.421148541088e+01 
       3.917083692089e-01       6.264059756151e+01 
       3.962921900649e-01       6.105761002083e+01 
       4.009329345627e-01       5.947094616562e+01 
       4.056315168792e-01       5.789428720759e+01 
       4.103888759632e-01       5.634197241974e+01 
       4.152059765344e-01       5.482782971730e+01 
       4.200838101329e-01       5.336478343922e+01 
       4.250233962207e-01       5.196247386105e+01 
       4.300257833389e-01       5.062412695228e+01 
       4.350920503249e-01       4.934393013966e+01 
       4.402233075914e-01       4.810940360164e+01 
       4.454206984736e-01       4.690692917854e+01 
       4.506854006466e-01       4.572600527592e+01 
       4.560186276189e-01       4.455972049770e+01 
       4.614216303071e-01       4.340377255199e+01 
       4.668956986955e-01       4.225703340114e+01 
       4.724421635890e-01       4.112375295670e+01 
       4.780623984623e-01       4.001294436034e+01 
       4.837578214154e-01       3.893374632936e+01 
       4.895298972391e-01       3.789052739064e+01 
       4.953801396020e-01       3.688309795451e+01 
       5.013101133638e-01       3.590949043098e+01 
       5.073214370266e-01       3.496683311251e+01 
       5.134157853330e-01       3.404971855000e+01 
       5.195948920219e-01       3.315110070198e+01 
       5.258605527531e-01       3.226650148872e+01 
       5.322146282141e-01       3.139637725571e+01 
       5.386590474225e-01       3.054321547875e+01 
       5.451958112383e-01       2.970882715169e+01 
       5.518269961031e-01       2.889535779838e+01 
       5.585547580240e-01       2.810580757065e+01 
       5.653813368197e-01       2.734115622030e+01 
       5.723090606529e-01       2.659859632646e+01 
       5.793403508692e-01       2.587478993440e+01 
       5.864777271687e-01       2.516819400246e+01 
       5.937238131390e-01       2.447731482689e+01 
       6.010813421777e-01       2.380035837033e+01 
       6.085531638393e-01       2.313799215178e+01 
       6.161422506428e-01       2.249243503779e+01 
       6.238517053790e-01       2.186400642921e+01 
       6.316847689635e-01       2.125204998312e+01 
       6.396448288827e-01       2.065681646927e+01 
       6.477354282875e-01       2.007717532980e+01 
       6.559602757945e-01       1.951075946809e+01 
       6.643232560598e-01       1.895731789786e+01 
       6.728284411997e-01       1.841715936174e+01 
       6.814801031383e-01       1.788947799052e+01 
       6.902827269736e-01       1.737488442460e+01 
       6.992410254616e-01       1.687390712977e+01 
       7.083599547303e-01       1.638524114111e+01 
       7.176447313498e-01       1.590859613904e+01 
       7.271008508973e-01       1.544367956582e+01 
       7.367341081734e-01       1.498932143028e+01 
       7.465506192458e-01       1.454593840985e+01 
       7.565568455175e-01       1.411334920140e+01 
       7.667596200406e-01       1.369098613382e+01 
       7.771661763261e-01       1.327911908323e+01 
       7.877841799308e-01       1.287677673368e+01 
       7.986217631414e-01       1.248387251360e+01 
       8.096875631153e-01       1.210013187083e+01 
       8.209907638875e-01       1.172515582238e+01 
       8.325411427102e-01       1.135915018520e+01 
       8.443491212515e-01       1.100144819741e+01 
       8.564258222607e-01       1.065218402303e+01 
       8.687831323856e-01       1.031069665301e+01 
       8.814337719335e-01       9.977106220870e+00 
       8.943913724798e-01       9.650930973650e+00 
       9.076705633606e-01       9.332252834204e+00 
       9.212870682466e-01       9.020597893732e+00 
       9.352578131720e-01       8.715961834767e+00 
       9.496010476076e-01       8.417881831469e+00 
       9.643364804132e-01       8.126423909668e+00 
       9.794854327925e-01       7.841090332629e+00 
       9.950710107137e-01       7.562179265027e+00 
       1.011118299649e+00       7.289138526011e+00 
       1.027654584949e+00       7.021866188042e+00 
       1.044709601705e+00       6.760298051178e+00 
       1.062315818564e+00       6.504180908607e+00 
       1.080508760706e+00       6.253368557313e+00 
       1.099327377988e+00       6.007780802951e+00 
       1.118814465254e+00       5.767263686789e+00 
       1.139017142838e+00       5.531661957328e+00 
       1.159987406523e+00       5.300888978053e+00 
       1.181782757508e+00       5.074866613351e+00 
       1.204466924296e+00       4.853459309583e+00 
       1.228110689814e+00       4.636582713683e+00 
       1.252792838276e+00       4.424060245335e+00 
       1.278601237189e+00       4.215917771191e+00 
       1.305634070045e+00       4.012033680130e+00 
       1.334001234132e+00       3.812356833794e+00 
       1.363825914699e+00       3.616925264937e+00 
       1.395246340115e+00       3.425629098018e+00 
       1.428417711027e+00       3.238493694185e+00 
       1.463514277278e+00       3.055510907738e+00 
       1.500731506377e+00       2.876695719233e+00 
       1.540288242703e+00       2.702162879629e+00 
       1.582428693406e+00       2.531983189756e+00 
       1.627423992086e+00       2.366237945762e+00 
       1.675572985692e+00       2.205128433386e+00 
       1.727201772779e+00       2.048842885288e+00 
       1.782661416417e+00       1.897606770218e+00 
       1.842323209855e+00       1.751706885693e+00 
       1.906570961143e+00       1.611484184539e+00 
       1.975790075473e+00       1.477289564001e+00 
       2.050353823144e+00       1.349480683199e+00 
       2.130608069751e+00       1.228431488027e+00 
       2.216856723667e+00       1.114500646384e+00 
       2.309350833013e+00       1.007926873785e+00 
       2.408284166381e+00       9.089183665155e-01 
       2.513796969118e+00       8.175381002699e-01 
       2.625987629569e+00       7.337164025885e-01 
       2.744929960642e+00       6.572859450345e-01 
       2.870692567079e+00       5.879332239094e-01 
       3.003356777944e+00       5.252554034393e-01 
       3.143030673842e+00       4.688196972788e-01 
       3.289858202671e+00       4.181369869175e-01 
       3.444023643325e+00       3.727181958470e-01 
       3.605752430110e+00       3.320685876505e-01 
       3.775309589662e+00       2.957357464616e-01 
       3.952996932004e+00       2.632886283866e-01 
       4.139149865523e+00       2.343332985864e-01 
       4.334134407024e+00       2.085083422813e-01 
       4.538344703503e+00       1.854801672660e-01 
       4.752201195312e+00       1.649589595868e-01 
       4.976149428769e+00       1.466743702688e-01 
       5.210659457381e+00       1.303863862757e-01 
       5.456225739813e+00       1.158856605277e-01 
       5.713367436630e+00       1.029765241706e-01 
       5.982629016144e+00       9.148413027077e-02 
       6.264581095054e+00       8.125991937604e-02 
       6.559821456700e+00       7.216418797360e-02 
       6.868976205922e+00       6.407431955332e-02 
       7.192701032936e+00       5.687998511267e-02 
       7.531682569088e+00       5.048399407527e-02 
       7.886639824861e+00       4.479974300012e-02 
       8.258325705669e+00       3.974778808862e-02 
       8.647528604335e+00       3.525955985858e-02 
       9.055074071264e+00       3.127231751257e-02 
       9.481826564591e+00       2.773097346568e-02 
       9.928691283402e+00       2.458698108244e-02 
       1.039661608762e+01       2.179561835267e-02 
       1.088659350847e+01       1.931783572356e-02 
       1.139966285374e+01       1.711878424608e-02 
       1.193691241231e+01       1.516814193999e-02 
       1.249948176251e+01       1.343753323829e-02 
       1.308856418936e+01       1.190257993579e-02 
       1.370540921568e+01       1.054133638944e-02 
       1.435132525246e+01       9.334474393695e-03 
       1.502768237421e+01       8.264468364050e-03 
       1.573591522508e+01       7.316067361808e-03 
       1.647752606189e+01       6.477636444091e-03 
       1.725408794066e+01       5.731005912929e-03 
       1.806724805324e+01       5.071379714727e-03 
       1.891873122127e+01       4.486935165421e-03 
       1.981034355469e+01       3.970679752920e-03 
       2.074397628281e+01       3.510884202218e-03 
       2.172160976582e+01       3.105764241642e-03 
       2.274531769542e+01       2.746466036931e-03 
       2.381727149336e+01       2.428911287253e-03 
       2.493974491737e+01       2.146158528547e-03 
       2.611511888409e+01       1.897988178015e-03 
       2.734588651927e+01       1.677197399181e-03 
       2.863465844609e+01       1.482125185413e-03 
       2.998416832259e+01       1.309170215103e-03 
       3.139727864015e+01       1.156484222974e-03 
       3.287698679520e+01       1.021878773381e-03 
       3.442643144715e+01       9.027158752365e-04 
       3.604889917583e+01       7.970623200715e-04 
       3.774783145282e+01       7.041820636522e-04 
       3.952683194126e+01       6.215688534909e-04 
       4.138967413970e+01       5.490113816031e-04 
       4.334030938621e+01       4.843220018500e-04 
       4.538287523966e+01       4.267100557516e-04 
       4.752170425608e+01       3.773277595433e-04 
       4.976133317857e+01       3.328186415301e-04 
       5.210651256035e+01       2.934678740203e-04 
       5.456221684132e+01       2.588608591353e-04 
       5.713365489949e+01       2.285757798152e-04 
       5.982628109974e+01       2.014568809492e-04 
       6.264580686326e+01       1.777933191704e-04 
       6.559821278220e+01       1.568389275397e-04 
       6.868976130536e+01       1.382128276705e-04 
       7.192701002165e+01       1.220368805207e-04 
       7.531682556961e+01       1.071080658926e-04 
       7.886639820251e+01       9.428256238110e-05 
       8.258325703979e+01       8.305956158481e-05 
       8.647528603739e+01       7.340415414415e-05 
       9.055074071062e+01       6.458980111116e-05 
       9.481826564525e+01       5.676131855283e-05 
       9.928691283381e+01       4.984417959029e-05 
       1.039661608761e+02       4.396108236259e-05 
       1.088659350846e+02       3.876980359307e-05 
       1.139966285374e+02       3.426659302834e-05 
       1.193691241231e+02       2.990492178028e-05 
       1.249948176251e+02       2.637053162436e-05 
       1.308856418936e+02       2.311933820477e-05 
       1.370540921568e+02       2.036178384218e-05 
       1.435132525246e+02       1.784019852792e-05 
       1.502768237421e+02       1.563900955806e-05 
       1.573591522508e+02       1.379743968485e-05 
       1.647752606189e+02       1.201633557358e-05 
       1.725408794066e+02       1.069501049849e-05 
       1.806724805324e+02       9.267865405831e-06 
       1.891873122127e+02       8.147101074280e-06 
       1.981034355469e+02       7.065985373272e-06 
       2.074397628281e+02       6.238426916655e-06 
       2.172160976582e+02       5.460608374313e-06 
       2.274531769542e+02       4.739225888799e-06 
       2.381727149336e+02       4.184289061620e-06 
       2.493974491737e+02       3.626275283521e-06 
       2.611511888409e+02       3.163787945532e-06 
       2.734588651927e+02       2.764834102929e-06 
       2.863465844609e+02       2.436274585033e-06 
       2.998416832259e+02       2.135507866073e-06 
       3.139727864015e+02       1.837010882111e-06 
       3.287698679520e+02       1.595895858708e-06 
