# Matter power spectrum P(k) at redshift z=3
# for k=1.03944e-05 to 328.769 h/Mpc,
# number of wavenumbers equal to 605
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.872039342937e-01       1.775436097476e+02 
       1.893716537184e-01       1.750810317377e+02 
       1.915644741231e-01       1.724658242576e+02 
       1.937826861890e-01       1.696669550221e+02 
       1.960265839411e-01       1.666648657736e+02 
       1.982964648242e-01       1.634524198282e+02 
       2.005926297825e-01       1.600358896139e+02 
       2.029153833421e-01       1.564345807800e+02 
       2.052650336967e-01       1.526836057284e+02 
       2.076418927971e-01       1.488271741119e+02 
       2.100462764443e-01       1.449170285361e+02 
       2.124785043855e-01       1.410105000980e+02 
       2.149389004151e-01       1.371630895927e+02 
       2.174277924786e-01       1.334274320778e+02 
       2.199455127812e-01       1.298494530311e+02 
       2.224923979006e-01       1.264661392182e+02 
       2.250687889041e-01       1.232944501535e+02 
       2.276750314700e-01       1.203540512025e+02 
       2.303114760142e-01       1.176488846901e+02 
       2.329784778215e-01       1.151645952902e+02 
       2.356763971816e-01       1.128915103117e+02 
       2.384055995312e-01       1.108026497908e+02 
       2.411664556006e-01       1.088644042381e+02 
       2.439593415666e-01       1.070361792154e+02 
       2.467846392109e-01       1.052715393045e+02 
       2.496427360850e-01       1.035240455637e+02 
       2.525340256806e-01       1.017465855786e+02 
       2.554589076077e-01       9.990214176345e+01 
       2.584177877783e-01       9.796501944583e+01 
       2.614110785981e-01       9.592115907689e+01 
       2.644391991649e-01       9.377195462257e+01 
       2.675025754749e-01       9.153106989988e+01 
       2.706016406372e-01       8.922265628961e+01 
       2.737368350956e-01       8.687819231060e+01 
       2.769086068601e-01       8.453310742110e+01 
       2.801174117469e-01       8.222239703389e+01 
       2.833637136270e-01       7.997986490362e+01 
       2.866479846856e-01       7.783644096303e+01 
       2.899707056912e-01       7.581524276681e+01 
       2.933323662746e-01       7.392975091127e+01 
       2.967334652197e-01       7.218494858263e+01 
       3.001745107654e-01       7.056887836346e+01 
       3.036560209195e-01       6.906219385900e+01 
       3.071785237853e-01       6.763704064622e+01 
       3.107425579005e-01       6.626330537898e+01 
       3.143486725909e-01       6.491185187327e+01 
       3.179974283376e-01       6.355872053518e+01 
       3.216893971594e-01       6.218561538667e+01 
       3.254251630109e-01       6.078089663131e+01 
       3.292053221969e-01       5.933981265203e+01 
       3.330304838039e-01       5.786516464562e+01 
       3.369012701505e-01       5.636803436110e+01 
       3.408183172553e-01       5.486670849954e+01 
       3.447822753259e-01       5.338390961500e+01 
       3.487938092686e-01       5.194226175160e+01 
       3.528535992194e-01       5.055983438850e+01 
       3.569623410988e-01       4.924727840219e+01 
       3.611207471909e-01       4.800738652099e+01 
       3.653295467475e-01       4.683647259293e+01 
       3.695894866200e-01       4.572627057569e+01 
       3.739013319190e-01       4.466420583877e+01 
       3.782658667041e-01       4.363509430546e+01 
       3.826838947060e-01       4.262226827769e+01 
       3.871562400805e-01       4.161123080503e+01 
       3.916837481994e-01       4.059329394055e+01 
       3.962672864775e-01       3.956737453578e+01 
       4.009077452399e-01       3.853898682305e+01 
       4.056060386299e-01       3.751706688401e+01 
       4.103631055624e-01       3.651107519107e+01 
       4.151799107229e-01       3.552993524664e+01 
       4.200574456169e-01       3.458189600170e+01 
       4.249967296714e-01       3.367326468677e+01 
       4.299988113922e-01       3.280609162752e+01 
       4.350647695810e-01       3.197660231673e+01 
       4.401957146148e-01       3.117682016929e+01 
       4.453927897923e-01       3.039774009207e+01 
       4.506571727520e-01       2.963252058057e+01 
       4.559900769658e-01       2.887671033605e+01 
       4.613927533127e-01       2.812759544155e+01 
       4.668664917399e-01       2.738447090477e+01 
       4.724126230144e-01       2.665004724416e+01 
       4.780325205732e-01       2.593015060499e+01 
       4.837276024780e-01       2.523072066503e+01 
       4.894993334817e-01       2.455469661251e+01 
       4.953492272141e-01       2.390191931215e+01 
       5.012788484965e-01       2.327105493249e+01 
       5.072898157927e-01       2.266020037346e+01 
       5.133838038066e-01       2.206592513751e+01 
       5.195625462387e-01       2.148364270595e+01 
       5.258278387104e-01       2.091044914163e+01 
       5.321815418711e-01       2.034656836263e+01 
       5.386255847005e-01       1.979367398170e+01 
       5.451619680211e-01       1.925299202932e+01 
       5.517927682377e-01       1.872584313393e+01 
       5.585201413205e-01       1.821417409706e+01 
       5.653463270528e-01       1.771863960699e+01 
       5.722736535624e-01       1.723745260980e+01 
       5.793045421607e-01       1.676841192922e+01 
       5.864415125154e-01       1.631049194903e+01 
       5.936871881826e-01       1.586277142792e+01 
       6.010443025301e-01       1.542409518964e+01 
       6.085157050847e-01       1.499485715676e+01 
       6.161043683394e-01       1.457652547930e+01 
       6.238133950617e-01       1.416930182084e+01 
       6.316460261466e-01       1.377274926776e+01 
       6.396056490630e-01       1.338700548547e+01 
       6.476958069479e-01       1.301137271869e+01 
       6.559202084080e-01       1.264431641988e+01 
       6.642827380942e-01       1.228562731478e+01 
       6.727874681227e-01       1.193556488249e+01 
       6.814386704235e-01       1.159360938568e+01 
       6.902408301068e-01       1.126012167046e+01 
       6.991986599486e-01       1.093547614705e+01 
       7.083171161050e-01       1.061881628943e+01 
       7.176014151842e-01       1.030992702269e+01 
       7.270570528114e-01       1.000864113037e+01 
       7.366898238479e-01       9.714191230733e+00 
       7.465058444356e-01       9.426837089432e+00 
       7.565115760668e-01       9.146488008443e+00 
       7.667138519002e-01       8.872766000934e+00 
       7.771199055728e-01       8.605852609918e+00 
       7.877374027896e-01       8.345119065548e+00 
       7.985744760103e-01       8.090487739983e+00 
       8.096397625931e-01       7.841807701216e+00 
       8.209424468057e-01       7.598793777360e+00 
       8.324923061687e-01       7.361595137302e+00 
       8.442997626596e-01       7.129775291678e+00 
       8.563759393827e-01       6.903424647517e+00 
       8.687327233932e-01       6.682119833926e+00 
       8.813828354655e-01       6.465926445940e+00 
       8.943399077092e-01       6.254547926543e+00 
       9.076185700717e-01       6.048016222364e+00 
       9.212345469228e-01       5.846040329434e+00 
       9.352047650955e-01       5.648607460891e+00 
       9.495474749741e-01       5.455425635628e+00 
       9.642823864624e-01       5.266541145726e+00 
       9.794308219585e-01       5.081692540952e+00 
       9.950158887966e-01       4.900871493057e+00 
       1.011062674013e+00       4.723912948888e+00 
       1.027598464750e+00       4.550696722393e+00 
       1.044652998151e+00       4.381175111914e+00 
       1.062258745221e+00       4.215187688719e+00 
       1.080451233842e+00       4.052639469488e+00 
       1.099269416982e+00       3.893481785285e+00 
       1.118756093056e+00       3.737601307312e+00 
       1.138958386512e+00       3.584911270775e+00 
       1.159928297873e+00       3.435353538838e+00 
       1.181723333796e+00       3.288867220895e+00 
       1.204407229078e+00       3.145377401405e+00 
       1.228050773901e+00       3.004820983470e+00 
       1.252732760843e+00       2.867121992506e+00 
       1.278541067038e+00       2.732224115537e+00 
       1.305573887046e+00       2.600086865483e+00 
       1.333941130852e+00       2.470680320310e+00 
       1.363765998207e+00       2.343996405906e+00 
       1.395186733962e+00       2.220018379486e+00 
       1.428358557353e+00       2.098737569291e+00 
       1.463455738967e+00       1.980149678751e+00 
       1.500673769114e+00       1.864278797913e+00 
       1.540231516722e+00       1.751163951120e+00 
       1.582373214569e+00       1.640857295981e+00 
       1.627370021819e+00       1.533440813631e+00 
       1.675520809120e+00       1.429026406587e+00 
       1.727151694227e+00       1.327740646812e+00 
       1.782613751359e+00       1.229727623802e+00 
       1.842278272453e+00       1.135173221469e+00 
       1.906529046879e+00       1.044299930103e+00 
       1.975751439200e+00       9.573310673665e-01 
       2.050318654184e+00       8.745028489232e-01 
       2.130576467274e+00       7.960609911335e-01 
       2.216828677003e+00       7.222215429264e-01 
       2.309326211923e+00       6.531613673422e-01 
       2.408262725016e+00       5.890011753146e-01 
       2.513778364389e+00       5.297828577195e-01 
       2.625971450898e+00       4.754678182337e-01 
       2.744915765205e+00       4.259344503225e-01 
       2.870679913811e+00       3.809887162719e-01 
       3.003345254970e+00       3.403762432386e-01 
       3.143019916588e+00       3.038048475084e-01 
       3.289847902545e+00       2.709613481587e-01 
       3.444013548624e+00       2.415261729454e-01 
       3.605742341585e+00       2.151864135874e-01 
       3.775299353092e+00       1.916424911752e-01 
       3.952986429680e+00       1.706175053396e-01 
       4.139139007918e+00       1.518538381261e-01 
       4.334123125397e+00       1.351169579347e-01 
       4.538332943769e+00       1.201950037412e-01 
       4.752188913211e+00       1.068961509259e-01 
       4.976136586241e+00       9.504734669178e-02 
       5.210646019943e+00       8.449339797187e-02 
       5.456211674727e+00       7.509547573467e-02 
       5.713352711659e+00       6.673091042079e-02 
       5.982613598736e+00       5.928443270353e-02 
       6.264564951806e+00       5.265833046116e-02 
       6.559804553009e+00       4.676380007713e-02 
       6.868958505754e+00       4.152156418454e-02 
       7.192682498661e+00       3.685962694492e-02 
       7.531663161353e+00       3.271486770762e-02 
       7.886619502481e+00       2.903122132666e-02 
       8.258304425530e+00       2.575762708399e-02 
       8.647506321297e+00       2.284899922554e-02 
       9.055050738060e+00       2.026525899316e-02 
       9.481802131726e+00       1.797052742109e-02 
       9.928665699052e+00       1.593315192379e-02 
       1.039658929752e+01       1.412426896157e-02 
       1.088656545578e+01       1.251856343073e-02 
       1.139963347898e+01       1.109360750885e-02 
       1.193688165315e+01       9.829454736443e-03 
       1.249944955372e+01       8.708088168183e-03 
       1.308853046262e+01       7.713329231691e-03 
       1.370537389945e+01       6.831159107990e-03 
       1.435128827182e+01       6.049125452316e-03 
       1.502764365073e+01       5.355765322685e-03 
       1.573587467662e+01       4.742426929187e-03 
       1.647748360244e+01       4.196531901222e-03 
       1.725404348015e+01       3.714010312878e-03 
       1.806720149738e+01       3.286590531327e-03 
       1.891868247129e+01       2.909111530617e-03 
       1.981029250720e+01       2.572953274706e-03 
       2.074392282953e+01       2.275866891263e-03 
       2.172155379337e+01       2.013020519380e-03 
       2.274525908506e+01       1.780156972596e-03 
       2.381721012078e+01       1.573934982671e-03 
       2.493968065239e+01       1.391438703381e-03 
       2.611505159039e+01       1.230045111671e-03 
       2.734581605412e+01       1.087001576238e-03 
       2.863458466002e+01       9.605656630627e-04 
       2.998409105909e+01       8.488534954301e-04 
       3.139719773533e+01       7.499366050796e-04 
       3.287690207746e+01       6.624206371506e-04 
       3.442634273678e+01       5.849014415872e-04 
       3.604880628467e+01       5.170200943224e-04 
       3.774773418383e+01       4.559295404423e-04 
       3.952673008813e+01       4.024194034850e-04 
       4.138956748638e+01       3.557826132297e-04 
       4.334019770647e+01       3.138243866655e-04 
       4.538275829662e+01       2.772318725873e-04 
       4.752158180168e+01       2.444985395035e-04 
       4.976120495308e+01       2.159154771465e-04 
       5.210637829178e+01       1.902355750225e-04 
       5.456207624486e+01       1.680171765824e-04 
       5.713350767692e+01       1.479434210877e-04 
       5.982612693879e+01       1.306957669732e-04 
       6.264564543692e+01       1.150586569054e-04 
       6.559804374808e+01       1.015424526510e-04 
       6.868958430490e+01       8.957006552006e-05 
       7.192682467941e+01       7.885800763695e-05 
       7.531663149247e+01       6.959178544116e-05 
       7.886619497879e+01       6.150772195885e-05 
       8.258304423844e+01       5.387466014411e-05 
       8.647506320702e+01       4.737238648660e-05 
       9.055050737858e+01       4.204118979219e-05 
       9.481802131660e+01       3.683365524414e-05 
       9.928665699031e+01       3.255520167060e-05 
       1.039658929751e+02       2.850769802301e-05 
       1.088656545578e+02       2.514211741782e-05 
       1.139963347897e+02       2.211237012791e-05 
       1.193688165315e+02       1.951148890388e-05 
       1.249944955372e+02       1.700508557873e-05 
       1.308853046262e+02       1.501158650862e-05 
       1.370537389945e+02       1.322713535250e-05 
       1.435128827182e+02       1.166382056453e-05 
       1.502764365073e+02       1.017271882704e-05 
       1.573587467662e+02       8.911939666996e-06 
       1.647748360244e+02       7.876866724544e-06 
       1.725404348015e+02       6.902312208370e-06 
       1.806720149738e+02       6.060015642693e-06 
       1.891868247129e+02       5.321444586746e-06 
       1.981029250720e+02       4.652542231752e-06 
       2.074392282953e+02       4.050896458442e-06 
       2.172155379337e+02       3.564918014543e-06 
       2.274525908506e+02       3.084580851391e-06 
       2.381721012078e+02       2.711545979313e-06 
       2.493968065239e+02       2.400402282618e-06 
       2.611505159039e+02       2.084176317223e-06 
       2.734581605412e+02       1.818935491892e-06 
       2.863458466002e+02       1.564535481736e-06 
       2.998409105909e+02       1.372106474295e-06 
       3.139719773533e+02       1.190200598169e-06 
       3.287690207746e+02       1.033754351811e-06 
