# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=4
# for k=1.03944e-05 to 328.769 h/Mpc,
# number of wavenumbers equal to 605
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_m                    7:d_tot                  8:phi                    9:psi                   10:h                     11:h_prime               12:eta                   13:eta_prime             14:H_T_Nb_prime          15:k2gamma_Nb            16:t_g                   17:t_b                   18:t_ur                  19:t_tot              
       2.734002849963e-05      -2.310639005825e-03      -1.734412971387e-03      -1.734413127100e-03      -2.310605934007e-03      -1.734459904317e-03      -1.735258089885e-03       5.988498149153e-01       5.979429115780e-01       3.468826254199e-03       9.791173680668e-07       9.999914958954e-01      -5.597132394307e-10       1.712859378502e-09      -1.733125692932e-13      -8.127696751245e-10      -1.206194565448e-13      -8.346310130742e-10      -1.624806264511e-12 
       2.862852434649e-05      -2.533361480178e-03      -1.901744751258e-03      -1.901744938461e-03      -2.533321721809e-03      -1.901796223883e-03      -1.902671119990e-03       5.988492515109e-01       5.979424539096e-01       3.803489876921e-03       1.073579947569e-06       9.999906755489e-01      -6.136779226525e-10       1.877931686418e-09      -1.900220094664e-13      -9.771076716352e-10      -1.450103061817e-13      -1.003388739655e-09      -1.953333957010e-12 
       2.997774513178e-05      -2.777530613587e-03      -2.085220145864e-03      -2.085220370922e-03      -2.777482817156e-03      -2.085276598435e-03      -2.086235546031e-03       5.988486338524e-01       5.979419521583e-01       4.170440741845e-03       1.177155924517e-06       9.999897760800e-01      -6.728418501425e-10       2.058893245493e-09      -2.083412299583e-13      -1.174667501823e-09      -1.743323039724e-13      -1.206261557564e-09      -2.348275228480e-12 
       3.139055273368e-05      -3.045207212936e-03      -2.286396610486e-03      -2.286396881055e-03      -3.045149753778e-03      -2.286458526283e-03      -2.287509562352e-03       5.988479566272e-01       5.979414020096e-01       4.572793762111e-03       1.290724506513e-06       9.999887898602e-01      -7.377051917921e-10       2.257269600641e-09      -2.284250737448e-13      -1.412163019021e-09      -2.095824170280e-13      -1.450143821522e-09      -2.823051756702e-12 
       3.286994390653e-05      -3.338649227606e-03      -2.506981852492e-03      -2.506982177769e-03      -3.338580153376e-03      -2.507049761040e-03      -2.508201684323e-03       5.988472144950e-01       5.979407990600e-01       5.013964355537e-03       1.415249716446e-06       9.999877085260e-01      -8.088120816144e-10       2.474732164112e-09      -2.504432041984e-13      -1.697664723647e-09      -2.519553101680e-13      -1.743322485175e-09      -3.393796287581e-12 
       3.441905663736e-05      -3.660330420176e-03      -2.748848315900e-03      -2.748848706956e-03      -3.660247382356e-03      -2.748922801433e-03      -2.750185239108e-03       5.988463999091e-01       5.979401373537e-01       5.497697413911e-03       1.551788581621e-06       9.999865229051e-01      -8.867749495087e-10       2.713111128547e-09      -2.745816295142e-13      -2.040871203075e-09      -3.029018208638e-13      -2.095758178261e-09      -4.079899999849e-12 
       3.604117680196e-05      -4.012960799011e-03      -3.014049091364e-03      -3.014049561492e-03      -4.012860976587e-03      -3.014130792285e-03      -3.015514282284e-03       5.988455072632e-01       5.979394121648e-01       6.028099122984e-03       1.701500089014e-06       9.999852229462e-01      -9.722403990719e-10       2.974412134763e-09      -3.010440299809e-13      -2.453442550315e-09      -3.641426359164e-13      -2.519422943501e-09      -4.904669691208e-12 
       3.773974513469e-05      -4.399508900009e-03      -3.304835321876e-03      -3.304835887063e-03      -4.399388901551e-03      -3.304924940210e-03      -3.306441010790e-03       5.988445285407e-01       5.979386170281e-01       6.609671774126e-03       1.865655036452e-06       9.999837976277e-01      -1.065933400195e-09       3.260831023289e-09      -3.300536656265e-13      -2.949391046489e-09      -4.377622107662e-13      -3.028706034176e-09      -5.896118128183e-12 
       3.951836452669e-05      -4.823226154140e-03      -3.623675320932e-03      -3.623676000386e-03      -4.823081904462e-03      -3.623773626381e-03      -3.625434888826e-03       5.988434560924e-01       5.979377457057e-01       7.247352000773e-03       2.045646805558e-06       9.999822348674e-01      -1.168641089722e-09       3.574772786670e-09      -3.618550833160e-13      -3.545559213023e-09      -5.262550857664e-13      -3.640901463205e-09      -7.087913159555e-12 
       4.138080766818e-05      -5.287673453666e-03      -3.973275501630e-03      -3.973276318465e-03      -5.287500051551e-03      -3.973383343278e-03      -3.975203585332e-03       5.988422793316e-01       5.979367897190e-01       7.946552636930e-03       2.243003200856e-06       9.999805214178e-01      -1.281237304145e-09       3.918869723060e-09      -3.967163149248e-13      -4.262184938575e-09      -6.326466398543e-13      -4.376793710143e-09      -8.520517552888e-12 
       4.333102505076e-05      -5.796750181000e-03      -4.356603369178e-03      -4.356604351148e-03      -5.796541740313e-03      -4.356721674882e-03      -4.358715975383e-03       5.988409891525e-01       5.979357412922e-01       8.713208702295e-03       2.459399393061e-06       9.999786427568e-01      -1.404663403322e-09       4.296005323475e-09      -4.349307347602e-13      -5.123597598488e-09      -7.605240001962e-13      -5.261361357747e-09      -1.024256027959e-11 
       4.537315334696e-05      -6.354725843710e-03      -4.776912692882e-03      -4.776913873373e-03      -6.354475286648e-03      -4.777042485283e-03      -4.779227321843e-03       5.988395753747e-01       5.979345926604e-01       9.553827746746e-03       2.696672141455e-06       9.999765829737e-01      -1.539951585584e-09       4.709334102929e-09      -4.768199165869e-13      -6.159026878717e-09      -9.142467175400e-13      -6.324622306290e-09      -1.231247936492e-11 
       4.751152418469e-05      -6.966274526797e-03      -5.237771102345e-03      -5.237772521501e-03      -6.965973346353e-03      -5.237913506303e-03      -5.240306881704e-03       5.988380253265e-01       5.979333334187e-01       1.047554504300e-02       2.956835390324e-06       9.999743246079e-01      -1.688257130110e-09       5.162309030125e-09      -5.227359614990e-13      -7.403600762557e-09      -1.099043930628e-12      -7.602648816326e-09      -1.480050114238e-11 
       4.975067333520e-05      -7.636512462932e-03      -5.743090370404e-03      -5.743092076435e-03      -7.636150440261e-03      -5.743246618851e-03      -5.745868199847e-03       5.988363252546e-01       5.979319519777e-01       1.148618415287e-02       3.242097347626e-06       9.999718485381e-01      -1.850814619079e-09       5.658709227811e-09      -5.730643333879e-13      -8.899535538351e-09      -1.321164283984e-12      -9.138786751557e-09      -1.779101278289e-11 
       5.209535033404e-05      -8.371038948268e-03      -6.297159617892e-03      -6.297161668769e-03      -8.370603801807e-03      -6.297331067823e-03      -6.300202325390e-03       5.988344614619e-01       5.979304374562e-01       1.259432333754e-02       3.554879207620e-06       9.999691337884e-01      -2.028985287733e-09       6.202667999361e-09      -6.282272335280e-13      -1.069755176951e-08      -1.588155060191e-12      -1.098511952882e-08      -2.138541170435e-11 
       5.455052855549e-05      -9.175980775207e-03      -6.904681682048e-03      -6.904684147411e-03      -9.175457752690e-03      -6.904869822972e-03      -6.908014192071e-03       5.988324177348e-01       5.979287764072e-01       1.380936829482e-02       3.897835710672e-06       9.999661573738e-01      -2.224282336429e-09       6.798707031141e-09      -6.886867596116e-13      -1.285859738346e-08      -1.909046530868e-12      -1.320422602046e-08      -2.570552977693e-11 
       5.712141576172e-05      -1.005804063727e-02      -7.570813037640e-03      -7.570816001343e-03      -1.005741198828e-02      -7.571019517994e-03      -7.574462552275e-03       5.988301772078e-01       5.979269557698e-01       1.514163200269e-02       4.273877644878e-06       9.999628941133e-01      -2.438316109384e-09       7.451768148603e-09      -7.549490844092e-13      -1.545587721624e-08      -2.294823481577e-12      -1.587129099117e-08      -3.089773831417e-11 
       5.981346514918e-05      -1.102454951617e-02      -8.301207525722e-03      -8.301211088370e-03      -1.102379394628e-02      -8.301434146982e-03      -8.305203718471e-03       5.988277209055e-01       5.979249593966e-01       1.660242217674e-02       4.686196551033e-06       9.999593163740e-01      -2.672886223152e-09       8.167258133929e-09      -8.275675786300e-13      -1.857737493753e-08      -2.758445322583e-12      -1.907663817591e-08      -3.713788880074e-11 
       6.263238691556e-05      -1.208352373565e-02      -9.102064325217e-03      -9.102068607803e-03      -1.208261563837e-02      -9.102313076622e-03      -9.106439548909e-03       5.988250279823e-01       5.979227706556e-01       1.820413721561e-02       5.138291784829e-06       9.999553939157e-01      -2.929952991401e-09       8.951082077145e-09      -9.071482794056e-13      -2.232874959571e-08      -3.315692209869e-12      -2.292877126849e-08      -4.463722186445e-11 
       6.558416037185e-05      -1.324372657404e-02      -9.980180537102e-03      -9.980185684999e-03      -1.324263520384e-02      -9.980453605447e-03      -9.984970045301e-03       5.988220758199e-01       5.979203709793e-01       1.996037137000e-02       5.634000195164e-06       9.999510935498e-01      -3.211653099636e-09       9.809693398328e-09      -9.943539238721e-13      -2.683693886670e-08      -3.985402117916e-12      -2.755802195618e-08      -5.364948210859e-11 
       6.867504662531e-05      -1.451473509425e-02      -1.094300883334e-02      -1.094301502137e-02      -1.451342349562e-02      -1.094330863169e-02      -1.094825101599e-02       5.988188392538e-01       5.979177400144e-01       2.188603004275e-02       6.177528665310e-06       9.999463789228e-01      -3.520339720427e-09       1.075013830876e-08      -1.089909628554e-12      -3.225438520031e-08      -4.790318175262e-12      -3.312092790642e-08      -6.447943170078e-11 
       7.191160186009e-05      -1.590701225260e-02      -1.199872070111e-02      -1.199872813919e-02      -1.590543606607e-02      -1.199904988061e-02      -1.200445733356e-02       5.988152924725e-01       5.979148567454e-01       2.399745627837e-02       6.773489755029e-06       9.999412102030e-01      -3.858571710537e-09       1.178011131249e-08      -1.194608016210e-12      -3.876419727006e-08      -5.757567905480e-12      -3.980548405292e-08      -7.749308438659e-11 
       7.530069124377e-05      -1.743198468041e-02      -1.315627561692e-02      -1.315628455746e-02      -1.743009059187e-02      -1.315663711020e-02      -1.316255212289e-02       5.988114023187e-01       5.979116938203e-01       2.631256911493e-02       7.426940911817e-06       9.999355437397e-01      -4.229150189128e-09       1.290800570409e-08      -1.309315989822e-12      -4.658621852863e-08      -6.920041823626e-12      -4.783743975674e-08      -9.312996461307e-11 
       7.884950348932e-05      -1.910212667216e-02      -1.442549723612e-02      -1.442550798233e-02      -1.909985068500e-02      -1.442589426821e-02      -1.443236296268e-02       5.988071387668e-01       5.979082270454e-01       2.885101596465e-02       8.143427165017e-06       9.999293316847e-01      -4.635139315568e-09       1.414297880690e-08      -1.434980622148e-12      -5.598445898209e-08      -8.316887092696e-12      -5.748785007537e-08      -1.119178040094e-10 
       8.256556610330e-05      -2.093105010640e-02      -1.581715647835e-02      -1.581716939466e-02      -2.092831534713e-02      -1.581759261447e-02      -1.582466498252e-02       5.988024645778e-01       5.979044259458e-01       3.163433878932e-02       8.929028301867e-06       9.999225216339e-01      -5.079888300558e-09       1.549501058606e-08      -1.572636951679e-12      -6.727584017114e-08      -9.995431548381e-12      -6.908212662356e-08      -1.344901788665e-10 
       8.645676135275e-05      -2.293360113123e-02      -1.734306296846e-02      -1.734307849269e-02      -2.293031530762e-02      -1.734354214236e-02      -1.735127231266e-02       5.987973407900e-01       5.979002587361e-01       3.468615698538e-02       9.790410288168e-06       9.999150561507e-01      -5.567054021198e-09       1.697497514226e-08      -1.723415238479e-12      -8.084081323050e-08      -1.201232181633e-11      -8.301088349735e-08      -1.616076213598e-10 
       9.053134298449e-05      -2.512596343364e-02      -1.901616509237e-02      -1.901618375056e-02      -2.512201574490e-02      -1.901669165031e-02      -1.902513814659e-02       5.987917241309e-01       5.978956900535e-01       3.803236750112e-02       1.073488179847e-05       9.999068723246e-01      -6.100628287382e-09       1.859471115319e-08      -1.888549497347e-12      -9.713599016838e-08      -1.443563993597e-11      -9.974293031779e-08      -1.941829265721e-10 
       9.479795373245e-05      -2.752576840925e-02      -2.085065977933e-02      -2.085068220338e-02      -2.752102586546e-02      -2.085123852319e-02      -2.086046452580e-02       5.987855678679e-01       5.978906817601e-01       4.170136440675e-02       1.177045610704e-05       9.998979012374e-01      -6.684972585441e-09       2.036709909300e-08      -2.069386323820e-12      -1.167093199714e-07      -1.734702943713e-11      -1.198408315567e-07      -2.333114508652e-10 
       9.926564365005e-05      -3.015221215916e-02      -2.286211275208e-02      -2.286213970116e-02      -3.014651512852e-02      -2.286274899936e-02      -2.287282258794e-02       5.987788195926e-01       5.978851909671e-01       4.572427940232e-02       1.290591901567e-05       9.998880673861e-01      -7.324838360296e-09       2.230613993122e-08      -2.267394699896e-12      -1.402181924148e-07      -2.084474783969e-11      -1.439795308386e-07      -2.803073882403e-10 
       1.039438893066e-04      -3.302617943689e-02      -2.506759050671e-02      -2.506762289299e-02      -3.301933634203e-02      -2.506829013966e-02      -2.507928453797e-02       5.987714233850e-01       5.978791720011e-01       5.013524578598e-02       1.415090318572e-05       9.998772881333e-01      -8.025414958463e-09       2.442704196814e-08      -2.484175918473e-12      -1.684512121152e-07      -2.504639953013e-11      -1.729686386877e-07      -3.367471618893e-10 
       1.088426138884e-04      -3.617037393391e-02      -2.748580482286e-02      -2.748584374129e-02      -3.616215501064e-02      -2.748657435281e-02      -2.749856814039e-02       5.987633173764e-01       5.978725741500e-01       5.497168748258e-02       1.551596975153e-05       9.998654729022e-01      -8.792351714429e-09       2.674630771847e-08      -2.721474601600e-12      -2.023541617855e-07      -3.009303818440e-11      -2.077790822908e-07      -4.045213578221e-10 
       1.139722082470e-04      -3.960945525119e-02      -3.013727123269e-02      -3.013731799917e-02      -3.959958475695e-02      -3.013811789345e-02      -3.015119516279e-02       5.987544330746e-01       5.978653413667e-01       6.027463599835e-02       1.701269773502e-05       9.998525225610e-01      -9.631803974925e-09       2.928182043262e-08      -2.981190894799e-12      -2.430609153959e-07      -3.615464396844e-11      -2.495749668408e-07      -4.858967561336e-10 
       1.193435529399e-04      -4.337018077614e-02      -3.304448281913e-02      -3.304453901264e-02      -4.335832821516e-02      -3.304541462459e-02      -3.305966513005e-02       5.987446965138e-01       5.978574128617e-01       6.608907802529e-02       1.865378197332e-05       9.998383285581e-01      -1.055046951129e-08       3.205294490977e-08      -3.265391638649e-12      -2.919308032372e-07      -4.343397411750e-11      -2.997516364535e-07      -5.835905141908e-10 
       1.249680413092e-04      -4.748155329907e-02      -3.623210058740e-02      -3.623216810565e-02      -4.746732216000e-02      -3.623312645547e-02      -3.624864564303e-02       5.987340262625e-01       5.978487219583e-01       7.246433621130e-02       2.045314056025e-05       9.998227720667e-01      -1.155563878718e-08       3.508061071535e-08      -3.576324804578e-12      -3.505925183620e-07      -5.217545495054e-11      -3.599811152544e-07      -7.008585955878e-10 
       1.308576036488e-04      -5.197497056919e-02      -3.972716225871e-02      -3.972724337820e-02      -5.195788584769e-02      -3.972829209497e-02      -3.974518108840e-02       5.987223341572e-01       5.978391962325e-01       7.945448675641e-02       2.242603250321e-05       9.998057230246e-01      -1.265522999300e-08       3.838741522192e-08      -3.916431700443e-12      -4.209973712850e-07      -6.267094653774e-11      -4.322663235139e-07      -8.416015184914e-10 
       1.370247325102e-04      -5.688437807283e-02      -4.355931093293e-02      -4.355940838746e-02      -5.686387041522e-02      -4.356055576714e-02      -4.357892120350e-02       5.987095225250e-01       5.978287553023e-01       8.711881677492e-02       2.458918682082e-05       9.997870391476e-01      -1.385784422642e-08       4.199770744233e-08      -4.288362164539e-12      -5.054819691746e-07      -7.527085844952e-11      -5.190057105976e-07      -1.010490158045e-09 
       1.434825092005e-04      -6.224642014493e-02      -4.776104590598e-02      -4.776116297673e-02      -6.222180752455e-02      -4.776241803563e-02      -4.778237175581e-02       5.986954848754e-01       5.978173114884e-01       9.552232595345e-02       2.696094385249e-05       9.997665646552e-01      -1.517280346780e-08       4.593767597315e-08      -4.694988992195e-12      -6.068433633882e-07      -9.039530419832e-11      -6.230702367692e-07      -1.213115824265e-09 
       1.502446315298e-04      -6.810058816628e-02      -5.236799751031e-02      -5.236813813467e-02      -6.807105388439e-02      -5.236951065755e-02      -5.239116921129e-02       5.986801053055e-01       5.978047692885e-01       1.047362762693e-01       2.956141016803e-05       9.997441291821e-01      -1.661021607740e-08       5.023542865696e-08      -5.139422884576e-12      -7.284284033796e-07      -1.085472519526e-10      -7.478949948251e-07      -1.456168761855e-09 
       1.573254428662e-04      -7.448936145930e-02      -5.741922821620e-02      -5.741939711872e-02      -7.445392786850e-02      -5.742089771220e-02      -5.744438161672e-02       5.986632566663e-01       5.977910236893e-01       1.148387942374e-01       3.241262840475e-05       9.997195465234e-01      -1.818101804724e-08       5.492105964280e-08      -5.625027776607e-12      -8.742399063289e-07      -1.303289326895e-10      -8.975881242255e-07      -1.747650409303e-09 
       1.647399625600e-04      -8.145833644197e-02      -6.295756274469e-02      -6.295776559245e-02      -8.141583384351e-02      -6.295940574126e-02      -6.298483843571e-02       5.986448003384e-01       5.977759600923e-01       1.259155311849e-01       3.553876322342e-05       9.996926129680e-01      -1.989701981346e-08       6.002670061068e-08      -6.155436215581e-12      -1.049062739171e-06      -1.564612507209e-10      -1.077060124768e-06      -2.097125429726e-09 
       1.725039178014e-04      -8.905633860758e-02      -6.902994970070e-02      -6.903019329120e-02      -8.900536794879e-02      -6.903198542133e-02      -6.905949183925e-02       5.986245846983e-01       5.977594529377e-01       1.380603865824e-01       3.896630516761e-05       9.996631058278e-01      -2.177097280282e-08       6.558655040124e-08      -6.734564550083e-12      -1.258613272086e-06      -1.878075033264e-10      -1.292177220849e-06      -2.516020640561e-09 
       1.806337769805e-04      -9.733550856747e-02      -7.568785785977e-02      -7.568815033831e-02      -9.727439832770e-02      -7.569010783018e-02      -7.571981255890e-02       5.986024439035e-01       5.977413643078e-01       1.513763006766e-01       4.272429399783e-05       9.996307817918e-01      -2.381660820618e-08       7.163688828435e-08      -7.366625832768e-12      -1.509717429744e-06      -2.253953186505e-10      -1.549942975801e-06      -3.017979266553e-09 
       1.891467846185e-04      -1.063513601855e-01      -8.298771060134e-02      -8.298806174867e-02      -1.062781112992e-01      -8.299019911746e-02      -8.302222382016e-02       5.985781981825e-01       5.977215453380e-01       1.659761234973e-01       4.684456314342e-05       9.995953751410e-01      -2.604867991320e-08       7.821600765413e-08      -8.056148113958e-12      -1.810517134496e-06      -2.704681278206e-10      -1.858713031646e-06      -3.619279110493e-09 
