# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=99
# for k=1.03944e-05 to 328.77 h/Mpc,
# number of wavenumbers equal to 605
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_tot                  7:phi                    8:psi                    9:h                     10:h_prime               11:eta                   12:eta_prime             13:t_g                   14:t_b                   15:t_ur                  16:t_tot              
       4.138091429893e-05      -2.521459799523e-04      -1.891220380704e-04      -1.891221432692e-04      -2.521439852639e-04      -1.909209940205e-04       6.121886829344e-01       5.968411454870e-01       3.782442865384e-04       5.084869939416e-07       9.999932189706e-01      -4.601489153592e-09      -3.797993936286e-11      -3.340848321224e-14      -4.045632921211e-11      -1.475257161866e-12 
       4.333113670686e-05      -2.764706744517e-04      -2.073680979370e-04      -2.073682244153e-04      -2.764682763191e-04      -2.093405691149e-04       6.121881796504e-01       5.968408110928e-01       4.147364488305e-04       5.575445412549e-07       9.999925647616e-01      -5.045406027127e-09      -4.566170107342e-11      -4.016639391722e-14      -4.863894153985e-11      -1.773640113720e-12 
       4.537327026525e-05      -3.031417886379e-04      -2.273744861106e-04      -2.273746381707e-04      -3.031389054750e-04      -2.295372038924e-04       6.121876304192e-01       5.968404446636e-01       4.547492763414e-04       6.113349984620e-07       9.999918474365e-01      -5.532148617578e-09      -5.489715341670e-11      -4.829034929293e-14      -5.847652024245e-11      -2.132372623204e-12 
       4.751164661317e-05      -3.323856262031e-04      -2.493110342168e-04      -2.493112170341e-04      -3.323821599112e-04      -2.516823423817e-04       6.121870357568e-01       5.968400500072e-01       4.986224340682e-04       6.703149651373e-07       9.999910609095e-01      -6.065844175990e-09      -6.600051995993e-11      -5.805835547573e-14      -7.030378390888e-11      -2.563660442982e-12 
       4.975080153356e-05      -3.644502921325e-04      -2.733639458637e-04      -2.733641656580e-04      -3.644461247714e-04      -2.759639556644e-04       6.121863615007e-01       5.968395964101e-01       5.467283313160e-04       7.349851373055e-07       9.999901985065e-01      -6.651017762903e-09      -7.934957085181e-11      -6.980051930126e-14      -8.452313344934e-11      -3.082176976256e-12 
       5.209548457420e-05      -3.996078439063e-04      -2.997374142954e-04      -2.997376785455e-04      -3.996028336917e-04      -3.025881747838e-04       6.121856428800e-01       5.968391190460e-01       5.994753570909e-04       8.058944132971e-07       9.999892529016e-01      -7.292645141488e-09      -9.539850866184e-11      -8.391882252893e-14      -1.016183614888e-10      -3.705564823042e-12 
       5.455066912219e-05      -4.381565297519e-04      -3.286553061633e-04      -3.286556238642e-04      -4.381505062236e-04      -3.317809903695e-04       6.121848512537e-01       5.968385915812e-01       6.573112477284e-04       8.836447430052e-07       9.999882160680e-01      -7.996162761388e-09      -1.146933681770e-10      -1.008938232637e-13      -1.221710881711e-10      -4.455033410835e-12 
       5.712156295313e-05      -4.804233558419e-04      -3.603630931048e-04      -3.603634750600e-04      -4.804161140650e-04      -3.637902023746e-04       6.121839750329e-01       5.968380051987e-01       7.207269501201e-04       9.688961150813e-07       9.999870792207e-01      -8.767539391941e-09      -1.378906144087e-10      -1.212985695283e-13      -1.468805764476e-10      -5.356081099440e-12 
       5.981361927751e-05      -5.267668614942e-04      -3.951299404501e-04      -3.951303996685e-04      -5.267581550806e-04      -3.988875284494e-04       6.121830273472e-01       5.968373760068e-01       7.902607993369e-04       1.062372137346e-06       9.999858326843e-01      -9.613332677575e-09      -1.657794597950e-10      -1.458362653173e-13      -1.765874604715e-10      -6.439364101726e-12 
       6.263254830773e-05      -5.775801035099e-04      -4.332509544927e-04      -4.332515065874e-04      -5.775696362773e-04      -4.373708722360e-04       6.121819747583e-01       5.968366724820e-01       8.665030131748e-04       1.164866322087e-06       9.999844659036e-01      -1.054068742461e-08      -1.993087622940e-10      -1.753297369372e-13      -2.123024173454e-10      -7.741736416273e-12 
       6.558432937020e-05      -6.332940531870e-04      -4.750497407287e-04      -4.750504044932e-04      -6.332814690202e-04      -4.795669056711e-04       6.121808336793e-01       5.968359130414e-01       9.501008089865e-04       1.277248612279e-06       9.999829672678e-01      -1.155750190456e-08      -2.396192192878e-10      -2.107939507972e-13      -2.552404793221e-10      -9.307507323936e-12 
       6.867522358831e-05      -6.943811619418e-04      -5.208810910719e-04      -5.208818890905e-04      -6.943660327471e-04      -5.258337812810e-04       6.121795705302e-01       5.968350689187e-01       1.041763778181e-03       1.400472993011e-06       9.999813240596e-01      -1.267238436684e-08      -2.880822159440e-10      -2.534281841291e-13      -3.068623672725e-10      -1.118994327885e-11 
       7.191178716309e-05      -7.613594371364e-04      -5.711340560026e-04      -5.711350154413e-04      -7.613412482070e-04      -5.765642330945e-04       6.121781949135e-01       5.968341528586e-01       1.142270030883e-03       1.535585350364e-06       9.999795223304e-01      -1.389480346545e-08      -3.463464317942e-10      -3.046918712101e-13      -3.689241983721e-10      -1.345308448477e-11 
       7.530088527984e-05      -8.347967442419e-04      -6.262351899031e-04      -6.262363433944e-04      -8.347748768441e-04      -6.321888521885e-04       6.121766810438e-01       5.968331432283e-01       1.252472686789e-03       1.683732564202e-06       9.999775467974e-01      -1.523511470797e-08      -4.163939802374e-10      -3.663164642694e-13      -4.435371794719e-10      -1.617391820072e-11 
       7.884970667002e-05      -9.153156512640e-04      -6.866522064899e-04      -6.866535932825e-04      -9.152893615495e-04      -6.931797762299e-04       6.121750194102e-01       5.968320332830e-01       1.373307186565e-03       1.846172101897e-06       9.999753806940e-01      -1.670469070023e-08      -5.006077861946e-10      -4.404044633261e-13      -5.332394072200e-10      -1.944500236385e-11 
