# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=4
# for k=1.03944e-05 to 328.769 h/Mpc,
# number of wavenumbers equal to 605
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_m                    7:d_tot                  8:phi                    9:psi                   10:h                     11:h_prime               12:eta                   13:eta_prime             14:H_T_Nb_prime          15:k2gamma_Nb            16:t_g                   17:t_b                   18:t_ur                  19:t_tot              
       1.647399625600e-05      -8.393879771017e-04      -6.297300358581e-04      -6.297300564039e-04      -8.393836567525e-04      -6.297470509324e-04      -6.300375036732e-04       5.988535108918e-01       5.979459229913e-01       1.259460112808e-03       3.554979947498e-07       9.999969188252e-01      -2.032922836974e-10       6.222939333240e-10      -6.295156400495e-14      -1.071862181914e-10      -1.590550039637e-14      -1.100604573099e-10      -2.142685029952e-13 
       1.725039178014e-05      -9.203437350799e-04      -6.904850898490e-04      -6.904851145507e-04      -9.203385409524e-04      -6.905037481862e-04      -6.908221839817e-04       5.988533075499e-01       5.979457581758e-01       1.380970229101e-03       3.897956809649e-07       9.999966215746e-01      -2.229005831239e-10       6.823077834710e-10      -6.902351344024e-14      -1.288634479770e-10      -1.912246071331e-14      -1.323189746744e-10      -2.576019856842e-13 
       1.806337769805e-05      -1.009104516434e-03      -7.571016440908e-04      -7.571016737883e-04      -1.009098271879e-03      -7.571221046550e-04      -7.574712152237e-04       5.988530810926e-01       5.979455739229e-01       1.514203347577e-03       4.274023258571e-07       9.999962956473e-01      -2.444010329863e-10       7.481068300532e-10      -7.568096693401e-14      -1.549243527436e-10      -2.299014532633e-14      -1.590787095401e-10      -3.096985972707e-13 
       1.891467846185e-05      -1.106422249017e-03      -8.301452082321e-04      -8.301452439354e-04      -1.106414741710e-03      -8.301676446823e-04      -8.305503805425e-04       5.988528368411e-01       5.979453756815e-01       1.660290487871e-03       4.686371590748e-07       9.999959382790e-01      -2.679731584100e-10       8.202483379855e-10      -8.298034017759e-14      -1.862554094434e-10      -2.763929821033e-14      -1.912498130825e-10      -3.723302286980e-13 
       1.980609979461e-05      -1.213121162793e-03      -9.102358345256e-04      -9.102358774501e-04      -1.213112137275e-03      -9.102604383539e-04      -9.106800317544e-04       5.988525681364e-01       5.979451576744e-01       1.820471754900e-03       5.138502208320e-07       9.999955464347e-01      -2.938188208826e-10       8.993428449234e-10      -9.098351535074e-14      -2.239220384732e-10      -3.322915954081e-14      -2.299264415976e-10      -4.476269992249e-13 
       2.073953252048e-05      -1.330104749794e-03      -9.980534021915e-04      -9.980534537965e-04      -1.330093899236e-03      -9.980803826025e-04      -9.985403761714e-04       5.988522736020e-01       5.979449184969e-01       1.996106907593e-03       5.634253155496e-07       9.999951167944e-01      -3.221547426012e-10       9.860599494359e-10      -9.975827823992e-14      -2.692054323337e-10      -3.994878967884e-14      -2.764239339905e-10      -5.381497189347e-13 
       2.171695657542e-05      -1.458363340748e-03      -1.094343375893e-03      -1.094343437936e-03      -1.458350295792e-03      -1.094372963941e-03      -1.094877237754e-03       5.988519479326e-01       5.979446539518e-01       2.188686875872e-03       6.177832800209e-07       9.999946457097e-01      -3.532258909569e-10       1.081133053093e-09      -1.093790042723e-13      -3.236451975128e-10      -4.802903457146e-14      -3.323235265814e-10      -6.469767569312e-13 
       2.274044520691e-05      -1.598982446739e-03      -1.199923155731e-03      -1.199923230321e-03      -1.598966764058e-03      -1.199955602580e-03      -1.200508410027e-03       5.988515947151e-01       5.979443673317e-01       2.399846460641e-03       6.773855369835e-07       9.999941291820e-01      -3.872900389635e-10       1.185366713500e-09      -1.199271265277e-13      -3.890930476030e-10      -5.774122948282e-14      -3.995260839737e-10      -7.778088022546e-13 
       2.381216937154e-05      -1.753151814964e-03      -1.315688978408e-03      -1.315689068083e-03      -1.753132961221e-03      -1.315724561015e-03      -1.316330560418e-03       5.988512057281e-01       5.979440514337e-01       2.631378136166e-03       7.427380426196e-07       9.999935628318e-01      -4.246382663024e-10       1.299642023387e-09      -1.314919945077e-13      -4.677741292383e-10      -6.941767805003e-14      -4.803166438120e-10      -9.350944999519e-13 
       2.493440233996e-05      -1.922175435730e-03      -1.442623557149e-03      -1.442623664959e-03      -1.922152769786e-03      -1.442662579316e-03      -1.443326873655e-03       5.988507789907e-01       5.979437048765e-01       2.885247329918e-03       8.143955538090e-07       9.999929418495e-01      -4.655855166293e-10       1.424924841186e-09      -1.441715150444e-13      -5.623636219698e-10      -8.345545286006e-14      -5.774421089093e-10      -1.124181621119e-12 
       2.610952451876e-05      -2.107482434584e-03      -1.581804410682e-03      -1.581804540295e-03      -2.107455185568e-03      -1.581847206005e-03      -1.582575384523e-03       5.988503115914e-01       5.979433255121e-01       3.163609080589e-03       8.929663470410e-07       9.999922609742e-01      -5.104791526633e-10       1.562273538011e-09      -1.580730132719e-13      -6.760772170927e-10      -1.003326076363e-13      -6.942044909955e-10      -1.351498638663e-12 
       2.734002849963e-05      -2.310639005970e-03      -1.734413006662e-03      -1.734413162487e-03      -2.310606247344e-03      -1.734459940681e-03      -1.735258125391e-03       5.988497990081e-01       5.979429094007e-01       3.468826324975e-03       9.791173833954e-07       9.999915144209e-01      -5.597013933725e-10       1.712848059986e-09      -1.733140981978e-13      -8.127807478755e-10      -1.206220169892e-13      -8.345730507395e-10      -1.624773159202e-12 
       2.862852434649e-05      -2.533361476844e-03      -1.901744791139e-03      -1.901744978476e-03      -2.533322095132e-03      -1.901796264907e-03      -1.902671160146e-03       5.988492360295e-01       5.979424521195e-01       3.803489956952e-03       1.073579968116e-06       9.999906958627e-01      -6.136652695529e-10       1.877919315053e-09      -1.900236823874e-13      -9.771210449283e-10      -1.450132148431e-13      -1.003319065830e-09      -1.953294209477e-12 
       2.997774513178e-05      -2.777530609361e-03      -2.085220193639e-03      -2.085220418859e-03      -2.777483265658e-03      -2.085276647476e-03      -2.086235594137e-03       5.988486195517e-01       5.979419515387e-01       4.170440837718e-03       1.177155949360e-06       9.999897983523e-01      -6.728279821746e-10       2.058879697128e-09      -2.083430647923e-13      -1.174683576459e-09      -1.743358020096e-13      -1.206177824777e-09      -2.348227464264e-12 
       3.139055273368e-05      -3.045207207598e-03      -2.286396667737e-03      -2.286396938501e-03      -3.045150292760e-03      -2.286458584937e-03      -2.287509620001e-03       5.988479436120e-01       5.979414026692e-01       4.572793877001e-03       1.290724536534e-06       9.999888142799e-01      -7.376899876061e-10       2.257254759929e-09      -2.284270869085e-13      -1.412182345701e-09      -2.095866251989e-13      -1.450043164528e-09      -2.822994342272e-12 
       3.286994390653e-05      -3.338649219145e-03      -2.506981919364e-03      -2.506982244880e-03      -3.338580798647e-03      -2.507049830418e-03      -2.508201751678e-03       5.988472024981e-01       5.979408008646e-01       5.013964489760e-03       1.415249754170e-06       9.999877353016e-01      -8.087994119145e-10       2.474715749114e-09      -2.504454343946e-13      -1.697687505844e-09      -2.519638978656e-13      -1.743201516793e-09      -3.393727329877e-12 
       3.441905663736e-05      -3.660330416333e-03      -2.748848401488e-03      -2.748848792827e-03      -3.660248164977e-03      -2.748922888766e-03      -2.750185325275e-03       5.988463905718e-01       5.979401416848e-01       5.497697585654e-03       1.551788622619e-06       9.999865522626e-01      -8.867522964242e-10       2.713093318039e-09      -2.745840554416e-13      -2.040899084633e-09      -3.029079694389e-13      -2.095612785726e-09      -4.079817040048e-12 
       3.604117680196e-05      -4.012960785997e-03      -3.014049187617e-03      -3.014049658087e-03      -4.012861908494e-03      -3.014130890998e-03      -3.015514379231e-03       5.988454984260e-01       5.979394170380e-01       6.028099316174e-03       1.701500143891e-06       9.999852551359e-01      -9.722202612871e-10       2.974392556113e-09      -3.010467010365e-13      -2.453475766370e-09      -3.641523596687e-13      -2.519248207474e-09      -4.904570016774e-12 
       3.773974513469e-05      -4.399508889432e-03      -3.304835441845e-03      -3.304836007440e-03      -4.399390027406e-03      -3.304925062363e-03      -3.306441131592e-03       5.988445223541e-01       5.979386244806e-01       6.609672014880e-03       1.865655098850e-06       9.999838329231e-01      -1.065910398785e-09       3.260809686622e-09      -3.300565845809e-13      -2.949431359795e-09      -4.377712466664e-13      -3.028496047504e-09      -5.895998387698e-12 
       3.951836452669e-05      -4.823226137099e-03      -3.623675461055e-03      -3.623676141008e-03      -4.823083252181e-03      -3.623773770170e-03      -3.625435029955e-03       5.988434513418e-01       5.979377547164e-01       7.247352282015e-03       2.045646884007e-06       9.999822735686e-01      -1.168618983903e-09       3.574749198672e-09      -3.618583173997e-13      -3.545606686255e-09      -5.262725691836e-13      -3.640649148789e-09      -7.087769206992e-12 
       4.138080766818e-05      -5.287673432732e-03      -3.973275671450e-03      -3.973276488867e-03      -5.287501673195e-03      -3.973383514738e-03      -3.975203756346e-03       5.988422770804e-01       5.979368009462e-01       7.946552977733e-03       2.243003294107e-06       9.999805638514e-01      -1.281208411097e-09       3.918844418261e-09      -3.967197958128e-13      -4.262244225497e-09      -6.326534106269e-13      -4.376490536762e-09      -8.520344939995e-12 
       4.333102505076e-05      -5.796750160586e-03      -4.356603576006e-03      -4.356604558685e-03      -5.796543693248e-03      -4.356721884656e-03      -4.358716183658e-03       5.988409897138e-01       5.979357554442e-01       8.713209117369e-03       2.459399502937e-06       9.999786892874e-01      -1.404629120283e-09       4.295977374635e-09      -4.349345914513e-13      -5.123667554128e-09      -7.605391958475e-13      -5.260997029643e-09      -1.024235246783e-11 
       4.537315334696e-05      -6.354725814726e-03      -4.776912936907e-03      -4.776914118262e-03      -6.354477627875e-03      -4.777042734299e-03      -4.779227567615e-03       5.988395781420e-01       5.979346091340e-01       9.553828236524e-03       2.696672277418e-06       9.999766339945e-01      -1.539926366651e-09       4.709303227079e-09      -4.768241900236e-13      -6.159109367277e-09      -9.142769942492e-13      -6.324184547830e-09      -1.231222974816e-11 
       4.751152418469e-05      -6.966274487809e-03      -5.237771394142e-03      -5.237772814320e-03      -6.965976158084e-03      -5.237913801966e-03      -5.240307175584e-03       5.988380309203e-01       5.979333525592e-01       1.047554562864e-02       2.956835555136e-06       9.999743805491e-01      -1.688223161086e-09       5.162275613848e-09      -5.227406049914e-13      -7.403701907147e-09      -1.099067315845e-12      -7.602122890932e-09      -1.480020156889e-11 
       4.975067333520e-05      -7.636512416252e-03      -5.743090721293e-03      -5.743092428554e-03      -7.636153819673e-03      -5.743246974242e-03      -5.745868553241e-03       5.988363341232e-01       5.979319743779e-01       1.148618485711e-02       3.242097545697e-06       9.999719098751e-01      -1.850776215785e-09       5.658672677953e-09      -5.730694334984e-13      -8.899656978627e-09      -1.321193863709e-12      -9.138154933940e-09      -1.779065304643e-11 
       5.209535033404e-05      -8.371038901976e-03      -6.297160046589e-03      -6.297162098952e-03      -8.370607872305e-03      -6.297331501351e-03      -6.300202757108e-03       5.988344745428e-01       5.979304640384e-01       1.259432419790e-02       3.554879440009e-06       9.999692010396e-01      -2.028955633673e-09       6.202628078094e-09      -6.282328314314e-13      -1.069769789178e-08      -1.588188540371e-12      -1.098436058368e-08      -2.138497954804e-11 
       5.455052855549e-05      -9.175980713848e-03      -6.904682188824e-03      -6.904684656006e-03      -9.175462633270e-03      -6.904870338578e-03      -6.908014702507e-03       5.988324340540e-01       5.979288063880e-01       1.380936931201e-02       3.897835997256e-06       9.999662311171e-01      -2.224236217975e-09       6.798662800257e-09      -6.886929881400e-13      -1.285876817819e-08      -1.909121375643e-12      -1.320331436520e-08      -2.570501063158e-11 
       5.712141576172e-05      -1.005804056759e-02      -7.570813657421e-03      -7.570816623259e-03      -1.005741786737e-02      -7.571020143102e-03      -7.574463176407e-03       5.988301986685e-01       5.979269906284e-01       1.514163324652e-02       4.273877980669e-06       9.999629749671e-01      -2.438268015272e-09       7.451720690008e-09      -7.549558112915e-13      -1.545608986959e-08      -2.294863119953e-12      -1.587019606016e-08      -3.089711560710e-11 
       5.981346514918e-05      -1.102454942166e-02      -8.301208257915e-03      -8.301211823144e-03      -1.102380099561e-02      -8.301434887419e-03      -8.305204455906e-03       5.988277461857e-01       5.979249981527e-01       1.660242364629e-02       4.686196965645e-06       9.999594050354e-01      -2.672830429425e-09       8.167205886190e-09      -8.275750239050e-13      -1.857762613784e-08      -2.758520213059e-12      -1.907532284154e-08      -3.713714011766e-11 
       6.263238691556e-05      -1.208352361047e-02      -9.102065208637e-03      -9.102069494235e-03      -1.208262411186e-02      -9.102313964077e-03      -9.106440438539e-03       5.988250586819e-01       5.979228145526e-01       1.820413898847e-02       5.138292280656e-06       9.999554911216e-01      -2.929890460194e-09       8.951026116320e-09      -9.071563152275e-13      -2.232906248458e-08      -3.315712468988e-12      -2.292719208746e-08      -4.463632512680e-11 
       6.558416037185e-05      -1.324372643111e-02      -9.980181594386e-03      -9.980186745998e-03      -1.324264537746e-02      -9.980454671905e-03      -9.984971110135e-03       5.988221118921e-01       5.979204203855e-01       1.996037349200e-02       5.634000795197e-06       9.999512001312e-01      -3.211589300338e-09       9.809631539754e-09      -9.943628647459e-13      -2.683730499353e-08      -3.985491733601e-12      -2.755612624897e-08      -5.364840491941e-11 
       6.867504662531e-05      -1.451473492088e-02      -1.094301010371e-02      -1.094301629621e-02      -1.451343572113e-02      -1.094330991237e-02      -1.094825229543e-02       5.988188814765e-01       5.979177955276e-01       2.188603259242e-02       6.177529387372e-06       9.999464957890e-01      -3.520268290462e-09       1.075007088710e-08      -1.089919452231e-12      -3.225482548291e-08      -4.790424672795e-12      -3.311865145916e-08      -6.447813871547e-11 
       7.191160186009e-05      -1.590701203318e-02      -1.199872221792e-02      -1.199872966136e-02      -1.590545073831e-02      -1.199905141075e-02      -1.200445886126e-02       5.988153410012e-01       5.979149185469e-01       2.399745932271e-02       6.773490631792e-06       9.999413383334e-01      -3.858494954933e-09       1.178003769542e-08      -1.194618833575e-12      -3.876472397537e-08      -5.757725183425e-12      -3.980275193966e-08      -7.749153528555e-11 
       7.530069124377e-05      -1.743198443140e-02      -1.315627745321e-02      -1.315628640022e-02      -1.743010823875e-02      -1.315663895991e-02      -1.316255397229e-02       5.988114587830e-01       5.979117634773e-01       2.631257280044e-02       7.426941955334e-06       9.999356842352e-01      -4.229065671569e-09       1.290792575111e-08      -1.309327858243e-12      -4.658685418380e-08      -6.920197603190e-12      -4.783416008771e-08      -9.312810372583e-11 
       7.884950348932e-05      -1.910212637905e-02      -1.442549944685e-02      -1.442551020083e-02      -1.909987188966e-02      -1.442589649473e-02      -1.443236518916e-02       5.988072035067e-01       5.979083049421e-01       2.885102040167e-02       8.143428417367e-06       9.999294857499e-01      -4.635047049217e-09       1.414289169843e-08      -1.434993690972e-12      -5.598522042872e-08      -8.317085094044e-12      -5.748391420703e-08      -1.119155709121e-10 
       8.256556610330e-05      -2.093104974540e-02      -1.581715913145e-02      -1.581717205709e-02      -2.092834080765e-02      -1.581759528485e-02      -1.582466765452e-02       5.988025381248e-01       5.979045125574e-01       3.163434411418e-02       8.929029810884e-06       9.999226905322e-01      -5.079787140457e-09       1.549491613477e-08      -1.572651292388e-12      -6.727675867927e-08      -9.995652933338e-12      -6.907740546224e-08      -1.344875036481e-10 
       8.645676135275e-05      -2.293360069717e-02      -1.734306615779e-02      -1.734308169322e-02      -2.293034588558e-02      -1.734354535139e-02      -1.735127552469e-02       5.987974241405e-01       5.979003550786e-01       3.468616338644e-02       9.790412102773e-06       9.999152413443e-01      -5.566943374506e-09       1.697487262218e-08      -1.723431008533e-12      -8.084191716803e-08      -1.201258653238e-11      -8.300522086761e-08      -1.616044151549e-10 
       9.053134298449e-05      -2.512596291352e-02      -1.901616892170e-02      -1.901618759340e-02      -2.512205246370e-02      -1.901669550347e-02      -1.902514200323e-02       5.987918180790e-01       5.978957969415e-01       3.803237518680e-02       1.073488398400e-05       9.999070753722e-01      -6.100507566525e-09       1.859459974619e-08      -1.888566877198e-12      -9.713731191437e-08      -1.443599176152e-11      -9.973613903902e-08      -1.941790841472e-10 
       9.479795373245e-05      -2.752576778987e-02      -2.085066438359e-02      -2.085068682391e-02      -2.752106995806e-02      -2.085124315514e-02      -2.086046916290e-02       5.987856736095e-01       5.978908003643e-01       4.170137364782e-02       1.177045873432e-05       9.998981238759e-01      -6.684839603296e-09       2.036697834685e-08      -2.069405459457e-12      -1.167109061073e-07      -1.734746265761e-11      -1.198326896590e-07      -2.333068478873e-10 
       9.926564365005e-05      -3.015221141363e-02      -2.286211830623e-02      -2.286214527473e-02      -3.014656810170e-02      -2.286275458116e-02      -2.287282818140e-02       5.987789387345e-01       5.978853228193e-01       4.572429054947e-02       1.290592215865e-05       9.998883114960e-01      -7.324695391535e-09       2.230600996891e-08      -2.267415678459e-12      -1.402201175224e-07      -2.084513068542e-11      -1.439697706083e-07      -2.803018760588e-10 
       1.039438893066e-04      -3.302617853623e-02      -2.506759716911e-02      -2.506762957878e-02      -3.301939991396e-02      -2.506829683545e-02      -2.507929124761e-02       5.987715563758e-01       5.978793176194e-01       5.013525915755e-02       1.415090697696e-05       9.998775557897e-01      -8.025256812046e-09       2.442690136912e-08      -2.484199048303e-12      -1.684535164462e-07      -2.504690911592e-11      -1.729569447079e-07      -3.367405632373e-10 
       1.088426138884e-04      -3.617037285851e-02      -2.748581283041e-02      -2.748585177700e-02      -3.616223131925e-02      -2.748658240042e-02      -2.749857620470e-02       5.987634658709e-01       5.978727351787e-01       5.497170355400e-02       1.551597431129e-05       9.998657663721e-01      -8.792180107903e-09       2.674615588051e-08      -2.721500112804e-12      -2.023569241898e-07      -3.009370558631e-11      -2.077650746015e-07      -4.045134650886e-10 
       1.139722082470e-04      -3.960945392235e-02      -3.013728085887e-02      -3.013732765890e-02      -3.959967635394e-02      -3.013812756393e-02      -3.015120485684e-02       5.987545986016e-01       5.978655192799e-01       6.027465531781e-02       1.701270321802e-05       9.998528443398e-01      -9.631616050969e-09       2.928165738363e-08      -2.981218955627e-12      -2.430642512686e-07      -3.615536224025e-11      -2.495581911493e-07      -4.858873229563e-10 
       1.193435529399e-04      -4.337017923124e-02      -3.304449439375e-02      -3.304455062808e-02      -4.335843813617e-02      -3.304542625427e-02      -3.305967678659e-02       5.987448807443e-01       5.978576093877e-01       6.608910125616e-02       1.865378856266e-05       9.998386813549e-01      -1.055026635478e-08       3.205276915342e-08      -3.265422668798e-12      -2.919347839853e-07      -4.343498943719e-11      -2.997315568089e-07      -5.835792335469e-10 
       1.249680413092e-04      -4.748155138096e-02      -3.623211451145e-02      -3.623218207804e-02      -4.746745401603e-02      -3.623314043872e-02      -3.624865966471e-02       5.987342311357e-01       5.978489389329e-01       7.246436415609e-02       2.045314847303e-05       9.998231588393e-01      -1.155541789288e-08       3.508042323193e-08      -3.576358911931e-12      -3.505973368798e-07      -5.217644866550e-11      -3.599571000746e-07      -7.008451355580e-10 
       1.308576036488e-04      -5.197496828024e-02      -3.972717898672e-02      -3.972726016461e-02      -5.195804404713e-02      -3.972830889250e-02      -3.974519793386e-02       5.987225613109e-01       5.978394353365e-01       7.945452032923e-02       2.242604202573e-05       9.998061470937e-01      -1.265498729101e-08       3.838721478439e-08      -3.916469361526e-12      -4.210031559066e-07      -6.267214566254e-11      -4.322375949760e-07      -8.415854419893e-10 
       1.370247325102e-04      -5.688437547583e-02      -4.355933102727e-02      -4.355942855302e-02      -5.686406013612e-02      -4.356057595393e-02      -4.357894143977e-02       5.987097740641e-01       5.978290187162e-01       8.711885710604e-02       2.458919828103e-05       9.997875040952e-01      -1.385758012056e-08       4.199749198164e-08      -4.288404030745e-12      -5.054888138401e-07      -7.527295910607e-11      -5.189713713311e-07      -1.010470966573e-09 
       1.434825092005e-04      -6.224641697988e-02      -4.776107007978e-02      -4.776118723549e-02      -6.222203499448e-02      -4.776244230906e-02      -4.778239609926e-02       5.986957635774e-01       5.978176018228e-01       9.552237447099e-02       2.696095762027e-05       9.997670744807e-01      -1.517251843682e-08       4.593744847826e-08      -4.695035076625e-12      -6.068516506156e-07      -9.039729453278e-11      -6.230292247862e-07      -1.213092951936e-09 
       1.502446315298e-04      -6.810058414680e-02      -5.236802653738e-02      -5.236816726230e-02      -6.807132649389e-02      -5.236953978552e-02      -5.239119844033e-02       5.986804131838e-01       5.978050884871e-01       1.047363345246e-01       2.956142675249e-05       9.997446881941e-01      -1.660990511818e-08       5.023519081825e-08      -5.139473454519e-12      -7.284385112871e-07      -1.085485092268e-10      -7.478460400407e-07      -1.456141532920e-09 
       1.573254428662e-04      -7.448935707610e-02      -5.741926314415e-02      -5.741943217040e-02      -7.445425459382e-02      -5.742093278507e-02      -5.744441678961e-02       5.986635972772e-01       5.977913755586e-01       1.148388643408e-01       3.241264831232e-05       9.997201594097e-01      -1.818068114891e-08       5.492080530160e-08      -5.625084349080e-12      -8.742517548013e-07      -1.303324004692e-10      -8.975297277082e-07      -1.747617996446e-09 
       1.647399625600e-04      -8.145833111498e-02      -6.295760473717e-02      -6.295780773311e-02      -8.141622526193e-02      -6.295944789762e-02      -6.298488072130e-02       5.986451765127e-01       5.977763472534e-01       1.259156154662e-01       3.553878715092e-05       9.996932848946e-01      -1.989665423459e-08       6.002643540515e-08      -6.155498722450e-12      -1.049077031788e-06      -1.564649014118e-10      -1.076990518368e-06      -2.097086915458e-09 
       1.725039178014e-04      -8.905633224748e-02      -6.903000018092e-02      -6.903024395000e-02      -8.900583670883e-02      -6.903203609355e-02      -6.905954267118e-02       5.986249998189e-01       5.977598787797e-01       1.380604879000e-01       3.896633393229e-05       9.996638424984e-01      -2.177057748244e-08       6.558627495164e-08      -6.734633797755e-12      -1.258630436754e-06      -1.878117623911e-10      -1.292094323874e-06      -2.515974923749e-09 
       1.806337769805e-04      -9.733550155928e-02      -7.568791856289e-02      -7.568821125995e-02      -9.727495947896e-02      -7.569016878801e-02      -7.571987368716e-02       5.986029018967e-01       5.977418328658e-01       1.513764225199e-01       4.272432856322e-05       9.996315894886e-01      -2.381617981157e-08       7.163659994382e-08      -7.366703287759e-12      -1.509737621891e-06      -2.254032577262e-10      -1.549844356500e-06      -3.017925066868e-09 
       1.891467846185e-04      -1.063513504312e-01      -8.298778355717e-02      -8.298813495539e-02      -1.062787827820e-01      -8.299027230516e-02      -8.302229727415e-02       5.985787028210e-01       5.977220599691e-01       1.659762699108e-01       4.684460471827e-05       9.995962606426e-01      -2.604821583085e-08       7.821572317669e-08      -8.056232579153e-12      -1.810542371421e-06      -2.704706526116e-10      -1.858595816514e-06      -3.619215035771e-09 
