# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=5.4
# for k=1.03944e-05 to 328.77 h/Mpc,
# number of wavenumbers equal to 605
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_tot                  7:phi                    8:psi                    9:h                     10:h_prime               11:eta                   12:eta_prime             13:t_g                   14:t_b                   15:t_ur                  16:t_tot              
       1.647403870647e-05      -6.563944687226e-04      -4.924111841366e-04      -4.924111933825e-04      -6.563925735184e-04      -4.927189526997e-04       6.000818937354e-01       5.989191216864e-01       9.848223867649e-04       3.149472412907e-07       9.999970950575e-01      -2.296129276669e-10      -7.422370181293e-11      -1.107432143407e-14      -7.579722489936e-11      -1.889673713007e-13 
       1.725043623124e-05      -7.197057983990e-04      -5.399180075625e-04      -5.399180186786e-04      -7.197035198871e-04      -5.402554391488e-04       6.000816996813e-01       5.989189662304e-01       1.079836037357e-03       3.453326842355e-07       9.999968148048e-01      -2.517615048546e-10      -8.923503105188e-11      -1.331437906484e-14      -9.112680998158e-11      -2.271850400768e-13 
       1.806342424406e-05      -7.891219688705e-04      -5.920081792090e-04      -5.920081925732e-04      -7.891192296080e-04      -5.923781295992e-04       6.000814866805e-01       5.989187950664e-01       1.184016385146e-03       3.786496401667e-07       9.999965075161e-01      -2.760464127174e-10      -1.072822287560e-10      -1.600681067146e-14      -1.095565457339e-10      -2.731316063998e-13 
       1.891472720151e-05      -8.652312934554e-04      -6.491238880307e-04      -6.491239040981e-04      -8.652280002093e-04      -6.495294873035e-04       6.000812535215e-01       5.989186082840e-01       1.298247808196e-03       4.151809315072e-07       9.999961705811e-01      -3.026724204721e-10      -1.289790351924e-10      -1.924456052396e-14      -1.317133332288e-10      -3.283699710673e-13 
       1.980615083129e-05      -9.486787071267e-04      -7.117499823059e-04      -7.117500016227e-04      -9.486747479154e-04      -7.121946610512e-04       6.000809976811e-01       5.989184027770e-01       1.423500003245e-03       4.552366672639e-07       9.999958011456e-01      -3.318667974326e-10      -1.550636331989e-10      -2.313611064885e-14      -1.583508264091e-10      -3.947790435902e-13 
       2.073958596245e-05      -1.040171205193e-03      -7.804180873719e-04      -7.804181105954e-04      -1.040166445352e-03      -7.809056053883e-04       6.000807172633e-01       5.989181777108e-01       1.560836221191e-03       4.991568733047e-07       9.999953960716e-01      -3.638756321719e-10      -1.864231303977e-10      -2.781491365452e-14      -1.903750429573e-10      -4.746176042865e-13 
       2.171701253604e-05      -1.140483795453e-03      -8.557111167416e-04      -8.557111446624e-04      -1.140478073011e-03      -8.562455944395e-04       6.000804096864e-01       5.989179311284e-01       1.711422289325e-03       5.473143800020e-07       9.999949519216e-01      -3.989713937385e-10      -2.241240447466e-10      -3.344080353646e-14      -2.288751813231e-10      -5.706011020792e-13 
       2.274050380486e-05      -1.250466020961e-03      -9.382682207447e-04      -9.382682543123e-04      -1.250459141407e-03      -9.388541735063e-04       6.000800722742e-01       5.989176602331e-01       1.876536508625e-03       6.001179862349e-07       9.999944649262e-01      -4.374518287076e-10      -2.694488050585e-10      -4.020324138417e-14      -2.751606294213e-10      -6.859939653239e-13 
       2.381223073113e-05      -1.371049105244e-03      -1.028790212728e-03      -1.028790253085e-03      -1.371040834524e-03      -1.029432588499e-03       6.000797025722e-01       5.989173638338e-01       2.057580506171e-03       6.580159284372e-07       9.999939309542e-01      -4.796409395338e-10      -3.239385583784e-10      -4.833473581939e-14      -3.308054758817e-10      -8.247205058823e-13 
       2.493446659134e-05      -1.503253771517e-03      -1.128045515447e-03      -1.128045563967e-03      -1.503243828442e-03      -1.128749735847e-03       6.000792971408e-01       5.989170385969e-01       2.256091127934e-03       7.214996872294e-07       9.999933454720e-01      -5.258976892683e-10      -3.894465308671e-10      -5.810984291732e-14      -3.977019872193e-10      -9.914983228835e-13 
       2.610959179822e-05      -1.648198811642e-03      -1.236876685421e-03      -1.236876743752e-03      -1.648186858141e-03      -1.237648690691e-03       6.000788526128e-01       5.989166816577e-01       2.473753487504e-03       7.911081573000e-07       9.999927035176e-01      -5.766139680198e-10      -4.682004323538e-10      -6.985934303028e-14      -4.781249519335e-10      -1.191998580498e-12 
       2.734009894987e-05      -1.807110463268e-03      -1.356207563352e-03      -1.356207633480e-03      -1.807096092820e-03      -1.357053861502e-03       6.000783651758e-01       5.989162907256e-01       2.712415266961e-03       8.674322224086e-07       9.999919996376e-01      -6.322186753460e-10      -5.628775610988e-10      -8.398808666609e-14      -5.748088882837e-10      -1.433038772063e-12 
       2.862859811694e-05      -1.981332677768e-03      -1.487051117004e-03      -1.487051201314e-03      -1.981315401861e-03      -1.487978837502e-03       6.000778307551e-01       5.989158616993e-01       2.974102402628e-03       9.511197694602e-07       9.999912278629e-01      -6.931837461835e-10      -6.766975460270e-10      -1.009699832048e-13      -6.910409944562e-10      -1.722814093690e-12 
       2.997782237893e-05      -2.172338355689e-03      -1.630518037373e-03      -1.630518138734e-03      -2.172317586917e-03      -1.631534989811e-03       6.000772447790e-01       5.989153915004e-01       3.261036277468e-03       1.042881188719e-06       9.999903816498e-01      -7.600234056151e-10      -8.135294065588e-10      -1.213875211127e-13      -8.307727745264e-10      -2.071176035287e-12 
       3.139063362138e-05      -2.381741645021e-03      -1.787826167173e-03      -1.787826289033e-03      -2.381716677460e-03      -1.788940905319e-03       6.000766022701e-01       5.989148759357e-01       3.575652578065e-03       1.143495402084e-06       9.999894538136e-01      -8.333040585188e-10      -9.780247657264e-10      -1.459331793371e-13      -9.987541800816e-10      -2.489966708896e-12 
       3.287002860635e-05      -2.611311395110e-03      -1.960310836790e-03      -1.960310983293e-03      -2.611281380079e-03      -1.961532728515e-03       6.000758978019e-01       5.989143106437e-01       3.920621966587e-03       1.253816474337e-06       9.999884364878e-01      -9.136455924046e-10      -1.175774914366e-09      -1.754414122690e-13      -1.200694958864e-09      -2.993421031999e-12 
       3.441914532896e-05      -2.862985873998e-03      -2.149436197605e-03      -2.149436373735e-03      -2.862949791251e-03      -2.150775501169e-03       6.000751253668e-01       5.989136909799e-01       4.298872747470e-03       1.374780861648e-06       9.999873210452e-01      -1.001726105793e-09      -1.413500392630e-09      -2.109191496068e-13      -1.443458381759e-09      -3.598649861264e-12 
       3.604126967346e-05      -3.138888864607e-03      -2.356807649479e-03      -2.356807861226e-03      -3.138845488292e-03      -2.358275596729e-03       6.000742784019e-01       5.989130111303e-01       4.713615722452e-03       1.507415358342e-06       9.999860980161e-01      -1.098293593010e-09      -1.699280986853e-09      -2.535605186863e-13      -1.735294125295e-09      -4.326220447210e-12 
       3.773984238309e-05      -3.441347263081e-03      -2.584185465171e-03      -2.584185719738e-03      -3.441295118927e-03      -2.585794352216e-03       6.000733499072e-01       5.989122662277e-01       5.168371439477e-03       1.652845811334e-06       9.999847570465e-01      -1.204159899725e-09      -2.042825402560e-09      -3.048321286185e-13      -2.086118273947e-09      -5.200854769120e-12 
       3.951846635827e-05      -3.772910311445e-03      -2.833499728987e-03      -2.833500035033e-03      -3.772847628151e-03      -2.835263014961e-03       6.000723318070e-01       5.989114492720e-01       5.667000070066e-03       1.812306674964e-06       9.999832867489e-01      -1.320221162715e-09      -2.455806351754e-09      -3.664644099485e-13      -2.507849429576e-09      -6.252267221483e-12 
       4.138091429893e-05      -4.136370619667e-03      -3.106866718703e-03      -3.106867086628e-03      -4.136295268317e-03      -3.108799133264e-03       6.000712155737e-01       5.989105531752e-01       6.213734173255e-03       1.987151484877e-06       9.999816746640e-01      -1.447457853540e-09      -2.952253494619e-09      -4.405380303186e-13      -3.014813017804e-09      -7.516172489649e-12 
       4.333113670686e-05      -4.534787122176e-03      -3.406606862633e-03      -3.406607304958e-03      -4.534696543668e-03      -3.408724522914e-03       6.000699916799e-01       5.989095709658e-01       6.813214609915e-03       2.178864345954e-06       9.999799071246e-01      -1.586942692997e-09      -3.549024944641e-09      -5.295965827293e-13      -3.624226471119e-09      -9.035496338187e-12 
       4.537327026525e-05      -4.971510147173e-03      -3.735264433045e-03      -3.735264964810e-03      -4.971401264939e-03      -3.737584970699e-03       6.000686496850e-01       5.989084940079e-01       7.470529929620e-03       2.389072524132e-06       9.999779691483e-01      -1.739852259592e-09      -4.266385533082e-09      -6.366590035707e-13      -4.356783087755e-09      -1.086182944959e-11 
       4.751164661317e-05      -5.450208779754e-03      -4.095629138088e-03      -4.095629777375e-03      -5.450077897686e-03      -4.098171837256e-03       6.000671784591e-01       5.989073134556e-01       8.191259554751e-03       2.619560252320e-06       9.999758443148e-01      -1.907473300144e-09      -5.128688852699e-09      -7.653682886730e-13      -5.237352190128e-09      -1.305717493005e-11 
       4.975080153356e-05      -5.974900708738e-03      -4.490759790675e-03      -4.490760559217e-03      -5.974743384926e-03      -4.493545737606e-03       6.000655653610e-01       5.989060187817e-01       8.981521118434e-03       2.872283872329e-06       9.999735146107e-01      -2.091218955423e-09      -6.165205619189e-09      -9.200685490407e-13      -6.295821319759e-09      -1.569604619327e-11 
       5.209548457420e-05      -6.549984776556e-03      -4.924010266131e-03      -4.924011190044e-03      -6.549795673665e-03      -4.927062511256e-03       6.000637967679e-01       5.989045989707e-01       9.848022380089e-03       3.149388430504e-06       9.999709603036e-01      -2.292634574172e-09      -7.411110516845e-09      -1.105993146032e-12      -7.568107330755e-09      -1.886798913892e-11 
       5.455066912219e-05      -7.180276450858e-03      -5.399057957291e-03      -5.399059067998e-03      -7.180049152285e-03      -5.402401690605e-03       6.000618576318e-01       5.989030425318e-01       1.079811813600e-02       3.453225877687e-06       9.999681597518e-01      -2.513413942340e-09      -8.908664019910e-09      -1.329514859930e-12      -9.097370624012e-09      -2.268061007137e-11 
       5.712156295313e-05      -7.871046450912e-03      -5.919934978641e-03      -5.919936313900e-03      -7.870773246644e-03      -5.923597719074e-03       6.000597316770e-01       5.989013362628e-01       1.183987262780e-02       3.786375018869e-06       9.999650892373e-01      -2.755410614585e-09      -1.070865523769e-08      -1.598223250331e-12      -1.093547397926e-08      -2.726321256406e-11 
       5.981361927751e-05      -8.628062790510e-03      -6.491062374686e-03      -6.491063979864e-03      -8.627734421045e-03      -6.495074174359e-03       6.000574009074e-01       5.988994652985e-01       1.298212795973e-02       4.151663388974e-06       9.999617227691e-01      -3.020654780382e-09      -1.287211657610e-08      -1.921168007310e-12      -1.314473311930e-08      -3.277116039853e-11 
       6.263254830773e-05      -9.457636500894e-03      -7.117287622644e-03      -7.117289552292e-03      -9.457241836676e-03      -7.121681286750e-03       6.000548454784e-01       5.988974138937e-01       1.423457910458e-02       4.552191239455e-06       9.999580318405e-01      -3.311369552374e-09      -1.547236766493e-08      -2.309333018836e-12      -1.580002070727e-08      -3.939112487489e-11 
       6.558432937020e-05      -1.036667130752e-02      -7.803925760384e-03      -7.803928080077e-03      -1.036619697906e-02      -7.808737083302e-03       6.000520439544e-01       5.988951647417e-01       1.560785616015e-02       4.991357827557e-06       9.999539852265e-01      -3.629988395719e-09      -1.859750357341e-08      -2.775856048182e-12      -1.899128991028e-08      -4.734737805133e-11 
       6.867522358831e-05      -1.136271755195e-02      -8.556804464303e-03      -8.556807252805e-03      -1.136214750053e-02      -8.562072482521e-03       6.000489724271e-01       5.988926984608e-01       1.711361450561e-02       5.472890250808e-06       9.999495486820e-01      -3.979173451040e-09      -2.235335918949e-08      -3.336491438745e-12      -2.282660463716e-08      -5.690934593978e-11 
       7.191178716309e-05      -1.245403069349e-02      -9.382313487191e-03      -9.382316839267e-03      -1.245334561768e-02      -9.388080749706e-03       6.000456052102e-01       5.988899951333e-01       1.876463367853e-02       6.000875045065e-06       9.999446846917e-01      -4.361840476153e-09      -2.686703920411e-08      -4.010487491743e-12      -2.743577652610e-08      -6.840068376728e-11 
       7.530088527984e-05      -1.364963460923e-02      -1.028745884466e-02      -1.028746287419e-02      -1.364881133775e-02      -1.029377170068e-02       6.000419135659e-01       5.988870308696e-01       2.057492574838e-02       6.579792841009e-06       9.999393521401e-01      -4.781175570988e-09      -3.229126869832e-08      -4.820409143669e-12      -3.297472733528e-08      -8.221013997624e-11 
       7.884970667002e-05      -1.495939013799e-02      -1.127992223522e-02      -1.127992707905e-02      -1.495840082705e-02      -1.128683113946e-02       6.000378664821e-01       5.988837808629e-01       2.255985415810e-02       7.214556345099e-06       9.999335059483e-01      -5.240668466816e-09      -3.880944591964e-08      -5.793706968753e-12      -3.963072927605e-08      -9.880463082479e-11 
       8.256577885962e-05      -1.639406903711e-02      -1.236812617664e-02      -1.236813199905e-02      -1.639288028255e-02      -1.237568601167e-02       6.000334300016e-01       5.988802178944e-01       2.473626399811e-02       7.910551987055e-06       9.999270967229e-01      -5.744129912018e-09      -4.664182698830e-08      -6.963362735554e-12      -4.762867626214e-08      -1.187448959010e-10 
       8.645698413597e-05      -1.796543384414e-02      -1.356130541537e-02      -1.356131241411e-02      -1.796400548604e-02      -1.356957583084e-02       6.000285664689e-01       5.988763115829e-01       2.712262482821e-02       8.673685578020e-06       9.999200703851e-01      -6.295731856455e-09      -5.605289067645e-08      -8.368881375569e-12      -5.723862530996e-08      -1.427042542197e-10 
       9.053157626715e-05      -1.968632364322e-02      -1.486958521971e-02      -1.486959363224e-02      -1.968460749286e-02      -1.487863098579e-02       6.000232349308e-01       5.988720289127e-01       2.973918726448e-02       9.510432355195e-06       9.999123675963e-01      -6.900030694918e-09      -6.736019813951e-08      -1.005776260056e-11      -6.878481551381e-08      -1.714911529979e-10 
       9.479819800938e-05      -2.157074636120e-02      -1.630406721233e-02      -1.630407732401e-02      -2.156868456505e-02      -1.631395858655e-02       6.000173905369e-01       5.988673337096e-01       3.260815464802e-02       1.042789184770e-05       9.999039234387e-01      -7.562005545587e-09      -8.094498347590e-08      -1.208697863280e-11      -8.265649615969e-08      -2.060761284069e-10 
       9.926589943941e-05      -2.363397752773e-02      -1.787692345736e-02      -1.787693561098e-02      -2.363150065602e-02      -1.788773656125e-02       6.000109841553e-01       5.988621863781e-01       3.575387122196e-02       1.143384802172e-05       9.998946666682e-01      -8.287094997490e-09      -9.726485588454e-08      -1.452503082181e-11      -9.932089127379e-08      -2.476241621721e-10 
       1.039441571510e-04      -2.589266590801e-02      -1.960149960977e-02      -1.960151421763e-02      -2.588969059233e-02      -1.961331681184e-02       6.000039617453e-01       5.988565433469e-01       3.920302843526e-02       1.253683521680e-05       9.998845193952e-01      -9.081236643712e-09      -1.168690008473e-07      -1.745414088229e-11      -1.193387322419e-07      -2.975333801796e-10 
       1.088428943559e-04      -2.836494580972e-02      -2.149242799775e-02      -2.149244555483e-02      -2.836137204989e-02      -2.150533829579e-02       5.999962644970e-01       5.988503570964e-01       4.298489110965e-02       1.374621040316e-05       9.998733961586e-01      -9.950911390622e-09      -1.404164427420e-07      -2.097292735788e-11      -1.433828577249e-07      -3.574814886964e-10 
       1.139725019325e-04      -3.107055650998e-02      -2.356575156854e-02      -2.356577266950e-02      -3.106626433138e-02      -2.357985096606e-02       5.999878277581e-01       5.988435753851e-01       4.713154533901e-02       1.507223241247e-05       9.998612034237e-01      -1.090318802121e-08      -1.686978173691e-07      -2.519975370124e-11      -1.722604708073e-07      -4.294812445176e-10 
       1.193438604663e-04      -3.403096830662e-02      -2.583905977274e-02      -2.583908513225e-02      -3.402581380193e-02      -2.585445163936e-02       5.999785808646e-01       5.988361410159e-01       5.167817026451e-02       1.652614876123e-05       9.998478387746e-01      -1.194577500314e-08      -2.026614992027e-07      -3.027643013427e-11      -2.069397757465e-07      -5.159468973596e-10 
       1.249683633289e-04      -3.726951507021e-02      -2.833163749973e-02      -2.833166797555e-02      -3.726332577411e-02      -2.834843290258e-02       5.999684463176e-01       5.988279911616e-01       5.666333595110e-02       1.812029082754e-05       9.998331899959e-01      -1.308706846775e-08      -2.434448281862e-07      -3.637275066793e-11      -2.485818082080e-07      -6.197736093875e-10 
       1.308579408449e-04      -4.081153313638e-02      -3.106462834416e-02      -3.106466496789e-02      -4.080410204348e-02      -3.108294633896e-02       5.999573395255e-01       5.988190577853e-01       6.212932993578e-02       1.986817815681e-05       9.998171342479e-01      -1.433621775541e-08      -2.924111318001e-07      -4.369468398736e-11      -2.985785498667e-07      -7.444324465289e-10 
       1.370250855978e-04      -4.468450495462e-02      -3.406121355067e-02      -3.406125756073e-02      -4.467558405543e-02      -3.408118140807e-02       5.999451678022e-01       5.988092658147e-01       6.812251512146e-02       2.178463279581e-05       9.997995371511e-01      -1.570317592740e-08      -3.511946126013e-07      -5.248816088739e-11      -3.585983189975e-07      -8.940837403795e-10 
       1.434828789286e-04      -4.891820751049e-02      -3.734680815560e-02      -3.734686103889e-02      -4.890749973723e-02      -3.736856150405e-02       5.999318295651e-01       5.987985322130e-01       7.469372207778e-02       2.388590456499e-05       9.997802514437e-01      -1.719876494751e-08      -4.217537885695e-07      -6.304359345306e-11      -4.306400809484e-07      -1.073712335743e-09 
       1.502450186827e-04      -5.354486348339e-02      -4.094927593933e-02      -4.094933948070e-02      -5.353201305086e-02      -4.097295879354e-02       5.999172138429e-01       5.987867669950e-01       8.189867896141e-02       2.618980839564e-05       9.997591161090e-01      -1.883474298798e-08      -5.064343075346e-07      -7.571325712239e-11      -5.170981969744e-07      -1.289289376983e-09 
       1.573258482650e-04      -5.859929387511e-02      -4.489916505225e-02      -4.489924139745e-02      -5.858387449138e-02      -4.492492969559e-02       5.999011995122e-01       5.987738724553e-01       8.979848279491e-02       2.871587475207e-05       9.997359548540e-01      -2.062387848408e-08      -6.080442545847e-07      -9.092510848416e-11      -6.208395576171e-07      -1.547964681524e-09 
       1.647403870647e-04      -6.411906779561e-02      -4.922996619337e-02      -4.923005791524e-02      -6.410056958266e-02      -4.925797285857e-02       5.998836536839e-01       5.987597395235e-01       9.846011583048e-02       3.148551454469e-05       9.997105749134e-01      -2.258000993435e-08      -7.299460869665e-07      -1.091773303796e-10      -7.452954784723e-07      -1.858295755792e-09 
       1.725043623124e-04      -7.014464968552e-02      -5.397839557279e-02      -5.397850576082e-02      -7.012246252676e-02      -5.400881188481e-02       5.998644313976e-01       5.987442503646e-01       1.079570115216e-01       3.452219975694e-05       9.996827653936e-01      -2.471812893307e-08      -8.761616143220e-07      -1.310775003789e-10      -8.945710105990e-07      -2.230520902034e-09 
       1.806342424406e-04      -7.671953646929e-02      -5.918470497351e-02      -5.918483733653e-02      -7.669293069932e-02      -5.921770507691e-02       5.998433742332e-01       5.987272756675e-01       1.183696746731e-01       3.785166139007e-05       9.996522957550e-01      -2.705444917359e-08      -1.051500530170e-06      -1.573502675594e-10      -1.073574876104e-06      -2.676883298085e-09 
       1.891472720151e-04      -8.389038155559e-02      -6.489302151135e-02      -6.489318049673e-02      -8.385848531686e-02      -6.492878480403e-02       5.998203090951e-01       5.987086737879e-01       1.297863609935e-01       4.150210628920e-05       9.996189138770e-01      -2.960649189325e-08      -1.261711602828e-06      -1.888603386410e-10      -1.288173645312e-06      -3.212015749818e-09 
       1.980615083129e-04      -9.170710002493e-02      -7.115171988653e-02      -7.115191083458e-02      -9.166887177904e-02      -7.119042927811e-02       5.997950469505e-01       5.986882899573e-01       1.423038216692e-01       4.550445471927e-05       9.995823444371e-01      -3.239313807818e-08      -1.513661403117e-06      -2.266452148883e-10      -1.545374524258e-06      -3.853396971755e-09 
       2.073958596245e-04      -1.002229449246e-01      -7.801383023537e-02      -7.801405954923e-02      -1.001771415592e-01      -7.805566979301e-02       5.997673813890e-01       5.986659544481e-01       1.560281190985e-01       4.989260053231e-05       9.995422863526e-01      -3.543472525465e-08      -1.815547823462e-06      -2.719360725768e-10      -1.853541848419e-06      -4.621891840325e-09 
       2.171701253604e-04      -1.094945488315e-01      -8.553748498900e-02      -8.553776034421e-02      -1.094396876394e-01      -8.558263685121e-02       5.997370876737e-01       5.986414828640e-01       1.710755206884e-01       5.470369616458e-05       9.994984110076e-01      -3.875309383161e-08      -2.177148285393e-06      -3.262255031014e-10      -2.222652753562e-06      -5.542390410967e-09 
       2.274050380486e-04      -1.195819178137e-01      -9.378640823567e-02      -9.378673884099e-02      -1.195162312444e-01      -9.383504863391e-02       5.997039199017e-01       5.986146718807e-01       1.875734776820e-01       5.997846481222e-05       9.994503595931e-01      -4.237165830321e-08      -2.610119933170e-06      -3.912636416012e-10      -2.664598819780e-06      -6.644559513509e-09 
       2.381223073113e-04      -1.305483629215e-01      -1.028304519913e-01      -1.028308488800e-01      -1.304697465389e-01      -1.028827461569e-01       5.996676108839e-01       5.985853006974e-01       2.056616977599e-01       6.576154211612e-05       9.993977406430e-01      -4.631544875866e-08      -3.128344593053e-06      -4.691582643500e-10      -3.193541302773e-06      -7.963731639592e-09 
       2.493446659134e-04      -1.424603573898e-01      -1.127461832251e-01      -1.127466596195e-01      -1.423663071497e-01      -1.128022789801e-01       5.996278689875e-01       5.985531273786e-01       2.254933192389e-01       7.210185048863e-05       9.993401269693e-01      -5.061114982518e-08      -3.748339931983e-06      -5.624166301395e-10      -3.826328373330e-06      -9.541945969107e-09 
       2.610959179822e-04      -1.553872968184e-01      -1.236175270225e-01      -1.236180987584e-01      -1.552748371764e-01      -1.236775467563e-01       5.995843769300e-01       5.985178877029e-01       2.472361975168e-01       7.905300876823e-05       9.992770530381e-01      -5.528712439816e-08      -4.489740592209e-06      -6.740089299386e-10      -4.582983760688e-06      -1.142916923818e-08 
       2.734009894987e-04      -1.694011442053e-01      -1.355364707109e-01      -1.355371567603e-01      -1.692667423488e-01      -1.356005014414e-01       5.995367899400e-01       5.984792942740e-01       2.710743135207e-01       8.667378070641e-05       9.992080117835e-01      -6.037336081723e-08      -5.375853371357e-06      -8.075206451109e-10      -5.487277853520e-06      -1.368472431643e-08 
       2.862859811694e-04      -1.845759282371e-01      -1.486038346719e-01      -1.486046577419e-01      -1.844153955640e-01      -1.486719157727e-01       5.994847325398e-01       5.984370319544e-01       2.972093154839e-01       9.502856580339e-05       9.991324504813e-01      -6.590150507252e-08      -6.434319964182e-06      -9.671504058848e-10      -6.567392948993e-06      -1.637894984897e-08 
       2.997782237893e-04      -2.009870716564e-01      -1.629301164752e-01      -1.629311037288e-01      -2.007954514005e-01      -1.630022246500e-01       5.994277975532e-01       5.983907580825e-01       3.258622074575e-01       1.041879365225e-04       9.990497683018e-01      -7.190472900855e-08      -7.697868157482e-06      -1.157921736556e-09      -7.856694457155e-06      -1.959513254657e-08 
       3.139063362138e-04      -2.187105167370e-01      -1.786364144341e-01      -1.786375983732e-01      -2.184819486666e-01      -1.787124454352e-01       5.993655425267e-01       5.983400981660e-01       3.572751967463e-01       1.142292258811e-04       9.989593112151e-01      -7.841762094658e-08      -9.205193987456e-06      -1.385744424728e-09      -9.394622844431e-06      -2.343173295376e-08 
       3.287002860635e-04      -2.378215984600e-01      -1.958554388995e-01      -1.958568583558e-01      -2.375491664829e-01      -1.959351853111e-01       5.992974887435e-01       5.982846453613e-01       3.917137167116e-01       1.252371705429e-04       9.988603696673e-01      -8.547599233684e-08      -1.100196550736e-05      -1.657654594132e-09      -1.122771951017e-05      -2.800495592718e-08 
