# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=99
# for k=1.03944e-05 to 328.769 h/Mpc,
# number of wavenumbers equal to 605
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_m                    7:d_tot                  8:phi                    9:psi                   10:h                     11:h_prime               12:eta                   13:eta_prime             14:H_T_Nb_prime          15:k2gamma_Nb            16:t_g                   17:t_b                   18:t_ur                  19:t_tot              
       1.647399625600e-05      -3.996520447237e-05      -2.997421878179e-05      -2.997422143718e-05      -3.996515584061e-05      -2.997825971922e-05      -3.025931885911e-05       6.121785279156e-01       5.968392399378e-01       5.994844287436e-05       8.058960681837e-08       9.999989319068e-01      -7.287566904458e-10       2.492506583036e-09      -1.258258289506e-12      -9.542639053073e-13      -8.409053805544e-16      -1.014750845942e-12      -3.703014060622e-14 
       1.725039178014e-05      -4.382092782387e-05      -3.286607509502e-05      -3.286607828750e-05      -4.382086935593e-05      -3.287050614467e-05      -3.317867999197e-05       6.121784493066e-01       5.968391885518e-01       6.573215657500e-05       8.836473741129e-08       9.999988288596e-01      -7.990651690286e-10       2.732975343909e-09      -1.379651700298e-12      -1.147276750126e-12      -1.010993642109e-15      -1.219997557857e-12      -4.451998362220e-14 
       1.806337769805e-05      -4.804863469363e-05      -3.603693195125e-05      -3.603693578946e-05      -4.804856439974e-05      -3.604179078755e-05      -3.637969505558e-05       6.121783634639e-01       5.968391314359e-01       7.207387157893e-05       9.688999701902e-08       9.999987158698e-01      -8.761568597503e-10       2.996643421476e-09      -1.512756653905e-12      -1.379328883586e-12      -1.215482299537e-15      -1.466758397091e-12      -5.352474769677e-14 
       1.891467846185e-05      -5.268421152920e-05      -3.951370679627e-05      -3.951371141080e-05      -5.268412701753e-05      -3.951903472143e-05      -3.988953744456e-05       6.121782680024e-01       5.968390681864e-01       7.902742282160e-05       1.062377560869e-07       9.999985919795e-01      -9.606872463826e-10       3.285748753398e-09      -1.658703094237e-12      -1.658316544269e-12      -1.461324257119e-15      -1.763429585001e-12      -6.435083684067e-14 
       1.980609979461e-05      -5.776701060694e-05      -4.332591697528e-05      -4.332592252315e-05      -5.776690900118e-05      -4.333175956260e-05      -4.373800516537e-05       6.121782100439e-01       5.968390449062e-01       8.665184504630e-05       1.164873556735e-07       9.999984561342e-01      -1.053373125245e-09       3.602745575197e-09      -1.818730032928e-12      -1.993732895972e-12      -1.756965074618e-15      -2.120106813688e-12      -7.736665694584e-14 
       2.073953252048e-05      -6.334016817027e-05      -4.750591844355e-05      -4.750592511356e-05      -6.334004601372e-05      -4.751232521144e-05      -4.795776181418e-05       6.121780951517e-01       5.968389687029e-01       9.501185022713e-05       1.277258267897e-07       9.999983071857e-01      -1.154999297343e-09       3.950324138839e-09      -1.994195520142e-12      -2.396991551765e-12      -2.112337847884e-15      -2.548925611468e-12      -9.301506969863e-14 
       2.171695657542e-05      -6.945099382654e-05      -5.208919794235e-05      -5.208920596146e-05      -6.945084696270e-05      -5.209622341604e-05      -5.258463152745e-05       6.121779690640e-01       5.968388850038e-01       1.041784119229e-04       1.400485614804e-07       9.999981438671e-01      -1.266429872967e-09       4.331434874707e-09      -2.186589131678e-12      -2.881814272050e-12      -2.539587871526e-15      -3.064478056247e-12      -1.118285635785e-13 
       2.274044520691e-05      -7.615135699111e-05      -5.711466298615e-05      -5.711467262724e-05      -7.615118042120e-05      -5.712236699813e-05      -5.765789172259e-05       6.121778357085e-01       5.968387966467e-01       1.142293452545e-04       1.535601660904e-07       9.999979647908e-01      -1.388611358004e-09       4.749312789097e-09      -2.397543879435e-12      -3.464697954126e-12      -3.053263483877e-15      -3.684308571161e-12      -1.344473297031e-13 
       2.381216937154e-05      -8.349812981784e-05      -6.262497424681e-05      -6.262498583796e-05      -8.349791753575e-05      -6.263342239422e-05      -6.322060863750e-05       6.121776830111e-01       5.968386956372e-01       1.252499716759e-04       1.683753410833e-07       9.999977684398e-01      -1.522579575214e-09       5.207504212560e-09      -2.628850634411e-12      -4.165477218865e-12      -3.670833047016e-15      -4.429504574405e-12      -1.616409791370e-13 
       2.493440233996e-05      -9.155367198997e-05      -6.866690936680e-05      -6.866692330323e-05      -9.155341676978e-05      -6.867617427121e-05      -6.932000459769e-05       6.121775263954e-01       5.968385949241e-01       1.373338466065e-04       1.846198482127e-07       9.999975531422e-01      -1.669472564711e-09       5.709898520875e-09      -2.882472650176e-12      -5.007995944565e-12      -4.413627310790e-15      -5.325426313791e-12      -1.943348971999e-13 
       2.610952451876e-05      -1.003863541043e-04      -7.529175577626e-05      -7.529177253050e-05      -1.003860472650e-04      -7.530191495339e-05      -7.600785455735e-05       6.121773360892e-01       5.968384634769e-01       1.505835450610e-04       2.024315945726e-07       9.999973170786e-01      -1.830536673869e-09       6.260759910968e-09      -3.160562292601e-12      -6.020926824969e-12      -5.305913073561e-15      -6.402558411699e-12      -2.336414892450e-13 
       2.734002849963e-05      -1.100711483948e-04      -8.255575403728e-05      -8.255577418038e-05      -1.100707794932e-04      -8.256689490259e-05      -8.334093365749e-05       6.121771394979e-01       5.968383332694e-01       1.651115483608e-04       2.219617723109e-07       9.999970582355e-01      -2.007139123069e-09       6.864763258307e-09      -3.465480605666e-12      -7.238732205731e-12      -6.379142266923e-15      -7.697552384102e-12      -2.808983010658e-13 
       2.862852434649e-05      -1.206902532935e-04      -9.052056667386e-05      -9.052059089116e-05      -1.206898097786e-04      -9.053278416706e-05      -9.138149049458e-05       6.121769211459e-01       5.968381878762e-01       1.810411817823e-04       2.433761753132e-07       9.999967744232e-01      -2.200779361145e-09       7.527034956729e-09      -3.799815459667e-12      -8.702852263068e-12      -7.669404342392e-15      -9.254470633151e-12      -3.377132814762e-13 
       2.997774513178e-05      -1.323337972735e-04      -9.925380650854e-05      -9.925383562415e-05      -1.323332640515e-04      -9.926720488972e-05      -1.001977804718e-04       6.121766841981e-01       5.968380300356e-01       1.985076712483e-04       2.668565874475e-07       9.999964632268e-01      -2.413100929301e-09       8.253195925765e-09      -4.166404525286e-12      -1.046310558109e-11      -9.220657174269e-15      -1.112629413195e-11      -4.060197162484e-13 
       3.139055273368e-05      -1.451006015760e-04      -1.088296092711e-04      -1.088296442759e-04      -1.450999605076e-04      -1.088443029207e-04      -1.098646438347e-04       6.121764208662e-01       5.968378554290e-01       2.176592885517e-04       2.926023308298e-07       9.999961220074e-01      -2.645905349110e-09       9.049408262489e-09      -4.568359631780e-12      -1.257938847963e-11      -1.108568415350e-14      -1.337670655915e-11      -4.881417357282e-13 
       3.286994390653e-05      -1.590990186237e-04      -1.193292630813e-04      -1.193293051662e-04      -1.590982478918e-04      -1.193453774480e-04      -1.204641411190e-04       6.121761349203e-01       5.968376647835e-01       2.386586103325e-04       3.208319570405e-07       9.999957478710e-01      -2.901169214543e-09       9.922429952316e-09      -5.009091895179e-12      -1.512370962099e-11      -1.332790704032e-14      -1.608229012096e-11      -5.868737674143e-13 
       3.441905663736e-05      -1.744478526883e-04      -1.308418997615e-04      -1.308419503587e-04      -1.744469260714e-04      -1.308595726728e-04      -1.320862510127e-04       6.121758275672e-01       5.968374624466e-01       2.616839007174e-04       3.517850972317e-07       9.999953376358e-01      -3.181059919741e-09       1.087966922850e-08      -5.492342393411e-12      -1.818264473368e-11      -1.602376673420e-14      -1.933509792438e-11      -7.055752397045e-13 
       3.604117680196e-05      -1.912773617312e-04      -1.434652471873e-04      -1.434653080185e-04      -1.912762476987e-04      -1.434846297527e-04      -1.448296298306e-04       6.121754886414e-01       5.968372385190e-01       2.869306160370e-04       3.857245125694e-07       9.999948878251e-01      -3.487950772403e-09       1.192924934088e-08      -6.022212398622e-12      -2.186027556366e-11      -1.926489760978e-14      -2.324581396365e-11      -8.482851000663e-13 
       3.773974513469e-05      -2.097303665620e-04      -1.573064623303e-04      -1.573065354655e-04      -2.097290272090e-04      -1.573277203104e-04      -1.588024524422e-04       6.121751106598e-01       5.968369870386e-01       3.146130709310e-04       4.229383111038e-07       9.999943946187e-01      -3.824447573127e-09       1.308007651869e-08      -6.603198989038e-12      -2.628173674566e-11      -2.316149781006e-14      -2.794749991687e-11      -1.019859104595e-12 
       3.951836452669e-05      -2.299634636673e-04      -1.724830422858e-04      -1.724831302134e-04      -2.299618534165e-04      -1.725063576716e-04      -1.741233319187e-04       6.121746978856e-01       5.968367119353e-01       3.449662604269e-04       4.637423876645e-07       9.999938538313e-01      -4.193405755950e-09       1.434191658779e-08      -7.240232716467e-12      -3.159747137587e-11      -2.784619072629e-14      -3.360013931493e-11      -1.226135262458e-12 
       4.138080766818e-05      -2.521483444428e-04      -1.891238153865e-04      -1.891239210991e-04      -2.521464085018e-04      -1.891493879326e-04      -1.909223200186e-04       6.121742331542e-01       5.968363998651e-01       3.782478421982e-04       5.084831292607e-07       9.999932608696e-01      -4.597956713083e-09       1.572547516956e-08      -7.938720259209e-12      -3.798834448084e-11      -3.347834761361e-14      -4.039605702394e-11      -1.474131956980e-12 
       4.333102505076e-05      -2.764732675562e-04      -2.073700475215e-04      -2.073701746164e-04      -2.764709400711e-04      -2.073980967564e-04      -2.093420239618e-04       6.121737342195e-01       5.968360678474e-01       4.147403492328e-04       5.575403056881e-07       9.999926107021e-01      -5.041533169347e-09       1.724249236801e-08      -8.704589217469e-12      -4.567182095861e-11      -4.024992979503e-14      -4.856647057447e-11      -1.772287459672e-12 
       4.537315334696e-05      -3.031446304045e-04      -2.273766231529e-04      -2.273767759541e-04      -3.031418321780e-04      -2.274073897043e-04      -2.295387985991e-04       6.121731832737e-01       5.968357001030e-01       4.547535519082e-04       6.113303627822e-07       9.999918978149e-01      -5.527898601139e-09       1.890583849738e-08      -9.544338807488e-12      -5.490931747505e-11      -4.839081754751e-14      -5.838939160457e-11      -2.130746333274e-12 
       4.751152418469e-05      -3.323887412407e-04      -2.493133773688e-04      -2.493135610760e-04      -3.323853770600e-04      -2.493471258350e-04      -2.516840910408e-04       6.121725880167e-01       5.968353046912e-01       4.986271221521e-04       6.703098897818e-07       9.999911161460e-01      -6.061185219658e-09       2.072962590750e-08      -1.046509497170e-11      -6.601514072634e-11      -5.817854497105e-14      -7.019903698298e-11      -2.561705117779e-12 
       4.975067333520e-05      -3.644537124804e-04      -2.733665193893e-04      -2.733667402541e-04      -3.644496678818e-04      -2.734035399381e-04      -2.759658775845e-04       6.121719256031e-01       5.968348615589e-01       5.467334805083e-04       7.349795643995e-07       9.999902590716e-01      -6.645912335024e-09       2.272932548851e-08      -1.147467078376e-11      -7.936715430439e-11      -6.994545287132e-14      -8.439720644431e-11      -3.079826450937e-12 
       5.209535033404e-05      -3.996115950215e-04      -2.997402375676e-04      -2.997405031052e-04      -3.996067323959e-04      -2.997808495938e-04      -3.025902838414e-04       6.121712110024e-01       5.968343877559e-01       5.994810062104e-04       8.058883076349e-07       9.999893193065e-01      -7.287046994599e-09       2.492190048181e-08      -1.258163345854e-11      -9.541964792928e-11      -8.409316595381e-14      -1.014669707966e-10      -3.702738982589e-12 
       5.455052855549e-05      -4.381606437425e-04      -3.286584036091e-04      -3.286587228550e-04      -4.381547976613e-04      -3.287029575645e-04      -3.317833050005e-04       6.121704233131e-01       5.968338635052e-01       6.573174457101e-04       8.836380540663e-07       9.999882888839e-01      -7.990024175197e-09       2.732594890002e-08      -1.379537469644e-11      -1.147187889916e-10      -1.011024121155e-13      -1.219890801760e-10      -4.451636045620e-12 
       5.712141576172e-05      -4.804278728010e-04      -3.603664951804e-04      -3.603668789995e-04      -4.804208443486e-04      -3.604153761060e-04      -3.637927465217e-04       6.121695582886e-01       5.968332882422e-01       7.207337579990e-04       9.688887735949e-07       9.999871590534e-01      -8.760813394592e-09       2.996185967031e-08      -1.512619325108e-11      -1.379211669050e-10      -1.215518950036e-13      -1.466617608406e-10      -5.351996837668e-12 
       5.981346514918e-05      -5.267718087018e-04      -3.951336681399e-04      -3.951341295899e-04      -5.267633588263e-04      -3.951872989885e-04      -3.988903158285e-04       6.121686037445e-01       5.968326534257e-01       7.902682591798e-04       1.062364116042e-06       9.999859202257e-01      -9.605943639282e-09       3.285198593452e-08      -1.658538049692e-11      -1.658162097215e-10      -1.461368761923e-13      -1.763243309924e-10      -6.434452702801e-12 
       6.263238691556e-05      -5.775855349263e-04      -4.332550488048e-04      -4.332556035935e-04      -5.775753760389e-04      -4.333138945820e-04      -4.373739360994e-04       6.121675650127e-01       5.968319612409e-01       8.665112071869e-04       1.164857521933e-06       9.999845618885e-01      -1.053259732758e-08       3.602084122197e-08      -1.818531289357e-11      -1.993529279381e-10      -1.756939118590e-13      -2.119861457032e-10      -7.735832893832e-12 
       6.558416037185e-05      -6.333000068594e-04      -4.750542309379e-04      -4.750548979366e-04      -6.332877933455e-04      -4.751188038364e-04      -4.795702666288e-04       6.121664290284e-01       5.968312046524e-01       9.501097958732e-04       1.277238986199e-06       9.999830725139e-01      -1.154863194395e-08       3.949529220063e-08      -1.993956415686e-11      -2.396723161258e-10      -2.112316396103e-13      -2.548603274695e-10      -9.300411085394e-12 
       6.867504662531e-05      -6.943876924313e-04      -5.208860189473e-04      -5.208868208539e-04      -6.943730089448e-04      -5.209568807647e-04      -5.258374717318e-04       6.121651695334e-01       5.968303653233e-01       1.041773641708e-03       1.400462452835e-06       9.999814394575e-01      -1.266265772050e-08       4.330478994581e-08      -2.186301724251e-11      -2.881460613816e-10      -2.539547831703e-13      -3.064052323212e-10      -1.118141060723e-11 
       7.191160186009e-05      -7.613665997208e-04      -5.711394641186e-04      -5.711404282082e-04      -7.613489466671e-04      -5.712172322347e-04      -5.765682853048e-04       6.121638044409e-01       5.968294553133e-01       1.142280856416e-03       1.535573813031e-06       9.999796488554e-01      -1.388414097458e-08       4.748163937441e-08      -2.397198134873e-11      -3.464233064875e-10      -3.053136796194e-13      -3.683747242928e-10      -1.344282877100e-11 
       7.530069124377e-05      -8.348046028027e-04      -6.262411272041e-04      -6.262422863127e-04      -8.347833796274e-04      -6.263264862931e-04      -6.321933039196e-04       6.121622955068e-01       5.968284532170e-01       1.252484572625e-03       1.683719931108e-06       9.999776855348e-01      -1.522342173924e-08       5.206122620797e-08      -2.628435188532e-11      -4.164862699877e-10      -3.670768508844e-13      -4.428764859646e-10      -1.616158590795e-11 
       7.884950348932e-05      -9.153242718986e-04      -6.866587241163e-04      -6.866601176680e-04      -9.152987567508e-04      -6.867524211969e-04      -6.931846663101e-04       6.121606413615e-01       5.968273506139e-01       1.373320235336e-03       1.846158276356e-06       9.999755328268e-01      -1.669186955658e-08       5.708237529654e-08      -2.881973019808e-11      -5.007187440339e-10      -4.413204494748e-13      -5.324450504562e-10      -1.943017564058e-11 
       8.256556610330e-05      -1.003608134690e-03      -7.529050977819e-04      -7.529067732083e-04      -1.003577459430e-03      -7.530079586175e-04      -7.600600622857e-04       6.121588317622e-01       5.968261443080e-01       1.505813546417e-03       2.024267581160e-06       9.999731724204e-01      -1.830194211912e-08       6.258762994512e-08      -3.159961720063e-11      -6.019858669738e-10      -5.305828137347e-13      -6.401273672685e-10      -2.335978456469e-11 
       8.645676135275e-05      -1.100404424963e-03      -8.255425624778e-04      -8.255445767710e-04      -1.100367546211e-03      -8.256554960199e-04      -8.333871172071e-04       6.121568511016e-01       5.968248263511e-01       1.651089153542e-03       2.219559567920e-06       9.999705843455e-01      -2.006727293607e-08       6.862362533604e-08      -3.464758539695e-11      -7.237323966399e-10      -6.378981514792e-13      -7.695859024897e-10      -2.808407611316e-11 
       9.053134298449e-05      -1.206533372073e-03      -9.051876593864e-04      -9.051900811072e-04      -1.206489035585e-03      -9.053116683197e-04      -9.137881916010e-04       6.121546757663e-01       5.968233785913e-01       1.810380162214e-03       2.433691835728e-06       9.999677465998e-01      -2.200284369834e-08       7.524148605006e-08      -3.798947420198e-11      -8.700995574100e-10      -7.669234898954e-13      -9.252238591922e-10      -3.376374332432e-11 
       9.479795373245e-05      -1.322894149987e-03      -9.925164150499e-04      -9.925193265912e-04      -1.322840847685e-03      -9.926526033487e-04      -1.001945687984e-03       6.121522914390e-01       5.968217908396e-01       1.985038653182e-03       2.668481817981e-06       9.999646351349e-01      -2.412505410931e-08       8.249725774344e-08      -4.165360940487e-11      -1.046065827075e-09      -9.220401998105e-13      -1.112335038434e-09      -4.059197095777e-11 
       9.926564365005e-05      -1.450472431693e-03      -1.088270063515e-03      -1.088273563894e-03      -1.450408351512e-03      -1.088419646162e-03      -1.098607825635e-03       6.121496790363e-01       5.968200493318e-01       2.176547127787e-03       2.925922252064e-06       9.999612235155e-01      -2.645190510951e-08       9.045237348430e-08      -4.567104367330e-11      -1.257616847387e-09      -1.108503235694e-12      -1.337282615492e-09      -4.880099944178e-11 
       1.039438893066e-04      -1.590348690746e-03      -1.193261337751e-03      -1.193265546200e-03      -1.590271652088e-03      -1.193425667310e-03      -1.204594989865e-03       6.121468100831e-01       5.968181418073e-01       2.386531092400e-03       3.208198072059e-06       9.999574828424e-01      -2.900309955077e-08       9.917414388567e-08      -5.007583440614e-11      -1.511945714870e-09      -1.332741764762e-12      -1.607717594314e-09      -5.867000018001e-11 
       1.088426138884e-04      -1.743707277767e-03      -1.308381361990e-03      -1.308386421635e-03      -1.743614661406e-03      -1.308561919638e-03      -1.320806686681e-03       6.121436672384e-01       5.968160493424e-01       2.616772843270e-03       3.517704952058e-06       9.999533813490e-01      -3.180025144691e-08       1.087363927366e-07      -5.490528767617e-11      -1.817703787900e-09      -1.602296436850e-12      -1.932835787051e-09      -7.053461527256e-11 
       1.139722082470e-04      -1.911846376942e-03      -1.434607212475e-03      -1.434613295423e-03      -1.911735033996e-03      -1.434805637500e-03      -1.448229172815e-03       6.121402186281e-01       5.968137533974e-01       2.869226590847e-03       3.857069618076e-06       9.999488842600e-01      -3.486706325686e-08       1.192199949295e-07      -6.020032101715e-11      -2.185288567678e-09      -1.926349356718e-12      -2.323692408935e-09      -8.479830098825e-11 
       1.193435529399e-04      -2.096188913359e-03      -1.573010216254e-03      -1.573017529589e-03      -2.096055057597e-03      -1.573228327018e-03      -1.587943829490e-03       6.121364439368e-01       5.968112397009e-01       3.146035059178e-03       4.229172082289e-06       9.999439534007e-01      -3.822951539896e-08       1.307136131537e-07      -6.600577371487e-11      -2.627199926321e-09      -2.315978744024e-12      -2.793578285703e-09      -1.019461020962e-10 
       1.249680413092e-04      -2.298294439837e-03      -1.724765006949e-03      -1.724773799419e-03      -2.298133518509e-03      -1.725004809279e-03      -1.741136299301e-03       6.121323004453e-01       5.968084800069e-01       3.449547598839e-03       4.637170185581e-06       9.999385469222e-01      -4.191606832865e-08       1.433143885961e-07      -7.237080933782e-11      -3.158463009976e-09      -2.784380039729e-12      -3.358470458367e-09      -1.225610534163e-10 
       1.308576036488e-04      -2.519872279494e-03      -1.891159551494e-03      -1.891170122334e-03      -2.519678825222e-03      -1.891423270299e-03      -1.909106603379e-03       6.121277602654e-01       5.968054579951e-01       3.782340244668e-03       5.084526122293e-06       9.999326190584e-01      -4.595795663843e-08       1.571287905728e-07      -7.934931201647e-11      -3.797143376898e-09      -3.347521682796e-12      -4.037568705353e-09      -1.473440266107e-10 
       1.370247325102e-04      -2.762795695507e-03      -2.073605977455e-03      -2.073618686384e-03      -2.762563130140e-03      -2.073896080302e-03      -2.093280064492e-03       6.121227795134e-01       5.968021420270e-01       4.147237372768e-03       5.575036158727e-06       9.999261195041e-01      -5.038935967977e-08       1.722734902339e-07      -8.700033956875e-11      -4.564952253955e-09      -4.024586035908e-12      -4.853962743218e-09      -1.771375663532e-10 
       1.434825092005e-04      -3.029117647625e-03      -2.273652637163e-03      -2.273667916722e-03      -3.028838063849e-03      -2.273971863120e-03      -2.295219478195e-03       6.121173176692e-01       5.967985062524e-01       4.547335833444e-03       6.112862465817e-06       9.999189931641e-01      -5.524777539051e-08       1.888763263065e-07      -9.538862693321e-11      -5.487990555049e-09      -4.838640423237e-12      -5.835402077384e-09      -2.129544355749e-10 
       1.502446315298e-04      -3.321087844956e-03      -2.492997192103e-03      -2.493015562169e-03      -3.320751741616e-03      -2.493348577060e-03      -2.516638311693e-03       6.121113305042e-01       5.967945199496e-01       4.986031124338e-03       6.702568562576e-06       9.999111795246e-01      -6.057431521003e-08       2.070773823386e-07      -1.045851157368e-10      -6.597636536095e-09      -5.817300205360e-12      -7.015240852955e-09      -2.560120570480e-10 
       1.573254428662e-04      -3.641171480107e-03      -2.733501012049e-03      -2.733523097629e-03      -3.640767435737e-03      -2.733887931563e-03      -2.759415228638e-03       6.121047656910e-01       5.967901485852e-01       5.467046195257e-03       7.349157963326e-06       9.999026123899e-01      -6.641400262157e-08       2.270301203475e-07      -1.146675632734e-10      -7.931604351004e-09      -6.993857943519e-12      -8.433573755955e-09      -3.077737780678e-10 
       1.647399625600e-04      -3.992069710724e-03      -2.997204961963e-03      -2.997231514615e-03      -3.991583996396e-03      -2.997631176463e-03      -3.025610012250e-03       6.120975688082e-01       5.967853563676e-01       5.994463029231e-03       8.058116533756e-06       9.998932191446e-01      -7.281621964930e-08       2.489026656079e-07      -1.257211827488e-10      -9.535227689606e-09      -8.408402132573e-12      -1.013859382593e-08      -3.699985690938e-10 
       1.725039178014e-04      -4.376742035013e-03      -3.286346691607e-03      -3.286378615166e-03      -4.376158147622e-03      -3.286816395204e-03      -3.317481002636e-03       6.120896765338e-01       5.967801018714e-01       6.572757230331e-03       8.835458991166e-06       9.998829201612e-01      -7.983502536077e-08       2.728791757940e-07      -1.378393613815e-10      -1.146299565028e-08      -1.010915539632e-11      -1.218822628902e-08      -4.448006300220e-10 
       1.806337769805e-04      -4.798430763438e-03      -3.603379607547e-03      -3.603417987693e-03      -4.797728869124e-03      -3.603897464416e-03      -3.637504227828e-03       6.120810256587e-01       5.967743412639e-01       7.206835975387e-03       9.687779812391e-06       9.998716282042e-01      -8.752971245064e-08       2.991613967763e-07      -1.511244133589e-10      -1.378040809835e-08      -1.215366810542e-11      -1.465209582606e-08      -5.347212323497e-10 
       1.891467846185e-04      -5.260687751349e-03      -3.950993649779e-03      -3.951039792261e-03      -5.259844014002e-03      -3.951564877544e-03      -3.988394356095e-03       6.120715401102e-01       5.967680247467e-01       7.902079584521e-03       1.062230909894e-05       9.998592475346e-01      -9.596520322752e-08       3.279702474901e-07      -1.656884676971e-10      -1.656618778219e-08      -1.461159582084e-11      -1.761387825320e-08      -6.428146751600e-10 
