# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=3
# for k=1.03944e-05 to 328.769 h/Mpc,
# number of wavenumbers equal to 605
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_m                    7:d_tot                  8:phi                    9:psi                   10:h                     11:h_prime               12:eta                   13:eta_prime             14:H_T_Nb_prime          15:k2gamma_Nb            16:t_g                   17:t_b                   18:t_ur                  19:t_tot              
       1.647399625600e-05      -1.046565586120e-03      -7.852187977790e-04      -7.852188325270e-04      -1.046557345712e-03      -7.852362926454e-04      -7.855255148751e-04       5.968771442336e-01       5.961517449471e-01       1.570437665054e-03       3.958892860746e-07       9.999967598091e-01      -1.816688497802e-10       5.602232324513e-10      -5.253851075127e-14      -1.495342031048e-10      -1.812322909137e-14      -1.537773306862e-10      -2.394398497294e-13 
       1.725039178014e-05      -1.147494510493e-03      -8.609750735920e-04      -8.609751153682e-04      -1.147484603541e-03      -8.609942591168e-04      -8.613113360370e-04       5.968769326629e-01       5.961515718202e-01       1.721950230736e-03       4.340838303474e-07       9.999964472210e-01      -1.991904058852e-10       6.142456207762e-10      -5.760571769032e-14      -1.797749119797e-10      -2.178855848293e-14      -1.848761172847e-10      -2.878624428889e-13 
       1.806337769805e-05      -1.258152408440e-03      -9.440401290860e-04      -9.440401793115e-04      -1.258140497986e-03      -9.440611691336e-04      -9.444087780243e-04       5.968766975191e-01       5.961513788188e-01       1.888080358623e-03       4.759632909250e-07       9.999961044767e-01      -2.184026315157e-10       6.734745457060e-10      -6.316147233071e-14      -2.161307363644e-10      -2.619537776090e-14      -2.222635245423e-10      -3.460768369658e-13 
       1.891467846185e-05      -1.379476211784e-03      -1.035119099812e-03      -1.035119160195e-03      -1.379461892917e-03      -1.035142173491e-03      -1.035523248611e-03       5.968764411104e-01       5.961511684473e-01       2.070238320389e-03       5.218831712531e-07       9.999957286714e-01      -2.394651060732e-10       7.384112982574e-10      -6.925283522197e-14      -2.598381804503e-10      -3.149274222812e-14      -2.672110200951e-10      -4.160627634968e-13 
       1.980609979461e-05      -1.512492889736e-03      -1.134985141573e-03      -1.134985214168e-03      -1.512475675238e-03      -1.135010446268e-03      -1.135428201705e-03       5.968761602262e-01       5.961509382109e-01       2.269970428336e-03       5.722332780422e-07       9.999953166115e-01      -2.625595565344e-10       8.096050905919e-10      -7.593141791265e-14      -3.123833703313e-10      -3.786189468357e-14      -3.212470896475e-10      -5.002001634704e-13 
       2.073953252048e-05      -1.658328080599e-03      -1.244486004816e-03      -1.244486092091e-03      -1.658307385252e-03      -1.244513756268e-03      -1.244971714154e-03       5.968758536976e-01       5.961506870528e-01       2.488972184183e-03       6.274410214462e-07       9.999948648064e-01      -2.878804214524e-10       8.876581561389e-10      -8.325376119019e-14      -3.755532654704e-10      -4.551826409016e-14      -3.862091616913e-10      -6.013500523810e-13 
       2.171695657542e-05      -1.818215510051e-03      -1.364551216486e-03      -1.364551321415e-03      -1.818190629454e-03      -1.364581652811e-03      -1.365083670253e-03       5.968755153550e-01       5.961504096971e-01       2.729102642829e-03       6.879750532826e-07       9.999943694204e-01      -3.156415948604e-10       9.732301177123e-10      -9.128188518769e-14      -4.514953733128e-10      -5.472441695806e-14      -4.643060436119e-10      -7.229516924072e-13 
       2.274044520691e-05      -1.993507345598e-03      -1.496199992268e-03      -1.496200118415e-03      -1.993477434294e-03      -1.496233373112e-03      -1.496783676837e-03       5.968751448866e-01       5.961501058355e-01       2.992400236830e-03       7.543492285920e-07       9.999938262499e-01      -3.460777343115e-10       1.067044387896e-09      -1.000837102881e-13      -5.427922221092e-10      -6.579069996946e-14      -5.581929539709e-10      -8.691395320068e-13 
       2.381216937154e-05      -2.185685484451e-03      -1.640549872298e-03      -1.640550023955e-03      -2.185649525258e-03      -1.640586483504e-03      -1.641189702145e-03       5.968747393810e-01       5.961497734038e-01       3.281100047911e-03       8.271269787271e-07       9.999932306882e-01      -3.794477325190e-10       1.169893237008e-09      -1.097337355118e-13      -6.525472374931e-10      -7.909477736821e-14      -6.710616564580e-10      -1.044883313151e-12 
       2.493440233996e-05      -2.396373921503e-03      -1.798826207336e-03      -1.798826389664e-03      -2.396330691721e-03      -1.798866362426e-03      -1.799527565382e-03       5.968742947414e-01       5.961494088671e-01       3.597652779327e-03       9.069260932347e-07       9.999925776790e-01      -4.160332086346e-10       1.282645022716e-09      -1.203135894332e-13      -7.844914470073e-10      -9.508852852571e-14      -8.067489121474e-10      -1.256157162483e-12 
       2.610952451876e-05      -2.627352287748e-03      -1.972372561380e-03      -1.972372780579e-03      -2.627300317259e-03      -1.972416605418e-03      -1.973141343030e-03       5.968738064645e-01       5.961490085539e-01       3.944745561157e-03       9.944239621193e-07       9.999918616910e-01      -4.561438347760e-10       1.406251042808e-09      -1.319127548511e-13      -9.431093454323e-10      -1.143179277384e-13      -9.698666731826e-10      -1.510142340290e-12 
       2.734002849963e-05      -2.880570663741e-03      -2.162662122855e-03      -2.162662386382e-03      -2.880508185660e-03      -2.162710433708e-03      -2.163504784063e-03       5.968732715044e-01       5.961485699786e-01       4.325324772764e-03       1.090363319845e-06       9.999910766410e-01      -5.001188707784e-10       1.541753844882e-09      -1.446292679376e-13      -1.133792045407e-09      -1.374346433884e-13      -1.165958629567e-09      -1.815470779104e-12 
       2.862852434649e-05      -3.158165754675e-03      -2.371310196623e-03      -2.371310513440e-03      -3.158090645558e-03      -2.371363189166e-03      -2.372233806305e-03       5.968726846789e-01       5.961480887633e-01       4.742621026879e-03       1.195558558195e-06       9.999902158777e-01      -5.483298895353e-10       1.690295459974e-09      -1.585705793466e-13      -1.363019503909e-09      -1.652242086646e-13      -1.401688320168e-09      -2.182518270655e-12 
       2.997774513178e-05      -3.462478607634e-03      -2.600087924980e-03      -2.600088305861e-03      -3.462388314319e-03      -2.600146055191e-03      -2.601100222159e-03       5.968720416762e-01       5.961475615700e-01       5.200176611723e-03       1.310902630073e-06       9.999892720966e-01      -6.011841348785e-10       1.853126838020e-09      -1.738544481691e-13      -1.638580126464e-09      -1.986322404092e-13      -1.685065225462e-09      -2.623756217970e-12 
       3.139055273368e-05      -3.796073946024e-03      -2.850937311021e-03      -2.850937768920e-03      -3.795965399943e-03      -2.851001079635e-03      -2.852046767070e-03       5.968713366622e-01       5.961469835251e-01       5.701875537839e-03       1.437374634894e-06       9.999882372969e-01      -6.591280293855e-10       2.031618314295e-09      -1.906098988174e-13      -1.969835590087e-09      -2.387940465178e-13      -2.025716282803e-09      -3.154174757731e-12 
       3.286994390653e-05      -4.161761318756e-03      -3.125987706589e-03      -3.125988257076e-03      -4.161630831122e-03      -3.126057663676e-03      -3.127203593004e-03       5.968705636716e-01       5.961463497309e-01       6.251976514153e-03       1.576048123992e-06       9.999871027063e-01      -7.226506752805e-10       2.227270737363e-09      -2.089783041060e-13      -2.368037841878e-09      -2.870745682818e-13      -2.435212434846e-09      -3.791790945625e-12 
       3.441905663736e-05      -4.562618195478e-03      -3.427573886835e-03      -3.427574548631e-03      -4.562461332559e-03      -3.427650636961e-03      -3.428906348959e-03       5.968697167914e-01       5.961456554850e-01       6.855149097262e-03       1.728100209713e-06       9.999858587012e-01      -7.922876264022e-10       2.441727677113e-09      -2.291145616697e-13      -2.846710337876e-09      -3.451153550447e-13      -2.927460565904e-09      -4.558259251368e-12 
       3.604117680196e-05      -5.002015161086e-03      -3.758255850565e-03      -3.758256646175e-03      -5.001826592688e-03      -3.758340057909e-03      -3.759715987725e-03       5.968687875206e-01       5.961448935472e-01       7.516513292350e-03       1.894821565924e-06       9.999844947370e-01      -8.686282296802e-10       2.676788922591e-09      -2.511883561051e-13      -3.422106436002e-09      -4.148878755453e-13      -3.519174786135e-09      -5.479605140622e-12 
       3.773974513469e-05      -5.483643452360e-03      -4.120840564080e-03      -4.120841520543e-03      -5.483416775730e-03      -4.120932958170e-03      -4.122440516600e-03       5.968677682287e-01       5.961440576141e-01       8.241683041086e-03       2.077627367950e-06       9.999829992580e-01      -9.523108196704e-10       2.934425100274e-09      -2.753855549963e-13      -4.113761285752e-09      -4.987597666179e-13      -4.230442303338e-09      -6.587107586373e-12 
       3.951836452669e-05      -6.011544990549e-03      -4.518405783659e-03      -4.518406933496e-03      -6.011272505911e-03      -4.518507167340e-03      -4.520158827308e-03       5.968666511966e-01       5.961431416377e-01       9.036813866992e-03       2.278069300759e-06       9.999813595858e-01      -1.044044352706e-09       3.216793089426e-09      -3.019097896523e-13      -4.945148422198e-09      -5.995836971922e-13      -5.085403371548e-09      -7.918354931871e-12 
       4.138080766818e-05      -6.590145085081e-03      -4.954326163864e-03      -4.954327546148e-03      -6.589817541991e-03      -4.954437418769e-03      -4.956246812131e-03       5.968654274099e-01       5.961421381890e-01       9.908655092297e-03       2.497848733880e-06       9.999795618240e-01      -1.144600860056e-09       3.526254074483e-09      -3.309840335488e-13      -5.944479951078e-09      -7.207764091179e-13      -6.113067788918e-09      -9.518519265171e-12 
       4.333102505076e-05      -7.224288082984e-03      -5.432301871745e-03      -5.432303533465e-03      -7.223894361810e-03      -5.432423969221e-03      -5.434405986585e-03       5.968640839035e-01       5.961410362563e-01       1.086460706693e-02       2.738831175789e-06       9.999775907501e-01      -1.254819132828e-09       3.865391553734e-09      -3.628525128883e-13      -7.145655623767e-09      -8.664619010988e-13      -7.348295712233e-09      -1.144188359414e-11 
       4.537315334696e-05      -7.919276303700e-03      -5.956390056839e-03      -5.956392054496e-03      -7.918803036289e-03      -5.956524067436e-03      -5.958694968349e-03       5.968626119868e-01       5.961398293244e-01       1.191278410899e-02       3.003062048922e-06       9.999754296652e-01      -1.375630138002e-09       4.237032029883e-09      -3.977826754017e-13      -8.589406513674e-09      -1.041601293036e-12      -8.832975782075e-09      -1.375367308536e-11 
       4.751152418469e-05      -8.680912211978e-03      -6.531039213119e-03      -6.531041614582e-03      -8.680343341417e-03      -6.531186310831e-03      -6.533563848566e-03       5.968609992929e-01       5.961385069690e-01       1.306208322916e-02       3.292784093185e-06       9.999730602608e-01      -1.508052082785e-09       4.644268474788e-09      -4.360672032564e-13      -1.032468368608e-08      -1.252108771919e-12      -1.061743909405e-08      -1.653226135664e-11 
       4.975067333520e-05      -9.515544399618e-03      -7.161126920404e-03      -7.161129807265e-03      -9.514860628654e-03      -7.161288399674e-03      -7.163891943291e-03       5.968592301783e-01       5.961370560680e-01       1.432225961453e-02       3.610456396940e-06       9.999704624859e-01      -1.653181711735e-09       5.090482562848e-09      -4.780265900475e-13      -1.241029363516e-08      -1.505139060009e-12      -1.276215742809e-08      -1.987181378271e-11 
       5.209535033404e-05      -1.043011761087e-02      -7.852001297868e-03      -7.852004768208e-03      -1.042929574935e-02      -7.852178584319e-03      -7.855029257359e-03       5.968572914673e-01       5.961354662178e-01       1.570400953642e-02       3.958775207995e-06       9.999676143606e-01      -1.812247768379e-09       5.579371571682e-09      -5.240116341945e-13      -1.491688477979e-08      -1.809273869534e-12      -1.533978201197e-08      -2.388545708799e-11 
       5.455052855549e-05      -1.143222677990e-02      -8.609526254722e-03      -8.609530426391e-03      -1.143123896998e-02      -8.609720918512e-03      -8.612841745745e-03       5.968551628491e-01       5.961337198097e-01       1.721906085278e-02       4.340696898910e-06       9.999644917614e-01      -1.986566054700e-09       6.114977884612e-09      -5.744060803555e-13      -1.792934343431e-08      -2.174818345561e-12      -1.843758994285e-08      -2.870910575032e-11 
       5.712141576172e-05      -1.253017613527e-02      -9.440131466344e-03      -9.440136481050e-03      -1.252898889343e-02      -9.440345241847e-03      -9.443761301009e-03       5.968528324543e-01       5.961318085227e-01       1.888027296210e-02       4.759462875747e-06       9.999610682959e-01      -2.177599616870e-09       6.701716664969e-09      -6.296300349005e-13      -2.154961042052e-08      -2.614203192304e-12      -2.216042189520e-08      -3.450600768214e-11 
       5.981346514918e-05      -1.373304236456e-02      -1.035086657358e-02      -1.035087260158e-02      -1.373161547468e-02      -1.035110136987e-02      -1.035483996355e-02       5.968502737827e-01       5.961297090398e-01       2.070174520316e-02       5.218627328737e-06       9.999573149988e-01      -2.386938807079e-09       7.344413271716e-09      -6.901427153986e-13      -2.590016775544e-08      -3.142278483041e-12      -2.663420367515e-08      -4.147226645821e-11 
       6.263238691556e-05      -1.505074400082e-02      -1.134946139333e-02      -1.134946863910e-02      -1.504902917043e-02      -1.134971931240e-02      -1.135381014365e-02       5.968474712994e-01       5.961274096500e-01       2.269893727819e-02       5.722087072427e-06       9.999532001595e-01      -2.616324778216e-09       8.048335647753e-09      -7.564464719356e-13      -3.112810447436e-08      -3.776858738930e-12      -3.201017755798e-08      -4.984339146282e-11 
       6.558416037185e-05      -1.649411542946e-02      -1.244439113367e-02      -1.244439984336e-02      -1.649205457451e-02      -1.244467451178e-02      -1.244914984830e-02       5.968443989704e-01       5.961248889372e-01       2.488879968672e-02       6.274114852398e-06       9.999486889909e-01      -2.867652168632e-09       8.819231329773e-09      -8.290907859503e-13      -3.741002224201e-08      -4.539647154361e-12      -3.846996759998e-08      -5.990221824128e-11 
       6.867504662531e-05      -1.807498705362e-02      -1.364494845348e-02      -1.364495892257e-02      -1.807251047395e-02      -1.364525985973e-02      -1.365015475036e-02       5.968410307600e-01       5.961221250995e-01       2.728991784514e-02       6.879395447912e-06       9.999437434028e-01      -3.143003337189e-09       9.663374710162e-09      -9.086757902208e-13      -4.495805193706e-08      -5.456301782457e-12      -4.623166204631e-08      -7.198837102598e-11 
       7.191160186009e-05      -1.980627173898e-02      -1.496132228987e-02      -1.496133487340e-02      -1.980329571776e-02      -1.496166456570e-02      -1.496701702690e-02       5.968373402790e-01       5.961190968457e-01       2.992266974681e-02       7.543065378759e-06       9.999383216406e-01      -3.444653741277e-09       1.058760541637e-08      -9.958574922850e-13      -5.402684351302e-08      -6.557841250552e-12      -5.555710660681e-08      -8.650961008935e-11 
       7.530069124377e-05      -2.170205717054e-02      -1.640468406640e-02      -1.640469919115e-02      -2.169848114972e-02      -1.640506035667e-02      -1.641091157603e-02       5.968332927178e-01       5.961157748293e-01       3.280939838229e-02       8.270756598088e-06       9.999323779758e-01      -3.775103042095e-09       1.159937802336e-08      -1.091352360908e-12      -6.492211423234e-08      -7.881525175937e-12      -6.676063202216e-08      -1.039554549554e-10 
       7.884950348932e-05      -2.377770536697e-02      -1.798728271720e-02      -1.798730089581e-02      -2.377340860582e-02      -1.798769649980e-02      -1.799409104769e-02       5.968288565460e-01       5.961121335106e-01       3.597460179162e-02       9.068644010433e-06       9.999258622906e-01      -4.137064905127e-09       1.270681174403e-08      -1.195942712868e-12      -7.801081466888e-08      -9.471986396115e-12      -8.021953127235e-08      -1.249134609568e-10 
       8.256556610330e-05      -2.604995834061e-02      -1.972254826171e-02      -1.972257011021e-02      -2.604479587097e-02      -1.972300339809e-02      -1.972998942337e-02       5.968239929313e-01       5.961081407024e-01       3.944514022042e-02       9.943498010881e-06       9.999187196267e-01      -4.533467008087e-09       1.391874285827e-08      -1.310482465422e-12      -9.373331989211e-08      -1.138309172683e-11      -9.638659212281e-08      -1.500887976414e-10 
       8.645676135275e-05      -2.853705120107e-02      -2.162520585267e-02      -2.162523211113e-02      -2.853084898803e-02      -2.162570662032e-02      -2.163333606521e-02       5.968186619357e-01       5.961037635867e-01       4.325046422226e-02       1.090274171765e-05       9.999108899024e-01      -4.967573519100e-09       1.524478275304e-08      -1.435903062994e-12      -1.126180573498e-07      -1.367921580072e-11      -1.158051066598e-07      -1.803275721479e-10 
       9.053134298449e-05      -3.125883164517e-02      -2.371140044899e-02      -2.371143200650e-02      -3.125138080184e-02      -2.371195160098e-02      -2.372028038601e-02       5.968128181609e-01       5.960989646334e-01       4.742286401299e-02       1.195451396506e-05       9.999023071895e-01      -5.442917749802e-09       1.669537526746e-08      -1.573220203947e-12      -1.352989583783e-07      -1.643790431945e-11      -1.391268409377e-07      -2.166448734320e-10 
       9.479795373245e-05      -3.423688664107e-02      -2.599883379345e-02      -2.599887171791e-02      -3.422793646593e-02      -2.599944059855e-02      -2.600852881835e-02       5.968064140474e-01       5.960937047223e-01       5.199774343583e-02       1.310773814512e-05       9.998928993841e-01      -5.963286590861e-09       1.828186070388e-08      -1.723540584065e-12      -1.625364181248e-07      -1.975168616487e-11      -1.671335296664e-07      -2.602581812957e-10 
       9.926564365005e-05      -3.749467505626e-02      -2.850691419921e-02      -2.850695977321e-02      -3.748392477186e-02      -2.850758252805e-02      -2.851749458538e-02       5.967993947542e-01       5.960879384112e-01       5.701391954641e-02       1.437219793589e-05       9.998825874137e-01      -6.532942477821e-09       2.001653652460e-08      -1.888069687653e-12      -1.952422276396e-07      -2.373233526158e-11      -2.007625661957e-07      -3.126275169020e-10 
       1.039438893066e-04      -4.105766692598e-02      -3.125692113610e-02      -3.125697590056e-02      -4.104475558154e-02      -3.125765753145e-02      -3.126846226319e-02       5.967917014384e-01       5.960816170779e-01       6.251395180112e-02       1.575862003778e-05       9.998712847985e-01      -7.156421780096e-09       2.191272508788e-08      -2.068119488210e-12      -2.345094832431e-07      -2.851386277652e-11      -2.411377285831e-07      -3.755032125546e-10 
       1.088426138884e-04      -4.495348741891e-02      -3.427218550245e-02      -3.427225130713e-02      -4.493798218754e-02      -3.427299724509e-02      -3.428476801492e-02       5.967832707278e-01       5.960746883388e-01       6.854450261426e-02       1.727876496247e-05       9.998588967994e-01      -7.838703808229e-09       2.398484251643e-08      -2.265116545532e-12      -2.816483580504e-07      -3.425629338628e-11      -2.896058409985e-07      -4.509830244713e-10 
       1.139722082470e-04      -4.921206530517e-02      -3.757828704274e-02      -3.757836610919e-02      -4.919344710978e-02      -3.757918226515e-02      -3.759199696019e-02       5.967740315862e-01       5.960670932577e-01       7.515673221838e-02       1.894552669221e-05       9.998453197248e-01      -8.585129251181e-09       2.624846265683e-08      -2.480611136131e-12      -3.382286181217e-07      -4.115228102337e-11      -3.477805634303e-07      -5.415804847604e-10 
       1.193435529399e-04      -5.386578408733e-02      -4.120327107428e-02      -4.120336606955e-02      -5.384343065988e-02      -4.120425886700e-02      -4.121819983270e-02       5.967639072594e-01       5.960587682405e-01       8.240673213909e-02       2.077304166848e-05       9.998304400572e-01      -9.401587695143e-09       2.872038509240e-08      -2.716286219031e-12      -4.061304533216e-07      -4.943268319529e-11      -4.175946112585e-07      -6.503061637736e-10 
       1.249680413092e-04      -5.894963416044e-02      -4.517788581106e-02      -4.517799993659e-02      -5.892279960153e-02      -4.517897634861e-02      -4.519413021513e-02       5.967528135637e-01       5.960496433923e-01       9.035599987319e-02       2.277680841832e-05       9.998141335706e-01      -1.029444857514e-08       3.141869964567e-08      -2.973966872022e-12      -4.876050879747e-07      -5.937423079248e-11      -5.013619737092e-07      -7.807647048353e-10 
       1.308576036488e-04      -6.450136307051e-02      -4.953584259824e-02      -4.953597969710e-02      -6.446915384650e-02      -4.953704728515e-02      -4.955350465838e-02       5.967406586643e-01       5.960396424419e-01       9.907195939419e-02       2.497381858714e-05       9.997962644481e-01      -1.127059210351e-08       3.436284543033e-08      -3.255630149105e-12      -5.853468707457e-07      -7.130858475251e-11      -6.018519650155e-07      -9.372702525123e-10 
       1.370247325102e-04      -7.056162141435e-02      -5.431410104801e-02      -5.431426573336e-02      -7.052296682865e-02      -5.431543269763e-02      -5.433328766925e-02       5.967273417669e-01       5.960286815510e-01       1.086285314667e-01       2.738270059358e-05       9.997766840325e-01      -1.233756374098e-08       3.757366355104e-08      -3.563415096837e-12      -7.025789369699e-07      -8.563385456142e-11      -7.223774400428e-07      -1.124983873277e-09 
       1.434825092005e-04      -7.717409851579e-02      -5.955318167797e-02      -5.955337948142e-02      -7.712771719041e-02      -5.955465467268e-02      -5.957400415592e-02       5.967127531817e-01       5.960166692105e-01       1.191067589628e-01       3.002387698299e-05       9.997552297895e-01      -1.350338081959e-08       4.107344734653e-08      -3.899631972311e-12      -8.431556999119e-07      -1.028247111296e-10      -8.668994236399e-07      -1.350076817744e-09 
       1.502446315298e-04      -8.438564658193e-02      -6.529750835857e-02      -6.529774591656e-02      -8.433000486429e-02      -6.529913888329e-02      -6.532008164743e-02       5.966967723557e-01       5.960035046866e-01       1.305954918331e-01       3.291973697032e-05       9.997317238827e-01      -1.477669855452e-08       4.488596768267e-08      -4.266772874606e-12      -1.011683441959e-06      -1.234497913477e-10      -1.040151388708e-06      -1.619924221134e-09 
       1.573254428662e-04      -9.224638439593e-02      -7.159578388745e-02      -7.159606916869e-02      -9.217964610833e-02      -7.159759027622e-02      -7.162022557934e-02       5.966792687502e-01       5.959890793040e-01       1.431921383374e-01       3.609482532931e-05       9.997059720579e-01      -1.616706900760e-08       4.903647712534e-08      -4.667522501776e-12      -1.213662654652e-06      -1.481970560622e-10      -1.247786565829e-06      -1.943334884116e-09 
       1.647399625600e-04      -1.008097675760e-01      -7.850140118058e-02      -7.850174372711e-02      -1.007297391996e-01      -7.850340404657e-02      -7.852783009405e-02       5.966600986353e-01       5.959732721449e-01       1.570034874542e-01       3.957604964236e-05       9.996777620774e-01      -1.768445585847e-08       5.355173566511e-08      -5.104762847811e-12      -1.455661145277e-06      -1.778749401239e-10      -1.496552203186e-06      -2.330822954738e-09 
       1.725039178014e-04      -1.101326331901e-01      -8.607289421028e-02      -8.607330546907e-02      -1.100366918779e-01      -8.607511694198e-02      -8.610142856999e-02       5.966391058692e-01       5.959559523880e-01       1.721466109381e-01       4.339290704651e-05       9.996468619939e-01      -1.933984854392e-08       5.845993360070e-08      -5.581586345003e-12      -1.745510634478e-06      -2.134634690348e-10      -1.794495481190e-06      -2.794929392552e-09 
       1.806337769805e-04      -1.202751848340e-01      -9.437443188577e-02      -9.437492557210e-02      -1.201601983063e-01      -9.437690098262e-02      -9.440518692792e-02       5.966161198628e-01       5.959369764210e-01       1.887498511442e-01       4.757773289345e-05       9.996130186099e-01      -2.114490819365e-08       6.379064651212e-08      -6.101299041916e-12      -2.092546205864e-06      -2.561273884617e-10      -2.151206347021e-06      -3.350600714721e-09 
       1.891467846185e-04      -1.313009224584e-01      -1.034763593158e-01      -1.034769518570e-01      -1.311631527342e-01      -1.034791048482e-01      -1.035094442359e-01       5.965909548932e-01       5.959161875638e-01       2.069539037139e-01       5.216597298659e-05       9.995759554855e-01      -2.311189069797e-08       6.957470970406e-08      -6.667426534963e-12      -2.507884141224e-06      -3.072563393380e-10      -2.578103237135e-06      -4.015634889338e-09 
