# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=2.2
# for k=1.03944e-05 to 328.77 h/Mpc,
# number of wavenumbers equal to 605
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_tot                  7:phi                    8:psi                    9:h                     10:h_prime               11:eta                   12:eta_prime             13:t_g                   14:t_b                   15:t_ur                  16:t_tot              
       1.647403870647e-05      -1.301058798148e-03      -9.762512595805e-04      -9.762513113843e-04      -1.301044428698e-03      -9.765563818020e-04       5.932763387180e-01       5.926977341213e-01       1.952502622769e-03       4.393420360084e-07       9.999966022459e-01      -1.617487552946e-10      -2.081698065857e-10      -1.889897890623e-14      -2.139761792092e-10      -2.665657207936e-13 
       1.725043623124e-05      -1.426517721460e-03      -1.070437907427e-03      -1.070437969709e-03      -1.426500446038e-03      -1.070772410671e-03       5.932761050837e-01       5.926975386529e-01       2.140875939417e-03       4.817288170112e-07       9.999962744608e-01      -1.773481826067e-10      -2.502669954486e-10      -2.272078099614e-14      -2.572474319676e-10      -3.204719628412e-13 
       1.806342424406e-05      -1.564067640602e-03      -1.173711499036e-03      -1.173711573912e-03      -1.564046871962e-03      -1.174078206495e-03       5.932758736212e-01       5.926973491127e-01       2.347423147825e-03       5.282049367600e-07       9.999959150559e-01      -1.944518534924e-10      -3.008763076114e-10      -2.731607957107e-14      -3.092682157846e-10      -3.852782564285e-13 
       1.891472720151e-05      -1.714872331866e-03      -1.286948646545e-03      -1.286948736566e-03      -1.714847363270e-03      -1.287350651456e-03       5.932756069008e-01       5.926971283899e-01       2.573897473133e-03       5.791649648919e-07       9.999955209800e-01      -2.132036589260e-10      -3.617185870837e-10      -3.284054355480e-14      -3.718073781046e-10      -4.631880934716e-13 
       1.980615083129e-05      -1.880207427708e-03      -1.411110619646e-03      -1.411110727871e-03      -1.880177410420e-03      -1.411551310895e-03       5.932753123176e-01       5.926968841129e-01       2.822221455742e-03       6.350414812228e-07       9.999950888943e-01      -2.337630763478e-10      -4.348627217482e-10      -3.948166123414e-14      -4.469912848681e-10      -5.568505567119e-13 
       2.073958596245e-05      -2.061470998966e-03      -1.547251434483e-03      -1.547251564596e-03      -2.061434912049e-03      -1.547734524577e-03       5.932749975958e-01       5.926966245930e-01       3.094503129191e-03       6.963087931957e-07       9.999946151310e-01      -2.563038740326e-10      -5.227952685686e-10      -4.746573384311e-14      -5.373760195693e-10      -6.694499088610e-13 
       2.171701253604e-05      -2.260195149622e-03      -1.696526736713e-03      -1.696526893141e-03      -2.260151765555e-03      -1.697056292306e-03       5.932746481607e-01       5.926963357576e-01       3.393053786282e-03       7.634870035483e-07       9.999940956690e-01      -2.810172556372e-10      -6.285054498549e-10      -5.706487151344e-14      -6.460341903677e-10      -8.048140286170e-13 
       2.274050380486e-05      -2.478058907433e-03      -1.860203693432e-03      -1.860203881493e-03      -2.478006751842e-03      -1.860784168683e-03       5.932742618350e-01       5.926960157725e-01       3.720407762986e-03       8.371463712167e-07       9.999935261017e-01      -3.081115015470e-10      -7.555869197531e-10      -6.860458601293e-14      -7.766592565127e-10      -9.675443266444e-13 
       2.381223073113e-05      -2.716902194658e-03      -2.039671736358e-03      -2.039671962451e-03      -2.716839493448e-03      -2.040308009356e-03       5.932738400389e-01       5.926956667916e-01       4.079343924903e-03       9.179121600546e-07       9.999929015999e-01      -3.378168267962e-10      -9.083585391685e-10      -8.247793954406e-14      -9.336909163142e-10      -1.163171537447e-12 
       2.493446659134e-05      -2.978741066876e-03      -2.236454317334e-03      -2.236454589152e-03      -2.978665688674e-03      -2.237151729810e-03       5.932733771177e-01       5.926952836893e-01       4.472909178303e-03       1.006469969782e-06       9.999922168636e-01      -3.703829320283e-10      -1.092012433121e-09      -9.915636043085e-14      -1.122465744681e-09      -1.398344101970e-12 
       2.610959179822e-05      -3.265784454480e-03      -2.452221849979e-03      -2.452222176757e-03      -3.265693837935e-03      -2.452986250617e-03       5.932728645349e-01       5.926948584433e-01       4.904444353515e-03       1.103571549170e-06       9.999914660898e-01      -4.060856452445e-10      -1.312789860751e-09      -1.192037566448e-13      -1.349398323322e-09      -1.681053267072e-12 
       2.734009894987e-05      -3.580452603867e-03      -2.688806003659e-03      -2.688806396522e-03      -3.580343667333e-03      -2.689643795366e-03       5.932723184315e-01       5.926944083507e-01       5.377612793044e-03       1.210041099493e-06       9.999906429034e-01      -4.452298339939e-10      -1.578190367148e-09      -1.433099575293e-13      -1.622198760497e-09      -2.020904465498e-12 
       2.862859811694e-05      -3.925396649219e-03      -2.948214948943e-03      -2.948215421243e-03      -3.925265691838e-03      -2.949133140188e-03       5.932717075807e-01       5.926939025751e-01       5.896430842487e-03       1.326782468268e-06       9.999897403343e-01      -4.881404910553e-10      -1.897231563707e-09      -1.722846155005e-13      -1.950134098374e-09      -2.429442450305e-12 
       2.997782237893e-05      -4.303520938237e-03      -3.232650766440e-03      -3.232651334242e-03      -4.303363508947e-03      -3.233657027309e-03       5.932710400386e-01       5.926933502980e-01       6.465302668485e-03       1.454786580552e-06       9.999887507233e-01      -5.351824911203e-10      -2.280748725422e-09      -2.071186368757e-13      -2.344342553985e-09      -2.920543513228e-12 
       3.139063362138e-05      -4.718006556080e-03      -3.544527904182e-03      -3.544528586796e-03      -4.717817305892e-03      -3.545630627232e-03       5.932703081427e-01       5.926927447694e-01       7.089057173591e-03       1.595140001976e-06       9.999876656780e-01      -5.867523233982e-10      -2.741766097521e-09      -2.489942040660e-13      -2.818210787648e-09      -3.510884988050e-12 
       3.287002860635e-05      -5.172337454430e-03      -3.886493743066e-03      -3.886494563701e-03      -5.172109953824e-03      -3.887702109495e-03       5.932695056758e-01       5.926920808361e-01       7.772989127402e-03       1.749034111718e-06       9.999864760040e-01      -6.432846638467e-10      -3.295936416641e-09      -2.993342442820e-13      -3.387827471018e-09      -4.220510482547e-12 
       3.441914532896e-05      -5.670328856197e-03      -4.261451067003e-03      -4.261452053570e-03      -5.670055375712e-03      -4.262775118498e-03       5.932686273492e-01       5.926913544420e-01       8.522904107140e-03       1.917775211954e-06       9.999851716137e-01      -7.052530389468e-10      -3.962070464789e-09      -3.598529890039e-13      -4.072527871441e-09      -5.073508506066e-12 
       3.604126967346e-05      -6.216158169852e-03      -4.672582657558e-03      -4.672583843579e-03      -6.215829425373e-03      -4.674033374164e-03       5.932676626055e-01       5.926905561376e-01       9.345167687159e-03       2.102795641133e-06       9.999837414575e-01      -7.731840036972e-10      -4.762777082862e-09      -4.325959034206e-13      -4.895548086214e-09      -6.098827304522e-12 
       3.773984238309e-05      -6.814398861129e-03      -5.123378367409e-03      -5.123379793226e-03      -6.814003684841e-03      -5.124967752000e-03       5.932666050199e-01       5.926896811065e-01       1.024675958645e-02       2.305665887105e-06       9.999821734201e-01      -8.476464981076e-10      -5.725220172782e-09      -5.200470214011e-13      -5.884811091770e-09      -7.331254355278e-12 
       3.951846635827e-05      -7.470057152543e-03      -5.617664690999e-03      -5.617666405070e-03      -7.469582130360e-03      -5.619405860512e-03       5.932654453611e-01       5.926887215186e-01       1.123533281014e-02       2.528107944291e-06       9.999804542103e-01      -9.292670217710e-10      -6.882046944433e-09      -6.251660797521e-13      -7.073870308540e-09      -8.812592162206e-12 
       4.138091429893e-05      -8.188612153752e-03      -6.159637281145e-03      -6.159639341693e-03      -8.188041167326e-03      -6.161544565219e-03       5.932641765541e-01       5.926876719615e-01       1.231927868339e-02       2.772009896735e-06       9.999785692689e-01      -1.018728664389e-09      -8.272484243890e-09      -7.515186935627e-13      -8.503043257107e-09      -1.059307042247e-11 
       4.333113670686e-05      -8.976059264296e-03      -6.753896418149e-03      -6.753898895223e-03      -8.975372938306e-03      -6.755985465531e-03       5.932627805977e-01       5.926865163698e-01       1.350779779045e-02       3.039442026475e-06       9.999765026350e-01      -1.116781441816e-09      -9.943662349623e-09      -9.034044992222e-13      -1.022077187461e-08      -1.273304219794e-11 
       4.537327026525e-05      -9.838957878831e-03      -7.405486302101e-03      -7.405489279914e-03      -9.838132918792e-03      -7.407774195143e-03       5.932612526977e-01       5.926852520752e-01       1.481097855983e-02       3.332674212836e-06       9.999742368060e-01      -1.224250814482e-09      -1.195220192194e-08      -1.085991730020e-12      -1.228525737077e-08      -1.530501644332e-11 
       4.751164661317e-05      -1.078448247364e-02      -8.119937604449e-03      -8.119941184156e-03      -1.078349090630e-02      -8.122442981957e-03       5.932595780029e-01       5.926838661934e-01       1.623988236831e-02       3.654195352330e-06       9.999717526173e-01      -1.342031071638e-09      -1.436614207125e-08      -1.305440915331e-12      -1.476642043044e-08      -1.839610771818e-11 
       4.975080153356e-05      -1.182047860690e-02      -8.903314499782e-03      -8.903318802971e-03      -1.181928681896e-02      -8.906057688810e-03       5.932577411586e-01       5.926823458881e-01       1.780663760594e-02       4.006734408150e-06       9.999690290337e-01      -1.471107190564e-09      -1.726720349250e-08      -1.569213271751e-12      -1.774825579903e-08      -2.211096495123e-11 
       5.209548457420e-05      -1.295552339517e-02      -9.762266127983e-03      -9.762271300714e-03      -1.295409101719e-02      -9.765269284495e-03       5.932557270982e-01       5.926806786259e-01       1.952454260143e-02       4.393283552152e-06       9.999660430258e-01      -1.612556844143e-09      -2.075356176037e-08      -1.886222100788e-12      -2.133165725965e-08      -2.657529370138e-11 
       5.455066912219e-05      -1.419899103110e-02      -1.070408297202e-02      -1.070408919003e-02      -1.419726951767e-02      -1.070737023101e-02       5.932535180733e-01       5.926788498211e-01       2.140817838006e-02       4.817123569696e-06       9.999627693357e-01      -1.767551326511e-09      -2.494310878663e-08      -2.267264143207e-12      -2.563780674222e-08      -3.194007258247e-11 
       5.712156295313e-05      -1.556112359492e-02      -1.173675880381e-02      -1.173676627832e-02      -1.555905462939e-02      -1.174035643816e-02       5.932510991983e-01       5.926768476948e-01       2.347353255664e-02       5.281851625517e-06       9.999591802876e-01      -1.937386114371e-09      -2.997745142537e-08      -2.725261243587e-12      -3.081224062722e-08      -3.838663206893e-11 
       5.981361927751e-05      -1.705310716052e-02      -1.286905827994e-02      -1.286906726458e-02      -1.705062073790e-02      -1.287299486814e-02       5.932484463528e-01       5.926746514510e-01       2.573813452916e-02       5.791411914281e-06       9.999552455721e-01      -2.123465175300e-09      -3.602665455120e-08      -3.275665283317e-12      -3.702972477979e-08      -4.613272385139e-11 
       6.263254830773e-05      -1.868715448119e-02      -1.411059149366e-02      -1.411060229336e-02      -1.868416647642e-02      -1.411489809658e-02       5.932455375140e-01       5.926722429809e-01       2.822120458672e-02       6.350128976280e-06       9.999509319374e-01      -2.327329080286e-09      -4.329488910249e-08      -3.937159862216e-12      -4.450010329243e-08      -5.543980511113e-11 
       6.558432937020e-05      -2.047659322125e-02      -1.547189539612e-02      -1.547190837721e-02      -2.047300262866e-02      -1.547660574108e-02       5.932423477897e-01       5.926696014461e-01       3.094381675443e-02       6.962744429423e-06       9.999462030015e-01      -2.550658732962e-09      -5.202730883642e-08      -4.732057841386e-12      -5.347530612164e-08      -6.662177746825e-11 
       6.867522358831e-05      -2.243596121875e-02      -1.696452336111e-02      -1.696453896368e-02      -2.243164675584e-02      -1.696967403298e-02       5.932388564030e-01       5.926667106157e-01       3.392907792736e-02       7.634457043519e-06       9.999410188287e-01      -2.795284774672e-09      -6.251818646335e-08      -5.687245920924e-12      -6.425774857189e-08      -8.005545637305e-11 
       7.191178716309e-05      -2.458110743779e-02      -1.860114257183e-02      -1.860116132538e-02      -2.457592331271e-02      -1.860677320992e-02       5.932350247669e-01       5.926635370888e-01       3.720232265075e-02       8.370967203993e-06       9.999353357301e-01      -3.063228889126e-09      -7.512066365567e-08      -6.835137536701e-12      -7.721039202588e-08      -9.619308706281e-11 
       7.530088527984e-05      -2.692930092973e-02      -2.039564223826e-02      -2.039566477828e-02      -2.692307228334e-02      -2.040179573455e-02       5.932308262752e-01       5.926600594881e-01       4.079132955656e-02       9.178524709816e-06       9.999291058138e-01      -3.356666795618e-09      -9.025862756481e-08      -8.214440049002e-12      -9.276879424743e-08      -1.155774225907e-10 
       7.884970667002e-05      -2.949934554068e-02      -2.236325059079e-02      -2.236327768092e-02      -2.949186239131e-02      -2.236997329014e-02       5.932262193694e-01       5.926562421559e-01       4.472655536184e-02       1.006398224969e-05       9.999222766071e-01      -3.678001982397e-09      -1.084406227154e-07      -9.871628905451e-12      -1.114555389696e-07      -1.388596386063e-10 
       8.256577885962e-05      -3.231170307318e-02      -2.452066497562e-02      -2.452069753333e-02      -3.230271337507e-02      -2.452800687210e-02       5.932211763941e-01       5.926520640158e-01       4.904139506667e-02       1.103485282714e-05       9.999147906433e-01      -4.029818912167e-09      -1.302766524785e-07      -1.186273524425e-11      -1.338974907302e-07      -1.668208801898e-10 
       8.645698413597e-05      -3.538862018570e-02      -2.688619201666e-02      -2.688623114415e-02      -3.537782142377e-02      -2.689420694126e-02       5.932156458459e-01       5.926474805291e-01       5.377246228829e-02       1.209937432458e-05       9.999065850282e-01      -4.414976174717e-09      -1.564983819900e-07      -1.425465541154e-11      -1.608464460837e-07      -2.003979922377e-10 
       9.053157626715e-05      -3.875426495981e-02      -2.947990397177e-02      -2.947995099286e-02      -3.874129417098e-02      -2.948864976597e-02       5.932095842930e-01       5.926424560038e-01       5.895990198573e-02       1.326657850597e-05       9.998975907982e-01      -4.836566553107e-09      -1.879830618126e-07      -1.712797744551e-11      -1.932038085685e-07      -2.407142987906e-10 
       9.479819800938e-05      -4.243486694616e-02      -3.232380824429e-02      -3.232386474926e-02      -4.241928863134e-02      -3.233334691177e-02       5.932029406194e-01       5.926369477846e-01       6.464772949852e-02       1.454636790774e-05       9.998877325330e-01      -5.297954243567e-09      -2.257822445487e-07      -2.057953336204e-11      -2.320500803437e-07      -2.891163539996e-10 
       9.926589943941e-05      -4.645886275688e-02      -3.544203405750e-02      -3.544210195549e-02      -4.644015473416e-02      -3.545243188292e-02       5.931956605039e-01       5.926309105565e-01       7.088420391097e-02       1.594959955550e-05       9.998769275428e-01      -5.802796943798e-09      -2.711562627863e-07      -2.472479605092e-11      -2.786800692013e-07      -3.472178564099e-10 
       1.039441571510e-04      -5.085704575185e-02      -3.886103665399e-02      -3.886111823876e-02      -5.083458153940e-02      -3.887236428046e-02       5.931876821583e-01       5.926242926669e-01       7.772223647752e-02       1.748817702968e-05       9.998650854728e-01      -6.355086957023e-09      -3.256147293615e-07      -2.970329228452e-11      -3.346448964797e-07      -4.169519792884e-10 
       1.088428943559e-04      -5.566271679910e-02      -4.260982151782e-02      -4.260991954282e-02      -5.563574543479e-02      -4.262215396219e-02       5.931789391826e-01       5.926170385377e-01       8.521983908565e-02       1.917515111109e-05       9.998521072784e-01      -6.959135397538e-09      -3.909657139590e-07      -3.568186042460e-11      -4.018020895049e-07      -5.006339149701e-10 
       1.139725019325e-04      -6.091183600950e-02      -4.672018996714e-02      -4.672030773795e-02      -6.087945748035e-02      -4.673360656007e-02       5.931693594134e-01       5.926090877347e-01       9.344061547591e-02       2.102483023724e-05       9.998378846378e-01      -7.619650208206e-09      -4.693737938979e-07      -4.286010906443e-11      -4.823752461812e-07      -6.010352422882e-10 
       1.193438604663e-04      -6.664317115221e-02      -5.122700832115e-02      -5.122714980560e-02      -6.660430709830e-02      -5.124159254689e-02       5.931588636636e-01       5.926003738787e-01       1.024542996112e-01       2.305290158199e-05       9.998222990680e-01      -8.341712185210e-09      -5.634291382424e-07      -5.147741443473e-11      -5.790250580682e-07      -7.214725061328e-10 
       1.249683633289e-04      -7.289843935026e-02      -5.616850280381e-02      -5.616867276230e-02      -7.285179860465e-02      -5.618434201104e-02       5.931473634396e-01       5.925908224662e-01       1.123373455246e-01       2.527656383670e-05       9.998052208762e-01      -9.130816922080e-09      -6.762297117694e-07      -6.182177693254e-11      -6.949337203545e-07      -8.659126560261e-10 
       1.308579408449e-04      -7.972244097256e-02      -6.158658353150e-02      -6.158678768079e-02      -7.966647641986e-02      -6.160376849046e-02       5.931347663385e-01       5.925803561707e-01       1.231735753616e-01       2.771467224634e-05       9.997865082719e-01      -9.992911348219e-09      -8.114791239466e-07      -7.423670372437e-11      -8.339052923434e-07      -1.039097919722e-09 
       1.370250855978e-04      -8.716317288294e-02      -6.752719818844e-02      -6.752744338981e-02      -8.709603221800e-02      -6.754582244044e-02       5.931209667716e-01       5.925688859365e-01       1.350548867796e-01       3.038789849104e-05       9.997660063289e-01      -1.093440639159e-08      -9.736019773654e-07      -8.913654167247e-11      -1.000484519082e-06      -1.246694401158e-09 
       1.434828789286e-04      -9.527191933841e-02      -7.404072118628e-02      -7.404101566108e-02      -9.519138868681e-02      -7.406088013338e-02       5.931058522586e-01       5.925563166866e-01       1.480820313222e-01       3.331890486254e-05       9.997435455194e-01      -1.196224139379e-08      -1.167883177299e-06      -1.070109373908e-10      -1.200097782034e-06      -1.495468040843e-09 
       1.502450186827e-04      -1.041033174173e-01      -8.118237902878e-02      -8.118273263683e-02      -1.040067495151e-01      -8.120416873233e-02       5.930892987505e-01       5.925425435854e-01       1.623654652737e-01       3.653253588456e-05       9.997189407122e-01      -1.308383676195e-08      -1.400627936138e-06      -1.284515238792e-10      -1.439219709321e-06      -1.793492500101e-09 
       1.573258482650e-04      -1.137153806283e-01      -8.901271710377e-02      -8.901314168470e-02      -1.135996074176e-01      -8.903623271369e-02       5.930711714371e-01       5.925274526945e-01       1.780262833694e-01       4.005602783260e-05       9.996919896446e-01      -1.430715289055e-08      -1.679353339570e-06      -1.541680911419e-10      -1.725569840321e-06      -2.150394154349e-09 
       1.647403870647e-04      -1.241694540499e-01      -9.759811087212e-02      -9.759862059701e-02      -1.240306961605e-01      -9.762344454144e-02       5.930513233020e-01       5.925109189181e-01       1.951972411940e-01       4.391923856504e-05       9.996624714553e-01      -1.564076380487e-08      -2.013018584787e-06      -1.849996645421e-10      -2.068344388919e-06      -2.577642874009e-09 
       1.725043623124e-04      -1.355301288985e-01      -1.070113260883e-01      -1.070119379471e-01      -1.353638730009e-01      -1.070385643831e-01       5.930295938264e-01       5.924928057363e-01       2.140238758942e-01       4.815489919641e-05       9.996301450587e-01      -1.709377255802e-08      -2.412285777419e-06      -2.219567393549e-10      -2.478488723178e-06      -3.088891139371e-09 
       1.806342424406e-04      -1.478650512624e-01      -1.173321326564e-01      -1.173328670033e-01      -1.476659134863e-01      -1.173613532531e-01       5.930058081185e-01       5.924729638469e-01       2.346657340066e-01       5.279888986064e-05       9.995947474558e-01      -1.867586879128e-08      -2.889834894585e-06      -2.662424664461e-10      -2.969016992027e-06      -3.700374089723e-09 
       1.891472720151e-04      -1.612446363711e-01      -1.286479771684e-01      -1.286488583773e-01      -1.610061990002e-01      -1.286792447333e-01       5.929797757554e-01       5.924512302938e-01       2.572977167547e-01       5.789054175631e-05       9.995559917577e-01      -2.039734810395e-08      -3.460727088182e-06      -3.192972364440e-10      -3.555385916097e-06      -4.431376745236e-09 
       1.980615083129e-04      -1.757416519179e-01      -1.410547197346e-01      -1.410557769851e-01      -1.754562725820e-01      -1.410880808192e-01       5.929512897524e-01       5.924274272234e-01       2.821115539703e-01       6.347296800953e-05       9.995135654097e-01      -2.226909790368e-08      -4.142833333438e-06      -3.828285449598e-10      -4.255930715533e-06      -5.304779077566e-09 
       2.073958596245e-04      -1.914306474731e-01      -1.546574409068e-01      -1.546587091056e-01      -1.910892344227e-01      -1.546929176506e-01       5.929201244352e-01       5.924013600907e-01       3.093174182113e-01       6.959342613909e-05       9.994671276991e-01      -2.430249813238e-08      -4.957326313127e-06      -4.588799043906e-10      -5.092371845124e-06      -6.347690268572e-09 
       2.171701253604e-04      -2.083872086361e-01      -1.695713259906e-01      -1.695728469191e-01      -2.079789482985e-01      -1.696089084641e-01       5.928860352304e-01       5.923728173778e-01       3.391456938382e-01       7.630371478426e-05       9.994163078544e-01      -2.650952695267e-08      -5.929253020901e-06      -5.498907441061e-10      -6.090401369429e-06      -7.592182061356e-09 
       2.274050380486e-04      -2.266869583515e-01      -1.859226331260e-01      -1.859244566966e-01      -2.261990205936e-01      -1.859622699103e-01       5.928487561699e-01       5.923415676902e-01       3.718489133931e-01       8.366060845407e-05       9.993607024254e-01      -2.890256378059e-08      -7.088204542015e-06      -6.587358539946e-10      -7.280358718031e-06      -9.076136554893e-09 
       2.381223073113e-04      -2.464043431668e-01      -2.038497538464e-01      -2.038519397034e-01      -2.458215121810e-01      -2.038913407374e-01       5.928079991401e-01       5.923073594824e-01       4.077038794068e-01       9.172633323452e-05       9.992998728962e-01      -3.149442532021e-08      -8.469063916242e-06      -7.888519197145e-10      -8.698005610236e-06      -1.084421625030e-08 
       2.493446659134e-04      -2.676110819875e-01      -2.235043740003e-01      -2.235069933685e-01      -2.669153386328e-01      -2.235477403556e-01       5.927634514435e-01       5.922699181949e-01       4.470139867370e-01       1.005690878640e-04       9.992333427175e-01      -3.429815921050e-08      -1.011287699466e-05      -9.443119528221e-10      -1.038540922511e-05      -1.294897232932e-08 
       2.610959179822e-04      -2.903742671525e-01      -2.450527455612e-01      -2.450558833988e-01      -2.895443137489e-01      -2.450976379028e-01       5.927147753726e-01       5.922289456312e-01       4.901117667976e-01       1.102636138031e-04       9.991605948525e-01      -3.732701474931e-08      -1.206783527212e-05      -1.129931065595e-09      -1.239194166320e-05      -1.545210028245e-08 
       2.734009894987e-04      -3.147540968519e-01      -2.686770779489e-01      -2.686808356384e-01      -3.137647803638e-01      -2.687231405431e-01       5.926616053360e-01       5.921841170426e-01       5.373616712768e-01       1.208918196777e-04       9.990810688892e-01      -4.059413269179e-08      -1.439036842530e-05      -1.351434707008e-09      -1.477540246045e-05      -1.842584948785e-08 
       2.862859811694e-04      -3.408010838175e-01      -2.945770619776e-01      -2.945815602672e-01      -3.396227779386e-01      -2.946238135571e-01       5.926035468615e-01       5.921350794673e-01       5.891631205345e-01       1.325434639844e-04       9.989941572392e-01      -4.411245237928e-08      -1.714638637647e-05      -1.615554641861e-09      -1.760326724844e-05      -2.195459672256e-08 
       2.997782237893e-04      -3.685528313360e-01      -3.229715372175e-01      -3.229769198768e-01      -3.671507013345e-01      -3.230183436650e-01       5.925401749245e-01       5.920814498647e-01       6.459538397537e-01       1.453169027889e-04       9.988992032133e-01      -4.789436909029e-08      -2.041261986747e-05      -1.930251230907e-09      -2.095405988287e-05      -2.613657559171e-08 
       3.139063362138e-04      -3.980301974163e-01      -3.541003166861e-01      -3.541067546470e-01      -3.963633919819e-01      -3.541463587821e-01       5.924710319894e-01       5.920228124077e-01       7.082135092940e-01       1.593199070939e-04       9.987954965611e-01      -5.195139641073e-08      -2.427810064351e-05      -2.304859643518e-09      -2.491884096701e-05      -3.108575690327e-08 
       3.287002860635e-04      -4.292329154748e-01      -3.882261835244e-01      -3.882338798658e-01      -4.272536279130e-01      -3.882704193660e-01       5.923956270245e-01       5.919587169421e-01       7.764677597316e-01       1.746705576435e-04       9.986822719642e-01      -5.629378591267e-08      -2.884571867383e-05      -2.750370950847e-09      -2.960279375980e-05      -3.693385713117e-08 
