# Matter power spectrum P(k) at redshift z=99
# for k=1.03944e-05 to 328.769 h/Mpc,
# number of wavenumbers equal to 605
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       9.479795373245e-05       3.724265713466e-02 
       9.926564365005e-05       3.896716481013e-02 
       1.039438893066e-04       4.077150915255e-02 
       1.088426138884e-04       4.265938275222e-02 
       1.139722082470e-04       4.463464963709e-02 
       1.193435529399e-04       4.670135306419e-02 
       1.249680413092e-04       4.886372068475e-02 
       1.308576036488e-04       5.112617800699e-02 
       1.370247325102e-04       5.349335171435e-02 
       1.434825092005e-04       5.597008340772e-02 
       1.502446315298e-04       5.856143700502e-02 
       1.573254428662e-04       6.127270963941e-02 
       1.647399625600e-04       6.410944275059e-02 
       1.725039178014e-04       6.707743213585e-02 
       1.806337769805e-04       7.018273942703e-02 
       1.891467846185e-04       7.343170524571e-02 
       1.980609979461e-04       7.683096109805e-02 
       2.073953252048e-04       8.038744214468e-02 
       2.171695657542e-04       8.410840070089e-02 
       2.274044520691e-04       8.800142183915e-02 
       2.381216937154e-04       9.207443657474e-02 
       2.493440233996e-04       9.633573732150e-02 
       2.610952451876e-04       1.007939951340e-01 
       2.734002849963e-04       1.054582746411e-01 
       2.862852434649e-04       1.103380526120e-01 
       2.997774513178e-04       1.154432349313e-01 
       3.139055273368e-04       1.207841763046e-01 
       3.286994390653e-04       1.263716961489e-01 
       3.441905663736e-04       1.322171030575e-01 
       3.604117680196e-04       1.383322125643e-01 
       3.773974513469e-04       1.447293677824e-01 
       3.951836452669e-04       1.514214631820e-01 
       4.138080766818e-04       1.584219649364e-01 
       4.333102505076e-04       1.657449351160e-01 
       4.537315334696e-04       1.734050532295e-01 
       4.751152418469e-04       1.814176456608e-01 
       4.975067333520e-04       1.897987024576e-01 
       5.209535033404e-04       1.985649044594e-01 
       5.455052855549e-04       2.077336536996e-01 
       5.712141576172e-04       2.173230917247e-01 
       5.981346514918e-04       2.273521260039e-01 
       6.263238691556e-04       2.378404596398e-01 
       6.558416037185e-04       2.488086082107e-01 
       6.867504662531e-04       2.602779308586e-01 
       7.191160186009e-04       2.722706481924e-01 
       7.530069124377e-04       2.848098683852e-01 
       7.884950348932e-04       2.979196035148e-01 
       8.256556610330e-04       3.116247901684e-01 
       8.645676135275e-04       3.259513056464e-01 
       9.053134298449e-04       3.409259775241e-01 
       9.479795373245e-04       3.565765967313e-01 
       9.926564365005e-04       3.729319223336e-01 
       1.039438893066e-03       3.900216741231e-01 
       1.088426138884e-03       4.078765335964e-01 
       1.139722082470e-03       4.265281264620e-01 
       1.193435529399e-03       4.460089928316e-01 
       1.249680413092e-03       4.663525752615e-01 
       1.308576036488e-03       4.875931299015e-01 
       1.370247325102e-03       5.097657546436e-01 
       1.434825092005e-03       5.329061878946e-01 
       1.502446315298e-03       5.570508279333e-01 
       1.573254428662e-03       5.822365820695e-01 
       1.647399625600e-03       6.085007228530e-01 
       1.725039178014e-03       6.358807478461e-01 
       1.806337769805e-03       6.644141735796e-01 
       1.891467846185e-03       6.941383235678e-01 
       1.980609979461e-03       7.250901403249e-01 
       2.073953252048e-03       7.573057132821e-01 
       2.171695657542e-03       7.908201390202e-01 
       2.274044520691e-03       8.256670878540e-01 
       2.381216937154e-03       8.618782640425e-01 
       2.493440233996e-03       8.994830601168e-01 
       2.610952451876e-03       9.385079309180e-01 
       2.734002849963e-03       9.789758476713e-01 
       2.862852434649e-03       1.020905659392e+00 
       2.997774513178e-03       1.064311226072e+00 
       3.139055273368e-03       1.109200821286e+00 
       3.286994390653e-03       1.155576264180e+00 
       3.441905663736e-03       1.203431945498e+00 
       3.604117680195e-03       1.252754002882e+00 
       3.773974513465e-03       1.303519337910e+00 
       3.951836452656e-03       1.355694702462e+00 
       4.138080766772e-03       1.409235568395e+00 
       4.333102504924e-03       1.464085493194e+00 
       4.537315334212e-03       1.520174921947e+00 
       4.751152416987e-03       1.577420863992e+00 
       4.975067329150e-03       1.635725530031e+00 
       5.209535020979e-03       1.694976418255e+00 
       5.455052821463e-03       1.755045875709e+00 
       5.712141485855e-03       1.815791056513e+00 
       5.981346283567e-03       1.877053636497e+00 
       6.263238118132e-03       1.938660947778e+00 
       6.558414660732e-03       2.000425885073e+00 
       6.867501459901e-03       2.062147731992e+00 
       7.191152956917e-03       2.123613333064e+00 
       7.530053280611e-03       2.184598202255e+00 
       7.884916605419e-03       2.244866234183e+00 
       8.256486717675e-03       2.304172259766e+00 
       8.645535230472e-03       2.362259798085e+00 
       9.052857600346e-03       2.418861852630e+00 
       9.479265718748e-03       2.473700149067e+00 
       9.925575382821e-03       2.526482460473e+00 
       1.039258643002e-02       2.576901377673e+00 
       1.088105284259e-02       2.624630707276e+00 
       1.139163987327e-02       2.669325246861e+00 
       1.192486551830e-02       2.710623531755e+00 
       1.248102491445e-02       2.748147067883e+00 
       1.306009899132e-02       2.781512296120e+00 
       1.366165338319e-02       2.810350399195e+00 
       1.428474006812e-02       2.834319680364e+00 
       1.492782119053e-02       2.853136996515e+00 
       1.558873920002e-02       2.866605150169e+00 
       1.626475584650e-02       2.874637587435e+00 
       1.695267161463e-02       2.877274753262e+00 
       1.764901767707e-02       2.874686990944e+00 
       1.835029088276e-02       2.867158661838e+00 
       1.905318850021e-02       2.855072118260e+00 
       1.975480048112e-02       2.838860037535e+00 
       2.045273209079e-02       2.819016503049e+00 
       2.114515086997e-02       2.795996582339e+00 
       2.183076964945e-02       2.770265243260e+00 
       2.250878646710e-02       2.742247340466e+00 
       2.317880288945e-02       2.712325198565e+00 
       2.384073771600e-02       2.680842492115e+00 
       2.449474691512e-02       2.648104099446e+00 
       2.514115521325e-02       2.614369174154e+00 
       2.578040092737e-02       2.579868611786e+00 
       2.641299337973e-02       2.544777015120e+00 
       2.703948116953e-02       2.509286654185e+00 
       2.766042926239e-02       2.473534897577e+00 
       2.827640294929e-02       2.437655018934e+00 
       2.888795699587e-02       2.401737475927e+00 
       2.949562862076e-02       2.365900013353e+00 
       3.009993324184e-02       2.330211275283e+00 
       3.070136218621e-02       2.294751225296e+00 
       3.130038176626e-02       2.259587504584e+00 
       3.189743328477e-02       2.224773952593e+00 
       3.249293365372e-02       2.190365938195e+00 
       3.308727640171e-02       2.156417916455e+00 
       3.368083291131e-02       2.122941352470e+00 
       3.427395377618e-02       2.090012034468e+00 
       3.486697020219e-02       2.057637531208e+00 
       3.546019540218e-02       2.025866678487e+00 
       3.605392595108e-02       1.994704295676e+00 
       3.664844308127e-02       1.964174868195e+00 
       3.724401390615e-02       1.934326124176e+00 
       3.784089256619e-02       1.905157659811e+00 
       3.843932129587e-02       1.876687558445e+00 
       3.903953141241e-02       1.848921073983e+00 
       3.964174422894e-02       1.821882720603e+00 
       4.024617189616e-02       1.795571880768e+00 
       4.085301817660e-02       1.769994989452e+00 
       4.146247915621e-02       1.745162955293e+00 
       4.207474389803e-02       1.721074245487e+00 
       4.268999504240e-02       1.697725522341e+00 
       4.330840935815e-02       1.675127739024e+00 
       4.393015824890e-02       1.653258535118e+00 
       4.455540821840e-02       1.632124483128e+00 
       4.518432129829e-02       1.611711920432e+00 
       4.581705544188e-02       1.592008256315e+00 
       4.645376488673e-02       1.573017417626e+00 
       4.709460048886e-02       1.554710981474e+00 
       4.773971003119e-02       1.537082615922e+00 
       4.838923850841e-02       1.520101796281e+00 
       4.904332839040e-02       1.503751237170e+00 
       4.970211986605e-02       1.488021260676e+00 
       5.036575106931e-02       1.472878905349e+00 
       5.103435828883e-02       1.458293078230e+00 
       5.170807616278e-02       1.444235991171e+00 
       5.238703786007e-02       1.430682226173e+00 
       5.307137524905e-02       1.417595869609e+00 
       5.376121905485e-02       1.404946490120e+00 
       5.445669900625e-02       1.392695029118e+00 
       5.515794397297e-02       1.380810878758e+00 
       5.586508209412e-02       1.369247429337e+00 
       5.657824089865e-02       1.357969225779e+00 
       5.729754741823e-02       1.346937113018e+00 
       5.802312829339e-02       1.336103510055e+00 
       5.875510987328e-02       1.325427781791e+00 
       5.949361830965e-02       1.314864373776e+00 
       6.023877964542e-02       1.304372622779e+00 
       6.099071989830e-02       1.293899127951e+00 
       6.174956513981e-02       1.283408618071e+00 
       6.251544157005e-02       1.272852477560e+00 
       6.328847558851e-02       1.262186811828e+00 
       6.406879386123e-02       1.251366733447e+00 
       6.485652338457e-02       1.240355994313e+00 
       6.565179154583e-02       1.229110522740e+00 
       6.645472618088e-02       1.217595306691e+00 
       6.726545562910e-02       1.205775848396e+00 
       6.808410878579e-02       1.193617881512e+00 
       6.891081515213e-02       1.181094881067e+00 
       6.974570488294e-02       1.168183919969e+00 
       7.058890883244e-02       1.154859454319e+00 
       7.144055859792e-02       1.141107928253e+00 
       7.230078656173e-02       1.126921343223e+00 
       7.316972593145e-02       1.112289936482e+00 
       7.404751077856e-02       1.097215258845e+00 
       7.493427607550e-02       1.081700535752e+00 
       7.583015773141e-02       1.065757427913e+00 
       7.673529262646e-02       1.049402570105e+00 
       7.764981864502e-02       1.032657559237e+00 
       7.857387470754e-02       1.015550516904e+00 
       7.950760080144e-02       9.981152486420e-01 
       8.045113801083e-02       9.803898038728e-01 
       8.140462854537e-02       9.624187882637e-01 
       8.236821576807e-02       9.442476698010e-01 
       8.334204422231e-02       9.259341329423e-01 
       8.432625965800e-02       9.075290512344e-01 
       8.532100905690e-02       8.890947877904e-01 
       8.632644065732e-02       8.706879211886e-01 
       8.734270397798e-02       8.523727052520e-01 
       8.836994984135e-02       8.342208855981e-01 
       8.940833039624e-02       8.162857104330e-01 
       9.045799913992e-02       7.986326491201e-01 
       9.151911093961e-02       7.813222828582e-01 
       9.259182205350e-02       7.644141400432e-01 
       9.367629015127e-02       7.479645936532e-01 
       9.477267433417e-02       7.320221849255e-01 
       9.588113515464e-02       7.166339257408e-01 
       9.700183463561e-02       7.018420009511e-01 
       9.813493628939e-02       6.876797767570e-01 
       9.928060513623e-02       6.741775032180e-01 
       1.004390077226e-01       6.613541764647e-01 
       1.016103121392e-01       6.492289691729e-01 
       1.027946880387e-01       6.378021850829e-01 
       1.039923066533e-01       6.270756634571e-01 
       1.052033408120e-01       6.170372172270e-01 
       1.064279649578e-01       6.076735896939e-01 
       1.076663551650e-01       5.989553786324e-01 
       1.089186891558e-01       5.908450143761e-01 
       1.101851463174e-01       5.833126922785e-01 
       1.114659077190e-01       5.762975374614e-01 
       1.127611561281e-01       5.697474183942e-01 
       1.140710760282e-01       5.635988526716e-01 
       1.153958536349e-01       5.577843356591e-01 
       1.167356769134e-01       5.522300757133e-01 
       1.180907355956e-01       5.468575190389e-01 
       1.194612211971e-01       5.415888653167e-01 
       1.208473270351e-01       5.363428847112e-01 
       1.222492482458e-01       5.310397502732e-01 
       1.236671818022e-01       5.256020430607e-01 
       1.251013265331e-01       5.199562562403e-01 
       1.265518831407e-01       5.140362162179e-01 
       1.280190542205e-01       5.077836242380e-01 
       1.295030442802e-01       5.011461615941e-01 
       1.310040597595e-01       4.940914613207e-01 
       1.325223090509e-01       4.865929742837e-01 
       1.340580025204e-01       4.786395613470e-01 
       1.356113525287e-01       4.702379270134e-01 
       1.371825734541e-01       4.614067593797e-01 
       1.387718817145e-01       4.521790909574e-01 
       1.403794957916e-01       4.426044203529e-01 
       1.420056362553e-01       4.327417548444e-01 
       1.436505257884e-01       4.226634427805e-01 
       1.453143892131e-01       4.124482775738e-01 
       1.469974535181e-01       4.021826081505e-01 
       1.486999478866e-01       3.919556506363e-01 
       1.504221037252e-01       3.818584367206e-01 
       1.521641546947e-01       3.719768567006e-01 
       1.539263367410e-01       3.623979026863e-01 
       1.557088881279e-01       3.531964500448e-01 
       1.575120494716e-01       3.444378872299e-01 
       1.593360637752e-01       3.361785720213e-01 
       1.611811764663e-01       3.284525730226e-01 
       1.630476354349e-01       3.212914307931e-01 
       1.649356910732e-01       3.147035949987e-01 
       1.668455963177e-01       3.086828830419e-01 
       1.687776066919e-01       3.032078786726e-01 
       1.707319803514e-01       2.982406354822e-01 
       1.727089781312e-01       2.937292627739e-01 
       1.747088635945e-01       2.896092309904e-01 
       1.767319030834e-01       2.858068382583e-01 
       1.787783657722e-01       2.822399734917e-01 
       1.808485237223e-01       2.788218423805e-01 
       1.829426519405e-01       2.754938951032e-01 
       1.850610284380e-01       2.721486160636e-01 
       1.872039342937e-01       2.686878224204e-01 
       1.893716537184e-01       2.650355404657e-01 
       1.915644741231e-01       2.611291163013e-01 
       1.937826861890e-01       2.569225092087e-01 
       1.960265839411e-01       2.523914151989e-01 
       1.982964648242e-01       2.475337839513e-01 
       2.005926297825e-01       2.423703855868e-01 
       2.029153833421e-01       2.369433718610e-01 
       2.052650336967e-01       2.313130720799e-01 
       2.076418927971e-01       2.255524486290e-01 
       2.100462764443e-01       2.197430366284e-01 
       2.124785043855e-01       2.139665569397e-01 
       2.149389004151e-01       2.083025956727e-01 
       2.174277924786e-01       2.028202408073e-01 
       2.199455127812e-01       1.975852355123e-01 
       2.224923979006e-01       1.926499407443e-01 
       2.250687889041e-01       1.880416598230e-01 
       2.276750314700e-01       1.837930721149e-01 
       2.303114760142e-01       1.799083125315e-01 
       2.329784778215e-01       1.763678325086e-01 
       2.356763971816e-01       1.731512659672e-01 
       2.384055995312e-01       1.702081352603e-01 
       2.411664556006e-01       1.674791236714e-01 
       2.439593415666e-01       1.648925822911e-01 
       2.467846392109e-01       1.623742378008e-01 
       2.496427360850e-01       1.598558510999e-01 
       2.525340256806e-01       1.572720197862e-01 
       2.554589076077e-01       1.545760377475e-01 
       2.584177877783e-01       1.517359807317e-01 
       2.614110785981e-01       1.487364962333e-01 
       2.644391991649e-01       1.455796922999e-01 
       2.675025754749e-01       1.422832044687e-01 
       2.706016406372e-01       1.388827420145e-01 
       2.737368350956e-01       1.354259383117e-01 
       2.769086068601e-01       1.319699449222e-01 
       2.801174117469e-01       1.285754770865e-01 
       2.833637136270e-01       1.253001480074e-01 
       2.866479846856e-01       1.221908830302e-01 
       2.899707056912e-01       1.192781863649e-01 
       2.933323662746e-01       1.165756832326e-01 
       2.967334652197e-01       1.140777344771e-01 
       3.001745107654e-01       1.117614216534e-01 
       3.036560209195e-01       1.095968702327e-01 
       3.071785237853e-01       1.075463404811e-01 
       3.107425579005e-01       1.055678480687e-01 
       3.143486725909e-01       1.036181992094e-01 
       3.179974283376e-01       1.016566830852e-01 
       3.216893971594e-01       9.965041485331e-02 
       3.254251630109e-01       9.757948891697e-02 
       3.292053221969e-01       9.544091638832e-02 
       3.330304838039e-01       9.324801911861e-02 
       3.369012701505e-01       9.102570397281e-02 
       3.408183172553e-01       8.880482298100e-02 
       3.447822753259e-01       8.661610269580e-02 
       3.487938092686e-01       8.448835810338e-02 
       3.528535992194e-01       8.244593228746e-02 
       3.569623410988e-01       8.050707742348e-02 
       3.611207471909e-01       7.868046255007e-02 
       3.653295467475e-01       7.696148805500e-02 
       3.695894866200e-01       7.533262271779e-02 
       3.739013319190e-01       7.376757804478e-02 
       3.782658667041e-01       7.223863581932e-02 
       3.826838947060e-01       7.072270434776e-02 
       3.871562400805e-01       6.920422356665e-02 
       3.916837481994e-01       6.767393375251e-02 
       3.962672864775e-01       6.612889242518e-02 
       4.009077452399e-01       6.457350893638e-02 
       4.056060386299e-01       6.302092663788e-02 
       4.103631055624e-01       6.149063766706e-02 
       4.151799107229e-01       6.000172883156e-02 
       4.200574456169e-01       5.856673891279e-02 
       4.249967296714e-01       5.718960660289e-02 
       4.299988113922e-01       5.586868184410e-02 
       4.350647695810e-01       5.459945015825e-02 
       4.401957146148e-01       5.337345964200e-02 
       4.453927897923e-01       5.217781681125e-02 
       4.506571727520e-01       5.099758191640e-02 
       4.559900769658e-01       4.982280531122e-02 
       4.613927533127e-01       4.865211174815e-02 
       4.668664917399e-01       4.749001105950e-02 
       4.724126230144e-01       4.634198353202e-02 
       4.780325205732e-01       4.521325236359e-02 
       4.837276024780e-01       4.411115283035e-02 
       4.894993334817e-01       4.304338057823e-02 
       4.953492272141e-01       4.201246769010e-02 
       5.012788484965e-01       4.101362159390e-02 
       5.072898157927e-01       4.003999114171e-02 
       5.133838038066e-01       3.908722853761e-02 
       5.195625462387e-01       3.815197846234e-02 
       5.258278387104e-01       3.722933681676e-02 
       5.321815418711e-01       3.631668167036e-02 
       5.386255847005e-01       3.541758598941e-02 
       5.451619680211e-01       3.453756885989e-02 
       5.517927682377e-01       3.367830488720e-02 
       5.585201413205e-01       3.283972140445e-02 
       5.653463270528e-01       3.202362624410e-02 
       5.722736535624e-01       3.122969978401e-02 
       5.793045421607e-01       3.045289254464e-02 
       5.864415125154e-01       2.968960358793e-02 
       5.936871881826e-01       2.894064250278e-02 
       6.010443025301e-01       2.820567308019e-02 
       6.085157050847e-01       2.748321232730e-02 
       6.161043683394e-01       2.677576259996e-02 
       6.238133950617e-01       2.608601044472e-02 
       6.316460261466e-01       2.541191256934e-02 
       6.396056490630e-01       2.475245658952e-02 
       6.476958069479e-01       2.410857091787e-02 
       6.559202084080e-01       2.347748930352e-02 
       6.642827380942e-01       2.285758466303e-02 
       6.727874681227e-01       2.225104280993e-02 
       6.814386704235e-01       2.165698656126e-02 
       6.902408301068e-01       2.107481846498e-02 
       6.991986599486e-01       2.050668274487e-02 
       7.083171161050e-01       1.995062481482e-02 
       7.176014151842e-01       1.940570897125e-02 
       7.270570528114e-01       1.887306813987e-02 
       7.366898238479e-01       1.835039864982e-02 
       7.465058444356e-01       1.783866428983e-02 
       7.565115760668e-01       1.733825745125e-02 
       7.667138519002e-01       1.684756147843e-02 
       7.771199055728e-01       1.636821000243e-02 
       7.877374027896e-01       1.589821436889e-02 
       7.985744760103e-01       1.543806895025e-02 
       8.096397625931e-01       1.498757542607e-02 
       8.209424468057e-01       1.454589213579e-02 
       8.324923061687e-01       1.411409152413e-02 
       8.442997626596e-01       1.369050672567e-02 
       8.563759393827e-01       1.327641349995e-02 
       8.687327233932e-01       1.287006501737e-02 
       8.813828354655e-01       1.247270139508e-02 
       8.943399077092e-01       1.208282070173e-02 
       9.076185700717e-01       1.170156092210e-02 
       9.212345469228e-01       1.132748309275e-02 
       9.352047650955e-01       1.096152139598e-02 
       9.495474749741e-01       1.060250347205e-02 
       9.642823864624e-01       1.025098006225e-02 
       9.794308219585e-01       9.906465143309e-03 
       9.950158887966e-01       9.568617951297e-03 
       1.011062674013e+00       9.237812296417e-03 
       1.027598464750e+00       8.913220432141e-03 
       1.044652998151e+00       8.595034296492e-03 
       1.062258745221e+00       8.283255786919e-03 
       1.080451233842e+00       7.977334498044e-03 
       1.099269416982e+00       7.677254070848e-03 
       1.118756093056e+00       7.383081028444e-03 
       1.138958386512e+00       7.094565433272e-03 
       1.159928297873e+00       6.811463422417e-03 
       1.181723333796e+00       6.533664686553e-03 
       1.204407229078e+00       6.261086804664e-03 
       1.228050773901e+00       5.993602167065e-03 
       1.252732760843e+00       5.731090277045e-03 
       1.278541067038e+00       5.473421764098e-03 
       1.305573887046e+00       5.220502478412e-03 
       1.333941130852e+00       4.972243726837e-03 
       1.363765998207e+00       4.728562550956e-03 
       1.395186733962e+00       4.489366218138e-03 
       1.428358557353e+00       4.254643898519e-03 
       1.463455738967e+00       4.024478320041e-03 
       1.500673769114e+00       3.798685522345e-03 
       1.540231516722e+00       3.577468054567e-03 
       1.582373214569e+00       3.360767001685e-03 
       1.627370021819e+00       3.148853942089e-03 
       1.675520809120e+00       2.941884949406e-03 
       1.727151694227e+00       2.740080406600e-03 
       1.782613751359e+00       2.543768118967e-03 
       1.842278272453e+00       2.353389468639e-03 
       1.906529046879e+00       2.169378661971e-03 
       1.975751439200e+00       1.992315983995e-03 
       2.050318654184e+00       1.822733154369e-03 
       2.130576467274e+00       1.661250318186e-03 
       2.216828677003e+00       1.508432047544e-03 
       2.309326211923e+00       1.364785093923e-03 
       2.408262725016e+00       1.230669834415e-03 
       2.513778364389e+00       1.106301164467e-03 
       2.625971450898e+00       9.917273671218e-04 
       2.744915765205e+00       8.868329110509e-04 
       2.870679913811e+00       7.910973356338e-04 
       3.003345254970e+00       7.041548522674e-04 
       3.143019916588e+00       6.256462596926e-04 
       3.289847902545e+00       5.551233337927e-04 
       3.444013548624e+00       4.920503345256e-04 
       3.605742341585e+00       4.357724888707e-04 
       3.775299353092e+00       3.855696152917e-04 
       3.952986429680e+00       3.407361458588e-04 
       4.139139007918e+00       3.006901751621e-04 
       4.334123125397e+00       2.649999816396e-04 
       4.538332943769e+00       2.333204112450e-04 
       4.752188913211e+00       2.053113973402e-04 
       4.976136586241e+00       1.806088785181e-04 
       5.210646019943e+00       1.588277247927e-04 
       5.456211674727e+00       1.396070410265e-04 
       5.713352711659e+00       1.226323897184e-04 
       5.982613598736e+00       1.076669528240e-04 
       6.264564951806e+00       9.452369317993e-05 
       6.559804553009e+00       8.302756418472e-05 
       6.868958505754e+00       7.296804134855e-05 
       7.192682498661e+00       6.413961079272e-05 
       7.531663161353e+00       5.639010166254e-05 
       7.886619502481e+00       4.960867054496e-05 
       8.258304425530e+00       4.369102734601e-05 
       8.647506321297e+00       3.852126687530e-05 
       9.055050738060e+00       3.398564907283e-05 
       9.481802131726e+00       3.000465201918e-05 
       9.928665699052e+00       2.652255481261e-05 
       1.039658929752e+01       2.347155348420e-05 
       1.088656545578e+01       2.078416414491e-05 
       1.139963347898e+01       1.841438765733e-05 
       1.193688165315e+01       1.632973113440e-05 
       1.249944955372e+01       1.448852444545e-05 
       1.308853046262e+01       1.285419769774e-05 
       1.370537389945e+01       1.140755575369e-05 
       1.435128827182e+01       1.012470549866e-05 
       1.502764365073e+01       8.981588009302e-06 
       1.573587467662e+01       7.967914373626e-06 
       1.647748360244e+01       7.062828625145e-06 
       1.725404348015e+01       6.257359848003e-06 
       1.806720149738e+01       5.542076085832e-06 
       1.891868247129e+01       4.906595749462e-06 
       1.981029250720e+01       4.340770261366e-06 
       2.074392282953e+01       3.838975159699e-06 
       2.172155379337e+01       3.394026534794e-06 
       2.274525908506e+01       3.000362836922e-06 
       2.381721012078e+01       2.651341402994e-06 
       2.493968065239e+01       2.343079143624e-06 
       2.611505159039e+01       2.070513074770e-06 
       2.734581605412e+01       1.829517161177e-06 
       2.863458466002e+01       1.616643044926e-06 
       2.998409105909e+01       1.428792487326e-06 
       3.139719773533e+01       1.262616932284e-06 
       3.287690207746e+01       1.115400515130e-06 
       3.442634273678e+01       9.851570649080e-07 
       3.604880628467e+01       8.709719827531e-07 
       3.774773418383e+01       7.681938917836e-07 
       3.952673008813e+01       6.781397483177e-07 
       4.138956748638e+01       5.996169808967e-07 
       4.334019770647e+01       5.289811313634e-07 
       4.538275829662e+01       4.673622288517e-07 
       4.752158180168e+01       4.122811113143e-07 
       4.976120495308e+01       3.641561844038e-07 
       5.210637829178e+01       3.209219587756e-07 
       5.456207624486e+01       2.835041423010e-07 
       5.713350767692e+01       2.497166466200e-07 
       5.982612693879e+01       2.206975475350e-07 
       6.264564543692e+01       1.943269471002e-07 
       6.559804374808e+01       1.715877743467e-07 
       6.868958430490e+01       1.514022855499e-07 
       7.192682467941e+01       1.333737763772e-07 
       7.531663149247e+01       1.177562532224e-07 
       7.886619497879e+01       1.037365996111e-07 
       8.258304423844e+01       9.125332719454e-08 
       8.647506320702e+01       8.031324991578e-08 
       9.055050737858e+01       7.130034435705e-08 
       9.481802131660e+01       6.252772016798e-08 
       9.928665699031e+01       5.528825181707e-08 
       1.039658929751e+02       4.849582808768e-08 
       1.088656545578e+02       4.286448677376e-08 
       1.139963347897e+02       3.768946526619e-08 
       1.193688165315e+02       3.314218271479e-08 
       1.249944955372e+02       2.905904094559e-08 
       1.308853046262e+02       2.568846046006e-08 
       1.370537389945e+02       2.267583908838e-08 
       1.435128827182e+02       1.994958482692e-08 
       1.502764365073e+02       1.755519126930e-08 
       1.573587467662e+02       1.538757170509e-08 
       1.647748360244e+02       1.360641192583e-08 
       1.725404348015e+02       1.196805396721e-08 
       1.806720149738e+02       1.052856886455e-08 
       1.891868247129e+02       9.268151501734e-09 
       1.981029250720e+02       8.129713278840e-09 
       2.074392282953e+02       7.098382900820e-09 
       2.172155379337e+02       6.296841804811e-09 
       2.274525908506e+02       5.477822293418e-09 
       2.381721012078e+02       4.810327292864e-09 
       2.493968065239e+02       4.279996559603e-09 
       2.611505159039e+02       3.735756353205e-09 
       2.734581605412e+02       3.275573120377e-09 
       2.863458466002e+02       2.834796073751e-09 
       2.998409105909e+02       2.471518951343e-09 
       3.139719773533e+02       2.187001442513e-09 
       3.287690207746e+02       1.961247980066e-09 
