# Matter power spectrum P(k) at redshift z=2
# for k=1.03944e-05 to 328.769 h/Mpc,
# number of wavenumbers equal to 605
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       3.951836452656e-03       1.499003359669e+03 
       4.138080766772e-03       1.553082985442e+03 
       4.333102504924e-03       1.608257456494e+03 
       4.537315334212e-03       1.664465985011e+03 
       4.751152416987e-03       1.721638646158e+03 
       4.975067329150e-03       1.779694916474e+03 
       5.209535020979e-03       1.838543452674e+03 
       5.455052821463e-03       1.898081233290e+03 
       5.712141485855e-03       1.958193066478e+03 
       5.981346283567e-03       2.018750572930e+03 
       6.263238118132e-03       2.079612165493e+03 
       6.558414660732e-03       2.140622652042e+03 
       6.867501459901e-03       2.201609033002e+03 
       7.191152956917e-03       2.262389924098e+03 
       7.530053280611e-03       2.322776644139e+03 
       7.884916605419e-03       2.382561673825e+03 
       8.256486717675e-03       2.441388299899e+03 
       8.645535230472e-03       2.499112906389e+03 
       9.052857600346e-03       2.555434757058e+03 
       9.479265718748e-03       2.610057811555e+03 
       9.925575382821e-03       2.662670457663e+03 
       1.039258643002e-02       2.712929679024e+03 
       1.088105284259e-02       2.760480484925e+03 
       1.139163987327e-02       2.804951128381e+03 
       1.192486551830e-02       2.845946243887e+03 
       1.248102491445e-02       2.883066571572e+03 
       1.306009899132e-02       2.915924630643e+03 
       1.366165338319e-02       2.944136982526e+03 
       1.428474006812e-02       2.967360571749e+03 
       1.492782119053e-02       2.985312945259e+03 
       1.558873920002e-02       2.997808322509e+03 
       1.626475584650e-02       3.004752626085e+03 
       1.695267161463e-02       3.006195935238e+03 
       1.764901767707e-02       3.002304023319e+03 
       1.835029088276e-02       2.993369108217e+03 
       1.905318850021e-02       2.979781439463e+03 
       1.975480048112e-02       2.961975017258e+03 
       2.045273209079e-02       2.940474525174e+03 
       2.114515086997e-02       2.915734154092e+03 
       2.183076964945e-02       2.888238902845e+03 
       2.250878646710e-02       2.858424368232e+03 
       2.317880288945e-02       2.826688606520e+03 
       2.384073771600e-02       2.793384635650e+03 
       2.449474691512e-02       2.758759642156e+03 
       2.514115521325e-02       2.723262579778e+03 
       2.578040092737e-02       2.686919622041e+03 
       2.641299337973e-02       2.650037549740e+03 
       2.703948116953e-02       2.612770670467e+03 
       2.766042926239e-02       2.575246591514e+03 
       2.827640294929e-02       2.537602155928e+03 
       2.888795699587e-02       2.499970214952e+03 
       2.949562862076e-02       2.462418948396e+03 
       3.009993324184e-02       2.425066638212e+03 
       3.070136218621e-02       2.387956812853e+03 
       3.130038176626e-02       2.351175018287e+03 
       3.189743328477e-02       2.314766840640e+03 
       3.249293365372e-02       2.278802727024e+03 
       3.308727640171e-02       2.243332773456e+03 
       3.368083291131e-02       2.208366569294e+03 
       3.427395377618e-02       2.173978891360e+03 
       3.486697020219e-02       2.140179241611e+03 
       3.546019540218e-02       2.107018917648e+03 
       3.605392595108e-02       2.074500789239e+03 
       3.664844308127e-02       2.042652797873e+03 
       3.724401390615e-02       2.011522005582e+03 
       3.784089256619e-02       1.981104427293e+03 
       3.843932129587e-02       1.951418087537e+03 
       3.903953141241e-02       1.922473470582e+03 
       3.964174422894e-02       1.894292033299e+03 
       4.024617189616e-02       1.866876898090e+03 
       4.085301817660e-02       1.840230845132e+03 
       4.146247915621e-02       1.814359986907e+03 
       4.207474389803e-02       1.789272855150e+03 
       4.268999504240e-02       1.764959282343e+03 
       4.330840935815e-02       1.741419496082e+03 
       4.393015824890e-02       1.718662557943e+03 
       4.455540821840e-02       1.696659706881e+03 
       4.518432129829e-02       1.675418719730e+03 
       4.581705544188e-02       1.654915561872e+03 
       4.645376488673e-02       1.635155729896e+03 
       4.709460048886e-02       1.616113704099e+03 
       4.773971003119e-02       1.597766875967e+03 
       4.838923850841e-02       1.580097062447e+03 
       4.904332839040e-02       1.563096013432e+03 
       4.970211986605e-02       1.546736207030e+03 
       5.036575106931e-02       1.530981559476e+03 
       5.103435828883e-02       1.515811791225e+03 
       5.170807616278e-02       1.501195583289e+03 
       5.238703786007e-02       1.487106628030e+03 
       5.307137524905e-02       1.473503210749e+03 
       5.376121905485e-02       1.460342859064e+03 
       5.445669900625e-02       1.447595553963e+03 
       5.515794397297e-02       1.435275510242e+03 
       5.586508209412e-02       1.423247601516e+03 
       5.657824089865e-02       1.411527960677e+03 
       5.729754741823e-02       1.400080563506e+03 
       5.802312829339e-02       1.388824491902e+03 
       5.875510987328e-02       1.377731495791e+03 
       5.949361830965e-02       1.366755363084e+03 
       6.023877964542e-02       1.355852749434e+03 
       6.099071989830e-02       1.344968995234e+03 
       6.174956513981e-02       1.334064910968e+03 
       6.251544157005e-02       1.323094088984e+03 
       6.328847558851e-02       1.312007018347e+03 
       6.406879386123e-02       1.300758437556e+03 
       6.485652338457e-02       1.289307988676e+03 
       6.565179154583e-02       1.277614221385e+03 
       6.645472618088e-02       1.265638248720e+03 
       6.726545562910e-02       1.253344095790e+03 
       6.808410878579e-02       1.240696195390e+03 
       6.891081515213e-02       1.227667275208e+03 
       6.974570488294e-02       1.214232218323e+03 
       7.058890883244e-02       1.200367824307e+03 
       7.144055859792e-02       1.186057240809e+03 
       7.230078656173e-02       1.171292026760e+03 
       7.316972593145e-02       1.156063615190e+03 
       7.404751077856e-02       1.140374290761e+03 
       7.493427607550e-02       1.124225715882e+03 
       7.583015773141e-02       1.107629214599e+03 
       7.673529262646e-02       1.090605867692e+03 
       7.764981864502e-02       1.073177143264e+03 
       7.857387470754e-02       1.055369489754e+03 
       7.950760080144e-02       1.037221616985e+03 
       8.045113801083e-02       1.018773051218e+03 
       8.140462854537e-02       1.000068262323e+03 
       8.236821576807e-02       9.811546467834e+02 
       8.334204422231e-02       9.620962687318e+02 
       8.432625965800e-02       9.429419095346e+02 
       8.532100905690e-02       9.237402472160e+02 
       8.632644065732e-02       9.046050067207e+02 
       8.734270397798e-02       8.855297928536e+02 
       8.836994984135e-02       8.666460371320e+02 
       8.940833039624e-02       8.480063690862e+02 
       9.045799913992e-02       8.296438022302e+02 
       9.151911093961e-02       8.116392021459e+02 
       9.259182205350e-02       7.940576019495e+02 
       9.367629015127e-02       7.769507724961e+02 
       9.477267433417e-02       7.603780272708e+02 
       9.588113515464e-02       7.443816500236e+02 
       9.700183463561e-02       7.290081029219e+02 
       9.813493628939e-02       7.142902254832e+02 
       9.928060513623e-02       7.002647231683e+02 
       1.004390077226e-01       6.869420636848e+02 
       1.016103121392e-01       6.743495920531e+02 
       1.027946880387e-01       6.624874538581e+02 
       1.039923066533e-01       6.513482997751e+02 
       1.052033408120e-01       6.409307917983e+02 
       1.064279649578e-01       6.312171727085e+02 
       1.076663551650e-01       6.221752965753e+02 
       1.089186891558e-01       6.137655078019e+02 
       1.101851463174e-01       6.059554393206e+02 
       1.114659077190e-01       5.986826147667e+02 
       1.127611561281e-01       5.918966087865e+02 
       1.140710760282e-01       5.855289537300e+02 
       1.153958536349e-01       5.794874811178e+02 
       1.167356769134e-01       5.737516784117e+02 
       1.180907355956e-01       5.681851687706e+02 
       1.194612211971e-01       5.627264207661e+02 
       1.208473270351e-01       5.572894648530e+02 
       1.222492482458e-01       5.517918544500e+02 
       1.236671818022e-01       5.461516313833e+02 
       1.251013265331e-01       5.402926957967e+02 
       1.265518831407e-01       5.341477957084e+02 
       1.280190542205e-01       5.276534564999e+02 
       1.295030442802e-01       5.207571366444e+02 
       1.310040597595e-01       5.134249715374e+02 
       1.325223090509e-01       5.056287206007e+02 
       1.340580025204e-01       4.973575693601e+02 
       1.356113525287e-01       4.886191603837e+02 
       1.371825734541e-01       4.794324104722e+02 
       1.387718817145e-01       4.698324014514e+02 
       1.403794957916e-01       4.598706062158e+02 
       1.420056362553e-01       4.496083873940e+02 
       1.436505257884e-01       4.391228824597e+02 
       1.453143892131e-01       4.284951920777e+02 
       1.469974535181e-01       4.178142292290e+02 
       1.486999478866e-01       4.071740301270e+02 
       1.504221037252e-01       3.966739983547e+02 
       1.521641546947e-01       3.863888454706e+02 
       1.539263367410e-01       3.764301024331e+02 
       1.557088881279e-01       3.668647026628e+02 
       1.575120494716e-01       3.577635309832e+02 
       1.593360637752e-01       3.491801354290e+02 
       1.611811764663e-01       3.411551039822e+02 
       1.630476354349e-01       3.337172382447e+02 
       1.649356910732e-01       3.268768374179e+02 
       1.668455963177e-01       3.206248918984e+02 
       1.687776066919e-01       3.149460246840e+02 
       1.707319803514e-01       3.097923214474e+02 
       1.727089781312e-01       3.051120455045e+02 
       1.747088635945e-01       3.008413154625e+02 
       1.767319030834e-01       2.969046318443e+02 
       1.787783657722e-01       2.932080728506e+02 
       1.808485237223e-01       2.896679018816e+02 
       1.829426519405e-01       2.862188890766e+02 
       1.850610284380e-01       2.827505605359e+02 
       1.872039342937e-01       2.791602037339e+02 
       1.893716537184e-01       2.753699830223e+02 
       1.915644741231e-01       2.713137705256e+02 
       1.937826861890e-01       2.669434061917e+02 
       1.960265839411e-01       2.622337946850e+02 
       1.982964648242e-01       2.571837325352e+02 
       2.005926297825e-01       2.518142155754e+02 
       2.029153833421e-01       2.461687686483e+02 
       2.052650336967e-01       2.403126261647e+02 
       2.076418927971e-01       2.343217706221e+02 
       2.100462764443e-01       2.282797831916e+02 
       2.124785043855e-01       2.222723956576e+02 
       2.149389004151e-01       2.163826444798e+02 
       2.174277924786e-01       2.106818309023e+02 
       2.199455127812e-01       2.052400389713e+02 
       2.224923979006e-01       2.001125392551e+02 
       2.250687889041e-01       1.953219476907e+02 
       2.276750314700e-01       1.909112595443e+02 
       2.303114760142e-01       1.868780473830e+02 
       2.329784778215e-01       1.832024159485e+02 
       2.356763971816e-01       1.798644949455e+02 
       2.384055995312e-01       1.768099376960e+02 
       2.411664556006e-01       1.739805768032e+02 
       2.439593415666e-01       1.712977732468e+02 
       2.467846392109e-01       1.686852427521e+02 
       2.496427360850e-01       1.660720922743e+02 
       2.525340256806e-01       1.633899320322e+02 
       2.554589076077e-01       1.605894436917e+02 
       2.584177877783e-01       1.576391290178e+02 
       2.614110785981e-01       1.545224984035e+02 
       2.644391991649e-01       1.512413719454e+02 
       2.675025754749e-01       1.478152786220e+02 
       2.706016406372e-01       1.442777379423e+02 
       2.737368350956e-01       1.406857447304e+02 
       2.769086068601e-01       1.370927425761e+02 
       2.801174117469e-01       1.335640200638e+02 
       2.833637136270e-01       1.301583728931e+02 
       2.866479846856e-01       1.269260243909e+02 
       2.899707056912e-01       1.239013734419e+02 
       2.933323662746e-01       1.210952537374e+02 
       2.967334652197e-01       1.184990469109e+02 
       3.001745107654e-01       1.160964553551e+02 
       3.036560209195e-01       1.138495432866e+02 
       3.071785237853e-01       1.117210634351e+02 
       3.107425579005e-01       1.096672812564e+02 
       3.143486725909e-01       1.076432026915e+02 
       3.179974283376e-01       1.056063955779e+02 
       3.216893971594e-01       1.035225876928e+02 
       3.254251630109e-01       1.013710616694e+02 
       3.292053221969e-01       9.914882556876e+01 
       3.330304838039e-01       9.686983628775e+01 
       3.369012701505e-01       9.455864815061e+01 
       3.408183172553e-01       9.225098637467e+01 
       3.447822753259e-01       8.997734773912e+01 
       3.487938092686e-01       8.776619161581e+01 
       3.528535992194e-01       8.564404220105e+01 
       3.569623410988e-01       8.362992461675e+01 
       3.611207471909e-01       8.173044500146e+01 
       3.653295467475e-01       7.994737162710e+01 
       3.695894866200e-01       7.825587965759e+01 
       3.739013319190e-01       7.663075313476e+01 
       3.782658667041e-01       7.504300922647e+01 
       3.826838947060e-01       7.346857673510e+01 
       3.871562400805e-01       7.189069737881e+01 
       3.916837481994e-01       7.030152692943e+01 
       3.962672864775e-01       6.869627249252e+01 
       4.009077452399e-01       6.708015031262e+01 
       4.056060386299e-01       6.546593827225e+01 
       4.103631055624e-01       6.387677772936e+01 
       4.151799107229e-01       6.232976763747e+01 
       4.200574456169e-01       6.083896830956e+01 
       4.249967296714e-01       5.940845575409e+01 
       4.299988113922e-01       5.803638313315e+01 
       4.350647695810e-01       5.671803475460e+01 
       4.401957146148e-01       5.544468293933e+01 
       4.453927897923e-01       5.420287414723e+01 
       4.506571727520e-01       5.297695043783e+01 
       4.559900769658e-01       5.175657986613e+01 
       4.613927533127e-01       5.054036093087e+01 
       4.668664917399e-01       4.933302769712e+01 
       4.724126230144e-01       4.814030692382e+01 
       4.780325205732e-01       4.696763134560e+01 
       4.837276024780e-01       4.582263439864e+01 
       4.894993334817e-01       4.471339411896e+01 
       4.953492272141e-01       4.364251580690e+01 
       5.012788484965e-01       4.260498104470e+01 
       5.072898157927e-01       4.159366361372e+01 
       5.133838038066e-01       4.060396892605e+01 
       5.195625462387e-01       3.963245208843e+01 
       5.258278387104e-01       3.867400246548e+01 
       5.321815418711e-01       3.772587785160e+01 
       5.386255847005e-01       3.679182798450e+01 
       5.451619680211e-01       3.587761395782e+01 
       5.517927682377e-01       3.498499073314e+01 
       5.585201413205e-01       3.411381119641e+01 
       5.653463270528e-01       3.326609699592e+01 
       5.722736535624e-01       3.244138608968e+01 
       5.793045421607e-01       3.163446075456e+01 
       5.864415125154e-01       3.084154989644e+01 
       5.936871881826e-01       3.006351793917e+01 
       6.010443025301e-01       2.930001932018e+01 
       6.085157050847e-01       2.854950073862e+01 
       6.161043683394e-01       2.781457500745e+01 
       6.238133950617e-01       2.709805871029e+01 
       6.316460261466e-01       2.639780616667e+01 
       6.396056490630e-01       2.571275988319e+01 
       6.476958069479e-01       2.504390175999e+01 
       6.559202084080e-01       2.438833497415e+01 
       6.642827380942e-01       2.374436498896e+01 
       6.727874681227e-01       2.311428053539e+01 
       6.814386704235e-01       2.249716998075e+01 
       6.902408301068e-01       2.189240336691e+01 
       6.991986599486e-01       2.130222641151e+01 
       7.083171161050e-01       2.072459436540e+01 
       7.176014151842e-01       2.015853097599e+01 
       7.270570528114e-01       1.960522679304e+01 
       7.366898238479e-01       1.906227225852e+01 
       7.465058444356e-01       1.853067854891e+01 
       7.565115760668e-01       1.801085749554e+01 
       7.667138519002e-01       1.750111729927e+01 
       7.771199055728e-01       1.700317044341e+01 
       7.877374027896e-01       1.651493695549e+01 
       7.985744760103e-01       1.603693716974e+01 
       8.096397625931e-01       1.556896534972e+01 
       8.209424468057e-01       1.511014151659e+01 
       8.324923061687e-01       1.466159009674e+01 
       8.442997626596e-01       1.422156725547e+01 
       8.563759393827e-01       1.379141078006e+01 
       8.687327233932e-01       1.336929333916e+01 
       8.813828354655e-01       1.295651522987e+01 
       8.943399077092e-01       1.255150505054e+01 
       9.076185700717e-01       1.215545579143e+01 
       9.212345469228e-01       1.176686225360e+01 
       9.352047650955e-01       1.138670438068e+01 
       9.495474749741e-01       1.101375606068e+01 
       9.642823864624e-01       1.064859546083e+01 
       9.794308219585e-01       1.029071506429e+01 
       9.950158887966e-01       9.939759484967e+00 
       1.011062674013e+00       9.596121687056e+00 
       1.027598464750e+00       9.258936345365e+00 
       1.044652998151e+00       8.928405738066e+00 
       1.062258745221e+00       8.604533190678e+00 
       1.080451233842e+00       8.286743596101e+00 
       1.099269416982e+00       7.975016626133e+00 
       1.118756093056e+00       7.669431953784e+00 
       1.138958386512e+00       7.369724584627e+00 
       1.159928297873e+00       7.075640461284e+00 
       1.181723333796e+00       6.787066450824e+00 
       1.204407229078e+00       6.503914467777e+00 
       1.228050773901e+00       6.226053544575e+00 
       1.252732760843e+00       5.953358460154e+00 
       1.278541067038e+00       5.685694962251e+00 
       1.305573887046e+00       5.422965091988e+00 
       1.333941130852e+00       5.165076740574e+00 
       1.363765998207e+00       4.911943741551e+00 
       1.395186733962e+00       4.663469193983e+00 
       1.428358557353e+00       4.419641296978e+00 
       1.463455738967e+00       4.180548850993e+00 
       1.500673769114e+00       3.945998029489e+00 
       1.540231516722e+00       3.716200642255e+00 
       1.582373214569e+00       3.491094268302e+00 
       1.627370021819e+00       3.270962038829e+00 
       1.675520809120e+00       3.055965661421e+00 
       1.727151694227e+00       2.846334091291e+00 
       1.782613751359e+00       2.642407366396e+00 
       1.842278272453e+00       2.444645963621e+00 
       1.906529046879e+00       2.253498317012e+00 
       1.975751439200e+00       2.069568580850e+00 
       2.050318654184e+00       1.893408761099e+00 
       2.130576467274e+00       1.725663131428e+00 
       2.216828677003e+00       1.566918165110e+00 
       2.309326211923e+00       1.417700395347e+00 
       2.408262725016e+00       1.278384012828e+00 
       2.513778364389e+00       1.149192197736e+00 
       2.625971450898e+00       1.030175131720e+00 
       2.744915765205e+00       9.212121504247e-01 
       2.870679913811e+00       8.217641780604e-01 
       3.003345254970e+00       7.314503646725e-01 
       3.143019916588e+00       6.498988877165e-01 
       3.289847902545e+00       5.766292573127e-01 
       3.444013548624e+00       5.111142743398e-01 
       3.605742341585e+00       4.526517956661e-01 
       3.775299353092e+00       4.005130555141e-01 
       3.952986429680e+00       3.539333667736e-01 
       4.139139007918e+00       3.123422905400e-01 
       4.334123125397e+00       2.752685807121e-01 
       4.538332943769e+00       2.423608596616e-01 
       4.752188913211e+00       2.132635095621e-01 
       4.976136586241e+00       1.876036597089e-01 
       5.210646019943e+00       1.649800891841e-01 
       5.456211674727e+00       1.450130904054e-01 
       5.713352711659e+00       1.273820067046e-01 
       5.982613598736e+00       1.118362528521e-01 
       6.264564951806e+00       9.818268356449e-02 
       6.559804553009e+00       8.624179925957e-02 
       6.868958505754e+00       7.579179587482e-02 
       7.192682498661e+00       6.662134585030e-02 
       7.531663161353e+00       5.857177713199e-02 
       7.886619502481e+00       5.152782894053e-02 
       8.258304425530e+00       4.538099886483e-02 
       8.647506321297e+00       4.001098622738e-02 
       9.055050738060e+00       3.529965583862e-02 
       9.481802131726e+00       3.116449937000e-02 
       9.928665699052e+00       2.754750194330e-02 
       1.039658929752e+01       2.437829157608e-02 
       1.088656545578e+01       2.158681995191e-02 
       1.139963347898e+01       1.912526091883e-02 
       1.193688165315e+01       1.695985900984e-02 
       1.249944955372e+01       1.504735576528e-02 
       1.308853046262e+01       1.334975033777e-02 
       1.370537389945e+01       1.184695251500e-02 
       1.435128827182e+01       1.051456892777e-02 
       1.502764365073e+01       9.327221960471e-03 
       1.573587467662e+01       8.274314551030e-03 
       1.647748360244e+01       7.334215213265e-03 
       1.725404348015e+01       6.497586929937e-03 
       1.806720149738e+01       5.754638202655e-03 
       1.891868247129e+01       5.094565643808e-03 
       1.981029250720e+01       4.506893934770e-03 
       2.074392282953e+01       3.985709817524e-03 
       2.172155379337e+01       3.523548700289e-03 
       2.274525908506e+01       3.114714120361e-03 
       2.381721012078e+01       2.752222255737e-03 
       2.493968065239e+01       2.432068237701e-03 
       2.611505159039e+01       2.148992991178e-03 
       2.734581605412e+01       1.898710811730e-03 
       2.863458466002e+01       1.677637732326e-03 
       2.998409105909e+01       1.482557106456e-03 
       3.139719773533e+01       1.309989307885e-03 
       3.287690207746e+01       1.157109804099e-03 
       3.442634273678e+01       1.021871586659e-03 
       3.604880628467e+01       9.033000630660e-04 
       3.774773418383e+01       7.965904664969e-04 
       3.952673008813e+01       7.030897965985e-04 
       4.138956748638e+01       6.215598864669e-04 
       4.334019770647e+01       5.482328525433e-04 
       4.538275829662e+01       4.842647709748e-04 
       4.752158180168e+01       4.270880164080e-04 
       4.976120495308e+01       3.771349791911e-04 
       5.210637829178e+01       3.322637452811e-04 
       5.456207624486e+01       2.934303529398e-04 
       5.713350767692e+01       2.583680292544e-04 
       5.982612693879e+01       2.282583812457e-04 
       6.264564543692e+01       2.009014619713e-04 
       6.559804374808e+01       1.773119394506e-04 
       6.868958430490e+01       1.563748443254e-04 
       7.192682467941e+01       1.376780105800e-04 
       7.531663149247e+01       1.214835774334e-04 
       7.886619497879e+01       1.069506844491e-04 
       8.258304423844e+01       9.401267821027e-05 
       8.647506320702e+01       8.267729710540e-05 
       9.055050737858e+01       7.333564664809e-05 
       9.481802131660e+01       6.425230385239e-05 
       9.928665699031e+01       5.675466798615e-05 
       1.039658929751e+02       4.972616729308e-05 
       1.088656545578e+02       4.389779359359e-05 
       1.139963347897e+02       3.854607116562e-05 
       1.193688165315e+02       3.384546978257e-05 
       1.249944955372e+02       2.962811392644e-05 
       1.308853046262e+02       2.614594224230e-05 
       1.370537389945e+02       2.303541228267e-05 
       1.435128827182e+02       2.022344170642e-05 
       1.502764365073e+02       1.775573959855e-05 
       1.573587467662e+02       1.552470126761e-05 
       1.647748360244e+02       1.369055140970e-05 
       1.725404348015e+02       1.200727841256e-05 
       1.806720149738e+02       1.052932448369e-05 
       1.891868247129e+02       9.236371917017e-06 
       1.981029250720e+02       8.071431819911e-06 
       2.074392282953e+02       7.018798465263e-06 
       2.172155379337e+02       6.198607579233e-06 
       2.274525908506e+02       5.366680561480e-06 
       2.381721012078e+02       4.688232209549e-06 
       2.493968065239e+02       4.148055487042e-06 
       2.611505159039e+02       3.598837868302e-06 
       2.734581605412e+02       3.135086847817e-06 
       2.863458466002e+02       2.694426752173e-06 
       2.998409105909e+02       2.331612910223e-06 
       3.139719773533e+02       2.046713366607e-06 
       3.287690207746e+02       1.819707383489e-06 
