# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=5.4
# for k=1.03944e-05 to 328.77 h/Mpc,
# number of wavenumbers equal to 605
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_tot                  7:phi                    8:psi                    9:h                     10:h_prime               11:eta                   12:eta_prime             13:t_g                   14:t_b                   15:t_ur                  16:t_tot              
       2.274050380486e-05      -1.250466021930e-03      -9.382682086673e-04      -9.382682421823e-04      -1.250459026409e-03      -9.388541613201e-04       6.000801105298e-01       5.989176762949e-01       1.876536484365e-03       6.001179786929e-07       9.999944521111e-01      -4.374625270297e-10      -2.694440490273e-10      -4.020314224619e-14      -2.751850946810e-10      -6.860119371685e-13 
       2.381223073113e-05      -1.371049106208e-03      -1.028790198114e-03      -1.028790238407e-03      -1.371040696148e-03      -1.029432573753e-03       6.000797399483e-01       5.989173785676e-01       2.057580476814e-03       6.580159194736e-07       9.999939169015e-01      -4.796534850798e-10      -3.239330604313e-10      -4.833239122418e-14      -3.308348852399e-10      -8.247420849052e-13 
       2.493446659134e-05      -1.503253772533e-03      -1.128045497780e-03      -1.128045546223e-03      -1.503243661923e-03      -1.128749718021e-03       6.000793336254e-01       5.989170523382e-01       2.256091092447e-03       7.214996765388e-07       9.999933300641e-01      -5.259115379596e-10      -3.894399762688e-10      -5.810640695057e-14      -3.977373491854e-10      -9.915242561392e-13 
       2.610959179822e-05      -1.648198812907e-03      -1.236876664110e-03      -1.236876722351e-03      -1.648186657874e-03      -1.237648669192e-03       6.000788882398e-01       5.989166950488e-01       2.473753444702e-03       7.911081444721e-07       9.999926866217e-01      -5.766289548858e-10      -4.681922094016e-10      -6.985875751544e-14      -4.781674563764e-10      -1.192029797148e-12 
       2.734009894987e-05      -1.807110464939e-03      -1.356207537883e-03      -1.356207607902e-03      -1.807095852261e-03      -1.357053835806e-03       6.000783998203e-01       5.989163029518e-01       2.712415215803e-03       8.674322068766e-07       9.999919811145e-01      -6.322355829494e-10      -5.628678333558e-10      -8.398579128871e-14      -5.748599829233e-10      -1.433076281669e-12 
       2.862859811694e-05      -1.981332679942e-03      -1.487051086537e-03      -1.487051170715e-03      -1.981315112876e-03      -1.487978806762e-03       6.000778643436e-01       5.989158728534e-01       2.974102341430e-03       9.511197506355e-07       9.999912075534e-01      -6.932005661684e-10      -6.766858788299e-10      -1.009668684733e-13      -6.911024109501e-10      -1.722859160925e-12 
       2.997782237893e-05      -2.172338358373e-03      -1.630518000801e-03      -1.630518102003e-03      -2.172317239626e-03      -1.631534952910e-03       6.000772771758e-01       5.989154014771e-01       3.261036204006e-03       1.042881166027e-06       9.999903593788e-01      -7.600418406633e-10      -8.135153816383e-10      -1.213837730382e-13      -8.308465878658e-10      -2.071230194542e-12 
       3.139063362138e-05      -2.381741648345e-03      -1.787826123273e-03      -1.787826244941e-03      -2.381716260024e-03      -1.788940861024e-03       6.000766333753e-01       5.989148846309e-01       3.575652489883e-03       1.143495374738e-06       9.999894293943e-01      -8.333242637351e-10      -9.780079025316e-10      -1.459286793921e-13      -9.988429115445e-10      -2.490031809413e-12 
       3.287002860635e-05      -2.611311398974e-03      -1.960310783811e-03      -1.960310930086e-03      -2.611280877989e-03      -1.961532675062e-03       6.000759274541e-01       5.989143181279e-01       3.920621860172e-03       1.253816441620e-06       9.999884097141e-01      -9.136681407451e-10      -1.175754242049e-09      -1.754401074656e-13      -1.200801613460e-09      -2.993499330182e-12 
       3.441914532896e-05      -2.862985878999e-03      -2.149436134286e-03      -2.149436310140e-03      -2.862949188206e-03      -2.150775437280e-03       6.000751535049e-01       5.989136967757e-01       4.298872620281e-03       1.374780821997e-06       9.999872916867e-01      -1.001751871172e-09      -1.413475949327e-09      -2.109136828378e-13      -1.443586565945e-09      -3.598743949377e-12 
       3.604126967346e-05      -3.138888871074e-03      -2.356807573584e-03      -2.356807785001e-03      -3.138844763605e-03      -2.358275520149e-03       6.000743049001e-01       5.989130154809e-01       4.713615570001e-03       1.507415310457e-06       9.999860658301e-01      -1.098320824852e-09      -1.699251138332e-09      -2.535586572974e-13      -1.735448208326e-09      -4.326333594894e-12 
       3.773984238309e-05      -3.441347270732e-03      -2.584185373916e-03      -2.584185628085e-03      -3.441294247829e-03      -2.585794260137e-03       6.000733744669e-01       5.989122684676e-01       5.168371256171e-03       1.652845753757e-06       9.999847217487e-01      -1.204191319956e-09      -2.042790088863e-09      -3.048238833222e-13      -2.086303444370e-09      -5.200990628940e-12 
       3.951846635827e-05      -3.772910320473e-03      -2.833499619377e-03      -2.833499924941e-03      -3.772846581131e-03      -2.835262904358e-03       6.000723542510e-01       5.989114491331e-01       5.666999849882e-03       1.812306605701e-06       9.999832480474e-01      -1.320256470319e-09      -2.455764911761e-09      -3.664439333348e-13      -2.508071979840e-09      -6.252430335133e-12 
       4.138091429893e-05      -4.136370630714e-03      -3.106866586573e-03      -3.106866953925e-03      -4.136294009494e-03      -3.108798999946e-03       6.000712357767e-01       5.989105513338e-01       6.213733907850e-03       1.987151401829e-06       9.999816322282e-01      -1.447496101118e-09      -2.952201446628e-09      -4.405367037188e-13      -3.015080418283e-09      -7.516368782399e-12 
       4.333113670686e-05      -4.534787135389e-03      -3.406606703905e-03      -3.406607145537e-03      -4.534695030454e-03      -3.408724362755e-03       6.000700093572e-01       5.989095664048e-01       6.813214291075e-03       2.178864246051e-06       9.999798605960e-01      -1.586984683482e-09      -3.548963485644e-09      -5.295831366501e-13      -3.624547873060e-09      -9.035732041677e-12 
       4.537327026525e-05      -4.971510164157e-03      -3.735264243134e-03      -3.735264774066e-03      -4.971399447405e-03      -3.737584779068e-03       6.000686648153e-01       5.989084870967e-01       7.470529548133e-03       2.389072403121e-06       9.999779181315e-01      -1.739896933265e-09      -4.266310625067e-09      -6.366543530472e-13      -4.357169273617e-09      -1.086211288877e-11 
       4.751164661317e-05      -5.450208799847e-03      -4.095628909777e-03      -4.095629548062e-03      -5.450075713000e-03      -4.098171606876e-03       6.000671905571e-01       5.989073033383e-01       8.191259096124e-03       2.619560106835e-06       9.999757883725e-01      -1.907522982886e-09      -5.128600305003e-09      -7.653468250874e-13      -5.237816247880e-09      -1.305751521040e-11 
       4.975080153356e-05      -5.974900733924e-03      -4.490759516903e-03      -4.490760284239e-03      -5.974740759803e-03      -4.493545461347e-03       6.000655742521e-01       5.989060054401e-01       8.981520568479e-03       2.872283696782e-06       9.999734532755e-01      -2.091273936757e-09      -6.165099526168e-09      -9.200380140950e-13      -6.296378958909e-09      -1.569645482571e-11 
       5.209548457420e-05      -6.549984806071e-03      -4.924009936428e-03      -4.924010858892e-03      -6.549792517734e-03      -4.927062178564e-03       6.000638020254e-01       5.989045820715e-01       9.848021717784e-03       3.149388219934e-06       9.999708930484e-01      -2.292694240125e-09      -7.410982570539e-09      -1.105961593369e-12      -7.568777319714e-09      -1.886848017969e-11 
       5.455066912219e-05      -7.180276486612e-03      -5.399057561074e-03      -5.399058670042e-03      -7.180045359425e-03      -5.402401290797e-03       6.000618589679e-01       5.989030217491e-01       1.079811734008e-02       3.453225624351e-06       9.999680860071e-01      -2.513479303187e-09      -8.908510193644e-09      -1.329477117998e-12      -9.098175553038e-09      -2.268119987320e-11 
       5.712156295313e-05      -7.871046494310e-03      -5.919934502988e-03      -5.919935836146e-03      -7.870768689340e-03      -5.923597239097e-03       6.000597287811e-01       5.989013112955e-01       1.183987167229e-02       3.786374713755e-06       9.999650083915e-01      -2.755482058327e-09      -1.070847031758e-08      -1.598179955316e-12      -1.093644090434e-08      -2.726392117887e-11 
       5.981361927751e-05      -8.628062843064e-03      -6.491061802635e-03      -6.491063405307e-03      -8.627728943279e-03      -6.495073597129e-03       6.000573932574e-01       5.988994356142e-01       1.298212681061e-02       4.151663022210e-06       9.999616341136e-01      -3.020733236644e-09      -1.287189424703e-08      -1.921114492279e-12      -1.314589473417e-08      -3.277201120693e-11 
       6.263254830773e-05      -9.457636563992e-03      -7.117286934889e-03      -7.117288861517e-03      -9.457235253084e-03      -7.121680592763e-03       6.000548326533e-01       5.988973790786e-01       1.423457772303e-02       4.552190798600e-06       9.999579346394e-01      -3.311455617126e-09      -1.547210042422e-08      -2.309269375006e-12      -1.580141610419e-08      -3.939214676897e-11 
       6.558432937020e-05      -1.036667138281e-02      -7.803924933036e-03      -7.803927249089e-03      -1.036618906667e-02      -7.808736248457e-03       6.000520254178e-01       5.988951243163e-01       1.560785449818e-02       4.991357297971e-06       9.999538786475e-01      -3.630082325031e-09      -1.859718113612e-08      -2.775792664435e-12      -1.899296582325e-08      -4.734860520161e-11 
       6.867522358831e-05      -1.136271764638e-02      -8.556803471519e-03      -8.556806255660e-03      -1.136213799521e-02      -8.562071480743e-03       6.000489477782e-01       5.988926520717e-01       1.711361251132e-02       5.472889612353e-06       9.999494318255e-01      -3.979276567012e-09      -2.235296838671e-08      -3.336444561552e-12      -2.282861718617e-08      -5.691081888401e-11 
       7.191178716309e-05      -1.245403080213e-02      -9.382312292552e-03      -9.382315639389e-03      -1.245333419545e-02      -9.388079544258e-03       6.000455735810e-01       5.988899414804e-01       1.876463127878e-02       6.000874278542e-06       9.999445565622e-01      -4.361953072654e-09      -2.686658333054e-08      -4.010282121624e-12      -2.743819290307e-08      -6.840244864902e-11 
       7.530088527984e-05      -1.364963474354e-02      -1.028745741130e-02      -1.028746143448e-02      -1.364879761347e-02      -1.029377025429e-02       6.000418746773e-01       5.988869701645e-01       2.057492286897e-02       6.579791916596e-06       9.999392116450e-01      -4.781299009644e-09      -3.229071373933e-08      -4.820240963012e-12      -3.297762941483e-08      -8.221226094962e-11 
       7.884970667002e-05      -1.495939029345e-02      -1.127992051216e-02      -1.127992534831e-02      -1.495838433976e-02      -1.128682940070e-02       6.000378194763e-01       5.988837121992e-01       2.255985069662e-02       7.214555233649e-06       9.999333519056e-01      -5.240802534267e-09      -3.880877566429e-08      -5.793565745558e-12      -3.963421263189e-08      -9.880717975458e-11 
       8.256577885962e-05      -1.639406923463e-02      -1.236812410544e-02      -1.236812991872e-02      -1.639286047147e-02      -1.237568392170e-02       6.000333739617e-01       5.988801402328e-01       2.473625983745e-02       7.910550650541e-06       9.999269278274e-01      -5.744277606132e-09      -4.664102281611e-08      -6.963144342159e-12      -4.763285820081e-08      -1.187479493044e-10 
       8.645698413597e-05      -1.796543407710e-02      -1.356130292400e-02      -1.356130991173e-02      -1.796398168716e-02      -1.356957331688e-02       6.000285005276e-01       5.988762241308e-01       2.712261982346e-02       8.673683972060e-06       9.999198851802e-01      -6.295893461931e-09      -5.605192296040e-08      -8.368639638299e-12      -5.724364340907e-08      -1.427079172449e-10 
       9.053157626715e-05      -1.968632392126e-02      -1.486958222494e-02      -1.486959062423e-02      -1.968457890612e-02      -1.487862796387e-02       6.000231582003e-01       5.988719307563e-01       2.973918124845e-02       9.510430424231e-06       9.999121645372e-01      -6.900207359849e-09      -6.735903684289e-08      -1.005745745636e-11      -6.879083646722e-08      -1.714955454246e-10 
       9.479819800938e-05      -2.157074669835e-02      -1.630406361264e-02      -1.630407370843e-02      -2.156865023015e-02      -1.631395495428e-02       6.000173019828e-01       5.988672238522e-01       3.260814741685e-02       1.042788952501e-05       9.999037007757e-01      -7.562198824873e-09      -8.094358612275e-08      -1.208662717696e-11      -8.266371904774e-08      -2.060813937192e-10 
       9.926589943941e-05      -2.363397793241e-02      -1.787691912957e-02      -1.787693126408e-02      -2.363145941832e-02      -1.788773219430e-02       6.000108826136e-01       5.988620636679e-01       3.575386252815e-02       1.143384523007e-05       9.998944225529e-01      -8.287306209787e-09      -9.726317426239e-08      -1.452463452224e-11      -9.932955450175e-08      -2.476304731028e-10 
       1.039441571510e-04      -2.589266639978e-02      -1.960149440794e-02      -1.960150899288e-02      -2.588964106630e-02      -1.961331156304e-02       6.000038460045e-01       5.988564065843e-01       3.920301798576e-02       1.253683185965e-05       9.998842517438e-01      -9.081467574406e-09      -1.168669761026e-07      -1.745369806590e-11      -1.193491217586e-07      -2.975409419443e-10 
       1.088428943559e-04      -2.836494639368e-02      -2.149242174460e-02      -2.149243927406e-02      -2.836131258030e-02      -2.150533198616e-02       5.999961331681e-01       5.988502048583e-01       4.298487854813e-02       1.374620636622e-05       9.998731026857e-01      -9.951163515076e-09      -1.404140164651e-07      -2.097233659065e-11      -1.433953129564e-07      -3.574905460339e-10 
       1.139725019325e-04      -3.107055720763e-02      -2.356574405331e-02      -2.356576512108e-02      -3.106619292913e-02      -2.357984338300e-02       5.999876793779e-01       5.988434062130e-01       4.713153024217e-02       1.507222755724e-05       9.998608816610e-01      -1.090346337872e-08      -1.686949109621e-07      -2.519894886414e-11      -1.722753992091e-07      -4.294920875944e-10 
       1.193438604663e-04      -3.403096915495e-02      -2.583905073793e-02      -2.583907605755e-02      -3.402572808527e-02      -2.585444252311e-02       5.999784136967e-01       5.988359531551e-01       5.167815211509e-02       1.652614292348e-05       9.998474859712e-01      -1.194607422968e-08      -2.026580273000e-07      -3.027520287209e-11      -2.069576615414e-07      -5.159598623972e-10 
       1.249683633289e-04      -3.726951613472e-02      -2.833162663925e-02      -2.833165706758e-02      -3.726322284497e-02      -2.834842194473e-02       5.999682587521e-01       5.988277834717e-01       5.666331413515e-02       1.812028380740e-05       9.998328031660e-01      -1.308739705147e-08      -2.434405131789e-07      -3.637285008308e-11      -2.486032414234e-07      -6.197891634223e-10 
       1.308579408449e-04      -4.081153438906e-02      -3.106461528940e-02      -3.106465185576e-02      -4.080397853431e-02      -3.108293316705e-02       5.999571294574e-01       5.988188277632e-01       6.212930371152e-02       1.986816971678e-05       9.998167101433e-01      -1.433657596466e-08      -2.924059658325e-07      -4.369467442068e-11      -2.986042068696e-07      -7.444510446627e-10 
       1.370250855978e-04      -4.468450643348e-02      -3.406119785703e-02      -3.406124179805e-02      -4.467543587698e-02      -3.408116557375e-02       5.999449329535e-01       5.988090109967e-01       6.812248359611e-02       2.178462264648e-05       9.997990721207e-01      -1.570356535751e-08      -3.511885317856e-07      -5.248671214816e-11      -3.586290191339e-07      -8.941059177745e-10 
       1.434828789286e-04      -4.891820925015e-02      -3.734678928676e-02      -3.734684208682e-02      -4.890732194966e-02      -3.736854246611e-02       5.999315676472e-01       5.987982505995e-01       7.469368417363e-02       2.388589236770e-05       9.997797416162e-01      -1.719918888521e-08      -4.217464672634e-07      -6.304218566232e-11      -4.306768091859e-07      -1.073738849333e-09 
       1.502450186827e-04      -5.354486564789e-02      -4.094925325687e-02      -4.094931669901e-02      -5.353179980852e-02      -4.097293590894e-02       5.999169222893e-01       5.987864562178e-01       8.189863339803e-02       2.618979372585e-05       9.997585570697e-01      -1.883520605016e-08      -5.064253497939e-07      -7.571324055693e-11      -5.171421100023e-07      -1.289321037190e-09 
       1.573258482650e-04      -5.859929632588e-02      -4.489913778497e-02      -4.489921400936e-02      -5.858361876540e-02      -4.492490218433e-02       5.999008753546e-01       5.987735290542e-01       8.979842801872e-02       2.871585711595e-05       9.997353419198e-01      -2.062438198259e-08      -6.080337799158e-07      -9.092209424062e-11      -6.208920351329e-07      -1.548002388698e-09 
       1.647403870647e-04      -6.411907076636e-02      -4.922993341418e-02      -4.923002499120e-02      -6.410026297722e-02      -4.925793978706e-02       5.998832938766e-01       5.987593608420e-01       9.846004998241e-02       3.148549334254e-05       9.997099029105e-01      -2.258055639516e-08      -7.299334460778e-07      -1.091743905871e-10      -7.453581556523e-07      -1.858340701701e-09 
       1.725043623124e-04      -7.014465320495e-02      -5.397835617142e-02      -5.397846618530e-02      -7.012209500340e-02      -5.400877213277e-02       5.998640325348e-01       5.987438329148e-01       1.079569323706e-01       3.452217426481e-05       9.996820286349e-01      -2.471872310830e-08      -8.761465038243e-07      -1.310733158383e-10      -8.946458245840e-07      -2.230574414805e-09 
       1.806342424406e-04      -7.671954062112e-02      -5.918465760725e-02      -5.918478976017e-02      -7.669249031995e-02      -5.921765728949e-02       5.998429325145e-01       5.987268157458e-01       1.183695795203e-01       3.785163074507e-05       9.996514880013e-01      -2.705509496053e-08      -1.051482380848e-06      -1.573455085689e-10      -1.073664101026e-06      -2.676946960735e-09 
       1.891472720151e-04      -8.389038657675e-02      -6.489296456943e-02      -6.489312330384e-02      -8.385795785426e-02      -6.492872735866e-02       5.998198203156e-01       5.987081670524e-01       1.297862466077e-01       4.150206945173e-05       9.996180283209e-01      -2.960719707399e-08      -1.261690096636e-06      -1.888511388736e-10      -1.288279961007e-06      -3.212091235665e-09 
       1.980615083129e-04      -9.170710592561e-02      -7.115165143644e-02      -7.115184208185e-02      -9.166824009491e-02      -7.119036022370e-02       5.997945067550e-01       5.986877323984e-01       1.423036841637e-01       4.550441042704e-05       9.995813734953e-01      -3.239389429880e-08      -1.513635262336e-06      -2.266384065631e-10      -1.545501123601e-06      -3.853486717251e-09 
       2.073958596245e-04      -1.002229518863e-01      -7.801374795544e-02      -7.801397690392e-02      -1.001763853866e-01      -7.805558678759e-02       5.997667848345e-01       5.986653411530e-01       1.560279538078e-01       4.989254728164e-05       9.995412218628e-01      -3.543554233385e-08      -1.815516052655e-06      -2.719327717474e-10      -1.853692445877e-06      -4.621998353675e-09 
       2.171701253604e-04      -1.094945572425e-01      -8.553738607206e-02      -8.553766099151e-02      -1.094387829350e-01      -8.558253706843e-02       5.997364291268e-01       5.986408079324e-01       1.710753219830e-01       5.470363214923e-05       9.994972439445e-01      -3.875397263285e-08      -2.177110663817e-06      -3.262151677269e-10      -2.222831674491e-06      -5.542516139503e-09 
       2.274050380486e-04      -1.195819276595e-01      -9.378628934111e-02      -9.378661942065e-02      -1.195151492894e-01      -9.383492870086e-02       5.997031936232e-01       5.986139297698e-01       1.875732388413e-01       5.997838785166e-05       9.994490801584e-01      -4.237260393931e-08      -2.610074861845e-06      -3.912512405185e-10      -2.664811149081e-06      -6.644708067178e-09 
       2.381223073113e-04      -1.305483746618e-01      -1.028303090432e-01      -1.028307053003e-01      -1.304684531961e-01      -1.028826019664e-01       5.996668101234e-01       5.985844847376e-01       2.056614106006e-01       6.576144959946e-05       9.993963378370e-01      -4.631646717975e-08      -3.128290394635e-06      -4.691448697772e-10      -3.193792941593e-06      -7.963906744198e-09 
       2.493446659134e-04      -1.424603711550e-01      -1.127460114136e-01      -1.127464870472e-01      -1.423647621148e-01      -1.128021056808e-01       5.996269868174e-01       5.985522305138e-01       2.254929740944e-01       7.210173929000e-05       9.993385892905e-01      -5.061224677773e-08      -3.748275831989e-06      -5.623910207406e-10      -3.826626139694e-06      -9.542151695115e-09 
       2.610959179822e-04      -1.553873135240e-01      -1.236173205038e-01      -1.236178913304e-01      -1.552729927158e-01      -1.236773384635e-01       5.995834056271e-01       5.985169027702e-01       2.472357826609e-01       7.905287509469e-05       9.992753673751e-01      -5.528828504446e-08      -4.489661279786e-06      -6.740060289011e-10      -4.583335487720e-06      -1.142941120958e-08 
       2.734009894987e-04      -1.694011637733e-01      -1.355362224181e-01      -1.355369073791e-01      -1.692645416532e-01      -1.356002510319e-01       5.995357205674e-01       5.984782119759e-01       2.710738147581e-01       8.667362001300e-05       9.992061636320e-01      -6.037460315114e-08      -5.375758801279e-06      -8.075117943723e-10      -5.487692586842e-06      -1.368500723097e-08 
       2.862859811694e-04      -1.845759503441e-01      -1.486035362290e-01      -1.486043579845e-01      -1.844127721424e-01      -1.486716147956e-01       5.994835559561e-01       5.984358432235e-01       2.972087159691e-01       9.502837264943e-05       9.991304245276e-01      -6.590282955794e-08      -6.434207287831e-06      -9.671359637159e-10      -6.567880889945e-06      -1.637927997951e-08 
       2.997782237893e-04      -2.009870981001e-01      -1.629297577638e-01      -1.629307434360e-01      -2.007923261483e-01      -1.630018629127e-01       5.994265034529e-01       5.983894526152e-01       3.258614868719e-01       1.041877043725e-04       9.990475475945e-01      -7.190613589592e-08      -7.697734321582e-06      -1.157889887893e-09      -7.857267288054e-06      -1.959551548314e-08 
       3.139063362138e-04      -2.187105463891e-01      -1.786359832567e-01      -1.786371652730e-01      -2.184782288427e-01      -1.787120106280e-01       5.993641194925e-01       5.983386644792e-01       3.572743305461e-01       1.142289468308e-04       9.989568767770e-01      -7.841911579738e-08      -9.205037312180e-06      -1.385668271402e-09      -9.395293564665e-06      -2.343217528615e-08 
       3.287002860635e-04      -2.378216342831e-01      -1.958549206813e-01      -1.958563378446e-01      -2.375447443345e-01      -1.959346627829e-01       5.992959248128e-01       5.982830720065e-01       3.917126756892e-01       1.252368351655e-04       9.988577014128e-01      -8.547754757708e-08      -1.100177412939e-05      -1.657606138604e-09      -1.122850230590e-05      -2.800546591223e-08 
