# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=2
# for k=1.03944e-05 to 328.769 h/Mpc,
# number of wavenumbers equal to 605
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_m                    7:d_tot                  8:phi                    9:psi                   10:h                     11:h_prime               12:eta                   13:eta_prime             14:H_T_Nb_prime          15:k2gamma_Nb            16:t_g                   17:t_b                   18:t_ur                  19:t_tot              
       5.455052855549e-05      -1.510405115034e-02      -1.139022308929e-02      -1.139022993955e-02      -1.510205114713e-02      -1.139040529339e-02      -1.139349774346e-02       5.917322138786e-01       5.911947649871e-01       2.278045987910e-02       4.959281207370e-06       9.999622168036e-01      -1.706336127259e-09       5.373576391046e-09      -4.802868993792e-13      -2.741743907049e-08      -2.266223903216e-12      -2.817084193804e-08      -3.289195884967e-11 
       5.712141576172e-05      -1.655246668080e-02      -1.248909350521e-02      -1.248910173971e-02      -1.655006306988e-02      -1.248929385385e-02      -1.249267691460e-02       5.917297654017e-01       5.911927319062e-01       2.497820347941e-02       5.437723552611e-06       9.999585746579e-01      -1.870247820672e-09       5.888239907401e-09      -5.263951696187e-13      -3.295041213764e-08      -2.723984511024e-12      -3.385570382089e-08      -3.952971087498e-11 
       5.981346514918e-05      -1.813884923488e-02      -1.369397337936e-02      -1.369398327746e-02      -1.813596071974e-02      -1.369419373402e-02      -1.369789388496e-02       5.917270836877e-01       5.911905052811e-01       2.738796655492e-02       5.962321042620e-06       9.999545817404e-01      -2.049824304067e-09       6.451797975800e-09      -5.769056595593e-13      -3.959851854508e-08      -3.274089632909e-12      -4.068624990447e-08      -4.750524106166e-11 
       6.263238691556e-05      -1.987615260656e-02      -1.501508868783e-02      -1.501510058542e-02      -1.987268150136e-02      -1.501533111662e-02      -1.501937707384e-02       5.917241424298e-01       5.911880627039e-01       3.003020117084e-02       6.537525871973e-06       9.999502043644e-01      -2.246556145531e-09       7.068814418232e-09      -6.322338336401e-13      -4.758602804459e-08      -3.935212106832e-12      -4.889289041013e-08      -5.708761039462e-11 
       6.558416037185e-05      -2.177850895845e-02      -1.646365189717e-02      -1.646366619785e-02      -2.177433795752e-02      -1.646391869421e-02      -1.646834156823e-02       5.917209218701e-01       5.911853885304e-01       3.292733239570e-02       7.168219470620e-06       9.999454055643e-01      -2.462055179837e-09       7.744263467107e-09      -6.928333224544e-13      -5.718218032485e-08      -4.729705762902e-12      -5.875222025262e-08      -6.859981331075e-11 
       6.867504662531e-05      -2.386132749874e-02      -1.805195649112e-02      -1.805197367990e-02      -2.385631571914e-02      -1.805225020201e-02      -1.805708365494e-02       5.917173866004e-01       5.911824518209e-01       3.610394735981e-02       7.859754251705e-06       9.999401448724e-01      -2.698101378623e-09       8.483562646271e-09      -7.591992370595e-13      -6.871015538667e-08      -5.684374944206e-12      -7.059622687822e-08      -8.242953937921e-11 
       7.191160186009e-05      -2.614140158520e-02      -1.979348204164e-02      -1.979350270117e-02      -2.613537990548e-02      -1.979380549985e-02      -1.979908589542e-02       5.917135151941e-01       5.911792361435e-01       3.958700540235e-02       8.617998474982e-06       9.999343779518e-01      -2.956616098284e-09       9.292607478733e-09      -8.318718552780e-13      -8.255778021880e-08      -6.831517032375e-12      -8.482332299354e-08      -9.904205774376e-11 
       7.530069124377e-05      -2.863702069459e-02      -2.170300765758e-02      -2.170303248818e-02      -2.862978602022e-02      -2.170336402271e-02      -2.170913057582e-02       5.917092702742e-01       5.911757095729e-01       4.340606497636e-02       9.449386526600e-06       9.999280562283e-01      -3.239713036385e-09       1.017780920677e-08      -9.114403410216e-13      -9.919039817209e-08      -8.209985128517e-12      -1.019115468772e-07      -1.189956451483e-10 
       7.884950348932e-05      -3.136809073457e-02      -2.379673784972e-02      -2.379676769240e-02      -3.135939934757e-02      -2.379713063281e-02      -2.380342556944e-02       5.917046171692e-01       5.911718431664e-01       4.759353538480e-02       1.036097310499e-05       9.999211264734e-01      -3.549687001472e-09       1.114613616208e-08      -9.985466727066e-13      -1.191663334956e-07      -9.866054132852e-12      -1.224343700202e-07      -1.429600343629e-10 
       8.256556610330e-05      -3.435626048221e-02      -2.609243966839e-02      -2.609247553379e-02      -3.434581980571e-02      -2.609287279560e-02      -2.609974146925e-02       5.916995162213e-01       5.911676038266e-01       5.218495106758e-02       1.136049315662e-05       9.999135304275e-01      -3.889045096289e-09       1.220515054164e-08      -1.093890343650e-12      -1.431551531588e-07      -1.185572254315e-11      -1.470795991838e-07      -1.717385131286e-10 
       8.645676135275e-05      -3.762505444274e-02      -2.860959341565e-02      -2.860963651772e-02      -3.761251340398e-02      -2.861007127298e-02      -2.861756228792e-02       5.916939254008e-01       5.911629565110e-01       5.721927303544e-02       1.245642734553e-05       9.999052042487e-01      -4.260519388146e-09       1.336305459603e-08      -1.198232646451e-12      -1.719598113191e-07      -1.424598248312e-11      -1.766719806328e-07      -2.062943310680e-10 
       9.053134298449e-05      -4.120001165707e-02      -3.136955766062e-02      -3.136960945741e-02      -4.118494905762e-02      -3.137008515437e-02      -3.137825045528e-02       5.916877978628e-01       5.911578620150e-01       6.273921891482e-02       1.365807395449e-05       9.998960780553e-01      -4.667082759410e-09       1.462873287886e-08      -1.312401662481e-12      -2.065429110835e-07      -1.711720965351e-11      -2.122002093263e-07      -2.477822519143e-10 
       9.479795373245e-05      -4.510882977212e-02      -3.439575023496e-02      -3.439581247788e-02      -4.509074031421e-02      -3.439633287026e-02      -3.440522778762e-02       5.916810820354e-01       5.911522771733e-01       6.879162495577e-02       1.497562763883e-05       9.998860753188e-01      -5.111968393444e-09       1.601179578946e-08      -1.437297460695e-12      -2.480580704952e-07      -2.056615190988e-11      -2.548491853764e-07      -2.975862582783e-10 
       9.926564365005e-05      -4.938151304808e-02      -3.771384673198e-02      -3.771392152399e-02      -4.935979084612e-02      -3.771449067703e-02      -3.772417394892e-02       5.916737228307e-01       5.911461558686e-01       7.542784304798e-02       1.642026570062e-05       9.998751122432e-01      -5.598694481301e-09       1.752262733357e-08      -1.573897170054e-12      -2.978876212515e-07      -2.470823990815e-11      -3.060385114332e-07      -3.573645377125e-10 
       1.039438893066e-04      -5.405052327876e-02      -4.135199784632e-02      -4.135208771325e-02      -5.402444171284e-02      -4.135271004172e-02      -4.136324374186e-02       5.916656584604e-01       5.911394462847e-01       8.270417542649e-02       1.800424282097e-05       9.998630971814e-01      -6.131079214969e-09       1.917242420735e-08      -1.723260966933e-12      -3.576870412482e-07      -2.968255898889e-11      -3.674684033833e-07      -4.291031143622e-10 
       1.088426138884e-04      -5.915093071669e-02      -4.534106790972e-02      -4.534117588295e-02      -5.911961906526e-02      -4.534185616435e-02      -4.535330557482e-02       5.916568222667e-01       5.911320924616e-01       9.068235176590e-02       1.974099470500e-05       9.998499297423e-01      -6.713275087635e-09       2.097324252040e-08      -1.886537405716e-12      -4.294385780475e-07      -3.565540529028e-11      -4.411743950086e-07      -5.151798540633e-10 
       1.139722082470e-04      -6.472056440121e-02      -4.971489608059e-02      -4.971502580105e-02      -6.468297889594e-02      -4.971576921066e-02      -4.972820256976e-02       5.916471400866e-01       5.911240320146e-01       9.943005160209e-02       2.164525186950e-05       9.998355001379e-01      -7.349755043731e-09       2.293803282659e-08      -2.064969675034e-12      -5.155143714955e-07      -4.282675244579e-11      -5.295924686019e-07      -6.184405177484e-10 
       1.193435529399e-04      -7.080015538970e-02      -5.451058293650e-02      -5.451073877250e-02      -7.075504618946e-02      -5.451155090021e-02      -5.452503903875e-02       5.916365318925e-01       5.911151975590e-01       1.090214775450e-01       2.373316416678e-05       9.998196882113e-01      -8.045413583690e-09       2.508067964311e-08      -2.259901053867e-12      -6.187523789207e-07      -5.143588110468e-11      -6.356365189856e-07      -7.422894833941e-10 
       1.249680413092e-04      -7.743347389413e-02      -5.976880440280e-02      -5.976899159900e-02      -7.737934365579e-02      -5.976987846502e-02      -5.978449428009e-02       5.916249101411e-01       5.911055153466e-01       1.195379831980e-01       2.602243739131e-05       9.998023626178e-01      -8.805508650857e-09       2.741602654668e-08      -2.472781133729e-12      -7.425456861498e-07      -6.176900319900e-11      -7.627903821190e-07      -8.907970542461e-10 
       1.308576036488e-04      -8.466744832701e-02      -6.553415587275e-02      -6.553438072133e-02      -8.460250501497e-02      -6.553534882660e-02      -6.555116651691e-02       5.916121794193e-01       5.910949049545e-01       1.310687614427e-01       2.853248296274e-05       9.997833796336e-01      -9.635700377044e-09       2.995989588281e-08      -2.705171451190e-12      -8.909491019440e-07      -7.417086601586e-11      -9.152170341163e-07      -1.068827619249e-09 
       1.370247325102e-04      -9.255226697513e-02      -7.185552932857e-02      -7.185579937842e-02      -9.247436625886e-02      -7.185685568902e-02      -7.187394980398e-02       5.915982349345e-01       5.910832776881e-01       1.437115987568e-01       3.128458200343e-05       9.997625822789e-01      -1.054211608298e-08       3.272910103523e-08      -2.958750546114e-12      -1.068805652065e-06      -8.905160615103e-11      -1.097887992671e-06      -1.282190567951e-09 
       1.434825092005e-04      -1.011414497354e-01      -7.878652668321e-02      -7.878685098925e-02      -1.010480270732e-01      -7.878800297895e-02      -7.880644709884e-02       5.915829620650e-01       5.910705364222e-01       1.575737019785e-01       3.430206509162e-05       9.997397988152e-01      -1.153135831834e-08       3.574143458376e-08      -3.235319262929e-12      -1.281895496073e-06      -1.069040188494e-10      -1.316736414703e-06      -1.537819762347e-09 
       1.502446315298e-04      -1.104918832588e-01      -8.638591294118e-02      -8.638630236143e-02      -1.103798728065e-01      -8.638755801119e-02      -8.640742309002e-02       5.915662365331e-01       5.910565757386e-01       1.727726047229e-01       3.761050916744e-05       9.997148417495e-01      -1.261051412456e-08       3.901564471917e-08      -3.536804695162e-12      -1.537112529579e-06      -1.283163469157e-10      -1.578837958718e-06      -1.843984834474e-09 
