# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=2.2
# for k=1.03944e-05 to 328.77 h/Mpc,
# number of wavenumbers equal to 605
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_tot                  7:phi                    8:psi                    9:h                     10:h_prime               11:eta                   12:eta_prime             13:t_g                   14:t_b                   15:t_ur                  16:t_tot              
       4.333113670686e-05      -8.976059183873e-03      -6.753896004399e-03      -6.753898481411e-03      -8.975370269835e-03      -6.755985051047e-03       5.932627526819e-01       5.926864845314e-01       1.350779696282e-02       3.039441839715e-06       9.999764412473e-01      -1.116791905991e-09      -9.943575129129e-09      -9.033911843512e-13      -1.022113526866e-08      -1.273316159417e-11 
       4.537327026525e-05      -9.838957718266e-03      -7.405485754866e-03      -7.405488732614e-03      -9.838129645836e-03      -7.407773647020e-03       5.932612172675e-01       5.926852127064e-01       1.481097746523e-02       3.332674020799e-06       9.999741695046e-01      -1.224261184155e-09      -1.195209807208e-08      -1.085967224608e-12      -1.228569371900e-08      -1.530515913324e-11 
       4.751164661317e-05      -1.078448235729e-02      -8.119937006363e-03      -8.119940585978e-03      -1.078348705279e-02      -8.122442382811e-03       5.932595427048e-01       5.926838269957e-01       1.623988117196e-02       3.654195082400e-06       9.999716788128e-01      -1.342043411500e-09      -1.436601602772e-08      -1.305421681702e-12      -1.476694447372e-08      -1.839627969614e-11 
       4.975080153356e-05      -1.182047846711e-02      -8.903313780774e-03      -8.903318083852e-03      -1.181928218811e-02      -8.906056968528e-03       5.932577016324e-01       5.926823024747e-01       1.780663616770e-02       4.006734083619e-06       9.999689481114e-01      -1.471120931668e-09      -1.726705196231e-08      -1.569190152571e-12      -1.774888508055e-08      -2.211117133291e-11 
       5.209548457420e-05      -1.295552322689e-02      -9.762265263464e-03      -9.762270436062e-03      -1.295408545263e-02      -9.765268418446e-03       5.932556829282e-01       5.926806305825e-01       1.952454087212e-02       4.393283162032e-06       9.999659542965e-01      -1.612571841674e-09      -2.075337962404e-08      -1.886194265386e-12      -2.133241276054e-08      -2.657554130858e-11 
       5.455066912219e-05      -1.419899085326e-02      -1.070408193693e-02      -1.070408815488e-02      -1.419726283723e-02      -1.070736919417e-02       5.932534690187e-01       5.926787969891e-01       2.140817630976e-02       4.817123097886e-06       9.999626720501e-01      -1.767567655076e-09      -2.494288282957e-08      -2.267255637197e-12      -2.563871370158e-08      -3.194036834370e-11 
       5.712156295313e-05      -1.556112335178e-02      -1.173675755443e-02      -1.173676502875e-02      -1.555904659750e-02      -1.174035518657e-02       5.932510443715e-01       5.926767890276e-01       2.347353005750e-02       5.281851061603e-06       9.999590736217e-01      -1.937404080457e-09      -2.997718825869e-08      -2.725220989776e-12      -3.081332897298e-08      -3.838698815488e-11 
       5.981361927751e-05      -1.705310695453e-02      -1.286905684515e-02      -1.286906582955e-02      -1.705061117631e-02      -1.287299343071e-02       5.932483885045e-01       5.926745897516e-01       2.573813165909e-02       5.791411192222e-06       9.999551286144e-01      -2.123483859213e-09      -3.602634115798e-08      -3.275598340667e-12      -3.703103127481e-08      -4.613315020254e-11 
       6.263254830773e-05      -1.868715422974e-02      -1.411058977204e-02      -1.411060057140e-02      -1.868415499353e-02      -1.411489637174e-02       5.932454733746e-01       5.926721749776e-01       2.822120114280e-02       6.350128106303e-06       9.999508037162e-01      -2.327347395894e-09      -4.329451709917e-08      -3.937046266331e-12      -4.450167107286e-08      -5.544031449994e-11 
       6.558432937020e-05      -2.047659279882e-02      -1.547189322496e-02      -1.547190620572e-02      -2.047298870196e-02      -1.547660356610e-02       5.932422727914e-01       5.926695226674e-01       3.094381241145e-02       6.962743449511e-06       9.999460623929e-01      -2.550682208011e-09      -5.202685166078e-08      -4.731988032721e-12      -5.347718625843e-08      -6.662239068315e-11 
       6.867522358831e-05      -2.243596071134e-02      -1.696452073350e-02      -1.696453633576e-02      -2.243163000649e-02      -1.696967140087e-02       5.932387726894e-01       5.926666231646e-01       3.392907267152e-02       7.634455876629e-06       9.999408646556e-01      -2.795313008345e-09      -6.251763117050e-08      -5.687158730568e-12      -6.426000321870e-08      -8.005618593766e-11 
       7.191178716309e-05      -2.458110689368e-02      -1.860113948339e-02      -1.860115823648e-02      -2.457590329277e-02      -1.860677011601e-02       5.932349344727e-01       5.926634430925e-01       3.720231647296e-02       8.370965754871e-06       9.999351666790e-01      -3.063253512673e-09      -7.511999782011e-08      -6.835072433541e-12      -7.721309517376e-08      -9.619396788733e-11 
       7.530088527984e-05      -2.692930011638e-02      -2.039563841332e-02      -2.039566095269e-02      -2.692304808806e-02      -2.040179190291e-02       5.932307231638e-01       5.926599526314e-01       4.079132190539e-02       9.178523040832e-06       9.999289204503e-01      -3.356701031184e-09      -9.025784533104e-08      -8.214259490142e-12      -9.277203503575e-08      -1.155784745021e-10 
       7.884970667002e-05      -2.949934476549e-02      -2.236324617017e-02      -2.236327325935e-02      -2.949183357806e-02      -2.236996886138e-02       5.932261101914e-01       5.926561292302e-01       4.472654651871e-02       1.006398012692e-05       9.999220733663e-01      -3.678032610726e-09      -1.084396951236e-07      -9.871344819924e-12      -1.114594226980e-07      -1.388608955919e-10 
       8.256577885962e-05      -3.231170201020e-02      -2.452065952143e-02      -2.452069207830e-02      -3.230267859284e-02      -2.452800140837e-02       5.932210525111e-01       5.926519364990e-01       4.904138415660e-02       1.103485036637e-05       9.999145678083e-01      -4.029855185897e-09      -1.302755052787e-07      -1.186256114179e-11      -1.339021435381e-07      -1.668223858078e-10 
       8.645698413597e-05      -3.538861887210e-02      -2.688618541693e-02      -2.688622454346e-02      -3.537777962080e-02      -2.689420033014e-02       5.932155082288e-01       5.926473393405e-01       5.377244908692e-02       1.209937139375e-05       9.999063406929e-01      -4.415021852614e-09      -1.564969899355e-07      -1.425448204069e-11      -1.608520165746e-07      -2.003997868031e-10 
       9.053157626715e-05      -3.875426342478e-02      -2.947989608454e-02      -2.947994310446e-02      -3.874124406384e-02      -2.948864186506e-02       5.932094335574e-01       5.926423017318e-01       5.895988620893e-02       1.326657495119e-05       9.998973228863e-01      -4.836606970039e-09      -1.879813957579e-07      -1.712778745685e-11      -1.932104762811e-07      -2.407164494004e-10 
       9.479819800938e-05      -4.243486508211e-02      -3.232379878306e-02      -3.232385528645e-02      -4.241922852909e-02      -3.233333743398e-02       5.932027749164e-01       5.926367785457e-01       6.464771057291e-02       1.454636361998e-05       9.998874387728e-01      -5.297995142586e-09      -2.257802780664e-07      -2.057915811627e-11      -2.320580585039e-07      -2.891189237833e-10 
       9.926589943941e-05      -4.645886054994e-02      -3.544202266601e-02      -3.544209056233e-02      -4.644008260233e-02      -3.545242047180e-02       5.931954776906e-01       5.926307242926e-01       7.088418112466e-02       1.594959441266e-05       9.998766054782e-01      -5.802850633800e-09      -2.711538642316e-07      -2.472446254013e-11      -2.786896103030e-07      -3.472209136776e-10 
       1.039441571510e-04      -5.085704307363e-02      -3.886102295563e-02      -3.886110453824e-02      -5.083449500357e-02      -3.887235055843e-02       5.931874808384e-01       5.926240879421e-01       7.772220907648e-02       1.748817084850e-05       9.998647323366e-01      -6.355142518956e-09      -3.256118555222e-07      -2.970284711316e-11      -3.346563018208e-07      -4.169556214103e-10 
       1.088428943559e-04      -5.566271357977e-02      -4.260980504962e-02      -4.260990307210e-02      -5.563564165248e-02      -4.262213746568e-02       5.931787176274e-01       5.926168136377e-01       8.521980614419e-02       1.917514367951e-05       9.998517200820e-01      -6.959195687250e-09      -3.909622594972e-07      -3.568133124698e-11      -4.018157145179e-07      -5.006382505354e-10 
       1.139725019325e-04      -6.091183202146e-02      -4.672017018055e-02      -4.672028794767e-02      -6.087933305246e-02      -4.673358673896e-02       5.931691157931e-01       5.926088407582e-01       9.344057589535e-02       2.102482129638e-05       9.998374601192e-01      -7.619721714873e-09      -4.693697552841e-07      -4.285886855353e-11      -4.823915135654e-07      -6.010403866611e-10 
       1.193438604663e-04      -6.664316644729e-02      -5.122698449697e-02      -5.122712597783e-02      -6.660415790479e-02      -5.124156868215e-02       5.931585953657e-01       5.926001023798e-01       1.024542519557e-01       2.305289085489e-05       9.998218335895e-01      -8.341784205943e-09      -5.634241387803e-07      -5.147684116669e-11      -5.790444639116e-07      -7.214786510535e-10 
       1.249683633289e-04      -7.289843433933e-02      -5.616847426010e-02      -5.616864421640e-02      -7.285161985496e-02      -5.618431342086e-02       5.931470694213e-01       5.925905253471e-01       1.123372884328e-01       2.527655087560e-05       9.998047105169e-01      -9.130891162266e-09      -6.762236192248e-07      -6.182101141985e-11      -6.949568706270e-07      -8.659198781873e-10 
       1.308579408449e-04      -7.972243441959e-02      -6.158654913845e-02      -6.158675328344e-02      -7.966626222415e-02      -6.160373404018e-02       5.931344424433e-01       5.925800292440e-01       1.231735065669e-01       2.771465671667e-05       9.997859487119e-01      -9.992979522452e-09      -8.114718793289e-07      -7.423583332405e-11      -8.339328566106e-07      -1.039106532576e-09 
       1.370250855978e-04      -8.716316460197e-02      -6.752715683616e-02      -6.752740203047e-02      -8.709577575171e-02      -6.754578101796e-02       5.931206107601e-01       5.925685269211e-01       1.350548040609e-01       3.038787982161e-05       9.997653927649e-01      -1.093450118463e-08      -9.735934715180e-07      -8.913453732302e-11      -1.000517308531e-06      -1.246704578047e-09 
       1.434828789286e-04      -9.527190968190e-02      -7.404067143157e-02      -7.404096589964e-02      -9.519108160799e-02      -7.406083029644e-02       5.931054608062e-01       5.925559224027e-01       1.480819317993e-01       3.331888244354e-05       9.997428727979e-01      -1.196233408439e-08      -1.167872677314e-06      -1.070100198605e-10      -1.200136757824e-06      -1.495480078234e-09 
       1.502450186827e-04      -1.041033056552e-01      -8.118231925049e-02      -8.118267284939e-02      -1.040063820983e-01      -8.120410885484e-02       5.930888689823e-01       5.925421110615e-01       1.623653456988e-01       3.653250891019e-05       9.997182031440e-01      -1.308394071931e-08      -1.400615462657e-06      -1.284495987825e-10      -1.439265985012e-06      -1.793506656996e-09 
       1.573258482650e-04      -1.137153647476e-01      -8.901264524663e-02      -8.901306980897e-02      -1.135991679610e-01      -8.903616073080e-02       5.930706994833e-01       5.925269779961e-01       1.780261396179e-01       4.005599540148e-05       9.996911809478e-01      -1.430727917839e-08      -1.679339008719e-06      -1.541636521848e-10      -1.725624708991e-06      -2.150410942626e-09 
       1.647403870647e-04      -1.241694370232e-01      -9.759802448180e-02      -9.759853419352e-02      -1.240301707842e-01      -9.762335800994e-02       5.930508049962e-01       5.925103980968e-01       1.951970683870e-01       4.391919957762e-05       9.996615848340e-01      -1.564088399188e-08      -2.013000601396e-06      -1.849968730686e-10      -2.068409356100e-06      -2.577662386248e-09 
       1.725043623124e-04      -1.355301084671e-01      -1.070112222246e-01      -1.070118340685e-01      -1.353632452065e-01      -1.070384603520e-01       5.930290247116e-01       5.924922342450e-01       2.140236681371e-01       4.815485233275e-05       9.996291729925e-01      -1.709389613148e-08      -2.412264153523e-06      -2.219535257011e-10      -2.478565527290e-06      -3.088913950740e-09 
       1.806342424406e-04      -1.478650267574e-01      -1.173320078021e-01      -1.173327421302e-01      -1.476651638871e-01      -1.173612281987e-01       5.930051833720e-01       5.924723368901e-01       2.346654842604e-01       5.279883351738e-05       9.995936816930e-01      -1.867600775201e-08      -2.889808729809e-06      -2.662396185122e-10      -2.969107607947e-06      -3.700400669692e-09 
       1.891472720151e-04      -1.612446063623e-01      -1.286478270849e-01      -1.286487082693e-01      -1.610053045960e-01      -1.286790944100e-01       5.929790900184e-01       5.924505424534e-01       2.572974165386e-01       5.789047402232e-05       9.995548233285e-01      -2.039747480185e-08      -3.460696313705e-06      -3.192902061969e-10      -3.555492603616e-06      -4.431407482833e-09 
       1.980615083129e-04      -1.757416161951e-01      -1.410545392848e-01      -1.410555965077e-01      -1.754552058925e-01      -1.410879000862e-01       5.929505370405e-01       5.924266726311e-01       2.821111930154e-01       6.347288659729e-05       9.995122843707e-01      -2.226925529009e-08      -4.142795614447e-06      -3.828244865448e-10      -4.256056077859e-06      -5.304814704773e-09 
       2.073958596245e-04      -1.914306043859e-01      -1.546572239804e-01      -1.546584921459e-01      -1.910879634124e-01      -1.546927003878e-01       5.929192983953e-01       5.924005323291e-01       3.093169842919e-01       6.959332825942e-05       9.994657231662e-01      -2.430265500230e-08      -4.957281463211e-06      -4.588729900604e-10      -5.092518757018e-06      -6.347731201117e-09 
       2.171701253604e-04      -2.083871567670e-01      -1.695710652177e-01      -1.695725861063e-01      -2.079774352856e-01      -1.696086472926e-01       5.928851288125e-01       5.923719094349e-01       3.391451722126e-01       7.630359712767e-05       9.994147680496e-01      -2.650969041246e-08      -5.929199198058e-06      -5.498824613047e-10      -6.090573018144e-06      -7.592228802292e-09 
       2.274050380486e-04      -2.266868952205e-01      -1.859223196387e-01      -1.859241431585e-01      -2.261972212576e-01      -1.859619559485e-01       5.928477616167e-01       5.923405718158e-01       3.718482863169e-01       8.366046701138e-05       9.993590142329e-01      -2.890273336662e-08      -7.088140152281e-06      -6.587253360161e-10      -7.280558604552e-06      -9.076189580749e-09 
       2.381223073113e-04      -2.464042675701e-01      -2.038493769874e-01      -2.038515627856e-01      -2.458193743685e-01      -2.038909633198e-01       5.928069079727e-01       5.923062672181e-01       4.077031255711e-01       9.172616321388e-05       9.992980221053e-01      -3.149459958310e-08      -8.468986637234e-06      -7.888392956722e-10      -8.698237545132e-06      -1.084427581326e-08 
       2.493446659134e-04      -2.676109929282e-01      -2.235039209748e-01      -2.235065402803e-01      -2.669128021518e-01      -2.235472866792e-01       5.927622544034e-01       5.922687203083e-01       4.470130805607e-01       1.005688834935e-04       9.992313137337e-01      -3.429834065214e-08      -1.011278371571e-05      -9.442983111984e-10      -1.038567712220e-05      -1.294903830386e-08 
       2.610959179822e-04      -2.903741590913e-01      -2.450522009577e-01      -2.450553387201e-01      -2.895413081984e-01      -2.450970925332e-01       5.927134622343e-01       5.922276319000e-01       4.901106774403e-01       1.102633681394e-04       9.991583704461e-01      -3.732718627368e-08      -1.206772358189e-05      -1.129914828737e-09      -1.239224954824e-05      -1.545217269336e-08 
       2.734009894987e-04      -3.147539670183e-01      -2.686764233503e-01      -2.686801809478e-01      -3.137612232387e-01      -2.687224850436e-01       5.926601651210e-01       5.921826765054e-01       5.373603618956e-01       1.208915244070e-04       9.990786305451e-01      -4.059430176790e-08      -1.439023416832e-05      -1.351416604368e-09      -1.477575440483e-05      -1.842592746014e-08 
       2.862859811694e-04      -3.408009290370e-01      -2.945762750732e-01      -2.945807732663e-01      -3.396185757093e-01      -2.946230256107e-01       5.926019672072e-01       5.921334997898e-01       5.891615465327e-01       1.325431090727e-04       9.989914841762e-01      -4.411261089361e-08      -1.714622435388e-05      -1.615538561208e-09      -1.760366668349e-05      -2.195467877717e-08 
       2.997782237893e-04      -3.685526381274e-01      -3.229705914339e-01      -3.229759739421e-01      -3.671457450067e-01      -3.230173966317e-01       5.925384426436e-01       5.920797178221e-01       6.459519478841e-01       1.453164761645e-04       9.988962729891e-01      -4.789452164204e-08      -2.041242855972e-05      -1.930220031127e-09      -2.095450971303e-05      -2.613665939903e-08 
       3.139063362138e-04      -3.980299513314e-01      -3.540991798775e-01      -3.541056175897e-01      -3.963575568328e-01      -3.541452204542e-01       5.924691322746e-01       5.920209131999e-01       7.082112351794e-01       1.593193943353e-04       9.987922844620e-01      -5.195152642985e-08      -2.427787568979e-05      -2.304805157543e-09      -2.491934277684e-05      -3.108583876270e-08 
       3.287002860635e-04      -4.292326189403e-01      -3.882248171458e-01      -3.882325131889e-01      -4.272467749985e-01      -3.882690512231e-01       5.923935439484e-01       5.919566346923e-01       7.764650263778e-01       1.746699413418e-04       9.986787510162e-01      -5.629389273176e-08      -2.884544919591e-05      -2.750306168115e-09      -2.960334676836e-05      -3.693393063224e-08 
