# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=2.2
# for k=1.03944e-05 to 328.77 h/Mpc,
# number of wavenumbers equal to 605
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_tot                  7:phi                    8:psi                    9:h                     10:h_prime               11:eta                   12:eta_prime             13:t_g                   14:t_b                   15:t_ur                  16:t_tot              
       2.610959179822e-05      -3.265784496782e-03      -2.452221833566e-03      -2.452222160253e-03      -3.265693468682e-03      -2.452986234024e-03       5.932728723807e-01       5.926948608031e-01       4.904444320507e-03       1.103571514021e-06       9.999914491703e-01      -4.060918648330e-10      -1.312777623565e-09      -1.192045711657e-13      -1.349458580796e-09      -1.681075184418e-12 
       2.734009894987e-05      -3.580452604330e-03      -2.688805946846e-03      -2.688806339593e-03      -3.580343174041e-03      -2.689643738320e-03       5.932723175995e-01       5.926944019024e-01       5.377612679186e-03       1.210041081653e-06       9.999906243551e-01      -4.452360105961e-10      -1.578176292499e-09      -1.433074374157e-13      -1.622271168575e-09      -2.020930720898e-12 
       2.862859811694e-05      -3.925396692550e-03      -2.948214912560e-03      -2.948215384721e-03      -3.925265141407e-03      -2.949133103535e-03       5.932717119164e-01       5.926939013233e-01       5.896430769441e-03       1.326782425992e-06       9.999897199949e-01      -4.881462077772e-10      -1.897214462771e-09      -1.722822317970e-13      -1.950221130513e-09      -2.429473975418e-12 
       2.997782237893e-05      -4.303520987016e-03      -3.232650720223e-03      -3.232651287858e-03      -4.303362844093e-03      -3.233656980767e-03       5.932710432043e-01       5.926933478825e-01       6.465302575716e-03       1.454786531334e-06       9.999887284195e-01      -5.351887667814e-10      -2.280728170058e-09      -2.071157701413e-13      -2.344447130429e-09      -2.920581387619e-12 
       3.139063362138e-05      -4.718006611034e-03      -3.544527845842e-03      -3.544528528253e-03      -4.717816502958e-03      -3.545630568499e-03       5.932703100158e-01       5.926927410667e-01       7.089057056506e-03       1.595139944625e-06       9.999876412227e-01      -5.867592007954e-10      -2.741741385138e-09      -2.489907559710e-13      -2.818336469428e-09      -3.510930499353e-12 
       3.287002860635e-05      -5.172337478657e-03      -3.886493640574e-03      -3.886494460975e-03      -5.172108945580e-03      -3.887702006528e-03       5.932695017681e-01       5.926920714227e-01       7.772988921949e-03       1.749034063730e-06       9.999864491904e-01      -6.432908071761e-10      -3.295906192385e-09      -2.993334172019e-13      -3.387978487186e-09      -4.220565293406e-12 
       3.441914532896e-05      -5.670328877956e-03      -4.261450939764e-03      -4.261451926039e-03      -5.670054158546e-03      -4.262774990677e-03       5.932686212446e-01       5.926913427500e-01       8.522903852077e-03       1.917775157218e-06       9.999851422158e-01      -7.052631652704e-10      -3.962035122977e-09      -3.598469276574e-13      -4.072709311594e-09      -5.073574285331e-12 
       3.604126967346e-05      -6.216158199835e-03      -4.672582505686e-03      -4.672583691366e-03      -6.215827963763e-03      -4.674033221603e-03       5.932676549028e-01       5.926905429023e-01       9.345167382733e-03       2.102795574639e-06       9.999837092247e-01      -7.731951732781e-10      -4.762733841419e-09      -4.325918341164e-13      -4.895766108567e-09      -6.098906281178e-12 
       3.773984238309e-05      -6.814398901975e-03      -5.123378190733e-03      -5.123379616126e-03      -6.814001936056e-03      -5.124967574484e-03       5.932665961258e-01       5.926896666384e-01       1.024675923225e-02       2.305665803257e-06       9.999821380758e-01      -8.476579699851e-10      -5.725169178478e-09      -5.200372593253e-13      -5.885073029312e-09      -7.331349176450e-12 
       3.951846635827e-05      -7.470057162292e-03      -5.617664452534e-03      -5.617666166069e-03      -7.469579993780e-03      -5.619405621004e-03       5.932654317187e-01       5.926887022189e-01       1.123533233214e-02       2.528107860551e-06       9.999804154578e-01      -9.292774142163e-10      -6.881987553338e-09      -6.251450639510e-13      -7.074184975469e-09      -8.812706000312e-12 
