# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=99
# for k=1.03944e-05 to 328.769 h/Mpc,
# number of wavenumbers equal to 605
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_m                    7:d_tot                  8:phi                    9:psi                   10:h                     11:h_prime               12:eta                   13:eta_prime             14:H_T_Nb_prime          15:k2gamma_Nb            16:t_g                   17:t_b                   18:t_ur                  19:t_tot              
       1.647399625600e-05      -3.996520425197e-05      -2.997421853984e-05      -2.997422119491e-05      -3.996515434605e-05      -2.997825880772e-05      -3.025931860264e-05       6.121880890445e-01       5.968445525665e-01       5.994844238981e-05       8.058960610261e-08       9.999989232624e-01      -7.290700767301e-10       2.492805598068e-09      -1.258107083282e-12      -9.540883483255e-13      -8.407660293883e-16      -1.016039415023e-12      -3.704605718760e-14 
       1.725039178014e-05      -4.382092754876e-05      -3.286607479652e-05      -3.286607798864e-05      -4.382086754883e-05      -3.287050512352e-05      -3.317867967597e-05       6.121880111860e-01       5.968445014577e-01       6.573215597727e-05       8.836473657932e-08       9.999988193803e-01      -7.994087461819e-10       2.733303241520e-09      -1.379485884474e-12      -1.147065674255e-12      -1.010828730981e-15      -1.221546924368e-12      -4.453912229030e-14 
       1.806337769805e-05      -4.804863437377e-05      -3.603693160056e-05      -3.603693543831e-05      -4.804856223807e-05      -3.604178963402e-05      -3.637969468391e-05       6.121879242404e-01       5.968444433784e-01       7.207387087662e-05       9.688999598729e-08       9.999987054768e-01      -8.765336159621e-10       2.997002938086e-09      -1.512574841118e-12      -1.379075115769e-12      -1.215281421691e-15      -1.468621060727e-12      -5.354775576462e-14 
       1.891467846185e-05      -5.268421115336e-05      -3.951370638117e-05      -3.951371099512e-05      -5.268412442714e-05      -3.951903340879e-05      -3.988953700428e-05       6.121878291043e-01       5.968443794665e-01       7.902742199024e-05       1.062377548216e-07       9.999985805852e-01      -9.611006394022e-10       3.286143038843e-09      -1.658503683486e-12      -1.658011434856e-12      -1.461078035283e-15      -1.765669216714e-12      -6.437850096024e-14 
       1.980609979461e-05      -5.776701015592e-05      -4.332591647690e-05      -4.332592202410e-05      -5.776690588841e-05      -4.333175810234e-05      -4.373800463675e-05       6.121877676528e-01       5.968443549598e-01       8.665184404820e-05       1.164873541493e-07       9.999984436395e-01      -1.053825846735e-09       3.603177673021e-09      -1.818511503833e-12      -1.993366138901e-12      -1.756675755705e-15      -2.122798634525e-12      -7.739990654141e-14 
       2.073953252048e-05      -6.334016761785e-05      -4.750591783672e-05      -4.750592450593e-05      -6.334004226104e-05      -4.751232354610e-05      -4.795776117091e-05       6.121876524562e-01       5.968442780679e-01       9.501184901186e-05       1.277258249866e-07       9.999982934850e-01      -1.155495721212e-09       3.950797959781e-09      -1.993955876203e-12      -2.396550605908e-12      -2.111988766255e-15      -2.552162043891e-12      -9.305504650423e-14 
       2.171695657542e-05      -6.945099314339e-05      -5.208919719849e-05      -5.208920521665e-05      -6.945084243152e-05      -5.209622151260e-05      -5.258463073967e-05       6.121875267473e-01       5.968441940999e-01       1.041784104333e-04       1.400485593683e-07       9.999981288449e-01      -1.266974296746e-09       4.331954479824e-09      -2.186326316457e-12      -2.881284079212e-12      -2.539168583752e-15      -3.068369611670e-12      -1.118766328318e-13 
       2.274044520691e-05      -7.615135617303e-05      -5.711466209434e-05      -5.711467173427e-05      -7.615117497775e-05      -5.712236483835e-05      -5.765789077798e-05       6.121873901161e-01       5.968441039176e-01       1.142293434685e-04       1.535601635417e-07       9.999979483201e-01      -1.389208152931e-09       4.749882325547e-09      -2.397255800662e-12      -3.464060621477e-12      -3.052760811315e-15      -3.688986131726e-12      -1.345051068618e-13 
       2.381216937154e-05      -8.349812884648e-05      -6.262497318370e-05      -6.262498477348e-05      -8.349791100235e-05      -6.263341994580e-05      -6.322060751102e-05       6.121872388674e-01       5.968440032673e-01       1.252499695470e-04       1.683753379832e-07       9.999977503783e-01      -1.523234096372e-09       5.208128846360e-09      -2.628534667619e-12      -4.164710832678e-12      -3.670230911456e-15      -4.435129507787e-12      -1.617104592330e-13 
       2.493440233996e-05      -9.155367081463e-05      -6.866690808302e-05      -6.866692201778e-05      -9.155340890766e-05      -6.867617145628e-05      -6.932000323765e-05       6.121870805702e-01       5.968439010312e-01       1.373338440356e-04       1.846198445078e-07       9.999975333387e-01      -1.670190198531e-09       5.710583378534e-09      -2.882126194353e-12      -5.007074587921e-12      -4.412897635813e-15      -5.332188615823e-12      -1.944184252448e-13 
       2.610952451876e-05      -1.003863527017e-04      -7.529175424073e-05      -7.529177099300e-05      -1.003860378232e-04      -7.530191176886e-05      -7.600785293023e-05       6.121868891738e-01       5.968437690427e-01       1.505835419860e-04       2.024315900869e-07       9.999972953631e-01      -1.831323530843e-09       6.261510738229e-09      -3.160182451258e-12      -6.019819078789e-12      -5.305051498310e-15      -6.410688354391e-12      -2.337419116658e-13 
       2.734002849963e-05      -1.100711467137e-04      -8.255575219500e-05      -8.255577233565e-05      -1.100707681469e-04      -8.256689120005e-05      -8.334093170508e-05       6.121866909859e-01       5.968436367367e-01       1.651115446713e-04       2.219617669052e-07       9.999970344287e-01      -2.008001847672e-09       6.865586593279e-09      -3.465064032881e-12      -7.237400422820e-12      -6.378076651128e-15      -7.707326655277e-12      -2.810190302542e-13 
       2.862852434649e-05      -1.206902512527e-04      -9.052056444422e-05      -9.052058865877e-05      -1.206897961180e-04      -9.053277996459e-05      -9.138148813255e-05       6.121864711287e-01       5.968434908523e-01       1.810411773175e-04       2.433761688670e-07       9.999967483137e-01      -2.201725312831e-09       7.527937504127e-09      -3.799358798105e-12      -8.701251093436e-12      -7.668165291489e-15      -9.266221422757e-12      -3.378584287129e-13 
       2.997774513178e-05      -1.323337948106e-04      -9.925380382098e-05      -9.925383293312e-05      -1.323332476197e-04      -9.926720000060e-05      -1.001977776249e-04       6.121862315026e-01       5.968433305311e-01       1.985076658662e-04       2.668565797274e-07       9.999964346023e-01      -2.414138018457e-09       8.254185471137e-09      -4.165903788155e-12      -1.046118074037e-11      -9.219141304978e-15      -1.114042029334e-11      -4.061942003544e-13 
       3.139055273368e-05      -1.451005986642e-04      -1.088296060767e-04      -1.088296410771e-04      -1.450999407981e-04      -1.088442972735e-04      -1.098646404489e-04       6.121859685496e-01       5.968431549994e-01       2.176592821543e-04       2.926023214080e-07       9.999960906232e-01      -2.647042708544e-09       9.050493571076e-09      -4.567810365398e-12      -1.257707385877e-11      -1.108383269296e-14      -1.339369344104e-11      -4.883515511956e-13 
       3.286994390653e-05      -1.590990150799e-04      -1.193292592087e-04      -1.193293012886e-04      -1.590982241554e-04      -1.193453709286e-04      -1.204641370161e-04       6.121856795275e-01       5.968429623828e-01       2.386586025773e-04       3.208319458343e-07       9.999957134561e-01      -2.902416152463e-09       9.923619633839e-09      -5.008489759988e-12      -1.512092709922e-11      -1.332571659121e-14      -1.610271011945e-11      -5.871259903725e-13 
       3.441905663736e-05      -1.744478484248e-04      -1.308418951032e-04      -1.308419456943e-04      -1.744468975292e-04      -1.308595651003e-04      -1.320862460775e-04       6.121853708496e-01       5.968427583079e-01       2.616838913887e-04       3.517850837704e-07       9.999952999028e-01      -3.182427229752e-09       1.088097376685e-08      -5.491682039247e-12      -1.817929922191e-11      -1.602112272656e-14      -1.935964981936e-11      -7.058784982123e-13 
       3.604117680196e-05      -1.912773566589e-04      -1.434652416269e-04      -1.434653024507e-04      -1.912762134377e-04      -1.434846209654e-04      -1.448296239376e-04       6.121850292874e-01       5.968425319965e-01       2.869306049014e-04       3.857244962295e-07       9.999948464504e-01      -3.489449917165e-09       1.193067960015e-08      -6.021488309407e-12      -2.185625332045e-11      -1.926168796371e-14      -2.327533054597e-11      -8.486496712853e-13 
       3.773974513469e-05      -2.097303560931e-04      -1.573064523665e-04      -1.573065254928e-04      -2.097289816455e-04      -1.573277065234e-04      -1.588024420474e-04       6.121846349198e-01       5.968422646870e-01       3.146130509856e-04       4.229383041339e-07       9.999943492553e-01      -3.826089763082e-09       1.308164433178e-08      -6.602404852119e-12      -2.627689871974e-11      -2.315732836752e-14      -2.798298759837e-11      -1.020297333532e-12 
       3.951836452669e-05      -2.299634562954e-04      -1.724830342186e-04      -1.724831221356e-04      -2.299618038560e-04      -1.725063457485e-04      -1.741233233705e-04       6.121842328443e-01       5.968420004789e-01       3.449662442712e-04       4.637423641644e-07       9.999938040901e-01      -4.195208063987e-09       1.434363569543e-08      -7.239362148943e-12      -3.159165753144e-11      -2.784158148520e-14      -3.364280075505e-11      -1.226662187976e-12 
       4.138080766818e-05      -2.521483346028e-04      -1.891238049551e-04      -1.891239106552e-04      -2.521463479478e-04      -1.891493732352e-04      -1.909223090024e-04       6.121837610536e-01       5.968416825989e-01       3.782478213104e-04       5.084831038217e-07       9.999932063268e-01      -4.599932290418e-09       1.572735946245e-08      -7.937765833285e-12      -3.798135538441e-11      -3.347275651783e-14      -4.044733823059e-11      -1.474765327876e-12 
       4.333102505076e-05      -2.764732569126e-04      -2.073700358694e-04      -2.073701629490e-04      -2.764708684468e-04      -2.073980804432e-04      -2.093420116148e-04       6.121832627522e-01       5.968413504200e-01       4.147403258980e-04       5.575402716840e-07       9.999925508982e-01      -5.043699851824e-09       1.724455875999e-08      -8.703542411046e-12      -4.566341693297e-11      -4.024323410784e-14      -4.862813304964e-11      -1.773049051545e-12 
       4.537315334696e-05      -3.031446176609e-04      -2.273766091834e-04      -2.273767619661e-04      -3.031417461153e-04      -2.274073706154e-04      -2.295387837943e-04       6.121827089060e-01       5.968409796780e-01       4.547535239321e-04       6.113303217453e-07       9.999918322403e-01      -5.530274688268e-09       1.890810417151e-08      -9.543190813030e-12      -5.489921292065e-11      -4.838275640304e-14      -5.846352950825e-11      -2.131662001829e-12 
       4.751152418469e-05      -3.323887258244e-04      -2.493133605022e-04      -2.493135441873e-04      -3.323852734975e-04      -2.493471033451e-04      -2.516840731694e-04       6.121821092258e-01       5.968405802399e-01       4.986270883746e-04       6.703098407300e-07       9.999910442494e-01      -6.063790042021e-09       2.073210977723e-08      -1.046383613362e-11      -6.600299248993e-11      -5.816883859961e-14      -7.028816599167e-11      -2.562805926623e-12 
       4.975067333520e-05      -3.644536939555e-04      -2.733664991194e-04      -2.733667199577e-04      -3.644495433870e-04      -2.734035135674e-04      -2.759658561067e-04       6.121814422670e-01       5.968401332846e-01       5.467334399155e-04       7.349795053912e-07       9.999901802368e-01      -6.648768358576e-09       2.273204836242e-08      -1.147329051076e-11      -7.935254896914e-11      -6.993391015803e-14      -8.450435706240e-11      -3.081149842016e-12 
       5.209535033404e-05      -3.996115727422e-04      -2.997402131920e-04      -2.997404786977e-04      -3.996065827176e-04      -2.997808185164e-04      -3.025902580136e-04       6.121807224137e-01       5.968396548170e-01       5.994809573954e-04       8.058882367165e-07       9.999892328675e-01      -7.290178369493e-09       2.492488541595e-08      -1.258011994272e-11      -9.540208836671e-11      -8.407926795686e-14      -1.015957857277e-10      -3.704329913423e-12 
       5.455052855549e-05      -4.381606169487e-04      -3.286583742951e-04      -3.286586935023e-04      -4.381546176911e-04      -3.287029207890e-04      -3.317832739401e-04       6.121799299088e-01       5.968391255243e-01       6.573173870046e-04       8.836379688434e-07       9.999881941090e-01      -7.993457865495e-09       2.732922169349e-08      -1.379371469231e-11      -1.146976764497e-10      -1.010854519717e-13      -1.221439548854e-10      -4.453548776636e-12 
       5.712141576172e-05      -4.804278405854e-04      -3.603664599363e-04      -3.603668437090e-04      -4.804206279878e-04      -3.604153327485e-04      -3.637927091783e-04       6.121790584736e-01       5.968385448620e-01       7.207336874181e-04       9.688886711286e-07       9.999870551307e-01      -8.764577932404e-09       2.996544705486e-08      -1.512437313447e-11      -1.378957840474e-10      -1.215316829332e-13      -1.468479425693e-10      -5.354296186228e-12 
       5.981346514918e-05      -5.267717701695e-04      -3.951336259141e-04      -3.951340873081e-04      -5.267630988487e-04      -3.951872478449e-04      -3.988902710794e-04       6.121781011451e-01       5.968379055981e-01       7.902681746162e-04       1.062363992286e-06       9.999858062784e-01      -9.610073422325e-09       3.285592053327e-08      -1.658338344544e-11      -1.657856866167e-10      -1.461125283504e-13      -1.765482333666e-10      -6.437217948345e-12 
       6.263238691556e-05      -5.775854846737e-04      -4.332549951067e-04      -4.332555498234e-04      -5.775750596241e-04      -4.333138311420e-04      -4.373738793363e-04       6.121770485370e-01       5.968372022571e-01       8.665110996469e-04       1.164857384485e-06       9.999844369444e-01      -1.053712245545e-08       3.602515211568e-08      -1.818312387898e-11      -1.993162365202e-10      -1.756647738705e-13      -2.122552474261e-10      -7.739156233659e-12 
       6.558416037185e-05      -6.332999508449e-04      -4.750541696717e-04      -4.750548365910e-04      -6.332874173958e-04      -4.751187320072e-04      -4.795702017158e-04       6.121759062862e-01       5.968364415012e-01       9.501096731819e-04       1.277238808191e-06       9.999829355142e-01      -1.155359234699e-08       3.950001627999e-08      -1.993716464891e-11      -2.396282073622e-10      -2.111970029947e-13      -2.551837685506e-10      -9.304405376336e-12 
       6.867504662531e-05      -6.943876250928e-04      -5.208859452862e-04      -5.208867470958e-04      -6.943725568709e-04      -5.209567953588e-04      -5.258373936842e-04       6.121746412240e-01       5.968355952121e-01       1.041773494192e-03       1.400462238849e-06       9.999812892424e-01      -1.266809781879e-08       4.330997074275e-08      -2.186038440674e-11      -2.880930196585e-10      -2.539125822888e-13      -3.067941857938e-10      -1.118621387774e-11 
       7.191160186009e-05      -7.613665187845e-04      -5.711393755776e-04      -5.711403395510e-04      -7.613484032729e-04      -5.712171308142e-04      -5.765681914916e-04       6.121732645748e-01       5.968346758143e-01       1.142280679102e-03       1.535573555697e-06       9.999794841510e-01      -1.389010376341e-08       4.748731632236e-08      -2.396909498422e-11      -3.463595415837e-10      -3.052629701668e-13      -3.688422185521e-10      -1.344860168096e-11 
       7.530069124377e-05      -8.348045052417e-04      -6.262410205579e-04      -6.262421795282e-04      -8.347827259885e-04      -6.263263656625e-04      -6.321931909336e-04       6.121717475707e-01       5.968336652818e-01       1.252484359056e-03       1.683719622457e-06       9.999775049339e-01      -1.522996099076e-08       5.206745038266e-08      -2.628118548352e-11      -4.164095930297e-10      -3.670165220875e-13      -4.434386174925e-10      -1.616852747082e-11 
       7.884950348932e-05      -9.153241548746e-04      -6.866585961000e-04      -6.866599894845e-04      -9.152979711234e-04      -6.867522777328e-04      -6.931845306723e-04       6.121700837337e-01       5.968325531245e-01       1.373319978969e-03       1.846157904458e-06       9.999753347916e-01      -1.669904006058e-08       5.708919854962e-08      -2.881625689108e-11      -5.006265484827e-10      -4.412474370496e-13      -5.331209172812e-10      -1.943852150423e-11 
       8.256556610330e-05      -1.003607994026e-03      -7.529049438951e-04      -7.529066191204e-04      -1.003576515121e-03      -7.530077877188e-04      -7.600598992382e-04       6.121682589132e-01       5.968313344553e-01       1.505813238241e-03       2.024267133987e-06       9.999729552880e-01      -1.830980093192e-08       6.259510509688e-08      -3.159580963406e-11      -6.018750312633e-10      -5.304947265309e-13      -6.409396500070e-10      -2.336981419005e-11 
       8.645676135275e-05      -1.100404255811e-03      -8.255423774420e-04      -8.255443914959e-04      -1.100366410964e-03      -8.256552924768e-04      -8.333869211605e-04       6.121662642977e-01       5.968300041334e-01       1.651088782992e-03       2.219559030393e-06       9.999703462675e-01      -2.007588865548e-08       6.863181692765e-08      -3.464340991258e-11      -7.235991430060e-10      -6.377931738265e-13      -7.705623298651e-10      -2.809613218911e-11 
       9.053134298449e-05      -1.206533168787e-03      -9.051874369705e-04      -9.051898583962e-04      -1.206487670725e-03      -9.053114252762e-04      -9.137879559412e-04       6.121640751789e-01       5.968285429194e-01       1.810379716792e-03       2.433691189478e-06       9.999674855780e-01      -2.201228982232e-08       7.525046512259e-08      -3.798489351015e-11      -8.699393307677e-10      -7.667953479143e-13      -9.263977903566e-10      -3.377823727706e-11 
       9.479795373245e-05      -1.322893905480e-03      -9.925161475781e-04      -9.925190587728e-04      -1.322839206857e-03      -9.926523135737e-04      -1.001945404597e-03       6.121616737933e-01       5.968269403729e-01       1.985038117546e-03       2.668481041122e-06       9.999643489100e-01      -2.413540926536e-08       8.250709545728e-08      -4.164858641997e-11      -1.045873189829e-09      -9.218884423978e-13      -1.113746117356e-09      -4.060939224363e-11 
       9.926564365005e-05      -1.450472137914e-03      -1.088269742045e-03      -1.088273241997e-03      -1.450406378736e-03      -1.088419299719e-03      -1.098607485023e-03       6.121590457886e-01       5.968251829989e-01       2.176546483994e-03       2.925921317959e-06       9.999609097101e-01      -2.646325991688e-08       9.046315787414e-08      -4.566553174932e-11      -1.257385198995e-09      -1.108317168104e-12      -1.338979273131e-09      -4.882194541043e-11 
       1.039438893066e-04      -1.590348337529e-03      -1.193260951261e-03      -1.193265159201e-03      -1.590269280669e-03      -1.193425253655e-03      -1.204594580368e-03       6.121561557768e-01       5.968232573305e-01       2.386530318401e-03       3.208196948826e-06       9.999571387416e-01      -2.901554509798e-08       9.918595713467e-08      -5.006979044890e-11      -1.511667214232e-09      -1.332520150385e-12      -1.609756816915e-09      -5.869517375838e-11 
       1.088426138884e-04      -1.743706853229e-03      -1.308380897398e-03      -1.308385956441e-03      -1.743611810635e-03      -1.308561425559e-03      -1.320806194440e-03       6.121529914721e-01       5.968211455163e-01       2.616771912881e-03       3.517703601292e-06       9.999530040461e-01      -3.181389581242e-08       1.087493350062e-07      -5.489865850546e-11      -1.817368916894e-09      -1.602033046146e-12      -1.935287056998e-09      -7.056487375774e-11 
       1.139722082470e-04      -1.911845866308e-03      -1.434606653727e-03      -1.434612735941e-03      -1.911731606194e-03      -1.434805046049e-03      -1.448228580814e-03       6.121495211590e-01       5.968188286445e-01       2.869225471882e-03       3.857067994897e-06       9.999484705610e-01      -3.488202229113e-08       1.192341779678e-07      -6.019304687653e-11      -2.184885901340e-09      -1.926029614710e-12      -2.326639502471e-09      -8.483467811160e-11 
       1.193435529399e-04      -2.096188299458e-03      -1.573009544493e-03      -1.573016856949e-03      -2.096050936848e-03      -1.573227619440e-03      -1.587943117758e-03       6.121457205302e-01       5.968162914675e-01       3.146033713898e-03       4.229170130733e-06       9.999434997862e-01      -3.824591290250e-08       1.307291493377e-07      -6.599779453708e-11      -2.626715769002e-09      -2.315595459479e-12      -2.797120730278e-09      -1.019898247465e-10 
       1.249680413092e-04      -2.298293702954e-03      -1.724764200145e-03      -1.724772991556e-03      -2.298128567004e-03      -1.725003963063e-03      -1.741135444467e-03       6.121415450154e-01       5.968135043378e-01       3.449545983112e-03       4.637167836880e-06       9.999380496186e-01      -4.193405249126e-08       1.433313978429e-07      -7.236206046934e-11      -3.157880886524e-09      -2.783918519665e-12      -3.362727043395e-09      -1.226135821295e-10 
       1.308576036488e-04      -2.519871392544e-03      -1.891158580693e-03      -1.891169150235e-03      -2.519672870001e-03      -1.891422255433e-03      -1.909105574793e-03       6.121369778879e-01       5.968104554373e-01       3.782338300470e-03       5.084523301781e-06       9.999320737773e-01      -4.597766072294e-08       1.571474313460e-07      -7.933970741516e-11      -3.796443361369e-09      -3.346957133736e-12      -4.042687095498e-09      -1.474071883032e-10 
       1.370247325102e-04      -2.762794628874e-03      -2.073604810091e-03      -2.073617517480e-03      -2.762555970778e-03      -2.073894865151e-03      -2.093278827678e-03       6.121319634359e-01       5.968071089399e-01       4.147235034960e-03       5.575032767889e-06       9.999255215759e-01      -5.041095686509e-08       1.722939033967e-07      -8.698980260743e-11      -4.564110536357e-09      -4.023916352081e-12      -4.860114933788e-09      -1.772134796277e-10 
       1.434825092005e-04      -3.029116365491e-03      -2.273651233812e-03      -2.273666511495e-03      -3.028829457897e-03      -2.273970406898e-03      -2.295217991344e-03       6.121264634242e-01       5.968034387768e-01       4.547333022990e-03       6.112858388698e-06       9.999183375524e-01      -5.527144366568e-08       1.888986758881e-07      -9.537706720575e-11      -5.486978468379e-09      -4.837830324182e-12      -5.842796015803e-09      -2.130456596009e-10 
       1.502446315298e-04      -3.321086303598e-03      -2.492995504905e-03      -2.493013872736e-03      -3.320741396440e-03      -2.493346831844e-03      -2.516636524142e-03       6.121204351927e-01       5.967994151786e-01       4.986027745472e-03       6.702563660936e-06       9.999104606775e-01      -6.060025680873e-08       2.071018506533e-07      -1.045724322004e-10      -6.596419559403e-09      -5.816328038810e-12      -7.024127421461e-09      -2.561216839975e-10 
       1.573254428662e-04      -3.641169625273e-03      -2.733498982707e-03      -2.733521065605e-03      -3.640754998582e-03      -2.733885838331e-03      -2.759413078652e-03       6.121138266124e-01       5.967950033356e-01       5.467042131209e-03       7.349152073626e-06       9.999018241902e-01      -6.644244746079e-08       2.270569094986e-07      -1.146536428299e-10      -7.930141741388e-09      -6.992687643608e-12      -8.444254190086e-09      -3.079055349468e-10 
       1.647399625600e-04      -3.992067482895e-03      -2.997202523095e-03      -2.997229072530e-03      -3.991569046807e-03      -2.997628667749e-03      -3.025607428387e-03       6.121065798658e-01       5.967901662391e-01       5.994458145059e-03       8.058109449357e-06       9.998923549194e-01      -7.284737925068e-08       2.489319820738e-07      -1.257059087241e-10      -9.533467919805e-09      -8.407004291200e-12      -1.015143018656e-08      -3.701568805828e-10 
       1.725039178014e-04      -4.376739357164e-03      -3.286343759575e-03      -3.286375679349e-03      -4.376140176930e-03      -3.286813387121e-03      -3.317477896388e-03       6.120986342748e-01       5.967848629644e-01       6.572751358698e-03       8.835450473499e-06       9.998819725832e-01      -7.986917424325e-08       2.729112587817e-07      -1.378225971644e-10      -1.146087937389e-08      -1.010749193879e-11      -1.220365346255e-08      -4.449908670845e-10 
       1.806337769805e-04      -4.798427543774e-03      -3.603376082263e-03      -3.603414457835e-03      -4.797707267366e-03      -3.603893855228e-03      -3.637500493118e-03       6.120899241050e-01       5.967790485046e-01       7.206828915671e-03       9.687769572918e-06       9.998705892198e-01      -8.756713215625e-08       2.991964968103e-07      -1.511060139221e-10      -1.377786322864e-08      -1.215166425283e-11      -1.467063485777e-08      -5.349498037209e-10 
       1.891467846185e-04      -5.260683881568e-03      -3.950989411906e-03      -3.951035548787e-03      -5.259818046256e-03      -3.951560546095e-03      -3.988389866397e-03       6.120803750553e-01       5.967726732608e-01       7.902071097574e-03       1.062229678886e-05       9.998581083899e-01      -9.600621084003e-08       3.280086504977e-07      -1.656682655731e-10      -1.656312720456e-08      -1.460915689189e-11      -1.763615913376e-08      -6.430893299258e-10 
