# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=99
# for k=1.03944e-05 to 328.77 h/Mpc,
# number of wavenumbers equal to 605
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_tot                  7:phi                    8:psi                    9:h                     10:h_prime               11:eta                   12:eta_prime             13:t_g                   14:t_b                   15:t_ur                  16:t_tot              
       8.645698413597e-05      -1.100394393142e-03      -8.255349690700e-04      -8.255369829460e-04      -1.100356554193e-03      -8.333814886263e-04       6.121692201628e-01       5.968292062356e-01       1.651073965892e-03       2.219574734887e-06       9.999703408114e-01      -2.008071478189e-08      -7.235792930084e-10      -6.375819460310e-13      -7.705346375431e-10      -2.810274718252e-11 
       9.053157626715e-05      -1.206522355863e-03      -9.051793136229e-04      -9.051817348422e-04      -1.206476865002e-03      -9.137819988116e-04       6.121670299540e-01       5.968277450067e-01       1.810363469684e-03       2.433708407648e-06       9.999674795664e-01      -2.201758651782e-08      -8.699154760671e-10      -7.665440855082e-13      -9.263643928884e-10      -3.378618906683e-11 
       9.479819800938e-05      -1.322882050868e-03      -9.925072401905e-04      -9.925101511258e-04      -1.322827360786e-03      -1.001938872108e-03       6.121646286689e-01       5.968261419430e-01       1.985020302252e-03       2.668499919290e-06       9.999643423453e-01      -2.414121667005e-08      -1.045844500393e-09      -9.215837575413e-13      -1.113706079224e-09      -4.061895326653e-11 
       9.926589943941e-05      -1.450459143979e-03      -1.088259976854e-03      -1.088263476498e-03      -1.450393395110e-03      -1.098600323512e-03       6.121620011582e-01       5.968243855179e-01       2.176526952995e-03       2.925942008238e-06       9.999609025037e-01      -2.646962350194e-08      -1.257350725018e-09      -1.107951184314e-12      -1.338931109909e-09      -4.883343996042e-11 
       1.039441571510e-04      -1.590334089511e-03      -1.193250241483e-03      -1.193254449051e-03      -1.590255044975e-03      -1.204586725012e-03       6.121591094930e-01       5.968224580376e-01       2.386508898103e-03       3.208219641116e-06       9.999571308537e-01      -2.902252058225e-08      -1.511625748688e-09      -1.332077982845e-12      -1.609698954038e-09      -5.870899265875e-11 
       1.088428943559e-04      -1.743691233551e-03      -1.308369154076e-03      -1.308374212678e-03      -1.743596205772e-03      -1.320797580410e-03       6.121559448508e-01       5.968203461827e-01       2.616748425356e-03       3.517728479498e-06       9.999529953992e-01      -3.182154419624e-08      -1.817319067827e-09      -1.601503242004e-12      -1.935217516206e-09      -7.058148782700e-11 
       1.139725019325e-04      -1.911828743191e-03      -1.434593777078e-03      -1.434599858751e-03      -1.911714500930e-03      -1.448219134726e-03       6.121524738857e-01       5.968180289796e-01       2.869199717503e-03       3.857095269294e-06       9.999484610758e-01      -3.489040545626e-08      -2.184825987544e-09      -1.925391730037e-12      -2.326555877435e-09      -8.485465173663e-11 
       1.193438604663e-04      -2.096169519424e-03      -1.572995417960e-03      -1.573002729751e-03      -2.096032177889e-03      -1.587932751927e-03       6.121486673385e-01       5.968154879651e-01       3.146005459502e-03       4.229200059473e-06       9.999434894036e-01      -3.825511472839e-08      -2.626643198242e-09      -2.314825510621e-12      -2.797020241910e-09      -1.020138255237e-10 
       1.249683633289e-04      -2.298273124702e-03      -1.724748716646e-03      -1.724757507365e-03      -2.298108014386e-03      -1.741124083733e-03       6.121444957730e-01       5.968127038339e-01       3.449515014729e-03       4.637200621637e-06       9.999380382067e-01      -4.194412822084e-08      -3.157794114001e-09      -2.783018815312e-12      -3.362606167378e-09      -1.226424495170e-10 
       1.308579408449e-04      -2.519848834796e-03      -1.891141602739e-03      -1.891152171354e-03      -2.519650343326e-03      -1.909093116190e-03       6.121399278420e-01       5.968096541887e-01       3.782304342708e-03       5.084559242875e-06       9.999320612593e-01      -4.598871208508e-08      -3.796339245985e-09      -3.345853719291e-12      -4.042541714772e-09      -1.474418930694e-10 
       1.370250855978e-04      -2.762769901943e-03      -2.073586193130e-03      -2.073598899404e-03      -2.762531281077e-03      -2.093265164768e-03       6.121349124349e-01       5.968063068990e-01       4.147197798808e-03       5.575072169277e-06       9.999255078650e-01      -5.042307607790e-08      -4.563985356134e-09      -4.022582781193e-12      -4.859940243442e-09      -1.772552016355e-10 
       1.434828789286e-04      -3.029089260237e-03      -2.273630818605e-03      -2.273646095005e-03      -3.028802397775e-03      -2.295203006604e-03       6.121294107190e-01       5.968026364061e-01       4.547292190010e-03       6.112901585236e-06       9.999183224749e-01      -5.528473625539e-08      -5.486827875427e-09      -4.836255359869e-12      -5.842585605744e-09      -2.130958133507e-10 
       1.502450186827e-04      -3.321056593885e-03      -2.492973119020e-03      -2.492991485242e-03      -3.320711740789e-03      -2.516620090688e-03       6.121233818916e-01       5.967986121004e-01       4.985982970484e-03       6.702611013340e-06       9.999104441744e-01      -6.061482420954e-08      -6.596238679336e-09      -5.814411203811e-12      -7.023874816516e-09      -2.561819834998e-10 
       1.573258482650e-04      -3.641137062679e-03      -2.733474435782e-03      -2.733496516775e-03      -3.640722500411e-03      -2.759395056185e-03       6.121167712086e-01       5.967941993468e-01       5.466993033551e-03       7.349203979884e-06       9.999018061061e-01      -6.645841807105e-08      -7.929923598034e-09      -6.990388865953e-12      -8.443950606449e-09      -3.079780125133e-10 
       1.647403870647e-04      -3.992031792184e-03      -2.997175605136e-03      -2.997202152216e-03      -3.991533433815e-03      -3.025587661536e-03       6.121095239532e-01       5.967893612236e-01       5.994404304432e-03       8.058166351305e-06       9.998923351148e-01      -7.286488087911e-08      -9.533206464855e-09      -8.404219578690e-12      -1.015106539214e-08      -3.702440278693e-10 
       1.725043623124e-04      -4.376700240019e-03      -3.286314241424e-03      -3.286346158387e-03      -4.376101152938e-03      -3.317456215966e-03       6.121015770499e-01       5.967840571477e-01       6.572692316775e-03       8.835512849330e-06       9.998819508745e-01      -7.988837585151e-08      -1.146056503301e-08      -1.010416068392e-11      -1.220321521470e-08      -4.450956384667e-10 
       1.806342424406e-04      -4.798384672868e-03      -3.603343712628e-03      -3.603382084791e-03      -4.797664509036e-03      -3.637476713367e-03       6.120928650272e-01       5.967782417613e-01       7.206764169582e-03       9.687837946202e-06       9.998705653950e-01      -8.758818416766e-08      -1.377748554383e-08      -1.214764672456e-11      -1.467010770816e-08      -5.350757524532e-10 
       1.891472720151e-04      -5.260636898810e-03      -3.950953914540e-03      -3.951000047439e-03      -5.259771199317e-03      -3.988363782956e-03       6.120833138235e-01       5.967718653603e-01       7.902000094877e-03       1.062237173450e-05       9.998580822209e-01      -9.602929072910e-08      -1.656267323529e-08      -1.460433752622e-11      -1.763552488981e-08      -6.432407325388e-10 
       1.980615083129e-04      -5.767347467033e-03      -4.332094060537e-03      -4.332149524215e-03      -5.766306833712e-03      -4.373093665018e-03       6.120728417357e-01       5.967648740892e-01       8.664299048429e-03       1.164704112265e-05       9.998443956430e-01      -1.052829323326e-07      -1.991072416292e-08      -1.755808722114e-11      -2.120016109526e-08      -7.732639946679e-10 
       2.073958596245e-04      -6.322777577140e-03      -4.749997673651e-03      -4.750064356393e-03      -6.321526677754e-03      -4.794929406190e-03       6.120613572017e-01       5.967572085403e-01       9.500128712786e-03       1.277053685182e-05       9.998293895808e-01      -1.154270812191e-07      -2.393532799290e-08      -2.110957792124e-11      -2.548502965592e-08      -9.295603096086e-10 
       2.171701253604e-04      -6.931593875761e-03      -5.208209977348e-03      -5.208290145844e-03      -6.930090257986e-03      -5.257448464626e-03       6.120487708679e-01       5.967488042145e-01       1.041658029169e-02       1.400238700901e-05       9.998129371753e-01      -1.265472746151e-07      -2.877314374975e-08      -2.537839803541e-11      -3.063556916302e-08      -1.117435804223e-09 
       2.274050380486e-04      -7.598906406941e-03      -5.710617850220e-03      -5.710714233871e-03      -7.597099041678e-03      -5.764572909504e-03       6.120349668507e-01       5.967395886528e-01       1.142142846774e-02       1.535303776071e-05       9.997948988973e-01      -1.387370234147e-07      -3.458836749392e-08      -3.051122601075e-11      -3.682654833830e-08      -1.343266620771e-09 
       2.381223073113e-04      -8.330310073232e-03      -6.261482813798e-03      -6.261598691224e-03      -8.328137643682e-03      -6.320602649477e-03       6.120198341733e-01       5.967294849234e-01       1.252319738245e-02       1.683394138581e-05       9.997751223190e-01      -1.520989307730e-07      -4.157835613575e-08      -3.668185178741e-11      -4.426799384005e-08      -1.614715648992e-09 
       2.493446659134e-04      -9.131929706984e-03      -6.865477020294e-03      -6.865616334708e-03      -9.129318535888e-03      -6.930251699074e-03       6.120032446550e-01       5.967184076443e-01       1.373123266942e-02       1.845765324650e-05       9.997534399372e-01      -1.667452981331e-07      -4.998026358802e-08      -4.410044353190e-11      -5.321227050642e-08      -1.940990987613e-09 
       2.610959179822e-04      -1.001046924650e-02      -7.527722805086e-03      -7.527890296074e-03      -1.000733080743e-02      -7.598688014393e-03       6.119850570140e-01       5.967062625537e-01       1.505578059215e-02       2.023793774097e-05       9.997296682761e-01      -1.827990968283e-07      -6.007906241368e-08      -5.301914426204e-11      -6.396261138582e-08      -2.333157080221e-09 
       2.734009894987e-04      -1.097326521726e-02      -8.253835984763e-03      -8.254037350650e-03      -1.096949312479e-02      -8.331577100710e-03       6.119651174304e-01       5.966929463912e-01       1.650807470130e-02       2.218988457294e-05       9.997036068731e-01      -2.003949617322e-07      -7.221716287842e-08      -6.374132500815e-11      -7.688336824041e-08      -2.804508530788e-09 
       2.862859811694e-04      -1.202834489575e-02      -9.049973337726e-03      -9.050215431025e-03      -1.202381136282e-02      -9.135129818813e-03       6.119432570761e-01       5.966783468213e-01       1.810043086205e-02       2.433003591076e-05       9.996750346057e-01      -2.196803122063e-07      -8.680599986633e-08      -7.663212222736e-11      -9.241223994852e-08      -3.371018464907e-09 
       2.997782237893e-04      -1.318448955665e-02      -9.922884633272e-03      -9.923175690522e-03      -1.317904104670e-02      -1.001615475296e-02       6.119192927667e-01       5.966623403851e-01       1.984635138104e-02       2.667652599353e-05       9.996437106706e-01      -2.408165105434e-07      -1.043398753029e-07      -9.212966069489e-11      -1.110750950386e-07      -4.051877256984e-09 
       3.139063362138e-04      -1.445130306190e-02      -1.087996960665e-02      -1.088031953762e-02      -1.444475513945e-02      -1.098211555657e-02       6.118930212394e-01       5.966447921029e-01       2.176063907525e-02       2.924923386182e-05       9.996093699932e-01      -2.639801351880e-07      -1.254126235573e-07      -1.107632066715e-10      -1.335035961283e-07      -4.870138419405e-09 
       3.287002860635e-04      -1.583928624070e-02      -1.192934045429e-02      -1.192976115751e-02      -1.583141736991e-02      -1.204119379587e-02       6.118642215015e-01       5.966255521682e-01       2.385952231502e-02       3.206995087408e-05       9.995717234312e-01      -2.893644320475e-07      -1.507376380266e-07      -1.331621131762e-10      -1.604565135072e-07      -5.853494883326e-09 
