# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=99
# for k=1.03944e-05 to 328.769 h/Mpc,
# number of wavenumbers equal to 605
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_m                    7:d_tot                  8:phi                    9:psi                   10:h                     11:h_prime               12:eta                   13:eta_prime             14:H_T_Nb_prime          15:k2gamma_Nb            16:t_g                   17:t_b                   18:t_ur                  19:t_tot              
       2.274044520691e-05      -7.615132709792e-05      -5.711464026011e-05      -5.711464985527e-05      -7.615114514050e-05      -5.712233084136e-05      -5.765786869152e-05       6.121893465328e-01       5.968443568878e-01       1.142292997105e-04       1.535602497478e-07       9.999979525202e-01      -1.389343947678e-09       4.750102028527e-09      -2.397129103042e-12      -3.464025886660e-12      -3.047950420451e-15      -3.689939685070e-12      -1.345182934575e-13 
       2.381216937154e-05      -8.349809806585e-05      -6.262495006491e-05      -6.262496160075e-05      -8.349787930562e-05      -6.263338350109e-05      -6.322058411866e-05       6.121892034376e-01       5.968442644717e-01       1.252499232015e-04       1.683754295141e-07       9.999977549836e-01      -1.523383988254e-09       5.208369775750e-09      -2.628395805753e-12      -4.164669188069e-12      -3.664453803982e-15      -4.436275921170e-12      -1.617263163839e-13 
       2.493440233996e-05      -9.155363556373e-05      -6.866688160445e-05      -6.866689547440e-05      -9.155337255490e-05      -6.867613027534e-05      -6.931997644276e-05       6.121890335892e-01       5.968441511086e-01       1.373337909488e-04       1.846199494581e-07       9.999975383891e-01      -1.670353646497e-09       5.710847423630e-09      -2.881973892842e-12      -5.007024029155e-12      -4.405910996833e-15      -5.333566997869e-12      -1.944374739704e-13 
       2.610952451876e-05      -1.003863159727e-04      -7.529172664290e-05      -7.529174331811e-05      -1.003859997674e-04      -7.530186879692e-05      -7.600782499321e-05       6.121888541791e-01       5.968440332637e-01       1.505834866362e-04       2.024316998669e-07       9.999973008988e-01      -1.831504125868e-09       6.261799978873e-09      -3.160015779763e-12      -6.019756162275e-12      -5.297044829431e-15      -6.412345270011e-12      -2.337648212100e-13 
       2.734002849963e-05      -1.100711042549e-04      -8.255572029206e-05      -8.255574033928e-05      -1.100707240957e-04      -8.256684175420e-05      -8.334089940574e-05       6.121886428297e-01       5.968438867168e-01       1.651114806786e-04       2.219618939602e-07       9.999970404984e-01      -2.008197985028e-09       6.865903842056e-09      -3.464881039109e-12      -7.237326972056e-12      -6.368061816476e-15      -7.709318265994e-12      -2.810465568076e-13 
       2.862852434649e-05      -1.206902048276e-04      -9.052052955460e-05      -9.052055365666e-05      -1.206897477773e-04      -9.053272577988e-05      -9.138145279920e-05       6.121884242879e-01       5.968437410785e-01       1.810411073133e-04       2.433763082151e-07       9.999967549731e-01      -2.201940482630e-09       7.528285577979e-09      -3.799158022014e-12      -8.701162668591e-12      -7.656092612953e-15      -9.268617125541e-12      -3.378915348244e-13 
       2.997774513178e-05      -1.323337440189e-04      -9.925376564205e-05      -9.925379461911e-05      -1.323331945256e-04      -9.926714068588e-05      -1.001977389485e-04       6.121881845658e-01       5.968435813148e-01       1.985075892382e-04       2.668567326837e-07       9.999964419014e-01      -2.414373895133e-09       8.254566983288e-09      -4.165683730152e-12      -1.046107447247e-11      -9.204647944071e-15      -1.114329971938e-11      -4.062339938280e-13 
       3.139055273368e-05      -1.451005430743e-04      -1.088295642820e-04      -1.088295991201e-04      -1.450998824407e-04      -1.088442323124e-04      -1.098645980952e-04       6.121879218673e-01       5.968434062276e-01       2.176591982402e-04       2.926024894158e-07       9.999960986261e-01      -2.647301337185e-09       9.050911845876e-09      -4.567569105697e-12      -1.257694620419e-11      -1.106642329501e-14      -1.339715491336e-11      -4.883993926762e-13 
       3.286994390653e-05      -1.590989543312e-04      -1.193292135240e-04      -1.193292554086e-04      -1.590981600778e-04      -1.193452997830e-04      -1.204640907027e-04       6.121876338795e-01       5.968432140559e-01       2.386585108172e-04       3.208321301728e-07       9.999957222336e-01      -2.902699789615e-09       9.924078422357e-09      -5.008225133019e-12      -1.512077344746e-11      -1.330474882877e-14      -1.610687305587e-11      -5.871835194327e-13 
       3.441905663736e-05      -1.744477801391e-04      -1.308418437405e-04      -1.308418940968e-04      -1.744468252414e-04      -1.308594857149e-04      -1.320861939928e-04       6.121873178562e-01       5.968430034881e-01       2.616837881936e-04       3.517852916062e-07       9.999953095268e-01      -3.182736889070e-09       1.088147649509e-08      -5.491391935540e-12      -1.817911330933e-11      -1.599583392438e-14      -1.936465409930e-11      -7.059476145637e-13 
       3.604117680196e-05      -1.912772804055e-04      -1.434651842581e-04      -1.434652447997e-04      -1.912761323722e-04      -1.434845327740e-04      -1.448295657426e-04       6.121869712920e-01       5.968427723822e-01       2.869304895995e-04       3.857247291476e-07       9.999948570039e-01      -3.489789412932e-09       1.193123070339e-08      -6.021170179084e-12      -2.185602912579e-11      -1.923120877179e-14      -2.328134728887e-11      -8.487327451252e-13 
       3.773974513469e-05      -2.097302769373e-04      -1.573063927856e-04      -1.573064655727e-04      -2.097288967062e-04      -1.573276134074e-04      -1.588023815626e-04       6.121865911032e-01       5.968425188683e-01       3.146129311454e-04       4.229385478386e-07       9.999943608236e-01      -3.826464447618e-09       1.308224891170e-08      -6.602056169132e-12      -2.627663144549e-11      -2.312099716904e-14      -2.799022043144e-11      -1.020397294525e-12 
       3.951836452669e-05      -2.299633652283e-04      -1.724829656601e-04      -1.724830531693e-04      -2.299617058353e-04      -1.725062400666e-04      -1.741232537546e-04       6.121861756123e-01       5.968422418799e-01       3.449661063385e-04       4.637426452613e-07       9.999938167758e-01      -4.195617394465e-09       1.434429817205e-08      -7.238979732544e-12      -3.159133396154e-11      -2.779751529023e-14      -3.365149546010e-11      -1.226782242674e-12 
       4.138080766818e-05      -2.521482408425e-04      -1.891237343349e-04      -1.891238395425e-04      -2.521462458354e-04      -1.891492616301e-04      -1.909222372210e-04       6.121857232404e-01       5.968419395920e-01       3.782476790850e-04       5.084833961449e-07       9.999932202384e-01      -4.600383254611e-09       1.572808771184e-08      -7.937345865320e-12      -3.798098188643e-11      -3.341946007004e-14      -4.045779542386e-11      -1.474910022605e-12 
       4.333102505076e-05      -2.764731549545e-04      -2.073699590332e-04      -2.073700855218e-04      -2.764707564405e-04      -2.073979588950e-04      -2.093419334604e-04       6.121852238328e-01       5.968416087834e-01       4.147401710436e-04       5.575405918959e-07       9.999925661507e-01      -5.044195396002e-09       1.724535613056e-08      -8.703082620906e-12      -4.566295651017e-11      -4.017954547442e-14      -4.864070406096e-11      -1.773222797925e-12 
       4.537315334696e-05      -3.031445072541e-04      -2.273765259353e-04      -2.273766780080e-04      -3.031416236285e-04      -2.274072383234e-04      -2.295386990487e-04       6.121846724317e-01       5.968412401016e-01       4.547533560159e-04       6.113306714263e-07       9.999918489634e-01      -5.530819569681e-09       1.890897869485e-08      -9.542686582273e-12      -5.489866014321e-11      -4.830624055614e-14      -5.847864175524e-11      -2.131870894392e-12 
       4.751152418469e-05      -3.323886071454e-04      -2.493132709613e-04      -2.493134537931e-04      -3.323851402984e-04      -2.493469602990e-04      -2.516839819287e-04       6.121840779874e-01       5.968408456221e-01       4.986269075863e-04       6.703102203356e-07       9.999910625823e-01      -6.064386839175e-09       2.073306891604e-08      -1.046328327684e-11      -6.600233182340e-11      -5.807742353904e-14      -7.030633321088e-11      -2.563057219248e-12 
       4.975067333520e-05      -3.644535604558e-04      -2.733663983535e-04      -2.733666181657e-04      -3.644493924274e-04      -2.734033538015e-04      -2.759657533627e-04       6.121834037020e-01       5.968403921104e-01       5.467332363315e-04       7.349799351341e-07       9.999902003406e-01      -6.649419777163e-09       2.273309940247e-08      -1.147268438614e-11      -7.935174862158e-11      -6.982351830291e-14      -8.452619838290e-11      -3.081451746255e-12 
       5.209535033404e-05      -3.996114274339e-04      -2.997401034405e-04      -2.997403677123e-04      -3.996064164183e-04      -2.997806439542e-04      -3.025901459921e-04       6.121826851174e-01       5.968399148643e-01       5.994807354247e-04       8.058887092991e-07       9.999892549110e-01      -7.290892706817e-09       2.492603790125e-08      -1.257945533568e-11      -9.540112687337e-11      -8.394649179548e-14      -1.016220445922e-10      -3.704692887337e-12 
       5.455052855549e-05      -4.381604588280e-04      -3.286582547731e-04      -3.286585725002e-04      -4.381544343354e-04      -3.287027306216e-04      -3.317831518102e-04       6.121818937826e-01       5.968393874650e-01       6.573171450005e-04       8.836384889102e-07       9.999882182731e-01      -7.994241147204e-09       2.733048486280e-08      -1.379298631452e-11      -1.146965164164e-10      -1.009270191343e-13      -1.221755181204e-10      -4.453985152499e-12 
       5.712141576172e-05      -4.804276670721e-04      -3.603663286949e-04      -3.603667106824e-04      -4.804204241398e-04      -3.604151230692e-04      -3.637925749148e-04       6.121810218142e-01       5.968388057300e-01       7.207334213648e-04       9.688892482493e-07       9.999870816332e-01      -8.765437311190e-09       2.996683246998e-08      -1.512357415208e-11      -1.378943987790e-10      -1.213391028539e-13      -1.468858976902e-10      -5.354820836338e-12 
       5.981346514918e-05      -5.267715847969e-04      -3.951334855296e-04      -3.951339447885e-04      -5.267628769925e-04      -3.951870227694e-04      -3.988901272370e-04       6.121800702139e-01       5.968381724080e-01       7.902678895769e-04       1.062364618778e-06       9.999858353307e-01      -9.611015084055e-09       3.285743958006e-08      -1.658250769306e-11      -1.657840089374e-10      -1.458850161480e-13      -1.765938577096e-10      -6.437848933388e-12 
       6.263238691556e-05      -5.775852822857e-04      -4.332548417043e-04      -4.332553938452e-04      -5.775748133749e-04      -4.333135835197e-04      -4.373737219152e-04       6.121790178077e-01       5.968374687788e-01       8.665107876904e-04       1.164858078239e-06       9.999844688095e-01      -1.053815497580e-08       3.602681814476e-08      -1.818216329267e-11      -1.993142299312e-10      -1.753877497531e-13      -2.123101142295e-10      -7.739914767735e-12 
       6.558416037185e-05      -6.332997311879e-04      -4.750540029939e-04      -4.750546668145e-04      -6.332871450043e-04      -4.751184616401e-04      -4.795700303737e-04       6.121778770367e-01       5.968367095259e-01       9.501093336290e-04       1.277239573601e-06       9.999829704553e-01      -1.155472475597e-08       3.950184303058e-08      -1.993611141547e-11      -2.396257950183e-10      -2.108634581902e-13      -2.552497354116e-10      -9.305317301095e-12 
       6.867504662531e-05      -6.943873873220e-04      -5.208857646400e-04      -5.208865627228e-04      -6.943722557146e-04      -5.209565006239e-04      -5.258372076170e-04       6.121766139057e-01       5.968358653712e-01       1.041773125446e-03       1.400463082686e-06       9.999813275504e-01      -1.266933950984e-08       4.331197353086e-08      -2.185922974169e-11      -2.880901263827e-10      -2.535111455474e-13      -3.068734864015e-10      -1.118731020498e-11 
       7.191160186009e-05      -7.613662625623e-04      -5.711391805373e-04      -5.711401400480e-04      -7.613480707479e-04      -5.712168127837e-04      -5.765679901612e-04       6.121752383009e-01       5.968349494063e-01       1.142280280096e-03       1.535574484532e-06       9.999795261572e-01      -1.389145852619e-08       4.748950936506e-08      -2.396783083510e-11      -3.463559486077e-10      -3.047899490013e-13      -3.689375638594e-10      -1.344991873711e-11 
       7.530069124377e-05      -8.348042278698e-04      -6.262408091701e-04      -6.262419627552e-04      -8.347823569716e-04      -6.263260164204e-04      -6.321929721845e-04       6.121737252816e-01       5.968339401616e-01       1.252483925510e-03       1.683720649841e-06       9.999775509982e-01      -1.523145405102e-08       5.206985878141e-08      -2.627979712318e-11      -4.164054095868e-10      -3.664365863759e-13      -4.435532598587e-10      -1.617011244190e-11 
       7.884950348932e-05      -9.153238557904e-04      -6.866583677624e-04      -6.866597546689e-04      -9.152975618898e-04      -6.867518975102e-04      -6.931842937269e-04       6.121720636582e-01       5.968328303913e-01       1.373319509338e-03       1.846159039802e-06       9.999753852941e-01      -1.670067675636e-08       5.709183907356e-08      -2.881473478549e-11      -5.006215326521e-10      -4.405490189985e-13      -5.332587245919e-10      -1.944042683029e-11 
       8.256556610330e-05      -1.003607672342e-03      -7.529046977785e-04      -7.529063652149e-04      -1.003576060948e-03      -7.530073746036e-04      -7.600596430424e-04       6.121702421950e-01       5.968316146123e-01       1.505812730430e-03       2.024268389173e-06       9.999730106801e-01      -1.831159198247e-08       6.259800122186e-08      -3.159414028989e-11      -6.018689881794e-10      -5.296556604377e-13      -6.411053810187e-10      -2.337210547860e-11 
       8.645676135275e-05      -1.100403912875e-03      -8.255421143871e-04      -8.255441190855e-04      -1.100365908745e-03      -8.256548462003e-04      -8.333866463084e-04       6.121682518528e-01       5.968302888166e-01       1.651088238171e-03       2.219560412314e-06       9.999704069964e-01      -2.007785577501e-08       6.863499215922e-08      -3.464157999662e-11      -7.235918703530e-10      -6.367876848175e-13      -7.707615580127e-10      -2.809888688432e-11 
       9.053134298449e-05      -1.206532799734e-03      -9.051871531695e-04      -9.051895633438e-04      -1.206487110243e-03      -9.053109393656e-04      -9.137876582627e-04       6.121660646219e-01       5.968288299764e-01       1.810379126688e-03       2.433692725245e-06       9.999675521510e-01      -2.201444687754e-08       7.525394571053e-08      -3.798288763130e-11      -8.699306091891e-10      -7.655841356295e-13      -9.266372570903e-10      -3.378154838926e-11 
       9.479795373245e-05      -1.322893513316e-03      -9.925158450281e-04      -9.925187426904e-04      -1.322838584490e-03      -9.926517883149e-04      -1.001945085725e-03       6.121636681953e-01       5.968272320378e-01       1.985037485381e-03       2.668482738116e-06       9.999644219198e-01      -2.413777522518e-08       8.251091279434e-08      -4.164638676978e-11      -1.045862712110e-09      -9.204316083228e-13      -1.114034077364e-09      -4.061337404470e-11 
       9.926564365005e-05      -1.450471721873e-03      -1.088269419915e-03      -1.088272903608e-03      -1.450405686070e-03      -1.088418732641e-03      -1.098607143674e-03       6.121610444222e-01       5.968254796735e-01       2.176545807217e-03       2.925923197041e-06       9.999609897334e-01      -2.646585582000e-08       9.046734179470e-08      -4.566312124511e-11      -1.257372643683e-09      -1.106569046456e-12      -1.339325355849e-09      -4.882673215971e-11 
       1.039438893066e-04      -1.590347894187e-03      -1.193260606586e-03      -1.193264794974e-03      -1.590268504671e-03      -1.193424638665e-03      -1.204594212989e-03       6.121581577332e-01       5.968235570890e-01       2.386529589948e-03       3.208199043261e-06       9.999572265017e-01      -2.901839137292e-08       9.919054535410e-08      -5.006714701083e-11      -1.511652095729e-09      -1.330416101225e-12      -1.610172946258e-09      -5.870092852810e-11 
       1.088426138884e-04      -1.743706386625e-03      -1.308380532823e-03      -1.308385568357e-03      -1.743610944066e-03      -1.308560762904e-03      -1.320805803041e-03       6.121549988296e-01       5.968214505895e-01       2.616771136713e-03       3.517705926715e-06       9.999531002786e-01      -3.181701672638e-08       1.087543663504e-07      -5.489576014895e-11      -1.817350761596e-09      -1.599503966004e-12      -1.935787380451e-09      -7.057179346563e-11 
       1.139722082470e-04      -1.911845378792e-03      -1.434606270349e-03      -1.434612324365e-03      -1.911730637723e-03      -1.434804336193e-03      -1.448228165768e-03       6.121515343387e-01       5.968191399423e-01       2.869224648730e-03       3.857070577921e-06       9.999485760668e-01      -3.488544344176e-08       1.192396937293e-07      -6.018987003374e-11      -2.184863977026e-09      -1.923012940087e-12      -2.327240951864e-09      -8.484299779389e-11 
       1.193435529399e-04      -2.096187791861e-03      -1.573009142404e-03      -1.573016420888e-03      -2.096049850816e-03      -1.573226854628e-03      -1.587942678098e-03       6.121477370533e-01       5.968166078032e-01       3.146032841776e-03       4.229173008875e-06       9.999436154869e-01      -3.824965801946e-08       1.307351913937e-07      -6.599431487971e-11      -2.626689052826e-09      -2.311944843545e-12      -2.797843864236e-09      -1.019998161460e-10 
       1.249680413092e-04      -2.298293188694e-03      -1.724763788971e-03      -1.724772539601e-03      -2.298127357739e-03      -1.725003152572e-03      -1.741134988857e-03       6.121435734701e-01       5.968138307723e-01       3.449545079202e-03       4.637171017318e-06       9.999381764608e-01      -4.193816949700e-08       1.433380307162e-07      -7.235824194389e-11      -3.157849449601e-09      -2.779545999138e-12      -3.363596353544e-09      -1.226256107904e-10 
       1.308576036488e-04      -2.519870857625e-03      -1.891158148276e-03      -1.891168668826e-03      -2.519671498850e-03      -1.891421384031e-03      -1.909105089587e-03       6.121390073946e-01       5.968107861126e-01       3.782337337652e-03       5.084526885660e-06       9.999322128480e-01      -4.598215768127e-08       1.571546905212e-07      -7.933552833035e-11      -3.796404447293e-09      -3.341732522312e-12      -4.043732079607e-09      -1.474216274885e-10 
       1.370247325102e-04      -2.762794088999e-03      -2.073604367646e-03      -2.073617016119e-03      -2.762554425240e-03      -2.073893935941e-03      -2.093278322488e-03       6.121340016929e-01       5.968074469920e-01       4.147234032237e-03       5.575036777942e-06       9.999256741216e-01      -5.041589456466e-08       1.723018696659e-07      -8.698521701779e-11      -4.564064029928e-09      -4.017619893463e-12      -4.861371640796e-09      -1.772308488106e-10 
       1.434825092005e-04      -3.029115831553e-03      -2.273650789232e-03      -2.273665996015e-03      -3.028827716378e-03      -2.273969420255e-03      -2.295217472083e-03       6.121285128028e-01       5.968037865274e-01       4.547331992030e-03       6.112862871525e-06       9.999185047690e-01      -5.527687257495e-08       1.889074186884e-07      -9.537203582860e-11      -5.486924127545e-09      -4.830212525398e-12      -5.844306481531e-09      -2.130665631517e-10 
       1.502446315298e-04      -3.321085791362e-03      -2.492995068587e-03      -2.493013351023e-03      -3.320739433526e-03      -2.493345791404e-03      -2.516635998824e-03       6.121224960543e-01       5.967997737341e-01       4.986026702047e-03       6.702568670494e-06       9.999106439808e-01      -6.060620791334e-08       2.071114416137e-07      -1.045669142921e-10      -6.596355451089e-09      -5.807112103101e-12      -7.025943062698e-09      -2.561468289768e-10 
       1.573254428662e-04      -3.641169147373e-03      -2.733498560281e-03      -2.733520540632e-03      -3.640752774871e-03      -2.733884749295e-03      -2.759412550326e-03       6.121158950714e-01       5.967953719133e-01       5.467041081264e-03       7.349157701159e-06       9.999020251991e-01      -6.644896221477e-08       2.270674115848e-07      -1.146476021877e-10      -7.930062582168e-09      -6.981670452236e-12      -8.446437135707e-09      -3.079357299250e-10 
       1.647399625600e-04      -3.992067057880e-03      -2.997202127967e-03      -2.997228554038e-03      -3.991566523435e-03      -2.997627531260e-03      -3.025606906935e-03       6.121086608695e-01       5.967905464519e-01       5.994457108076e-03       8.058115779913e-06       9.998925753469e-01      -7.285452844436e-08       2.489435044504e-07      -1.256992829026e-10      -9.533373874334e-09      -8.393733105286e-12      -1.015405466875e-08      -3.701932041859e-10 
       1.725039178014e-04      -4.376739011544e-03      -3.286343410514e-03      -3.286375181386e-03      -4.376137310165e-03      -3.286812205084e-03      -3.317477396115e-03       6.121007289023e-01       5.967852559291e-01       6.572750362773e-03       8.835457599325e-06       9.998822142884e-01      -7.987701556321e-08       2.729239003578e-07      -1.378153297356e-10      -1.146076839168e-08      -1.009134009597e-11      -1.220680887113e-08      -4.450345557390e-10 
       1.806337769805e-04      -4.798427306193e-03      -3.603375795833e-03      -3.603413992640e-03      -4.797703998831e-03      -3.603892645302e-03      -3.637500026377e-03       6.120920326251e-01       5.967794554029e-01       7.206827985279e-03       9.687777623084e-06       9.998708542147e-01      -8.757572946144e-08       2.992103590582e-07      -1.510980472869e-10      -1.377773031120e-08      -1.213231814283e-11      -1.467442801476e-08      -5.350023440834e-10 
       1.891467846185e-04      -5.260683796468e-03      -3.950989213577e-03      -3.951035136964e-03      -5.259814313459e-03      -3.951559339984e-03      -3.988389453969e-03       6.120824973096e-01       5.967730964075e-01       7.902070273929e-03       1.062230589630e-05       9.998583989024e-01      -9.601564552554e-08       3.280238298818e-07      -1.656595460336e-10      -1.656296309540e-08      -1.458643417294e-11      -1.764071869337e-08      -6.431524699553e-10 
