# Matter power spectrum P(k) at redshift z=4
# for k=1.03944e-05 to 328.769 h/Mpc,
# number of wavenumbers equal to 605
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       2.493440233996e-03       3.781263948107e+02 
       2.610952451876e-03       3.934190224568e+02 
       2.734002849963e-03       4.091919435778e+02 
       2.862852434649e-03       4.254465023891e+02 
       2.997774513178e-03       4.421825027322e+02 
       3.139055273368e-03       4.593981251624e+02 
       3.286994390653e-03       4.770896261774e+02 
       3.441905663736e-03       4.952513399298e+02 
       3.604117680195e-03       5.138751992592e+02 
       3.773974513465e-03       5.329507500299e+02 
       3.951836452656e-03       5.524647761357e+02 
       4.138080766772e-03       5.724012255358e+02 
       4.333102504924e-03       5.927409916752e+02 
       4.537315334212e-03       6.134617104522e+02 
       4.751152416987e-03       6.345373787121e+02 
       4.975067329150e-03       6.559385458917e+02 
       5.209535020979e-03       6.776316214450e+02 
       5.455052821463e-03       6.995782300527e+02 
       5.712141485855e-03       7.217361070508e+02 
       5.981346283567e-03       7.440579172842e+02 
       6.263238118132e-03       7.664916271471e+02 
       6.558414660732e-03       7.889795453248e+02 
       6.867501459901e-03       8.114586994926e+02 
       7.191152956917e-03       8.338602905811e+02 
       7.530053280611e-03       8.561093368379e+02 
       7.884916605419e-03       8.781244472763e+02 
       8.256486717675e-03       8.998180518293e+02 
       8.645535230472e-03       9.210952747633e+02 
       9.052857600346e-03       9.418546843083e+02 
       9.479265718748e-03       9.619859862811e+02 
       9.925575382821e-03       9.813846287343e+02 
       1.039258643002e-02       9.999031300833e+02 
       1.088105284259e-02       1.017422722463e+03 
       1.139163987327e-02       1.033805469019e+03 
       1.192486551830e-02       1.048907576296e+03 
       1.248102491445e-02       1.062581555667e+03 
       1.306009899132e-02       1.074681222879e+03 
       1.366165338319e-02       1.085069798316e+03 
       1.428474006812e-02       1.093618417726e+03 
       1.492782119053e-02       1.100222759036e+03 
       1.558873920002e-02       1.104813047246e+03 
       1.626475584650e-02       1.107358010281e+03 
       1.695267161463e-02       1.107873911869e+03 
       1.764901767707e-02       1.106423578855e+03 
       1.835029088276e-02       1.103113801719e+03 
       1.905318850021e-02       1.098087933611e+03 
       1.975480048112e-02       1.091509562626e+03 
       2.045273209079e-02       1.083564312538e+03 
       2.114515086997e-02       1.074430597973e+03 
       2.183076964945e-02       1.064279588422e+03 
       2.250878646710e-02       1.053275146213e+03 
       2.317880288945e-02       1.041562119318e+03 
       2.384073771600e-02       1.029269164892e+03 
       2.449474691512e-02       1.016513003078e+03 
       2.514115521325e-02       1.003395124720e+03 
       2.578040092737e-02       9.899946659282e+02 
       2.641299337973e-02       9.763812443121e+02 
       2.703948116953e-02       9.626288621457e+02 
       2.766042926239e-02       9.487856890260e+02 
       2.827640294929e-02       9.349021104290e+02 
       2.888795699587e-02       9.210145608800e+02 
       2.949562862076e-02       9.071645648143e+02 
       3.009993324184e-02       8.933810061712e+02 
       3.070136218621e-02       8.796937526565e+02 
       3.130038176626e-02       8.661301742970e+02 
       3.189743328477e-02       8.526984601602e+02 
       3.249293365372e-02       8.394348075720e+02 
       3.308727640171e-02       8.263457133596e+02 
       3.368083291131e-02       8.134525633719e+02 
       3.427395377618e-02       8.007639287607e+02 
       3.486697020219e-02       7.882978514974e+02 
       3.546019540218e-02       7.760639668001e+02 
       3.605392595108e-02       7.640716622378e+02 
       3.664844308127e-02       7.523281336810e+02 
       3.724401390615e-02       7.408388967779e+02 
       3.784089256619e-02       7.296200688108e+02 
       3.843932129587e-02       7.186702935151e+02 
       3.903953141241e-02       7.079941055012e+02 
       3.964174422894e-02       6.975980340645e+02 
       4.024617189616e-02       6.874848598530e+02 
       4.085301817660e-02       6.776553612506e+02 
       4.146247915621e-02       6.681119953020e+02 
       4.207474389803e-02       6.588566479708e+02 
       4.268999504240e-02       6.498853257416e+02 
       4.330840935815e-02       6.412021596559e+02 
       4.393015824890e-02       6.328033520234e+02 
       4.455540821840e-02       6.246860691236e+02 
       4.518432129829e-02       6.168481492424e+02 
       4.581705544188e-02       6.092852604386e+02 
       4.645376488673e-02       6.019909306649e+02 
       4.709460048886e-02       5.949625511098e+02 
       4.773971003119e-02       5.881896720562e+02 
       4.838923850841e-02       5.816672629667e+02 
       4.904332839040e-02       5.753904431653e+02 
       4.970211986605e-02       5.693521503999e+02 
       5.036575106931e-02       5.635335845450e+02 
       5.103435828883e-02       5.579323062416e+02 
       5.170807616278e-02       5.525340141865e+02 
       5.238703786007e-02       5.473292212091e+02 
       5.307137524905e-02       5.423042453030e+02 
       5.376121905485e-02       5.374454827109e+02 
       5.445669900625e-02       5.327428088542e+02 
       5.515794397297e-02       5.281790613612e+02 
       5.586508209412e-02       5.237378197921e+02 
       5.657824089865e-02       5.194066745972e+02 
       5.729754741823e-02       5.151690616074e+02 
       5.802312829339e-02       5.110073105238e+02 
       5.875510987328e-02       5.069057255799e+02 
       5.949361830965e-02       5.028469705839e+02 
       6.023877964542e-02       4.988156870664e+02 
       6.099071989830e-02       4.947909452192e+02 
       6.174956513981e-02       4.907600472704e+02 
       6.251544157005e-02       4.867012905572e+02 
       6.328847558851e-02       4.826005717972e+02 
       6.406879386123e-02       4.784421596627e+02 
       6.485652338457e-02       4.742088674243e+02 
       6.565179154583e-02       4.698852711974e+02 
       6.645472618088e-02       4.654588574799e+02 
       6.726545562910e-02       4.609143938579e+02 
       6.808410878579e-02       4.562406359675e+02 
       6.891081515213e-02       4.514267735462e+02 
       6.974570488294e-02       4.464630727544e+02 
       7.058890883244e-02       4.413416758433e+02 
       7.144055859792e-02       4.360578007192e+02 
       7.230078656173e-02       4.306054861318e+02 
       7.316972593145e-02       4.249835736338e+02 
       7.404751077856e-02       4.191914159518e+02 
       7.493427607550e-02       4.132316013129e+02 
       7.583015773141e-02       4.071081364979e+02 
       7.673529262646e-02       4.008269704471e+02 
       7.764981864502e-02       3.943969574972e+02 
       7.857387470754e-02       3.878291809074e+02 
       7.950760080144e-02       3.811361787129e+02 
       8.045113801083e-02       3.743327791918e+02 
       8.140462854537e-02       3.674360464334e+02 
       8.236821576807e-02       3.604644598983e+02 
       8.334204422231e-02       3.534376886626e+02 
       8.432625965800e-02       3.463786891228e+02 
       8.532100905690e-02       3.393068989770e+02 
       8.632644065732e-02       3.322494553524e+02 
       8.734270397798e-02       3.252287186058e+02 
       8.836994984135e-02       3.182701741550e+02 
       8.940833039624e-02       3.113952957844e+02 
       9.045799913992e-02       3.046302878801e+02 
       9.151911093961e-02       2.979982984266e+02 
       9.259182205350e-02       2.915199195754e+02 
       9.367629015127e-02       2.852190194844e+02 
       9.477267433417e-02       2.791127471898e+02 
       9.588113515464e-02       2.732205978297e+02 
       9.700183463561e-02       2.675555927846e+02 
       9.813493628939e-02       2.621333593190e+02 
       9.928060513623e-02       2.569653586483e+02 
       1.004390077226e-01       2.520573984009e+02 
       1.016103121392e-01       2.474156118873e+02 
       1.027946880387e-01       2.430427398678e+02 
       1.039923066533e-01       2.389364789849e+02 
       1.052033408120e-01       2.350954147528e+02 
       1.064279649578e-01       2.315109016165e+02 
       1.076663551650e-01       2.281738426447e+02 
       1.089186891558e-01       2.250707948873e+02 
       1.101851463174e-01       2.221845036674e+02 
       1.114659077190e-01       2.194979419288e+02 
       1.127611561281e-01       2.169885906299e+02 
       1.140710760282e-01       2.146321924599e+02 
       1.153958536349e-01       2.124019549633e+02 
       1.167356769134e-01       2.102714675955e+02 
       1.180907355956e-01       2.082093088327e+02 
       1.194612211971e-01       2.061859928465e+02 
       1.208473270351e-01       2.041711477717e+02 
       1.222492482458e-01       2.021336800070e+02 
       1.236671818022e-01       2.000436812445e+02 
       1.251013265331e-01       1.978738278342e+02 
       1.265518831407e-01       1.955985316900e+02 
       1.280190542205e-01       1.931955078398e+02 
       1.295030442802e-01       1.906458977901e+02 
       1.310040597595e-01       1.879357579193e+02 
       1.325223090509e-01       1.850574428282e+02 
       1.340580025204e-01       1.820049154238e+02 
       1.356113525287e-01       1.787815823857e+02 
       1.371825734541e-01       1.753948185354e+02 
       1.387718817145e-01       1.718575383772e+02 
       1.403794957916e-01       1.681885854688e+02 
       1.420056362553e-01       1.644110032745e+02 
       1.436505257884e-01       1.605520918454e+02 
       1.453143892131e-01       1.566424675037e+02 
       1.469974535181e-01       1.527146703494e+02 
       1.486999478866e-01       1.488029881304e+02 
       1.504221037252e-01       1.449421821351e+02 
       1.521641546947e-01       1.411651283961e+02 
       1.539263367410e-01       1.375039982359e+02 
       1.557088881279e-01       1.339883971718e+02 
       1.575120494716e-01       1.306424861450e+02 
       1.593360637752e-01       1.274885026590e+02 
       1.611811764663e-01       1.245388015936e+02 
       1.630476354349e-01       1.218041022573e+02 
       1.649356910732e-01       1.192886577516e+02 
       1.668455963177e-01       1.169886695309e+02 
       1.687776066919e-01       1.148972582507e+02 
       1.707319803514e-01       1.129993064176e+02 
       1.727089781312e-01       1.112740053177e+02 
       1.747088635945e-01       1.096972916558e+02 
       1.767319030834e-01       1.082409723059e+02 
       1.787783657722e-01       1.068731128507e+02 
       1.808485237223e-01       1.055628865774e+02 
       1.829426519405e-01       1.042851370285e+02 
       1.850610284380e-01       1.030000205513e+02 
       1.872039342937e-01       1.016708973433e+02 
       1.893716537184e-01       1.002684506318e+02 
       1.915644741231e-01       9.876898712180e+01 
       1.937826861890e-01       9.715528361100e+01 
       1.960265839411e-01       9.541863950044e+01 
       1.982964648242e-01       9.355841012963e+01 
       2.005926297825e-01       9.158262834422e+01 
       2.029153833421e-01       8.950746738110e+01 
       2.052650336967e-01       8.735652666107e+01 
       2.076418927971e-01       8.515768637393e+01 
       2.100462764443e-01       8.294103725518e+01 
       2.124785043855e-01       8.073792759460e+01 
       2.149389004151e-01       7.857889312747e+01 
       2.174277924786e-01       7.648958111872e+01 
       2.199455127812e-01       7.449561515478e+01 
       2.224923979006e-01       7.261594098950e+01 
       2.250687889041e-01       7.086162208532e+01 
       2.276750314700e-01       6.924350558008e+01 
       2.303114760142e-01       6.776432585301e+01 
       2.329784778215e-01       6.641529301731e+01 
       2.356763971816e-01       6.518859243743e+01 
       2.384055995312e-01       6.406542009039e+01 
       2.411664556006e-01       6.302278039462e+01 
       2.439593415666e-01       6.203358854840e+01 
       2.467846392109e-01       6.107011153349e+01 
       2.496427360850e-01       6.010622957707e+01 
       2.525340256806e-01       5.911738640846e+01 
       2.554589076077e-01       5.808596323044e+01 
       2.584177877783e-01       5.700043121243e+01 
       2.614110785981e-01       5.585487011847e+01 
       2.644391991649e-01       5.465023327120e+01 
       2.675025754749e-01       5.339381338498e+01 
       2.706016406372e-01       5.209846960473e+01 
       2.737368350956e-01       5.078296651507e+01 
       2.769086068601e-01       4.946879660276e+01 
       2.801174117469e-01       4.817915204280e+01 
       2.833637136270e-01       4.693538719377e+01 
       2.866479846856e-01       4.575491286777e+01 
       2.899707056912e-01       4.464909052130e+01 
       2.933323662746e-01       4.362285222453e+01 
       2.967334652197e-01       4.267391197153e+01 
       3.001745107654e-01       4.179358684720e+01 
       3.036560209195e-01       4.097054385276e+01 
       3.071785237853e-01       4.019032072274e+01 
       3.107425579005e-01       3.943709920724e+01 
       3.143486725909e-01       3.869448021065e+01 
       3.179974283376e-01       3.794725995805e+01 
       3.216893971594e-01       3.718328532802e+01 
       3.254251630109e-01       3.639528183517e+01 
       3.292053221969e-01       3.558246348007e+01 
       3.330304838039e-01       3.474978112393e+01 
       3.369012701505e-01       3.390677314667e+01 
       3.408183172553e-01       3.306479663129e+01 
       3.447822753259e-01       3.223556141708e+01 
       3.487938092686e-01       3.142983677892e+01 
       3.528535992194e-01       3.065685304024e+01 
       3.569623410988e-01       2.992331651380e+01 
       3.611207471909e-01       2.923216970466e+01 
       3.653295467475e-01       2.858142561638e+01 
       3.695894866200e-01       2.796446025234e+01 
       3.739013319190e-01       2.737146740249e+01 
       3.782658667041e-01       2.679198093618e+01 
       3.826838947060e-01       2.621764204857e+01 
       3.871562400805e-01       2.564254917559e+01 
       3.916837481994e-01       2.506316991440e+01 
       3.962672864775e-01       2.447851186065e+01 
       4.009077452399e-01       2.389046645722e+01 
       4.056060386299e-01       2.330411471792e+01 
       4.103631055624e-01       2.272666467670e+01 
       4.151799107229e-01       2.216509620137e+01 
       4.200574456169e-01       2.162393774994e+01 
       4.249967296714e-01       2.110464564503e+01 
       4.299988113922e-01       2.060672705803e+01 
       4.350647695810e-01       2.012831208763e+01 
       4.401957146148e-01       1.966617099813e+01 
       4.453927897923e-01       1.921531309508e+01 
       4.506571727520e-01       1.877032293761e+01 
       4.559900769658e-01       1.832770596056e+01 
       4.613927533127e-01       1.788700603679e+01 
       4.668664917399e-01       1.744977486889e+01 
       4.724126230144e-01       1.701800043666e+01 
       4.780325205732e-01       1.659379659912e+01 
       4.837276024780e-01       1.617994437286e+01 
       4.894993334817e-01       1.577919619423e+01 
       4.953492272141e-01       1.539226045773e+01 
       5.012788484965e-01       1.501736058383e+01 
       5.072898157927e-01       1.465209736750e+01 
       5.133838038066e-01       1.429487035134e+01 
       5.195625462387e-01       1.394424263405e+01 
       5.258278387104e-01       1.359841036638e+01 
       5.321815418711e-01       1.325661606274e+01 
       5.386255847005e-01       1.292023988827e+01 
       5.451619680211e-01       1.259112669078e+01 
       5.517927682377e-01       1.226985187680e+01 
       5.585201413205e-01       1.195656902016e+01 
       5.653463270528e-01       1.165190416851e+01 
       5.722736535624e-01       1.135551820785e+01 
       5.793045421607e-01       1.106558929552e+01 
       5.864415125154e-01       1.078097368281e+01 
       5.936871881826e-01       1.050187748471e+01 
       6.010443025301e-01       1.022803081587e+01 
       6.085157050847e-01       9.959068784938e+00 
       6.161043683394e-01       9.695984121166e+00 
       6.238133950617e-01       9.439521501341e+00 
       6.316460261466e-01       9.188986649426e+00 
       6.396056490630e-01       8.944171645675e+00 
       6.476958069479e-01       8.705212741335e+00 
       6.559202084080e-01       8.471062109793e+00 
       6.642827380942e-01       8.241340213755e+00 
       6.727874681227e-01       8.016697676175e+00 
       6.814386704235e-01       7.796750992878e+00 
       6.902408301068e-01       7.581473271902e+00 
       6.991986599486e-01       7.371486201654e+00 
       7.083171161050e-01       7.166046646039e+00 
       7.176014151842e-01       6.965004786230e+00 
       7.270570528114e-01       6.768504265478e+00 
       7.366898238479e-01       6.575854712401e+00 
       7.465058444356e-01       6.387465701399e+00 
       7.565115760668e-01       6.203273487725e+00 
       7.667138519002e-01       6.022908533587e+00 
       7.771199055728e-01       5.846802423678e+00 
       7.877374027896e-01       5.674257691067e+00 
       7.985744760103e-01       5.505550724321e+00 
       8.096397625931e-01       5.340424089353e+00 
       8.209424468057e-01       5.178780076743e+00 
       8.324923061687e-01       5.020795403443e+00 
       8.442997626596e-01       4.866048124724e+00 
       8.563759393827e-01       4.714840017904e+00 
       8.687327233932e-01       4.566658788630e+00 
       8.813828354655e-01       4.421853698115e+00 
       8.943399077092e-01       4.279964740109e+00 
       9.076185700717e-01       4.141302820700e+00 
       9.212345469228e-01       4.005456069673e+00 
       9.352047650955e-01       3.872634551081e+00 
       9.495474749741e-01       3.742549051138e+00 
       9.642823864624e-01       3.615251538804e+00 
       9.794308219585e-01       3.490692269847e+00 
       9.950158887966e-01       3.368662698706e+00 
       1.011062674013e+00       3.249305443093e+00 
       1.027598464750e+00       3.132383149679e+00 
       1.044652998151e+00       3.017871305124e+00 
       1.062258745221e+00       2.905813447423e+00 
       1.080451233842e+00       2.796042757743e+00 
       1.099269416982e+00       2.688497219519e+00 
       1.118756093056e+00       2.583196749653e+00 
       1.138958386512e+00       2.480089335557e+00 
       1.159928297873e+00       2.379077643548e+00 
       1.181723333796e+00       2.280110874387e+00 
       1.204407229078e+00       2.183153788227e+00 
       1.228050773901e+00       2.088157310654e+00 
       1.252732760843e+00       1.995082979056e+00 
       1.278541067038e+00       1.903885035790e+00 
       1.305573887046e+00       1.814525067007e+00 
       1.333941130852e+00       1.726968583131e+00 
       1.363765998207e+00       1.641190060079e+00 
       1.395186733962e+00       1.557157982839e+00 
       1.428358557353e+00       1.474877726456e+00 
       1.463455738967e+00       1.394349986456e+00 
       1.500673769114e+00       1.315521033213e+00 
       1.540231516722e+00       1.238466064470e+00 
       1.582373214569e+00       1.163160651082e+00 
       1.627370021819e+00       1.089680495457e+00 
       1.675520809120e+00       1.018092024310e+00 
       1.727151694227e+00       9.484653247741e-01 
       1.782613751359e+00       8.809073048746e-01 
       1.842278272453e+00       8.155549878179e-01 
       1.906529046879e+00       7.525463421734e-01 
       1.975751439200e+00       6.920721683603e-01 
       2.050318654184e+00       6.342999157830e-01 
       2.130576467274e+00       5.794162241846e-01 
       2.216828677003e+00       5.275992767548e-01 
       2.309326211923e+00       4.789840083976e-01 
       2.408262725016e+00       4.336774506666e-01 
       2.513778364389e+00       3.917217686209e-01 
       2.625971450898e+00       3.531090847106e-01 
       2.744915765205e+00       3.177618399976e-01 
       2.870679913811e+00       2.855625101321e-01 
       3.003345254970e+00       2.563468350420e-01 
       3.143019916588e+00       2.299223925837e-01 
       3.289847902545e+00       2.060835564548e-01 
       3.444013548624e+00       1.846179603380e-01 
       3.605742341585e+00       1.653161946650e-01 
       3.775299353092e+00       1.479798444778e-01 
       3.952986429680e+00       1.324191964228e-01 
       4.139139007918e+00       1.184601879088e-01 
       4.334123125397e+00       1.059433011497e-01 
       4.538332943769e+00       9.472248323875e-02 
       4.752188913211e+00       8.466590886746e-02 
       4.976136586241e+00       7.565427912947e-02 
       5.210646019943e+00       6.758093557414e-02 
       5.456211674727e+00       6.034863908977e-02 
       5.713352711659e+00       5.387135449946e-02 
       5.982613598736e+00       4.807079827146e-02 
       6.264564951806e+00       4.287744035692e-02 
       6.559804553009e+00       3.822839624361e-02 
       6.868958505754e+00       3.406745335582e-02 
       7.192682498661e+00       3.034415266920e-02 
       7.531663161353e+00       2.701327051795e-02 
       7.886619502481e+00       2.403436850332e-02 
       8.258304425530e+00       2.137101912441e-02 
       8.647506321297e+00       1.899047764770e-02 
       9.055050738060e+00       1.686359547391e-02 
       9.481802131726e+00       1.496410701814e-02 
       9.928665699052e+00       1.326848784832e-02 
       1.039658929752e+01       1.175561954053e-02 
       1.088656545578e+01       1.040661385996e-02 
       1.139963347898e+01       9.204402073757e-03 
       1.193688165315e+01       8.133777099840e-03 
       1.249944955372e+01       7.177429478360e-03 
       1.308853046262e+01       6.324826184615e-03 
       1.370537389945e+01       5.567702772365e-03 
       1.435128827182e+01       4.898275304339e-03 
       1.502764365073e+01       4.308191629417e-03 
       1.573587467662e+01       3.788225988022e-03 
       1.647748360244e+01       3.328846610875e-03 
       1.725404348015e+01       2.921401464101e-03 
       1.806720149738e+01       2.559472235246e-03 
       1.891868247129e+01       2.238897397360e-03 
       1.981029250720e+01       1.956632212113e-03 
       2.074392282953e+01       1.709438263142e-03 
       2.172155379337e+01       1.493707873242e-03 
       2.274525908506e+01       1.304923203495e-03 
       2.381721012078e+01       1.139570210048e-03 
       2.493968065239e+01       9.939944103293e-04 
       2.611505159039e+01       8.668292931611e-04 
       2.734581605412e+01       7.556312022812e-04 
       2.863458466002e+01       6.594153169152e-04 
       2.998409105909e+01       5.759992390807e-04 
       3.139719773533e+01       5.031158037246e-04 
       3.287690207746e+01       4.393945459453e-04 
       3.442634273678e+01       3.840285705295e-04 
       3.604880628467e+01       3.364641635768e-04 
       3.774773418383e+01       2.947037106430e-04 
       3.952673008813e+01       2.584774726778e-04 
       4.138956748638e+01       2.271658187672e-04 
       4.334019770647e+01       1.996639544286e-04 
       4.538275829662e+01       1.760007389095e-04 
       4.752158180168e+01       1.550279646506e-04 
       4.976120495308e+01       1.368144636897e-04 
       5.210637829178e+01       1.206531117804e-04 
       5.456207624486e+01       1.067374232547e-04 
       5.713350767692e+01       9.415335924286e-05 
       5.982612693879e+01       8.337618597959e-05 
       6.264564543692e+01       7.359808155829e-05 
       6.559804374808e+01       6.511005775187e-05 
       6.868958430490e+01       5.755402331500e-05 
       7.192682467941e+01       5.078744548551e-05 
       7.531663149247e+01       4.488247010192e-05 
       7.886619497879e+01       3.962136778716e-05 
       8.258304423844e+01       3.481793822988e-05 
       8.647506320702e+01       3.062558690130e-05 
       9.055050737858e+01       2.716594692567e-05 
       9.481802131660e+01       2.380055915782e-05 
       9.928665699031e+01       2.101033271167e-05 
       1.039658929751e+02       1.840676324754e-05 
       1.088656545578e+02       1.624744286152e-05 
       1.139963347897e+02       1.426278224977e-05 
       1.193688165315e+02       1.257919387815e-05 
       1.249944955372e+02       1.096789821184e-05 
       1.308853046262e+02       9.682650217603e-06 
       1.370537389945e+02       8.535948351564e-06 
       1.435128827182e+02       7.498228239005e-06 
       1.502764365073e+02       6.558316048964e-06 
       1.573587467662e+02       5.752525444588e-06 
       1.647748360244e+02       5.086842032490e-06 
       1.725404348015e+02       4.485699807450e-06 
       1.806720149738e+02       3.919024930729e-06 
       1.891868247129e+02       3.440459692102e-06 
       1.981029250720e+02       3.009442105043e-06 
       2.074392282953e+02       2.619678243438e-06 
       2.172155379337e+02       2.321446931297e-06 
       2.274525908506e+02       2.037016280084e-06 
       2.381721012078e+02       1.757567428672e-06 
       2.493968065239e+02       1.556681824883e-06 
       2.611505159039e+02       1.352466736551e-06 
       2.734581605412e+02       1.181173244481e-06 
       2.863458466002e+02       1.016167605506e-06 
       2.998409105909e+02       8.921894848329e-07 
       3.139719773533e+02       7.749193249189e-07 
       3.287690207746e+02       6.766765842631e-07 
