# Matter power spectrum P(k) at redshift z=5.4
# for k=1.03944e-05 to 328.77 h/Mpc,
# number of wavenumbers equal to 605
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       3.139063362138e-04       3.254757107489e+01 
       3.287002860635e-04       3.404943757003e+01 
       3.441914532896e-04       3.562007137861e+01 
       3.604126967346e-04       3.726254411486e+01 
       3.773984238309e-04       3.898005388688e+01 
       3.951846635827e-04       4.077592849970e+01 
       4.138091429893e-04       4.265362945486e+01 
       4.333113670686e-04       4.461675483160e+01 
       4.537327026525e-04       4.666904275478e+01 
       4.751164661317e-04       4.881437427637e+01 
       4.975080153356e-04       5.105677604735e+01 
       5.209548457420e-04       5.340042250683e+01 
       5.455066912219e-04       5.584963765791e+01 
       5.712156295313e-04       5.840889678752e+01 
       5.981361927751e-04       6.108282693162e+01 
       6.263254830773e-04       6.387620693032e+01 
       6.558432937020e-04       6.679396755136e+01 
       6.867522358831e-04       6.984118944196e+01 
       7.191178716309e-04       7.302310152181e+01 
       7.530088527984e-04       7.634507716012e+01 
       7.884970667002e-04       7.981263141072e+01 
       8.256577885962e-04       8.343141390415e+01 
       8.645698413597e-04       8.720720481322e+01 
       9.053157626715e-04       9.114590508703e+01 
       9.479819800938e-04       9.525352969698e+01 
       9.926589943941e-04       9.953619680849e+01 
       1.039441571510e-03       1.040001170734e+02 
       1.088428943559e-03       1.086515809695e+02 
       1.139725019325e-03       1.134969466392e+02 
       1.193438604663e-03       1.185426233650e+02 
       1.249683633289e-03       1.237950589952e+02 
       1.308579408449e-03       1.292607171611e+02 
       1.370250855978e-03       1.349460661407e+02 
       1.434828789286e-03       1.408575551404e+02 
       1.502450186827e-03       1.470015906689e+02 
       1.573258482650e-03       1.533845132105e+02 
       1.647403870647e-03       1.600125817280e+02 
       1.725043623124e-03       1.668919159403e+02 
       1.806342424406e-03       1.740284854289e+02 
       1.891472720151e-03       1.814280576891e+02 
       1.980615083129e-03       1.890961493085e+02 
       2.073958596245e-03       1.970379636072e+02 
       2.171701253604e-03       2.052583384419e+02 
       2.274050380486e-03       2.137616630326e+02 
       2.381223073113e-03       2.225517891265e+02 
       2.493446659134e-03       2.316319728176e+02 
       2.610959179822e-03       2.410047355024e+02 
       2.734009894987e-03       2.506718087780e+02 
       2.862859811694e-03       2.606340463863e+02 
       2.997782237893e-03       2.708913036497e+02 
       3.139063362138e-03       2.814423682832e+02 
       3.287002860635e-03       2.922849133008e+02 
       3.441914532896e-03       3.034153378865e+02 
       3.604126967345e-03       3.148286783026e+02 
       3.773984238305e-03       3.265185530244e+02 
       3.951846635814e-03       3.384769346113e+02 
       4.138091429848e-03       3.506940230839e+02 
       4.333113670534e-03       3.631582417609e+02 
       4.537327026042e-03       3.758556289848e+02 
       4.751164659838e-03       3.887706655224e+02 
       4.975080148993e-03       4.018847893755e+02 
       5.209548445017e-03       4.151774882804e+02 
       5.455066878190e-03       4.286253734665e+02 
       5.712156205140e-03       4.422025604891e+02 
       5.981361696754e-03       4.558801755948e+02 
       6.263254258196e-03       4.696260216992e+02 
       6.558431562524e-03       4.834049585015e+02 
       6.867519160582e-03       4.971782698770e+02 
       7.191171496729e-03       5.109042165248e+02 
       7.530072704257e-03       5.245360861284e+02 
       7.884936964503e-03       5.380247182236e+02 
       8.256508074902e-03       5.513158960117e+02 
       8.645557666719e-03       5.643518970164e+02 
       9.052881226195e-03       5.770703410646e+02 
       9.479290692733e-03       5.894042107187e+02 
       9.925601939390e-03       6.012827133117e+02 
       1.039261492092e-02       6.126283442041e+02 
       1.088108379590e-02       6.233637340487e+02 
       1.139167407410e-02       6.334026181040e+02 
       1.192490411388e-02       6.426538466952e+02 
       1.248106954268e-02       6.510302178124e+02 
       1.306015192574e-02       6.584413883515e+02 
       1.366171767776e-02       6.648050905987e+02 
       1.428481967396e-02       6.700417404554e+02 
       1.492792100706e-02       6.740860047651e+02 
       1.558886502105e-02       6.768958628216e+02 
       1.626491417422e-02       6.784533676743e+02 
       1.695286934301e-02       6.787664553106e+02 
       1.764926168430e-02       6.778754804499e+02 
       1.835058760363e-02       6.758452665918e+02 
       1.905354355797e-02       6.727634996504e+02 
       1.975521843946e-02       6.687314568377e+02 
       2.045321634933e-02       6.638609779214e+02 
       2.114570368999e-02       6.582616110275e+02 
       2.183139227336e-02       6.520393147129e+02 
       2.250947928866e-02       6.452954778263e+02 
       2.317956563857e-02       6.381162074081e+02 
       2.384156963309e-02       6.305841238402e+02 
       2.449564690182e-02       6.227671734768e+02 
       2.514212195473e-02       6.147257962630e+02 
       2.578143298704e-02       6.065122089630e+02 
       2.641408926964e-02       5.981720942380e+02 
       2.704063940089e-02       5.897429745590e+02 
       2.766164838054e-02       5.812597594465e+02 
       2.827768155684e-02       5.727523606526e+02 
       2.888929376710e-02       5.642433509897e+02 
       2.949702230981e-02       5.557576163268e+02 
       3.010138268639e-02       5.473124275089e+02 
       3.070286630818e-02       5.389237825982e+02 
       3.130193957039e-02       5.306108426458e+02 
       3.189904385593e-02       5.223829259855e+02 
       3.249459615342e-02       5.142522753354e+02 
       3.308899006411e-02       5.062336574456e+02 
       3.368259703912e-02       4.983327837628e+02 
       3.427576773646e-02       4.905600405525e+02 
       3.486883342232e-02       4.829235418761e+02 
       3.546210736590e-02       4.754270363341e+02 
       3.605588619481e-02       4.680781335789e+02 
       3.665045119063e-02       4.608816693530e+02 
       3.724606951266e-02       4.538457660469e+02 
       3.784299534431e-02       4.469706489714e+02 
       3.844147096019e-02       4.402599981144e+02 
       3.904172771505e-02       4.337193624820e+02 
       3.964398695723e-02       4.273493133554e+02 
       4.024846087044e-02       4.211529133233e+02 
       4.085535324819e-02       4.151306793994e+02 
       4.146486020563e-02       4.092846414956e+02 
       4.207717083329e-02       4.036121755537e+02 
       4.269246779746e-02       3.981161283688e+02 
       4.331092789152e-02       3.927975356679e+02 
       4.393272254233e-02       3.876524395835e+02 
       4.455801827569e-02       3.826777259664e+02 
       4.518697714421e-02       3.778762892965e+02 
       4.581975712116e-02       3.732425115261e+02 
       4.645651246315e-02       3.687726543190e+02 
       4.709739404439e-02       3.644665241134e+02 
       4.774254966524e-02       3.603184310278e+02 
       4.839212433710e-02       3.563227647407e+02 
       4.904626054591e-02       3.524766023561e+02 
       4.970509849602e-02       3.487749704673e+02 
       5.036877633628e-02       3.452118927006e+02 
       5.103743036975e-02       3.417791797089e+02 
       5.171119524854e-02       3.384722909306e+02 
       5.239020415505e-02       3.352817081064e+02 
       5.307458897075e-02       3.322038093391e+02 
       5.376448043353e-02       3.292276040232e+02 
       5.446000828457e-02       3.263454418482e+02 
       5.516130140571e-02       3.235480130053e+02 
       5.586848794792e-02       3.208268931971e+02 
       5.658169545170e-02       3.181751040315e+02 
       5.730105096009e-02       3.155766569068e+02 
       5.802668112475e-02       3.130272051787e+02 
       5.875871230577e-02       3.105140646258e+02 
       5.949727066567e-02       3.080275577843e+02 
       6.024248225797e-02       3.055571437813e+02 
       6.099447311085e-02       3.030909399997e+02 
       6.175336930616e-02       3.006206166058e+02 
       6.251929705421e-02       2.981340717191e+02 
       6.329238276460e-02       2.956221234107e+02 
       6.407275311340e-02       2.930740959535e+02 
       6.486053510691e-02       2.904800312191e+02 
       6.565585614227e-02       2.878311702766e+02 
       6.645884406518e-02       2.851184484140e+02 
       6.726962722477e-02       2.823347875279e+02 
       6.808833452604e-02       2.794713817235e+02 
       6.891509547984e-02       2.765218545010e+02 
       6.975004025066e-02       2.734810845293e+02 
       7.059329970233e-02       2.703434853966e+02 
       7.144500544176e-02       2.671061734114e+02 
       7.230528986090e-02       2.637655848677e+02 
       7.317428617696e-02       2.603217792578e+02 
       7.405212847100e-02       2.567734194568e+02 
       7.493895172510e-02       2.531225240481e+02 
       7.583489185804e-02       2.493714123863e+02 
       7.674008575965e-02       2.455233186816e+02 
       7.765467132399e-02       2.415845092794e+02 
       7.857878748124e-02       2.375613906376e+02 
       7.951257422856e-02       2.334611209676e+02 
       8.045617265987e-02       2.292936528975e+02 
       8.140972499466e-02       2.250687362347e+02 
       8.237337460583e-02       2.207983659015e+02 
       8.334726604670e-02       2.164943214037e+02 
       8.433154507717e-02       2.121697754149e+02 
       8.532635868907e-02       2.078385932173e+02 
       8.633185513081e-02       2.035158814830e+02 
       8.734818393131e-02       1.992155223528e+02 
       8.837549592326e-02       1.949523400305e+02 
       8.941394326581e-02       1.907411155812e+02 
       9.046367946662e-02       1.865976247392e+02 
       9.152485940339e-02       1.825349640146e+02 
       9.259763934485e-02       1.785667732396e+02 
       9.368217697132e-02       1.747077470589e+02 
       9.477863139475e-02       1.709667862692e+02 
       9.588716317841e-02       1.673575703123e+02 
       9.700793435611e-02       1.638878078880e+02 
       9.814110845115e-02       1.605673125374e+02 
       9.928685049485e-02       1.574010797454e+02 
       1.004453270449e-01       1.543947127736e+02 
       1.016167062032e-01       1.515513124893e+02 
       1.028011576338e-01       1.488725176636e+02 
       1.039988525803e-01       1.463576694978e+02 
       1.052099638834e-01       1.440038964427e+02 
       1.064346659978e-01       1.418085142232e+02 
       1.076731350094e-01       1.397645703836e+02 
       1.089255486525e-01       1.378621399834e+02 
       1.101920863262e-01       1.360950011561e+02 
       1.114729291118e-01       1.344486631472e+02 
       1.127682597891e-01       1.329111583681e+02 
       1.140782628537e-01       1.314672802118e+02 
       1.154031245340e-01       1.301010253665e+02 
       1.167430328075e-01       1.287949954574e+02 
       1.180981774189e-01       1.275319923241e+02 
       1.194687498966e-01       1.262928713160e+02 
       1.208549435706e-01       1.250574528187e+02 
       1.222569535902e-01       1.238088001056e+02 
       1.236749769417e-01       1.225284103851e+02 
       1.251092124670e-01       1.211989313310e+02 
       1.265598608818e-01       1.198051602146e+02 
       1.280271247951e-01       1.183328897817e+02 
       1.295112087282e-01       1.167712230051e+02 
       1.310123191347e-01       1.151114194768e+02 
       1.325306644210e-01       1.133476516073e+02 
       1.340664549670e-01       1.114780071358e+02 
       1.356199031477e-01       1.095035697448e+02 
       1.371912233555e-01       1.074294027143e+02 
       1.387806320229e-01       1.052631367269e+02 
       1.403883476462e-01       1.030160434476e+02 
       1.420145908098e-01       1.007023933575e+02 
       1.436595842114e-01       9.833894128844e+01 
       1.453235526881e-01       9.594453466656e+01 
       1.470067232437e-01       9.353891166561e+01 
       1.487093250766e-01       9.114340678158e+01 
       1.504315896089e-01       8.877892405958e+01 
       1.521737505165e-01       8.646556140022e+01 
       1.539360437612e-01       8.422324379502e+01 
       1.557187076226e-01       8.207015961659e+01 
       1.575219827324e-01       8.002103859270e+01 
       1.593461121101e-01       7.808890946682e+01 
       1.611913411993e-01       7.628231649251e+01 
       1.630579179063e-01       7.460723289257e+01 
       1.649460926397e-01       7.306616993071e+01 
       1.668561183526e-01       7.165693505368e+01 
       1.687882505850e-01       7.037586887947e+01 
       1.707427475096e-01       6.921279350856e+01 
       1.727198699783e-01       6.815554649234e+01 
       1.747198815714e-01       6.718949875197e+01 
       1.767430486482e-01       6.629716816474e+01 
       1.787896404004e-01       6.545901693669e+01 
       1.808599289070e-01       6.465593943190e+01 
       1.829541891925e-01       6.387346563532e+01 
       1.850726992858e-01       6.308620850152e+01 
       1.872157402839e-01       6.227169751460e+01 
       1.893835964156e-01       6.141231716702e+01 
       1.915765551102e-01       6.049344272804e+01 
       1.937949070674e-01       5.950531581155e+01 
       1.960389463306e-01       5.844143376307e+01 
       1.983089703634e-01       5.730216487722e+01 
       2.006052801287e-01       5.609190456498e+01 
       2.029281801717e-01       5.482155402015e+01 
       2.052779787053e-01       5.350450683726e+01 
       2.076549876996e-01       5.215819985604e+01 
       2.100595229749e-01       5.080097961825e+01 
       2.124919042982e-01       4.945169633317e+01 
       2.149524554836e-01       4.812995575945e+01 
       2.174415044964e-01       4.685033140978e+01 
       2.199593835622e-01       4.562882558798e+01 
       2.225064292787e-01       4.447788723220e+01 
       2.250829827337e-01       4.340312420870e+01 
       2.276893896260e-01       4.241198165783e+01 
       2.303260003924e-01       4.150531149859e+01 
       2.329931703385e-01       4.067898024403e+01 
       2.356912597752e-01       3.992734595959e+01 
       2.384206341604e-01       3.923911738027e+01 
       2.411816642459e-01       3.860029801512e+01 
       2.439747262300e-01       3.799411015122e+01 
       2.468002019165e-01       3.740373434361e+01 
       2.496584788785e-01       3.681314678531e+01 
       2.525499506303e-01       3.620756886519e+01 
       2.554750168040e-01       3.557577917609e+01 
       2.584340833344e-01       3.491100833345e+01 
       2.614275626498e-01       3.420946467519e+01 
       2.644558738710e-01       3.347179073669e+01 
       2.675194430176e-01       3.270244258900e+01 
       2.706187032217e-01       3.190892023270e+01 
       2.737540949511e-01       3.110356634848e+01 
       2.769260662395e-01       3.029887082465e+01 
       2.801350729270e-01       2.950913674089e+01 
       2.833815789091e-01       2.874746111649e+01 
       2.866660563954e-01       2.802456755336e+01 
       2.899889861791e-01       2.734734349485e+01 
       2.933508579160e-01       2.671869704227e+01 
       2.967521704153e-01       2.613722040452e+01 
       3.001934319413e-01       2.559788343965e+01 
       3.036751605276e-01       2.509353571350e+01 
       3.071978843033e-01       2.461553725658e+01 
       3.107621418325e-01       2.415402668837e+01 
       3.143684824675e-01       2.369908277916e+01 
       3.180174667161e-01       2.324137314294e+01 
       3.217096666243e-01       2.277340543655e+01 
       3.254456661739e-01       2.229080380909e+01 
       3.292260616973e-01       2.179303981087e+01 
       3.330514623091e-01       2.128316584121e+01 
       3.369224903559e-01       2.076695737206e+01 
       3.408397818850e-01       2.025137864606e+01 
       3.448039871328e-01       1.974355059134e+01 
       3.488157710346e-01       1.925010180110e+01 
       3.528758137560e-01       1.877660399843e+01 
       3.569848112472e-01       1.832729602614e+01 
       3.611434758224e-01       1.790393177875e+01 
       3.653525367639e-01       1.750534383942e+01 
       3.696127409538e-01       1.712736915816e+01 
       3.739248535338e-01       1.676408575583e+01 
       3.782896585951e-01       1.640911472065e+01 
       3.827079599000e-01       1.605732191378e+01 
       3.871805816365e-01       1.570509199839e+01 
       3.917083692089e-01       1.535029509368e+01 
       3.962921900649e-01       1.499224913508e+01 
       4.009329345627e-01       1.463212739744e+01 
       4.056315168792e-01       1.427304246258e+01 
       4.103888759632e-01       1.391942360757e+01 
       4.152059765344e-01       1.357552307676e+01 
       4.200838101329e-01       1.324406549163e+01 
       4.250233962207e-01       1.292596762797e+01 
       4.300257833389e-01       1.262093946651e+01 
       4.350920503249e-01       1.232788879394e+01 
       4.402233075914e-01       1.204480935084e+01 
       4.454206984736e-01       1.176864471021e+01 
       4.506854006466e-01       1.149605818952e+01 
       4.560186276189e-01       1.122499744525e+01 
       4.614216303071e-01       1.095509225479e+01 
       4.668956986955e-01       1.068734761100e+01 
       4.724421635890e-01       1.042291523751e+01 
       4.780623984623e-01       1.016309913374e+01 
       4.837578214154e-01       9.909645643104e+00 
       4.895298972391e-01       9.664218096055e+00 
       4.953801396020e-01       9.427228536949e+00 
       5.013101133638e-01       9.197580719183e+00 
       5.073214370266e-01       8.973842550400e+00 
       5.134157853330e-01       8.755052315701e+00 
       5.195948920219e-01       8.540305018854e+00 
       5.258605527531e-01       8.328477685367e+00 
       5.322146282141e-01       8.119131106161e+00 
       5.386590474225e-01       7.913128171271e+00 
       5.451958112383e-01       7.711569013801e+00 
       5.518269961031e-01       7.514788183411e+00 
       5.585547580240e-01       7.322909036189e+00 
       5.653813368197e-01       7.136328401805e+00 
       5.723090606529e-01       6.954804861526e+00 
       5.793403508692e-01       6.777219599533e+00 
       5.864777271687e-01       6.602908371316e+00 
       5.937238131390e-01       6.431982143883e+00 
       6.010813421777e-01       6.264253249350e+00 
       6.085531638393e-01       6.099514042997e+00 
       6.161422506428e-01       5.938382193014e+00 
       6.238517053790e-01       5.781311041109e+00 
       6.316847689635e-01       5.627851810100e+00 
       6.396448288827e-01       5.477915466988e+00 
       6.477354282875e-01       5.331580103841e+00 
       6.559602757945e-01       5.188157589548e+00 
       6.643232560598e-01       5.047480086457e+00 
       6.728284411997e-01       4.909903421322e+00 
       6.814801031383e-01       4.775178105892e+00 
       6.902827269736e-01       4.643332083334e+00 
       6.992410254616e-01       4.514722681546e+00 
       7.083599547303e-01       4.388885492129e+00 
       7.176447313498e-01       4.265746515585e+00 
       7.271008508973e-01       4.145409204414e+00 
       7.367341081734e-01       4.027417797510e+00 
       7.465506192458e-01       3.912050042963e+00 
       7.565568455175e-01       3.799233066765e+00 
       7.667596200406e-01       3.688772413206e+00 
       7.771661763261e-01       3.580914566222e+00 
       7.877841799308e-01       3.475231389258e+00 
       7.986217631414e-01       3.371910654369e+00 
       8.096875631153e-01       3.270768898272e+00 
       8.209907638875e-01       3.171784622489e+00 
       8.325411427102e-01       3.075015006228e+00 
       8.443491212515e-01       2.980243539138e+00 
       8.564258222607e-01       2.887634135522e+00 
       8.687831323856e-01       2.796883072513e+00 
       8.814337719335e-01       2.708191906421e+00 
       8.943913724798e-01       2.621291599156e+00 
       9.076705633606e-01       2.536366342340e+00 
       9.212870682466e-01       2.453169176272e+00 
       9.352578131720e-01       2.371821293835e+00 
       9.496010476076e-01       2.292154902989e+00 
       9.643364804132e-01       2.214184737452e+00 
       9.794854327925e-01       2.137901992405e+00 
       9.950710107137e-01       2.063163906292e+00 
       1.011118299649e+00       1.990061772414e+00 
       1.027654584949e+00       1.918457569484e+00 
       1.044709601705e+00       1.848323639660e+00 
       1.062315818564e+00       1.779690043958e+00 
       1.080508760706e+00       1.712464243825e+00 
       1.099327377988e+00       1.646600507626e+00 
       1.118814465254e+00       1.582108087816e+00 
       1.139017142838e+00       1.518958136882e+00 
       1.159987406523e+00       1.457094078345e+00 
       1.181782757508e+00       1.396485279457e+00 
       1.204466924296e+00       1.337102653692e+00 
       1.228110689814e+00       1.278923677128e+00 
       1.252792838276e+00       1.221919462030e+00 
       1.278601237189e+00       1.166066853562e+00 
       1.305634070045e+00       1.111337474275e+00 
       1.334001234132e+00       1.057717773737e+00 
       1.363825914699e+00       1.005180824057e+00 
       1.395246340115e+00       9.537125300312e-01 
       1.428417711027e+00       9.033247689607e-01 
       1.463514277278e+00       8.540048148362e-01 
       1.500731506377e+00       8.057267992157e-01 
       1.540288242703e+00       7.585351704934e-01 
       1.582428693406e+00       7.124150777587e-01 
       1.627423992086e+00       6.674124835207e-01 
       1.675572985692e+00       6.235678240116e-01 
       1.727201772779e+00       5.809251995933e-01 
       1.782661416417e+00       5.395503264793e-01 
       1.842323209855e+00       4.995245612274e-01 
       1.906570961143e+00       4.609344743459e-01 
       1.975790075473e+00       4.238964690662e-01 
       2.050353823144e+00       3.885125303455e-01 
       2.130608069751e+00       3.548979991743e-01 
       2.216856723667e+00       3.231614386862e-01 
       2.309350833013e+00       2.933851793830e-01 
       2.408284166381e+00       2.656353661613e-01 
       2.513796969118e+00       2.399375875972e-01 
       2.625987629569e+00       2.162875621959e-01 
       2.744929960642e+00       1.946371928483e-01 
       2.870692567079e+00       1.749145828805e-01 
       3.003356777944e+00       1.570195529019e-01 
       3.143030673842e+00       1.408337961415e-01 
       3.289858202671e+00       1.262321415350e-01 
       3.444023643325e+00       1.130839373419e-01 
       3.605752430110e+00       1.012611155749e-01 
       3.775309589662e+00       9.064212785043e-02 
       3.952996932004e+00       8.111087418733e-02 
       4.139149865523e+00       7.256070874083e-02 
       4.334134407024e+00       6.489370689975e-02 
       4.538344703503e+00       5.802063622276e-02 
       4.752201195312e+00       5.186077933089e-02 
       4.976149428769e+00       4.634095122097e-02 
       5.210659457381e+00       4.139577528197e-02 
       5.456225739813e+00       3.696580645992e-02 
       5.713367436630e+00       3.299827256076e-02 
       5.982629016144e+00       2.944527042903e-02 
       6.264581095054e+00       2.626415791098e-02 
       6.559821456700e+00       2.341647884622e-02 
       6.868976205922e+00       2.086775103593e-02 
       7.192701032936e+00       1.858713589845e-02 
       7.531682569088e+00       1.654687161970e-02 
       7.886639824861e+00       1.472216814838e-02 
       8.258325705669e+00       1.309077044290e-02 
       8.647528604335e+00       1.163260172062e-02 
       9.055074071264e+00       1.032980328340e-02 
       9.481826564591e+00       9.166285103060e-03 
       9.928691283402e+00       8.127647227129e-03 
       1.039661608762e+01       7.200962385194e-03 
       1.088659350847e+01       6.374628826448e-03 
       1.139966285374e+01       5.638222164327e-03 
       1.193691241231e+01       4.982414351394e-03 
       1.249948176251e+01       4.396619604900e-03 
       1.308856418936e+01       3.874367368539e-03 
       1.370540921568e+01       3.410578125973e-03 
       1.435132525246e+01       3.000514436210e-03 
       1.502768237421e+01       2.639039299812e-03 
       1.573591522508e+01       2.320527895034e-03 
       1.647752606189e+01       2.039132725047e-03 
       1.725408794066e+01       1.789556521624e-03 
       1.806724805324e+01       1.567853513095e-03 
       1.891873122127e+01       1.371495762375e-03 
       1.981034355469e+01       1.198579819815e-03 
       2.074397628281e+01       1.047091176667e-03 
       2.172160976582e+01       9.145858351865e-04 
       2.274531769542e+01       7.993531551768e-04 
       2.381727149336e+01       6.979599741836e-04 
       2.493974491737e+01       6.088961799301e-04 
       2.611511888409e+01       5.309900881770e-04 
       2.734588651927e+01       4.628676910535e-04 
       2.863465844609e+01       4.039284843593e-04 
       2.998416832259e+01       3.527177694518e-04 
       3.139727864015e+01       3.080517757505e-04 
       3.287698679520e+01       2.691157698541e-04 
       3.442643144715e+01       2.352817738840e-04 
       3.604889917583e+01       2.061816394972e-04 
       3.774783145282e+01       1.806716899918e-04 
       3.952683194126e+01       1.584674301342e-04 
       4.138967413970e+01       1.391862219697e-04 
       4.334030938621e+01       1.223409418875e-04 
       4.538287523966e+01       1.077251536924e-04 
       4.752170425608e+01       9.499390108827e-05 
       4.976133317857e+01       8.375058370261e-05 
       5.210651256035e+01       7.391396893566e-05 
       5.456221684132e+01       6.531609542299e-05 
       5.713365489949e+01       5.778236340470e-05 
       5.982628109974e+01       5.104619787737e-05 
       6.264580686326e+01       4.518682087358e-05 
       6.559821278220e+01       4.000096166578e-05 
       6.868976130536e+01       3.529969199204e-05 
       7.192701002165e+01       3.123511398931e-05 
       7.531682556961e+01       2.745174390680e-05 
       7.886639820251e+01       2.420136133995e-05 
       8.258325703979e+01       2.133711535118e-05 
       8.647528603739e+01       1.886167552566e-05 
       9.055074071062e+01       1.660313923560e-05 
       9.481826564525e+01       1.458446523160e-05 
       9.928691283381e+01       1.280863887933e-05 
       1.039661608761e+02       1.135034789264e-05 
       1.088659350846e+02       9.957018377516e-06 
       1.139966285374e+02       8.767064748061e-06 
       1.193691241231e+02       7.679025069483e-06 
       1.249948176251e+02       6.772921165846e-06 
       1.308856418936e+02       5.938767392008e-06 
       1.370540921568e+02       5.236277459239e-06 
       1.435132525246e+02       4.589724657855e-06 
       1.502768237421e+02       4.027167993790e-06 
       1.573591522508e+02       3.555641072920e-06 
       1.647752606189e+02       3.100032763838e-06 
       1.725408794066e+02       2.745550761514e-06 
       1.806724805324e+02       2.393356999910e-06 
       1.891873122127e+02       2.095816811213e-06 
       1.981034355469e+02       1.829444419123e-06 
       2.074397628281e+02       1.633862143079e-06 
       2.172160976582e+02       1.407711204958e-06 
       2.274531769542e+02       1.230584308951e-06 
       2.381727149336e+02       1.089091137160e-06 
       2.493974491737e+02       9.446077701461e-07 
       2.611511888409e+02       8.262784430366e-07 
       2.734588651927e+02       7.311801858661e-07 
       2.863465844609e+02       6.244265640442e-07 
       2.998416832259e+02       5.562635614483e-07 
       3.139727864015e+02       4.841633786301e-07 
       3.287698679520e+02       4.214207078137e-07 
