# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=3
# for k=1.03944e-05 to 328.769 h/Mpc,
# number of wavenumbers equal to 605
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_m                    7:d_tot                  8:phi                    9:psi                   10:h                     11:h_prime               12:eta                   13:eta_prime             14:H_T_Nb_prime          15:k2gamma_Nb            16:t_g                   17:t_b                   18:t_ur                  19:t_tot              
       1.980609979461e-05      -1.512492887715e-03      -1.134985127821e-03      -1.134985200414e-03      -1.512475582473e-03      -1.135010432202e-03      -1.135428187921e-03       5.968761661589e-01       5.961509379165e-01       2.269970400829e-03       5.722332699429e-07       9.999953036424e-01      -2.625634244190e-10       8.096081290088e-10      -7.593106705102e-14      -3.123799382861e-10      -3.786142792505e-14      -3.212614429628e-10      -5.002060927322e-13 
       2.073953252048e-05      -1.658328075041e-03      -1.244485985745e-03      -1.244486073020e-03      -1.658307270344e-03      -1.244513737253e-03      -1.244971695046e-03       5.968758577309e-01       5.961506849915e-01       2.488972146039e-03       6.274410135743e-07       9.999948505861e-01      -2.878839330550e-10       8.876614146491e-10      -8.325338409670e-14      -3.755490270575e-10      -4.551835647692e-14      -3.862264162978e-10      -6.013571783497e-13 
       2.171695657542e-05      -1.818215502032e-03      -1.364551193028e-03      -1.364551297952e-03      -1.818190490603e-03      -1.364581628793e-03      -1.365083646746e-03       5.968755184058e-01       5.961504064496e-01       2.729102595904e-03       6.879750441864e-07       9.999943538271e-01      -3.156448831403e-10       9.732338085493e-10      -9.128145749228e-14      -4.514905450485e-10      -5.472341074020e-14      -4.643267843926e-10      -7.229603284555e-13 
       2.274044520691e-05      -1.993507339755e-03      -1.496199966756e-03      -1.496200092899e-03      -1.993477270985e-03      -1.496233347058e-03      -1.496783651269e-03       5.968751479261e-01       5.961501026218e-01       2.992400185798e-03       7.543492156780e-07       9.999938091534e-01      -3.460818575832e-10       1.067048404696e-09      -1.000832444199e-13      -5.427863333842e-10      -6.578963676535e-14      -5.582178801114e-10      -8.691498546409e-13 
       2.381216937154e-05      -2.185685477270e-03      -1.640549841494e-03      -1.640549993146e-03      -2.185649328724e-03      -1.640586452107e-03      -1.641189671274e-03       5.968747413842e-01       5.961497691582e-01       3.281099986293e-03       8.271269632966e-07       9.999932119404e-01      -3.794521394474e-10       1.169897635912e-09      -1.097332244672e-13      -6.525401513482e-10      -7.909350183743e-14      -6.710916242714e-10      -1.044895718378e-12 
       2.493440233996e-05      -2.396373913082e-03      -1.798826170468e-03      -1.798826352790e-03      -2.396330455693e-03      -1.798866324906e-03      -1.799527528434e-03       5.968742957151e-01       5.961494035949e-01       3.597652705580e-03       9.069260745582e-07       9.999925571221e-01      -4.160381479246e-10       1.282649841179e-09      -1.203130286707e-13      -7.844829323466e-10      -9.508698909994e-14      -8.067849296982e-10      -1.256172072721e-12 
       2.610952451876e-05      -2.627352277539e-03      -1.972372516986e-03      -1.972372736178e-03      -2.627300033417e-03      -1.972416560309e-03      -1.973141298539e-03       5.968738062317e-01       5.961490020797e-01       3.944745472355e-03       9.944239397184e-07       9.999918391515e-01      -4.561492284624e-10       1.406256319012e-09      -1.319121395981e-13      -9.430991070538e-10      -1.143160778442e-13      -9.699099661231e-10      -1.510160258945e-12 
       2.734002849963e-05      -2.880570651661e-03      -2.162662069637e-03      -2.162662333156e-03      -2.880507844689e-03      -2.162710379683e-03      -2.163504730728e-03       5.968732700118e-01       5.961485622467e-01       4.325324666311e-03       1.090363292794e-06       9.999910519270e-01      -5.001247554025e-10       1.541759624415e-09      -1.446285925639e-13      -1.133779748166e-09      -1.374323560771e-13      -1.166010656401e-09      -1.815492308690e-12 
       2.862852434649e-05      -3.158165741166e-03      -2.371310133336e-03      -2.371310450143e-03      -3.158090236564e-03      -2.371363125142e-03      -2.372233742879e-03       5.968726819294e-01       5.961480798058e-01       4.742620900287e-03       1.195558525168e-06       9.999901887792e-01      -5.483370794135e-10       1.690301761001e-09      -1.585698413913e-13      -1.363004635263e-09      -1.652219210039e-13      -1.401750857133e-09      -2.182544139709e-12 
       2.997774513178e-05      -3.462478591185e-03      -2.600087848747e-03      -2.600088229617e-03      -3.462387822538e-03      -2.600145978150e-03      -2.601100145758e-03       5.968720373482e-01       5.961475510411e-01       5.200176459233e-03       1.310902590476e-06       9.999892423851e-01      -6.011920204053e-10       1.853133733392e-09      -1.738536384898e-13      -1.638562253118e-09      -1.986294939434e-13      -1.685140371590e-09      -2.623787297061e-12 
       3.139055273368e-05      -3.796073926130e-03      -2.850937219271e-03      -2.850937677157e-03      -3.795964808575e-03      -2.851000987000e-03      -2.852046675120e-03       5.968713306204e-01       5.961469712877e-01       5.701875354313e-03       1.437374587358e-06       9.999882047187e-01      -6.591366754254e-10       2.031625861732e-09      -1.906090100350e-13      -1.969814099053e-09      -2.387907491147e-13      -2.025806607781e-09      -3.154212108245e-12 
       3.286994390653e-05      -4.161761294694e-03      -3.125987596182e-03      -3.125988146653e-03      -4.161630120168e-03      -3.126057552297e-03      -3.127203482355e-03       5.968705557481e-01       5.961463356193e-01       6.251976293305e-03       1.576048066914e-06       9.999870669851e-01      -7.226601514767e-10       2.227278994735e-09      -2.089773286658e-13      -2.368012006610e-09      -2.870706058963e-13      -2.435320973810e-09      -3.791835818054e-12 
       3.441905663736e-05      -4.562618164646e-03      -3.427573752785e-03      -3.427574414561e-03      -4.562460476233e-03      -3.427650501702e-03      -3.428906214617e-03       5.968697066073e-01       5.961456391004e-01       6.855148829122e-03       1.728100142042e-06       9.999858195308e-01      -7.922969830645e-10       2.441736738774e-09      -2.291134873752e-13      -2.846679410978e-09      -3.451099593878e-13      -2.927590990869e-09      -4.558313184929e-12 
       3.604117680196e-05      -5.002015124220e-03      -3.758255689557e-03      -3.758256485142e-03      -5.001825563477e-03      -3.758339895526e-03      -3.759715826366e-03       5.968687750982e-01       5.961448749282e-01       7.516512970284e-03       1.894821484478e-06       9.999844517934e-01      -8.686384723368e-10       2.676798840625e-09      -2.511871758970e-13      -3.422069278896e-09      -4.148811503037e-13      -3.519331527953e-09      -5.479669928050e-12 
       3.773974513469e-05      -5.483643412562e-03      -4.120840373748e-03      -4.120841330181e-03      -5.483415542986e-03      -4.120932766074e-03      -4.122440325848e-03       5.968677537793e-01       5.961440369650e-01       8.241682660362e-03       2.077627267603e-06       9.999829521701e-01      -9.523216663325e-10       2.934435967466e-09      -2.753842569885e-13      -4.113716710069e-09      -4.987503087959e-13      -4.230630634941e-09      -6.587185284051e-12 
       3.951836452669e-05      -6.011544937333e-03      -4.518405550992e-03      -4.518406700793e-03      -6.011271019170e-03      -4.518506933008e-03      -4.520158594134e-03       5.968666335834e-01       5.961431178482e-01       9.036813401586e-03       2.278069182989e-06       9.999813079560e-01      -1.044056697099e-09       3.216804941697e-09      -3.019083670069e-13      -4.945094725498e-09      -5.995739389888e-13      -5.085629628212e-09      -7.918448388639e-12 
       4.138080766818e-05      -6.590145010367e-03      -4.954325874140e-03      -4.954327256398e-03      -6.589815741894e-03      -4.954437128344e-03      -4.956246521809e-03       5.968654056208e-01       5.961421103174e-01       9.908654512796e-03       2.497848599775e-06       9.999795052148e-01      -1.144612824183e-09       3.526266847246e-09      -3.309824905798e-13      -5.944414387672e-09      -7.207719402836e-13      -6.113339581829e-09      -9.518631683962e-12 
       4.333102505076e-05      -7.224288014769e-03      -5.432301537460e-03      -5.432303199160e-03      -7.223892216705e-03      -5.432423634673e-03      -5.434405651599e-03       5.968640601912e-01       5.961410065418e-01       1.086460639832e-02       2.738831003991e-06       9.999775286761e-01      -1.254836493060e-09       3.865405351701e-09      -3.628508378289e-13      -7.145574938184e-09      -8.664601362436e-13      -7.348622287415e-09      -1.144201747777e-11 
       4.537315334696e-05      -7.919276211171e-03      -5.956389652337e-03      -5.956391649933e-03      -7.918800454634e-03      -5.956523660240e-03      -5.958694562968e-03       5.968625845298e-01       5.961397957018e-01       1.191278329987e-02       3.003061844330e-06       9.999753616003e-01      -1.375648485963e-09       4.237047546611e-09      -3.977807825567e-13      -8.589313776277e-09      -1.041580474785e-12      -8.833368077131e-09      -1.375383484016e-11 
       4.751152418469e-05      -8.680912075954e-03      -6.531038712692e-03      -6.531041114045e-03      -8.680340220024e-03      -6.531185805815e-03      -6.533563347043e-03       5.968609666479e-01       5.961384680672e-01       1.306208222809e-02       3.292783857828e-06       9.999729856376e-01      -1.508068981027e-09       4.644285702865e-09      -4.360650874696e-13      -1.032457516664e-08      -1.252069957862e-12      -1.061791025387e-08      -1.653245611913e-11 
       4.975067333520e-05      -9.515544263014e-03      -7.161126333922e-03      -7.161129220691e-03      -9.514856897756e-03      -7.161287810673e-03      -7.163891355536e-03       5.968591943382e-01       5.961370141266e-01       1.432225844138e-02       3.610456102614e-06       9.999703806561e-01      -1.653201982605e-09       5.090500938293e-09      -4.780243161247e-13      -1.241015863582e-08      -1.505115942739e-12      -1.276272329942e-08      -1.987204707090e-11 
       5.209535033404e-05      -1.043011741427e-02      -7.852000569782e-03      -7.852004039998e-03      -1.042929123557e-02      -7.852177852460e-03      -7.855028527721e-03       5.968572491927e-01       5.961354177793e-01       1.570400808000e-02       3.958774871273e-06       9.999675246323e-01      -1.812262315368e-09       5.579391869919e-09      -5.240091010368e-13      -1.491672574277e-08      -1.809235862527e-12      -1.534046145692e-08      -2.388573844331e-11 
       5.455052855549e-05      -1.143222657653e-02      -8.609525402531e-03      -8.609529574073e-03      -1.143123357629e-02      -8.609720063810e-03      -8.612840891719e-03       5.968551167763e-01       5.961336676884e-01       1.721905914815e-02       4.340696476826e-06       9.999643933808e-01      -1.986589457508e-09       6.114999662263e-09      -5.744033386388e-13      -1.792914767350e-08      -2.174790964364e-12      -1.843840592734e-08      -2.870944207570e-11 
       5.712141576172e-05      -1.253017586581e-02      -9.440130426337e-03      -9.440135440849e-03      -1.252898239170e-02      -9.440344196461e-03      -9.443760258754e-03       5.968527797380e-01       5.961317496448e-01       1.888027088170e-02       4.759462379876e-06       9.999609604287e-01      -2.177624651433e-09       6.701740920495e-09      -6.296269550583e-13      -2.154938263450e-08      -2.614138232573e-12      -2.216140152792e-08      -3.450641316000e-11 
       5.981346514918e-05      -1.373304202951e-02      -1.035086533179e-02      -1.035087135944e-02      -1.373160767154e-02      -1.035110011933e-02      -1.035483871894e-02       5.968502151593e-01       5.961296442061e-01       2.070174271887e-02       5.218626726264e-06       9.999571967272e-01      -2.386972238101e-09       7.344439995937e-09      -6.901392904482e-13      -2.589989895525e-08      -3.142162894249e-12      -2.663538015039e-08      -4.147275185273e-11 
       6.263238691556e-05      -1.505074368312e-02      -1.134945991924e-02      -1.134946716491e-02      -1.504901982218e-02      -1.134971783840e-02      -1.135380866650e-02       5.968474066394e-01       5.961273391481e-01       2.269893432981e-02       5.722086333967e-06       9.999530704857e-01      -2.616353646115e-09       8.048363061922e-09      -7.564429008588e-13      -3.112775252954e-08      -3.776861486632e-12      -3.201158938371e-08      -4.984396901521e-11 
       6.558416037185e-05      -1.649411502512e-02      -1.244438936838e-02      -1.244439807780e-02      -1.649204335515e-02      -1.244467274177e-02      -1.244914807919e-02       5.968443271709e-01       5.961248111687e-01       2.488879615560e-02       6.274113959296e-06       9.999485467944e-01      -2.867685442955e-09       8.819261940490e-09      -8.290867589073e-13      -3.740961524663e-08      -4.539573255773e-12      -3.847166139152e-08      -5.990291310376e-11 
       6.867504662531e-05      -1.807498657000e-02      -1.364494633249e-02      -1.364495680126e-02      -1.807249699337e-02      -1.364525773342e-02      -1.365015262479e-02       5.968409508221e-01       5.961220392157e-01       2.728991360252e-02       6.879394373349e-06       9.999435874983e-01      -3.143039885258e-09       9.663407985676e-09      -9.086713512178e-13      -4.495756309679e-08      -5.456210843958e-12      -4.623369523616e-08      -7.198920452421e-11 
       7.191160186009e-05      -1.980627119043e-02      -1.496131975414e-02      -1.496133233734e-02      -1.980327954645e-02      -1.496166202319e-02      -1.496701448573e-02       5.968372518594e-01       5.961190025059e-01       2.992266467468e-02       7.543064076188e-06       9.999381506921e-01      -3.444712768196e-09       1.058764156203e-08      -9.958525992543e-13      -5.402625485799e-08      -6.557712931588e-12      -5.555954515698e-08      -8.651060451619e-11 
       7.530069124377e-05      -2.170205648974e-02      -1.640468101761e-02      -1.640469614186e-02      -2.169846172218e-02      -1.640505729866e-02      -1.641090852060e-02       5.968331944785e-01       5.961156706741e-01       3.280939228371e-02       8.270755032066e-06       9.999321905252e-01      -3.775161525597e-09       1.159941740309e-08      -1.091346942050e-12      -6.492141194661e-08      -7.881334500265e-12      -6.676355742667e-08      -1.039566457602e-10 
       7.884950348932e-05      -2.377770449400e-02      -1.798727901033e-02      -1.798729718840e-02      -2.377338521641e-02      -1.798769278920e-02      -1.799408733290e-02       5.968287463277e-01       5.961120174970e-01       3.597459437680e-02       9.068642157711e-06       9.999256567330e-01      -4.137109163098e-09       1.270685371401e-08      -1.195936807692e-12      -7.800996016185e-08      -9.471908267828e-12      -8.022303929267e-08      -1.249149011220e-10 
       8.256556610330e-05      -2.604995732672e-02      -1.972254382820e-02      -1.972256567603e-02      -2.604476781615e-02      -1.972299895663e-02      -1.972998498034e-02       5.968238714072e-01       5.961080133892e-01       3.944513135206e-02       9.943495767618e-06       9.999184942879e-01      -4.533519647374e-09       1.391878851441e-08      -1.310475917585e-12      -9.373229906371e-08      -1.138289930570e-11      -9.639079700584e-08      -1.500905116071e-10 
       8.645676135275e-05      -2.853704998188e-02      -2.162520052205e-02      -2.162522677970e-02      -2.853081530374e-02      -2.162570128088e-02      -2.163333072316e-02       5.968185273945e-01       5.961036233062e-01       4.325045355941e-02       1.090273902045e-05       9.999106428063e-01      -4.967631155319e-09       1.524483197176e-08      -1.435895839610e-12      -1.126168303371e-07      -1.367898348221e-11      -1.158101452828e-07      -1.803296221967e-10 
       9.053134298449e-05      -3.125883018190e-02      -2.371139404228e-02      -2.371142559882e-02      -3.125134035892e-02      -2.371194518475e-02      -2.372027396559e-02       5.968126694170e-01       5.960988102054e-01       4.742285119765e-02       1.195451072122e-05       9.999020362707e-01      -5.442978900892e-09       1.669542821767e-08      -1.573212232091e-12      -1.352974825853e-07      -1.643763150463e-11      -1.391328782702e-07      -2.166473255023e-10 
       9.479795373245e-05      -3.423688487711e-02      -2.599882608852e-02      -2.599886401183e-02      -3.422788791389e-02      -2.599943288320e-02      -2.600852109697e-02       5.968062496202e-01       5.960935346701e-01       5.199772802366e-02       1.310773424687e-05       9.998926023266e-01      -5.963354054865e-09       1.828191755494e-08      -1.723531779198e-12      -1.625346440292e-07      -1.975136134659e-11      -1.671407600373e-07      -2.602611120554e-10 
       9.926564365005e-05      -3.749467293534e-02      -2.850690493609e-02      -2.850695050867e-02      -3.748386648412e-02      -2.850757325358e-02      -2.851748530251e-02       5.967992131964e-01       5.960877512915e-01       5.701390101734e-02       1.437219324980e-05       9.998822617195e-01      -6.533014331345e-09       2.001659743115e-08      -1.888059954684e-12      -1.952400944703e-07      -2.373195275439e-11      -2.007712246623e-07      -3.126310194941e-10 
       1.039438893066e-04      -4.105766447490e-02      -3.125691001520e-02      -3.125696477829e-02      -4.104468565748e-02      -3.125764639694e-02      -3.126845111895e-02       5.967915013025e-01       5.960814114718e-01       6.251392955658e-02       1.575861439237e-05       9.998709276941e-01      -7.156500440649e-09       2.191278987200e-08      -2.068108762344e-12      -2.345068975664e-07      -2.851334845419e-11      -2.411480891875e-07      -3.755073640985e-10 
       1.088426138884e-04      -4.495348435392e-02      -3.427217211372e-02      -3.427223791637e-02      -4.493789826029e-02      -3.427298384227e-02      -3.428475459780e-02       5.967830497739e-01       5.960744619678e-01       6.854447583273e-02       1.727875818901e-05       9.998585052415e-01      -7.838790462928e-09       2.398491181032e-08      -2.265104629119e-12      -2.816452772573e-07      -3.425573302546e-11      -2.896182339547e-07      -4.509880102909e-10 
       1.139722082470e-04      -4.921206162227e-02      -3.757827094853e-02      -3.757835001250e-02      -4.919334640810e-02      -3.757916615236e-02      -3.759198083192e-02       5.967737880518e-01       5.960668443758e-01       7.515670002500e-02       1.894551854826e-05       9.998448904226e-01      -8.585184594036e-09       2.624853638319e-08      -2.480597910647e-12      -3.382249231801e-07      -4.115146340985e-11      -3.477953838631e-07      -5.415864143142e-10 
       1.193435529399e-04      -5.386577969531e-02      -4.120325172208e-02      -4.120334671449e-02      -5.384330987373e-02      -4.120423949762e-02      -4.121818043982e-02       5.967636389332e-01       5.960584946768e-01       8.240669342898e-02       2.077303187931e-05       9.998299693405e-01      -9.401679125742e-09       2.872046264313e-08      -2.716271599318e-12      -4.061259920754e-07      -4.943187816986e-11      -4.176123199747e-07      -6.503132329366e-10 
       1.249680413092e-04      -5.894962888088e-02      -4.517786255281e-02      -4.517797667506e-02      -5.892265481229e-02      -4.517895307166e-02      -4.519410690830e-02       5.967525182079e-01       5.960493428873e-01       9.035595335011e-02       2.277679664694e-05       9.998136175130e-01      -1.029456682671e-08       3.141878135217e-08      -2.973950628404e-12      -4.875997457826e-07      -5.937328242254e-11      -5.013831129327e-07      -7.807731306978e-10 
       1.308576036488e-04      -6.450135675960e-02      -4.953581463510e-02      -4.953595173007e-02      -6.446898020228e-02      -4.953701930418e-02      -4.955347663712e-02       5.967403335145e-01       5.960393122772e-01       9.907190346014e-02       2.497380443682e-05       9.997956986310e-01      -1.127075620894e-08       3.436293023482e-08      -3.255612174890e-12      -5.853403956945e-07      -7.130763191428e-11      -6.018772037096e-07      -9.372802502696e-10 
       1.370247325102e-04      -7.056161358281e-02      -5.431406743665e-02      -5.431423211594e-02      -7.052275871029e-02      -5.431539905453e-02      -5.433325398697e-02       5.967269840402e-01       5.960283188584e-01       1.086284642319e-01       2.738268357707e-05       9.997760636393e-01      -1.233769711045e-08       3.757375304298e-08      -3.563394918852e-12      -7.025712806480e-07      -8.563194800715e-11      -7.224075381644e-07      -1.124995736262e-09 
       1.434825092005e-04      -7.717408935376e-02      -5.955314126687e-02      -5.955333906433e-02      -7.712746785315e-02      -5.955461422780e-02      -5.957396366125e-02       5.967123596388e-01       5.960162708504e-01       1.191066781287e-01       3.002385652544e-05       9.997545495565e-01      -1.350347004420e-08       4.107353895248e-08      -3.899609592882e-12      -8.431464528912e-07      -1.028224555994e-10      -8.669352804040e-07      -1.350090836846e-09 
       1.502446315298e-04      -8.438563598179e-02      -6.529745978798e-02      -6.529769734163e-02      -8.432970624721e-02      -6.529909030005e-02      -6.532003297960e-02       5.966963397456e-01       5.960030675164e-01       1.305953946833e-01       3.291971236127e-05       9.997309780130e-01      -1.477684257097e-08       4.488605771286e-08      -4.266748348170e-12      -1.011672027479e-06      -1.234490132198e-10      -1.040194070214e-06      -1.619940828851e-09 
       1.573254428662e-04      -9.224637077267e-02      -7.159572546995e-02      -7.159601074082e-02      -9.217928852271e-02      -7.159753181209e-02      -7.162016704070e-02       5.966787929182e-01       5.959885989139e-01       1.431920214816e-01       3.609479576976e-05       9.997051543064e-01      -1.616719391233e-08       4.903657170747e-08      -4.667494572469e-12      -1.213649411707e-06      -1.481934693441e-10      -1.247837322526e-06      -1.943354522942e-09 
       1.647399625600e-04      -1.008097514835e-01      -7.850133094097e-02      -7.850167347669e-02      -1.007293112073e-01      -7.850333376953e-02      -7.852775971131e-02       5.966595756172e-01       5.959727447789e-01       1.570033469534e-01       3.957601411133e-05       9.996768654769e-01      -1.768463084239e-08       5.355182764665e-08      -5.104731856160e-12      -1.455645051585e-06      -1.778720007751e-10      -1.496612494990e-06      -2.330846154837e-09 
       1.725039178014e-04      -1.101326138416e-01      -8.607280976417e-02      -8.607322101023e-02      -1.100361798119e-01      -8.607503245499e-02      -8.610134395322e-02       5.966385311439e-01       5.959553734877e-01       1.721464420205e-01       4.339286434053e-05       9.996458790133e-01      -1.934007602038e-08       5.846002247207e-08      -5.581551673699e-12      -1.745491308172e-06      -2.134600404834e-10      -1.794567016496e-06      -2.794956715121e-09 
       1.806337769805e-04      -1.202751615957e-01      -9.437433037853e-02      -9.437482404940e-02      -1.201595860145e-01      -9.437679942833e-02      -9.440508521697e-02       5.966154885377e-01       5.959363411153e-01       1.887496480988e-01       4.757768154762e-05       9.996119409076e-01      -2.114510973616e-08       6.379072944522e-08      -6.101260238952e-12      -2.092522976273e-06      -2.561231429525e-10      -2.151291095704e-06      -3.350632745936e-09 
       1.891467846185e-04      -1.313008958150e-01      -1.034762372700e-01      -1.034768298001e-01      -1.311624209339e-01      -1.034789827781e-01      -1.035093219545e-01       5.965902613787e-01       5.959154903600e-01       2.069536596001e-01       5.216591126089e-05       9.995747738628e-01      -2.311215588727e-08       6.957477999985e-08      -6.667383520960e-12      -2.507855620300e-06      -3.072543130614e-10      -2.578203488150e-06      -4.015672290203e-09 
